EUBO, ELBO, IWELBO, ESS, SNR, VAR
-1.5692412853240967, -16.62652015686035, -2.3241028785705566, 2.173757553100586, 4.479585028116369, 0.719289772173064
2.6943788528442383, -5.566873550415039, 1.1597867012023926, 1.0284265279769897, 5.076291690529576, 0.7345743110659853
1.196364402770996, -5.1194987297058105, -0.1057131290435791, 1.169198751449585, 4.439034091118813, 0.7605181967148504
1.2293071746826172, -9.30069637298584, -0.3735659122467041, 1.001610279083252, 5.264968494806498, 0.6562127692129827
-8.527040481567383, -13.700121879577637, -9.704108238220215, 1.3082131147384644, 4.487254855199289, 0.8240413650855284
3.519796848297119, -2.5971992015838623, 1.9422075748443604, 1.008518934249878, 4.38640774696539, 0.8958949896246349
3.1128687858581543, -8.695011138916016, 1.5053975582122803, 1.000406265258789, 5.255967792210036, 0.6956913113969767
-0.8117695450782776, -3.1953694820404053, -1.4621402025222778, 2.1574995517730713, 6.394743766962519, 0.564238974274814
-1.4451569318771362, -9.634305953979492, -2.3658833503723145, 1.980539321899414, 5.514617261755505, 0.6144417634123229
0.8827606439590454, -2.362462282180786, 0.11043345928192139, 2.1390764713287354, 3.083859793226525, 1.1847050934613934
-1.2935571670532227, -11.009330749511719, -2.5480093955993652, 1.2531381845474243, 5.079273123861459, 0.6838055690724252
0.928948700428009, -8.182180404663086, -0.6513698697090149, 1.0082662105560303, 5.119545152036, 0.6668579027951369
-2.080691337585449, -7.936487674713135, -2.942861795425415, 2.012342691421509, 5.4485632846805, 0.6083814891203867
-0.1873907446861267, -4.160592079162598, -0.8273890018463135, 2.393770933151245, 4.092976646091464, 0.8360093352572346
2.398686170578003, -0.6846150755882263, 1.7581143379211426, 2.4094021320343018, 3.628328044470511, 0.99860545045609
3.7058513164520264, -9.844704627990723, 2.1095545291900635, 1.0033485889434814, 5.522085675369605, 0.6521946069945259
-1.4532097578048706, -6.806775093078613, -2.402191162109375, 1.8597160577774048, 3.9782175396275963, 0.9231856777586827
-2.779829978942871, -7.849601745605469, -3.5662310123443604, 2.0241682529449463, 4.619241438015276, 0.6616569293214631
2.8054380416870117, -3.3571105003356934, 1.8974385261535645, 1.9675707817077637, 3.170261299835448, 1.13679278049
2.027534008026123, -2.404541492462158, 1.1119270324707031, 1.534605622291565, 3.2208911748885134, 1.1728458881112003
-1.657175064086914, -12.287882804870605, -2.725668430328369, 1.5500448942184448, 5.040363607431283, 0.6328819658305083
1.6507234573364258, -12.883872985839844, 0.27600765228271484, 1.1334857940673828, 3.8237691578083153, 0.8892264150402391
-2.1816749572753906, -9.9274263381958, -3.5071089267730713, 1.1482614278793335, 5.3360054386345706, 0.6409274520862775
1.535422682762146, -7.812721252441406, -0.05029952526092529, 1.0070641040802002, 4.528881352637208, 0.6264076853337025
-0.3844034969806671, -3.7765984535217285, -1.455528736114502, 1.4405584335327148, 4.234393019838152, 0.6403185525081048
2.9140844345092773, -4.424566268920898, 2.0149898529052734, 1.7636452913284302, 4.831566562951873, 0.6411025643115171
2.4724230766296387, -6.948935031890869, 0.8846256732940674, 1.005967617034912, 3.597891821950973, 0.9764187913588362
3.488783121109009, -9.18052864074707, 1.883352518081665, 1.0009232759475708, 4.700736038034547, 0.6752336764037123
1.6731083393096924, -10.35454273223877, 0.0790785551071167, 1.0036898851394653, 3.6015560922651604, 1.2491031175763874
-2.2349929809570312, -9.239508628845215, -3.270601272583008, 1.512976884841919, 4.679533967945818, 0.6077235697149999
3.5471692085266113, -6.313382625579834, 2.725029945373535, 2.0075535774230957, 5.191738867195962, 0.6989792425659083
3.903043508529663, -6.8404541015625, 2.2993037700653076, 1.0013527870178223, 5.218786190807595, 0.6213000433276554
2.5090842247009277, -6.273318290710449, 1.0609314441680908, 1.0779945850372314, 4.116102231742318, 0.8018793020980763
