snr: 2.054255, var: 1.363270, inckl_gen:185.594604, inckl_eta:71.218140, inckl_z:0.680922
snr: 1.185672, var: 0.903391, inckl_gen:25.159399, inckl_eta:1.130116, inckl_z:0.051950
snr: 1.211163, var: 0.977242, inckl_gen:106.246391, inckl_eta:1.599246, inckl_z:0.099341
snr: 1.161115, var: 0.915327, inckl_gen:17.324615, inckl_eta:1.979844, inckl_z:0.053860
snr: 1.182279, var: 0.919647, inckl_gen:9.916133, inckl_eta:1.302483, inckl_z:0.054883
snr: 1.098431, var: 0.834877, inckl_gen:18.368387, inckl_eta:1.223058, inckl_z:0.085764
snr: 1.134123, var: 0.876539, inckl_gen:7.163001, inckl_eta:0.662326, inckl_z:0.042760
snr: 1.139761, var: 0.888689, inckl_gen:13.428543, inckl_eta:1.692828, inckl_z:0.101028
snr: 1.163737, var: 0.907995, inckl_gen:17.123814, inckl_eta:1.024707, inckl_z:0.046718
snr: 1.169920, var: 0.899740, inckl_gen:6.844348, inckl_eta:1.152943, inckl_z:0.044331
snr: 1.139000, var: 0.908027, inckl_gen:11.911609, inckl_eta:1.341826, inckl_z:0.144040
snr: 1.136413, var: 0.901445, inckl_gen:9.029952, inckl_eta:0.812743, inckl_z:0.063485
snr: 1.168309, var: 0.947388, inckl_gen:8.844172, inckl_eta:3.480989, inckl_z:0.088916
snr: 1.198792, var: 0.995792, inckl_gen:9.335431, inckl_eta:1.369306, inckl_z:0.061090
snr: 1.210156, var: 1.014965, inckl_gen:8.657565, inckl_eta:1.046729, inckl_z:0.067456
snr: 1.176540, var: 0.975458, inckl_gen:7.432042, inckl_eta:1.006388, inckl_z:0.057077
snr: 1.165802, var: 0.976275, inckl_gen:6.148412, inckl_eta:0.661279, inckl_z:0.065530
snr: 1.158979, var: 0.973952, inckl_gen:7.770611, inckl_eta:1.087273, inckl_z:0.055701
snr: 1.170288, var: 0.946399, inckl_gen:10.405247, inckl_eta:0.891987, inckl_z:0.053965
snr: 1.166731, var: 0.933052, inckl_gen:15.028313, inckl_eta:1.075523, inckl_z:0.055006
snr: 1.180436, var: 0.949065, inckl_gen:3.489179, inckl_eta:0.966286, inckl_z:0.060889
snr: 1.157641, var: 0.951871, inckl_gen:7.596907, inckl_eta:0.855746, inckl_z:0.052567
snr: 1.168995, var: 1.015321, inckl_gen:8.043090, inckl_eta:0.821614, inckl_z:0.088179
snr: 1.134271, var: 0.946116, inckl_gen:13.366516, inckl_eta:1.333303, inckl_z:0.073487
snr: 1.124818, var: 0.949680, inckl_gen:7.786680, inckl_eta:0.648006, inckl_z:0.057079
snr: 1.175962, var: 1.002206, inckl_gen:4.348454, inckl_eta:0.463243, inckl_z:0.038700
snr: 1.161585, var: 0.988466, inckl_gen:9.700699, inckl_eta:0.867593, inckl_z:0.068416
snr: 1.158986, var: 0.986922, inckl_gen:11.903772, inckl_eta:1.232113, inckl_z:0.142451
snr: 1.212841, var: 1.044529, inckl_gen:4.919050, inckl_eta:0.399226, inckl_z:0.039129
snr: 1.214540, var: 1.029722, inckl_gen:12.848101, inckl_eta:1.150128, inckl_z:0.052003
snr: 1.193083, var: 1.002068, inckl_gen:9.942190, inckl_eta:0.588712, inckl_z:0.123772
snr: 1.167444, var: 0.967798, inckl_gen:6.973781, inckl_eta:0.584625, inckl_z:0.084536
snr: 1.160999, var: 0.959039, inckl_gen:12.179217, inckl_eta:0.806951, inckl_z:0.067922
snr: 1.183174, var: 1.005510, inckl_gen:24.358412, inckl_eta:0.817671, inckl_z:0.074352
snr: 1.177872, var: 0.989231, inckl_gen:5.731575, inckl_eta:1.129053, inckl_z:0.046838
snr: 1.174131, var: 0.979527, inckl_gen:6.383108, inckl_eta:0.738574, inckl_z:0.050407
snr: 1.179032, var: 0.974516, inckl_gen:5.414560, inckl_eta:0.626768, inckl_z:0.085027
snr: 1.184147, var: 0.995412, inckl_gen:8.038104, inckl_eta:1.512258, inckl_z:0.235354
snr: 1.195468, var: 1.015823, inckl_gen:7.844906, inckl_eta:0.639075, inckl_z:0.068078
snr: 1.194163, var: 1.007676, inckl_gen:7.281597, inckl_eta:0.950149, inckl_z:0.115495
snr: 1.199693, var: 1.030388, inckl_gen:4.563658, inckl_eta:0.504602, inckl_z:0.043001
snr: 1.203590, var: 1.027183, inckl_gen:13.121152, inckl_eta:0.935996, inckl_z:0.087277
snr: 1.199296, var: 1.032322, inckl_gen:9.341527, inckl_eta:0.592033, inckl_z:0.062497
snr: 1.165962, var: 0.998495, inckl_gen:4.854673, inckl_eta:0.514935, inckl_z:0.069057
snr: 1.171475, var: 0.985551, inckl_gen:13.285825, inckl_eta:1.422737, inckl_z:0.353417
snr: 1.208107, var: 1.049546, inckl_gen:4.590806, inckl_eta:0.386533, inckl_z:0.064794
snr: 1.204938, var: 1.059233, inckl_gen:15.707613, inckl_eta:0.468441, inckl_z:0.081369
snr: 1.204967, var: 1.057613, inckl_gen:2.392347, inckl_eta:0.400729, inckl_z:0.052529
snr: 1.119041, var: 0.978658, inckl_gen:8.090199, inckl_eta:0.414709, inckl_z:0.069747
snr: 1.177696, var: 1.003204, inckl_gen:3.412334, inckl_eta:0.782837, inckl_z:0.073799
snr: 1.167423, var: 1.016348, inckl_gen:4.748295, inckl_eta:0.398193, inckl_z:0.050986
snr: 1.194231, var: 1.037897, inckl_gen:5.353220, inckl_eta:0.531106, inckl_z:0.067288
snr: 1.222336, var: 1.045741, inckl_gen:7.236399, inckl_eta:1.297121, inckl_z:0.378708
snr: 1.189962, var: 1.037718, inckl_gen:9.082071, inckl_eta:0.807467, inckl_z:0.092239
snr: 1.261543, var: 1.084151, inckl_gen:5.588476, inckl_eta:0.701036, inckl_z:0.057698
snr: 1.244937, var: 1.076031, inckl_gen:11.071097, inckl_eta:1.299114, inckl_z:0.495683
snr: 1.196548, var: 1.048703, inckl_gen:3.886881, inckl_eta:0.512998, inckl_z:0.056044
snr: 1.175758, var: 0.995376, inckl_gen:4.660846, inckl_eta:2.620491, inckl_z:0.201192
snr: 1.236501, var: 1.092573, inckl_gen:5.654616, inckl_eta:0.875570, inckl_z:0.078274
snr: 1.216423, var: 1.039845, inckl_gen:6.797891, inckl_eta:0.625378, inckl_z:0.089091
snr: 1.204901, var: 1.095198, inckl_gen:3.640639, inckl_eta:0.516603, inckl_z:0.046678
snr: 1.188036, var: 1.046017, inckl_gen:6.036879, inckl_eta:0.859384, inckl_z:0.159243
snr: 1.185053, var: 1.048958, inckl_gen:8.879108, inckl_eta:0.504534, inckl_z:0.129778
snr: 1.167439, var: 1.019380, inckl_gen:4.196909, inckl_eta:0.352805, inckl_z:0.058490
snr: 1.188448, var: 1.050361, inckl_gen:7.298334, inckl_eta:1.948066, inckl_z:0.411318
snr: 1.183131, var: 1.051356, inckl_gen:5.471001, inckl_eta:0.701435, inckl_z:0.109441
snr: 1.230997, var: 1.117317, inckl_gen:7.109300, inckl_eta:0.713957, inckl_z:0.094763
snr: 1.226681, var: 1.117593, inckl_gen:9.132333, inckl_eta:1.731425, inckl_z:0.130212
snr: 1.233002, var: 1.097736, inckl_gen:4.150329, inckl_eta:0.540746, inckl_z:0.064636
snr: 1.214446, var: 1.061684, inckl_gen:9.809998, inckl_eta:0.848133, inckl_z:0.077213
snr: 1.218719, var: 1.097975, inckl_gen:4.305982, inckl_eta:0.316229, inckl_z:0.062449
snr: 1.221511, var: 1.136593, inckl_gen:4.874195, inckl_eta:0.787404, inckl_z:0.134571
snr: 1.259789, var: 1.145006, inckl_gen:8.046816, inckl_eta:0.485897, inckl_z:0.075948
snr: 1.231249, var: 1.121316, inckl_gen:6.204795, inckl_eta:0.679917, inckl_z:0.067656
snr: 1.193356, var: 1.094424, inckl_gen:6.542090, inckl_eta:0.399445, inckl_z:0.040501
snr: 1.223006, var: 1.121582, inckl_gen:12.113609, inckl_eta:0.918925, inckl_z:0.148720
snr: 1.237245, var: 1.141570, inckl_gen:3.821672, inckl_eta:0.551921, inckl_z:0.073399
snr: 1.242898, var: 1.148879, inckl_gen:3.128874, inckl_eta:0.375607, inckl_z:0.068316
snr: 1.216607, var: 1.108325, inckl_gen:5.312358, inckl_eta:0.283465, inckl_z:0.078323
snr: 1.185600, var: 1.054719, inckl_gen:5.766975, inckl_eta:0.570478, inckl_z:0.170638
snr: 1.168763, var: 1.087226, inckl_gen:4.109403, inckl_eta:0.798903, inckl_z:0.112783
snr: 1.212284, var: 1.113592, inckl_gen:5.375865, inckl_eta:0.545704, inckl_z:0.089987
snr: 1.239544, var: 1.156631, inckl_gen:8.139847, inckl_eta:0.238730, inckl_z:0.089850
snr: 1.197191, var: 1.098465, inckl_gen:2.998604, inckl_eta:0.383725, inckl_z:0.052038
snr: 1.190367, var: 1.097228, inckl_gen:2.643604, inckl_eta:0.366359, inckl_z:0.064093
snr: 1.187817, var: 1.091976, inckl_gen:10.214541, inckl_eta:0.991328, inckl_z:0.090258
snr: 1.190649, var: 1.099968, inckl_gen:4.073762, inckl_eta:0.354447, inckl_z:0.097004
snr: 1.169585, var: 1.090829, inckl_gen:6.419708, inckl_eta:0.444617, inckl_z:0.098576
snr: 1.159291, var: 1.062524, inckl_gen:2.645739, inckl_eta:0.484844, inckl_z:0.062978
snr: 1.179878, var: 1.099071, inckl_gen:2.770715, inckl_eta:0.469107, inckl_z:0.063576
snr: 1.172750, var: 1.103534, inckl_gen:3.586989, inckl_eta:0.354822, inckl_z:0.046953
snr: 1.160380, var: 1.047722, inckl_gen:3.670380, inckl_eta:0.407679, inckl_z:0.073504
snr: 1.161321, var: 1.065294, inckl_gen:4.714385, inckl_eta:0.381583, inckl_z:0.065816
snr: 1.199424, var: 1.075687, inckl_gen:2.344027, inckl_eta:0.378610, inckl_z:0.146650
snr: 1.170964, var: 1.092568, inckl_gen:3.698996, inckl_eta:0.271911, inckl_z:0.080826
snr: 1.155063, var: 1.117783, inckl_gen:3.386774, inckl_eta:0.520433, inckl_z:0.096603
snr: 1.197900, var: 1.154607, inckl_gen:5.967937, inckl_eta:0.914830, inckl_z:0.163739
snr: 1.194835, var: 1.125692, inckl_gen:4.677503, inckl_eta:0.353022, inckl_z:0.091052
snr: 1.185956, var: 1.092934, inckl_gen:9.378492, inckl_eta:1.118188, inckl_z:0.156900
snr: 1.218108, var: 1.135200, inckl_gen:7.775010, inckl_eta:0.513853, inckl_z:0.209595
snr: 1.206251, var: 1.134667, inckl_gen:3.461971, inckl_eta:0.494180, inckl_z:0.294829
snr: 1.220438, var: 1.155382, inckl_gen:2.447781, inckl_eta:0.328276, inckl_z:0.121393
snr: 1.196449, var: 1.073520, inckl_gen:2.896695, inckl_eta:0.522494, inckl_z:0.253729
snr: 1.216789, var: 1.069397, inckl_gen:2.016035, inckl_eta:0.318462, inckl_z:0.072835
snr: 1.190449, var: 1.041041, inckl_gen:3.841220, inckl_eta:0.248202, inckl_z:0.068296
snr: 1.178211, var: 1.033885, inckl_gen:2.207057, inckl_eta:0.324601, inckl_z:0.066178
snr: 1.172343, var: 1.050580, inckl_gen:6.616292, inckl_eta:1.182825, inckl_z:0.180947
snr: 1.159792, var: 1.047280, inckl_gen:4.626739, inckl_eta:0.533236, inckl_z:0.099886
snr: 1.164984, var: 1.025474, inckl_gen:3.726515, inckl_eta:0.198536, inckl_z:0.058873
snr: 1.174592, var: 1.046121, inckl_gen:4.181009, inckl_eta:0.510391, inckl_z:0.194418
snr: 1.189973, var: 1.093397, inckl_gen:1.549730, inckl_eta:0.208835, inckl_z:0.055771
snr: 1.210906, var: 1.126636, inckl_gen:3.527469, inckl_eta:0.208268, inckl_z:0.141181
snr: 1.198834, var: 1.127492, inckl_gen:4.164896, inckl_eta:0.513625, inckl_z:0.095570
snr: 1.196778, var: 1.067628, inckl_gen:2.859182, inckl_eta:0.603941, inckl_z:0.396771
snr: 1.210002, var: 1.130222, inckl_gen:2.387179, inckl_eta:0.381549, inckl_z:0.101825
snr: 1.233972, var: 1.144786, inckl_gen:2.403870, inckl_eta:0.324120, inckl_z:0.100861
snr: 1.206331, var: 1.119970, inckl_gen:3.966759, inckl_eta:0.286635, inckl_z:0.051727
snr: 1.219295, var: 1.074185, inckl_gen:2.545907, inckl_eta:0.419730, inckl_z:0.115635
snr: 1.160367, var: 1.028337, inckl_gen:4.300971, inckl_eta:0.445996, inckl_z:0.128008
snr: 1.180858, var: 1.071542, inckl_gen:4.273624, inckl_eta:0.507302, inckl_z:0.239757
snr: 1.190411, var: 1.094941, inckl_gen:2.917394, inckl_eta:0.348346, inckl_z:0.050976
snr: 1.158477, var: 1.090577, inckl_gen:1.734601, inckl_eta:0.350057, inckl_z:0.111125
snr: 1.144507, var: 1.040260, inckl_gen:2.011769, inckl_eta:0.212960, inckl_z:0.155313
snr: 1.202238, var: 1.122309, inckl_gen:2.947961, inckl_eta:0.308571, inckl_z:0.093092
snr: 1.177409, var: 1.081882, inckl_gen:4.391735, inckl_eta:0.293163, inckl_z:0.267210
snr: 1.210000, var: 1.114185, inckl_gen:2.827481, inckl_eta:0.215101, inckl_z:0.085786
snr: 1.178805, var: 1.095899, inckl_gen:1.111778, inckl_eta:0.206717, inckl_z:0.055300
snr: 1.208579, var: 1.141371, inckl_gen:1.912122, inckl_eta:0.291242, inckl_z:0.087699
snr: 1.166748, var: 1.070012, inckl_gen:1.984507, inckl_eta:0.272950, inckl_z:0.066073
snr: 1.172925, var: 1.124379, inckl_gen:4.664022, inckl_eta:0.193339, inckl_z:0.153929
snr: 1.176813, var: 1.120381, inckl_gen:1.391786, inckl_eta:0.088179, inckl_z:0.047923
snr: 1.226219, var: 1.129957, inckl_gen:5.532505, inckl_eta:0.320215, inckl_z:0.262413
snr: 1.166511, var: 1.058455, inckl_gen:2.864938, inckl_eta:0.429292, inckl_z:0.666896
snr: 1.174539, var: 1.067127, inckl_gen:3.877381, inckl_eta:0.250353, inckl_z:0.130469
snr: 1.177104, var: 1.091205, inckl_gen:1.752162, inckl_eta:0.294891, inckl_z:0.222101
snr: 1.184179, var: 1.095739, inckl_gen:2.290316, inckl_eta:0.427207, inckl_z:0.138621
snr: 1.188674, var: 1.093770, inckl_gen:2.699645, inckl_eta:0.245186, inckl_z:0.150155
snr: 1.188027, var: 1.087504, inckl_gen:2.131711, inckl_eta:0.129620, inckl_z:0.090982
snr: 1.202495, var: 1.124060, inckl_gen:4.807698, inckl_eta:0.453726, inckl_z:0.507583
snr: 1.205152, var: 1.081871, inckl_gen:2.710392, inckl_eta:0.208261, inckl_z:0.140714
snr: 1.157427, var: 1.087770, inckl_gen:1.272927, inckl_eta:0.131071, inckl_z:0.122828
snr: 1.192577, var: 1.090052, inckl_gen:3.131485, inckl_eta:0.239423, inckl_z:0.095817
snr: 1.186194, var: 1.057058, inckl_gen:1.532103, inckl_eta:0.141220, inckl_z:0.114545
snr: 1.123881, var: 1.002506, inckl_gen:1.523361, inckl_eta:0.250820, inckl_z:0.537739
snr: 1.132455, var: 1.024419, inckl_gen:3.172477, inckl_eta:0.261788, inckl_z:0.171035
snr: 1.180748, var: 1.103740, inckl_gen:1.483292, inckl_eta:0.222062, inckl_z:0.367743
snr: 1.219374, var: 1.129456, inckl_gen:7.195100, inckl_eta:0.523861, inckl_z:0.479023
snr: 1.159420, var: 1.069978, inckl_gen:2.379331, inckl_eta:0.282762, inckl_z:0.110343
snr: 1.221994, var: 1.139314, inckl_gen:2.289357, inckl_eta:0.153510, inckl_z:0.231623
snr: 1.205031, var: 1.118921, inckl_gen:3.845621, inckl_eta:0.185931, inckl_z:0.143317
snr: 1.213090, var: 1.136306, inckl_gen:2.183705, inckl_eta:0.265952, inckl_z:0.445601
snr: 1.186247, var: 1.125015, inckl_gen:2.048922, inckl_eta:0.221775, inckl_z:0.091221
snr: 1.146375, var: 1.058358, inckl_gen:2.318338, inckl_eta:0.387693, inckl_z:0.198647
snr: 1.136940, var: 1.031546, inckl_gen:1.226152, inckl_eta:0.154099, inckl_z:0.112133
snr: 1.210948, var: 1.126220, inckl_gen:2.025310, inckl_eta:0.161941, inckl_z:0.082790
snr: 1.199972, var: 1.119718, inckl_gen:1.586402, inckl_eta:0.149967, inckl_z:0.080727
snr: 1.163362, var: 1.103139, inckl_gen:4.346097, inckl_eta:0.213541, inckl_z:0.291119
snr: 1.177502, var: 1.130449, inckl_gen:5.597280, inckl_eta:0.280095, inckl_z:0.601795
snr: 1.225973, var: 1.157059, inckl_gen:2.931821, inckl_eta:0.204941, inckl_z:0.211523
snr: 1.166610, var: 1.111462, inckl_gen:1.754961, inckl_eta:0.120909, inckl_z:0.117008
snr: 1.184044, var: 1.082894, inckl_gen:3.101434, inckl_eta:0.276798, inckl_z:0.195552
snr: 1.162133, var: 1.085726, inckl_gen:1.208983, inckl_eta:0.184785, inckl_z:0.080962
snr: 1.207115, var: 1.093045, inckl_gen:1.669863, inckl_eta:0.143297, inckl_z:0.093310
snr: 1.243282, var: 1.150675, inckl_gen:2.401148, inckl_eta:0.269049, inckl_z:0.488923
snr: 1.194858, var: 1.100688, inckl_gen:2.730126, inckl_eta:0.161199, inckl_z:0.256494
snr: 1.162786, var: 1.085332, inckl_gen:1.367200, inckl_eta:0.220609, inckl_z:0.087830
snr: 1.150191, var: 1.040475, inckl_gen:2.180227, inckl_eta:0.121237, inckl_z:0.096575
snr: 1.165953, var: 1.115239, inckl_gen:1.078132, inckl_eta:0.089395, inckl_z:0.089925
snr: 1.192084, var: 1.108384, inckl_gen:1.822613, inckl_eta:0.146657, inckl_z:0.131883
snr: 1.163902, var: 1.034669, inckl_gen:1.232002, inckl_eta:0.259568, inckl_z:0.218841
snr: 1.202316, var: 1.081419, inckl_gen:1.913862, inckl_eta:0.154744, inckl_z:0.140797
snr: 1.181121, var: 1.115604, inckl_gen:2.596091, inckl_eta:0.135655, inckl_z:0.283671
snr: 1.198514, var: 1.117203, inckl_gen:1.532263, inckl_eta:0.202757, inckl_z:0.486919
snr: 1.199984, var: 1.090443, inckl_gen:1.211546, inckl_eta:0.165654, inckl_z:0.369958
snr: 1.209213, var: 1.135279, inckl_gen:1.575392, inckl_eta:0.105564, inckl_z:0.384857
snr: 1.208524, var: 1.115399, inckl_gen:2.012474, inckl_eta:0.107921, inckl_z:0.108027
snr: 1.209819, var: 1.125309, inckl_gen:1.741105, inckl_eta:0.144947, inckl_z:0.123846
snr: 1.185850, var: 1.114575, inckl_gen:1.328771, inckl_eta:0.104019, inckl_z:0.055913
snr: 1.233774, var: 1.141231, inckl_gen:2.067766, inckl_eta:0.104554, inckl_z:0.116031
snr: 1.200307, var: 1.132275, inckl_gen:0.673148, inckl_eta:0.141340, inckl_z:0.137509
snr: 1.200298, var: 1.155999, inckl_gen:1.913882, inckl_eta:0.268816, inckl_z:0.415232
snr: 1.214550, var: 1.177547, inckl_gen:1.998424, inckl_eta:0.200340, inckl_z:0.141695
snr: 1.187490, var: 1.130691, inckl_gen:1.668859, inckl_eta:0.165076, inckl_z:0.054357
snr: 1.190557, var: 1.118968, inckl_gen:2.316351, inckl_eta:0.130940, inckl_z:0.330249
snr: 1.168435, var: 1.091920, inckl_gen:0.966956, inckl_eta:0.125564, inckl_z:0.147323
snr: 1.190799, var: 1.114663, inckl_gen:2.728841, inckl_eta:0.134540, inckl_z:0.286343
snr: 1.187298, var: 1.116095, inckl_gen:6.111124, inckl_eta:0.461692, inckl_z:0.634565
snr: 1.183928, var: 1.077433, inckl_gen:0.963964, inckl_eta:0.142219, inckl_z:0.116452
snr: 1.178116, var: 1.090075, inckl_gen:1.315253, inckl_eta:0.307623, inckl_z:0.428588
snr: 1.168232, var: 1.082147, inckl_gen:1.151649, inckl_eta:0.107973, inckl_z:0.093754
snr: 1.168617, var: 1.106275, inckl_gen:0.919570, inckl_eta:0.083294, inckl_z:0.070974
snr: 1.179069, var: 1.121949, inckl_gen:1.357275, inckl_eta:0.120902, inckl_z:0.287370
snr: 1.190373, var: 1.130844, inckl_gen:1.817431, inckl_eta:0.237959, inckl_z:0.286067
snr: 1.208686, var: 1.141650, inckl_gen:1.872014, inckl_eta:0.123568, inckl_z:0.197747
snr: 1.192887, var: 1.129958, inckl_gen:1.219418, inckl_eta:0.224049, inckl_z:0.288191
snr: 1.187818, var: 1.096822, inckl_gen:1.845932, inckl_eta:0.236586, inckl_z:0.219561
snr: 1.158167, var: 1.100316, inckl_gen:1.365359, inckl_eta:0.143127, inckl_z:0.344603
snr: 1.139702, var: 1.066644, inckl_gen:0.832695, inckl_eta:0.149799, inckl_z:0.078047
snr: 1.143651, var: 1.059583, inckl_gen:0.318379, inckl_eta:0.147976, inckl_z:0.056836
snr: 1.151971, var: 1.046791, inckl_gen:1.283445, inckl_eta:0.259332, inckl_z:0.173310
snr: 1.156776, var: 1.061569, inckl_gen:1.192614, inckl_eta:0.071687, inckl_z:0.155155
snr: 1.177415, var: 1.076889, inckl_gen:1.004518, inckl_eta:0.093560, inckl_z:0.090864
snr: 1.182662, var: 1.139720, inckl_gen:1.922909, inckl_eta:0.302116, inckl_z:0.319117
snr: 1.176404, var: 1.110040, inckl_gen:1.643794, inckl_eta:0.136520, inckl_z:0.177571
snr: 1.226397, var: 1.192996, inckl_gen:0.891196, inckl_eta:0.118561, inckl_z:0.143940
snr: 1.230798, var: 1.163826, inckl_gen:0.844223, inckl_eta:0.185587, inckl_z:0.145227
snr: 1.189016, var: 1.123693, inckl_gen:0.908890, inckl_eta:0.088742, inckl_z:0.258703
snr: 1.200495, var: 1.159236, inckl_gen:1.192380, inckl_eta:0.116492, inckl_z:0.174742
snr: 1.185008, var: 1.109673, inckl_gen:0.972775, inckl_eta:0.099069, inckl_z:0.050257
snr: 1.157440, var: 1.067313, inckl_gen:0.827220, inckl_eta:0.113009, inckl_z:0.067981
snr: 1.168645, var: 1.105931, inckl_gen:0.804540, inckl_eta:0.134548, inckl_z:0.137026
snr: 1.176479, var: 1.152901, inckl_gen:1.283610, inckl_eta:0.170224, inckl_z:0.156052
snr: 1.182779, var: 1.124210, inckl_gen:0.915202, inckl_eta:0.145336, inckl_z:0.058425
snr: 1.188431, var: 1.149312, inckl_gen:3.739462, inckl_eta:0.373009, inckl_z:0.739741
snr: 1.217871, var: 1.196172, inckl_gen:1.138236, inckl_eta:0.099501, inckl_z:0.174662
snr: 1.188512, var: 1.132970, inckl_gen:1.364532, inckl_eta:0.111840, inckl_z:0.251494
snr: 1.213786, var: 1.186358, inckl_gen:0.309879, inckl_eta:0.057022, inckl_z:0.046742
snr: 1.184801, var: 1.159052, inckl_gen:1.416364, inckl_eta:0.156347, inckl_z:0.128496
snr: 1.221169, var: 1.167100, inckl_gen:0.785072, inckl_eta:0.111581, inckl_z:0.128806
snr: 1.234421, var: 1.193519, inckl_gen:1.924473, inckl_eta:0.309967, inckl_z:0.948677
snr: 1.222849, var: 1.167327, inckl_gen:1.037295, inckl_eta:0.116554, inckl_z:0.510135
snr: 1.155773, var: 1.101397, inckl_gen:0.649547, inckl_eta:0.065898, inckl_z:0.140310
snr: 1.144283, var: 1.084800, inckl_gen:0.736803, inckl_eta:0.081305, inckl_z:0.133979
snr: 1.174705, var: 1.140080, inckl_gen:2.739317, inckl_eta:0.294692, inckl_z:0.724070
snr: 1.195444, var: 1.169604, inckl_gen:1.082088, inckl_eta:0.134398, inckl_z:0.394335
snr: 1.220844, var: 1.164967, inckl_gen:0.616681, inckl_eta:0.107855, inckl_z:0.372746
snr: 1.186798, var: 1.091972, inckl_gen:2.105037, inckl_eta:0.134784, inckl_z:0.193853
snr: 1.128415, var: 1.057192, inckl_gen:1.765788, inckl_eta:0.162390, inckl_z:0.244670
snr: 1.151036, var: 1.095046, inckl_gen:1.068628, inckl_eta:0.158669, inckl_z:0.080696
snr: 1.192436, var: 1.135637, inckl_gen:0.593882, inckl_eta:0.086308, inckl_z:0.115659
snr: 1.201289, var: 1.159592, inckl_gen:0.627100, inckl_eta:0.187862, inckl_z:0.350896
snr: 1.186044, var: 1.140209, inckl_gen:0.929751, inckl_eta:0.158025, inckl_z:0.329568
snr: 1.210758, var: 1.128001, inckl_gen:0.769995, inckl_eta:0.109092, inckl_z:0.259350
snr: 1.204155, var: 1.146935, inckl_gen:0.477718, inckl_eta:0.065527, inckl_z:0.065703
snr: 1.201409, var: 1.144598, inckl_gen:1.112200, inckl_eta:0.156905, inckl_z:0.369619
snr: 1.218565, var: 1.169766, inckl_gen:1.289664, inckl_eta:0.092394, inckl_z:0.504365
snr: 1.148593, var: 1.079320, inckl_gen:0.563552, inckl_eta:0.075068, inckl_z:0.136220
snr: 1.157798, var: 1.119516, inckl_gen:0.585382, inckl_eta:0.053809, inckl_z:0.113774
snr: 1.224448, var: 1.159806, inckl_gen:0.232643, inckl_eta:0.069996, inckl_z:0.046503
snr: 1.200619, var: 1.140570, inckl_gen:0.527756, inckl_eta:0.093790, inckl_z:0.182677
snr: 1.238760, var: 1.176856, inckl_gen:0.665996, inckl_eta:0.112114, inckl_z:0.583586
snr: 1.193388, var: 1.157721, inckl_gen:1.237749, inckl_eta:0.133645, inckl_z:0.303699
snr: 1.214009, var: 1.191282, inckl_gen:1.212849, inckl_eta:0.205705, inckl_z:0.585593
snr: 1.207185, var: 1.143677, inckl_gen:0.854905, inckl_eta:0.136804, inckl_z:0.223336
snr: 1.187312, var: 1.120652, inckl_gen:0.815751, inckl_eta:0.048560, inckl_z:0.082573
snr: 1.196476, var: 1.132948, inckl_gen:0.993117, inckl_eta:0.133592, inckl_z:0.439680
snr: 1.166798, var: 1.116192, inckl_gen:1.402484, inckl_eta:0.096044, inckl_z:0.315910
snr: 1.142791, var: 1.061162, inckl_gen:0.824039, inckl_eta:0.140814, inckl_z:0.387368
snr: 1.152984, var: 1.019812, inckl_gen:0.558321, inckl_eta:0.096979, inckl_z:0.308011
snr: 1.168319, var: 1.097597, inckl_gen:0.816716, inckl_eta:0.094398, inckl_z:0.160339
snr: 1.191303, var: 1.119589, inckl_gen:1.854091, inckl_eta:0.276339, inckl_z:0.099468
snr: 1.195623, var: 1.130466, inckl_gen:0.716358, inckl_eta:0.096778, inckl_z:0.219689
snr: 1.175454, var: 1.090764, inckl_gen:1.325243, inckl_eta:0.229052, inckl_z:0.666468
snr: 1.150649, var: 1.116744, inckl_gen:0.728824, inckl_eta:0.084850, inckl_z:0.367067
snr: 1.196013, var: 1.124134, inckl_gen:1.204977, inckl_eta:0.081359, inckl_z:0.744567
snr: 1.191741, var: 1.187198, inckl_gen:0.421557, inckl_eta:0.072195, inckl_z:0.092387
snr: 1.183504, var: 1.145144, inckl_gen:0.491611, inckl_eta:0.078233, inckl_z:0.205162
snr: 1.172100, var: 1.139543, inckl_gen:0.502662, inckl_eta:0.095959, inckl_z:0.179226
snr: 1.132237, var: 1.077791, inckl_gen:0.901799, inckl_eta:0.083157, inckl_z:0.278999
snr: 1.176825, var: 1.153288, inckl_gen:0.789742, inckl_eta:0.118561, inckl_z:0.071096
snr: 1.207998, var: 1.177892, inckl_gen:0.812292, inckl_eta:0.090736, inckl_z:0.354561
snr: 1.182417, var: 1.120599, inckl_gen:0.588259, inckl_eta:0.052744, inckl_z:0.140257
snr: 1.228868, var: 1.138823, inckl_gen:1.665275, inckl_eta:0.156469, inckl_z:0.288635
snr: 1.195024, var: 1.127368, inckl_gen:0.531690, inckl_eta:0.085180, inckl_z:0.353041
snr: 1.184345, var: 1.125970, inckl_gen:0.677160, inckl_eta:0.109595, inckl_z:0.416391
snr: 1.207431, var: 1.132986, inckl_gen:0.390189, inckl_eta:0.056117, inckl_z:0.069862
snr: 1.193968, var: 1.152475, inckl_gen:0.401279, inckl_eta:0.086810, inckl_z:0.207348
snr: 1.223193, var: 1.200310, inckl_gen:0.441073, inckl_eta:0.079958, inckl_z:0.525097
snr: 1.200778, var: 1.176207, inckl_gen:0.675016, inckl_eta:0.082226, inckl_z:0.282985
