EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-308.761	-325.792	1.527	8.286	4.428	40.970	87.948
-308.750	-325.627	1.532	8.140	4.473	40.977	87.817
-308.762	-325.651	1.525	8.160	4.510	41.091	88.111
-308.785	-325.816	1.527	8.355	4.419	40.978	87.897
-308.762	-325.734	1.527	8.234	4.446	41.066	87.953
-308.735	-325.737	1.530	8.258	4.380	41.043	88.242
-308.808	-325.849	1.526	8.354	4.413	41.123	88.364
-308.742	-325.650	1.533	8.156	4.488	40.990	87.841
-308.749	-325.645	1.528	8.143	4.439	41.043	88.077
-308.685	-325.561	1.527	8.079	4.395	40.963	87.897
-308.700	-325.540	1.528	8.048	4.444	41.019	87.668
-308.741	-325.629	1.533	8.109	4.350	41.009	88.050
-308.713	-325.577	1.529	8.065	4.464	40.935	87.843
-308.639	-325.452	1.537	7.947	4.421	40.833	87.690
-308.693	-325.421	1.530	7.904	4.435	41.138	88.252
-308.715	-325.507	1.533	7.992	4.445	40.950	87.961
-308.643	-325.409	1.531	7.894	4.475	40.893	87.605
-308.633	-325.449	1.528	7.899	4.460	40.910	87.913
-308.669	-325.362	1.534	7.822	4.418	40.855	87.742
-308.603	-325.407	1.528	7.891	4.324	40.887	87.826
-308.745	-325.518	1.532	7.950	4.406	40.923	87.841
-308.718	-325.347	1.538	7.775	4.454	40.992	88.006
-308.565	-325.397	1.532	7.857	4.401	40.938	87.887
-308.595	-325.373	1.536	7.843	4.441	40.876	87.629
-308.585	-325.365	1.533	7.822	4.367	40.963	87.772
-308.578	-325.434	1.528	7.888	4.319	40.952	87.894
-308.583	-325.262	1.535	7.725	4.414	40.914	87.599
-308.599	-325.291	1.534	7.748	4.437	40.866	87.517
-308.689	-325.376	1.542	7.802	4.364	40.855	87.767
-308.550	-325.276	1.536	7.721	4.343	40.864	87.528
-308.571	-325.213	1.535	7.654	4.371	40.900	87.752
-308.623	-325.359	1.537	7.793	4.304	40.775	87.438
-308.577	-325.297	1.537	7.737	4.317	40.882	87.669
-308.559	-325.349	1.533	7.780	4.279	40.866	87.530
-308.611	-325.337	1.537	7.787	4.311	40.841	87.759
-308.470	-325.236	1.537	7.689	4.284	40.885	87.800
-308.544	-325.127	1.544	7.586	4.324	40.802	87.571
-308.531	-325.263	1.539	7.726	4.310	40.688	87.445
-308.522	-325.208	1.535	7.704	4.378	40.840	87.535
-308.462	-325.130	1.536	7.598	4.307	40.886	87.574
-308.513	-325.317	1.532	7.776	4.288	40.745	87.589
-308.474	-325.153	1.536	7.637	4.277	40.876	87.716
-308.499	-325.172	1.536	7.623	4.272	40.797	87.520
-308.460	-325.201	1.539	7.678	4.318	40.922	87.812
-308.442	-324.983	1.539	7.480	4.334	40.736	87.430
-308.500	-325.017	1.542	7.468	4.321	40.865	87.589
-308.498	-325.087	1.538	7.522	4.271	40.783	87.532
-308.418	-324.946	1.542	7.399	4.342	40.613	87.397
-308.446	-324.997	1.544	7.431	4.346	40.786	87.385
-308.492	-325.034	1.544	7.479	4.337	40.928	87.643
-308.432	-324.888	1.538	7.354	4.356	40.796	87.518
-308.326	-324.860	1.544	7.336	4.282	40.717	87.094
-308.430	-324.914	1.547	7.349	4.224	40.791	87.472
-308.325	-324.772	1.546	7.198	4.217	40.621	87.095
-308.366	-324.715	1.550	7.115	4.268	40.724	87.329
-308.209	-324.622	1.550	7.029	4.156	40.537	86.924
-308.362	-324.694	1.551	7.079	4.191	40.628	87.235
-308.266	-324.669	1.549	7.051	4.075	40.560	86.865
-308.349	-324.648	1.557	7.042	4.116	40.645	87.295
-308.318	-324.636	1.548	6.997	4.079	40.698	87.161
-308.304	-324.572	1.554	6.942	4.152	40.537	87.162
-308.239	-324.515	1.552	6.875	4.082	40.529	87.067
-308.216	-324.426	1.556	6.793	4.072	40.533	87.041
-308.243	-324.587	1.553	6.937	4.162	40.514	87.096
-308.282	-324.481	1.558	6.814	4.144	40.587	87.098
-308.255	-324.377	1.556	6.721	4.238	40.592	87.158
-308.239	-324.381	1.551	6.741	4.115	40.584	87.035
-308.254	-324.414	1.556	6.776	4.081	40.678	87.190
-308.173	-324.412	1.554	6.782	4.031	40.605	87.152
-308.222	-324.327	1.555	6.672	4.100	40.736	87.387
-308.127	-324.277	1.555	6.631	4.039	40.705	87.229
-308.198	-324.293	1.557	6.612	4.015	40.474	87.024
-308.152	-324.238	1.562	6.595	4.002	40.460	86.782
-308.098	-324.134	1.557	6.481	3.972	40.549	86.777
-308.152	-324.172	1.562	6.513	4.072	40.600	87.165
-308.051	-324.135	1.560	6.492	3.970	40.449	86.664
-308.173	-324.270	1.562	6.563	3.936	40.533	86.863
-308.066	-324.173	1.558	6.503	3.905	40.566	86.882
-308.074	-324.202	1.557	6.557	3.930	40.551	86.899
-308.136	-324.242	1.561	6.563	3.922	40.608	86.953
-308.120	-324.362	1.557	6.683	3.964	40.474	86.906
-307.989	-324.048	1.565	6.375	3.898	40.340	86.569
-308.075	-324.066	1.564	6.390	3.952	40.432	86.770
-308.029	-323.976	1.567	6.280	3.836	40.385	86.684
-307.959	-323.957	1.562	6.253	3.850	40.454	86.587
-308.030	-323.892	1.564	6.182	3.855	40.561	86.939
-308.001	-324.022	1.563	6.287	3.813	40.531	86.865
-308.007	-324.028	1.563	6.293	3.812	40.501	86.925
-307.966	-323.980	1.562	6.275	3.812	40.345	86.249
-307.946	-323.925	1.564	6.222	3.821	40.479	86.599
-307.903	-323.886	1.558	6.196	3.806	40.507	86.579
-307.924	-323.990	1.562	6.260	3.755	40.395	86.651
-307.973	-323.919	1.558	6.201	3.868	40.357	86.408
-307.953	-323.938	1.558	6.161	3.781	40.456	86.741
-307.937	-323.900	1.561	6.200	3.853	40.271	86.252
-307.946	-323.817	1.564	6.094	3.869	40.487	86.532
-307.972	-323.867	1.556	6.172	3.828	40.483	86.746
-307.808	-323.786	1.562	6.078	3.801	40.505	86.711
-307.942	-323.864	1.566	6.153	3.798	40.425	86.541
-307.882	-323.754	1.561	6.024	3.819	40.316	86.412
-307.988	-323.839	1.570	6.092	3.836	40.557	86.763
-307.907	-323.784	1.571	6.032	3.742	40.503	86.500
-307.805	-323.666	1.559	5.939	3.745	40.416	86.486
-307.931	-323.878	1.557	6.161	3.884	40.492	86.530
-307.851	-323.746	1.566	5.984	3.755	40.394	86.478
-307.841	-323.760	1.560	6.038	3.734	40.589	86.676
-307.835	-323.729	1.564	6.013	3.750	40.454	86.524
-307.916	-323.848	1.565	6.114	3.799	40.544	86.694
-307.839	-323.721	1.571	6.010	3.738	40.468	86.643
-307.906	-323.773	1.562	6.045	3.878	40.315	86.321
-307.870	-323.729	1.567	6.018	3.810	40.378	86.520
-307.862	-323.667	1.568	5.936	3.763	40.326	86.471
-307.843	-323.693	1.563	5.964	3.715	40.315	86.300
-307.931	-323.713	1.567	5.930	3.783	40.431	86.533
-307.818	-323.573	1.571	5.858	3.687	40.517	86.657
-307.860	-323.660	1.561	5.952	3.720	40.559	86.640
-307.855	-323.682	1.570	5.963	3.768	40.343	86.298
-307.851	-323.661	1.568	5.908	3.754	40.445	86.518
-307.899	-323.704	1.568	5.956	3.759	40.483	86.730
-307.844	-323.646	1.567	5.869	3.633	40.474	86.698
-307.797	-323.606	1.572	5.851	3.648	40.376	86.440
-307.842	-323.651	1.571	5.885	3.606	40.378	86.366
-307.940	-323.685	1.572	5.894	3.631	40.401	86.359
-307.872	-323.639	1.567	5.867	3.673	40.308	86.039
-307.888	-323.565	1.569	5.771	3.645	40.367	86.336
-307.828	-323.501	1.574	5.717	3.638	40.312	86.505
-307.742	-323.464	1.573	5.708	3.561	40.269	86.278
-307.811	-323.517	1.566	5.741	3.557	40.388	86.409
-307.830	-323.506	1.573	5.687	3.581	40.196	86.269
-307.686	-323.426	1.565	5.670	3.597	40.464	86.553
-307.725	-323.484	1.564	5.719	3.638	40.382	86.273
-307.662	-323.370	1.572	5.581	3.506	40.443	86.478
-307.724	-323.387	1.568	5.599	3.550	40.467	86.533
-307.725	-323.360	1.568	5.536	3.596	40.466	86.355
-307.715	-323.436	1.567	5.664	3.659	40.554	86.538
-307.706	-323.305	1.578	5.532	3.533	40.418	86.404
-307.660	-323.347	1.576	5.589	3.533	40.530	86.416
-307.827	-323.529	1.570	5.764	3.709	40.518	86.493
-307.759	-323.365	1.574	5.591	3.604	40.422	86.524
-307.687	-323.380	1.570	5.606	3.577	40.407	86.528
-307.749	-323.398	1.564	5.588	3.623	40.386	86.497
-307.737	-323.411	1.571	5.629	3.640	40.564	86.805
-307.616	-323.271	1.569	5.509	3.564	40.455	86.384
-307.652	-323.297	1.572	5.496	3.530	40.391	86.398
-307.602	-323.300	1.568	5.538	3.483	40.469	86.439
-307.777	-323.325	1.572	5.526	3.545	40.264	86.353
-307.684	-323.416	1.567	5.679	3.597	40.450	86.409
-307.662	-323.334	1.566	5.596	3.568	40.503	86.550
-307.662	-323.255	1.566	5.456	3.502	40.424	86.364
-307.581	-323.235	1.572	5.488	3.506	40.526	86.476
-307.696	-323.371	1.573	5.583	3.547	40.498	86.376
-307.692	-323.377	1.568	5.623	3.637	40.354	86.210
-307.601	-323.217	1.572	5.475	3.579	40.491	86.482
-307.634	-323.309	1.572	5.503	3.503	40.481	86.422
-307.684	-323.357	1.565	5.568	3.533	40.602	86.787
-307.542	-323.234	1.573	5.472	3.438	40.521	86.393
