EUBO	ELBO	ESS	IWKLs_ex	IWKLs_in	AKLs_ex	AKLs_in
-198.662	-212.340	4.755	13.933	4.090	13.933	4.090
-198.690	-212.018	4.776	13.527	4.046	13.527	4.046
-198.782	-212.218	4.763	13.746	4.097	13.746	4.097
-198.678	-212.073	4.768	13.768	4.100	13.768	4.100
-198.857	-212.033	4.745	13.653	4.130	13.653	4.130
-198.629	-212.067	4.758	13.747	4.080	13.747	4.080
-198.808	-212.171	4.784	13.643	4.056	13.643	4.056
-198.696	-212.332	4.795	13.596	4.013	13.596	4.013
-198.854	-212.552	4.759	13.882	4.172	13.882	4.172
-198.688	-212.029	4.804	13.553	4.018	13.553	4.018
-198.742	-211.799	4.775	13.514	4.050	13.514	4.050
-198.890	-212.396	4.768	13.724	4.101	13.724	4.101
-198.839	-211.961	4.792	13.440	4.050	13.440	4.050
-198.630	-211.788	4.809	13.535	4.005	13.535	4.005
-198.666	-211.922	4.790	13.317	3.985	13.317	3.985
-198.730	-211.915	4.811	13.307	4.028	13.307	4.028
-198.932	-211.866	4.817	13.422	4.046	13.422	4.046
-198.603	-211.677	4.816	13.251	4.045	13.251	4.045
-198.725	-211.881	4.799	13.186	3.960	13.186	3.960
-198.740	-212.013	4.813	13.368	4.060	13.368	4.060
-198.725	-211.780	4.807	13.278	3.970	13.278	3.970
-198.758	-211.758	4.814	13.291	4.048	13.291	4.048
-198.619	-211.554	4.856	13.054	3.944	13.054	3.944
-198.594	-211.529	4.859	13.036	3.919	13.036	3.919
-198.848	-211.933	4.832	13.261	3.923	13.261	3.923
-198.618	-211.544	4.841	12.996	3.922	12.996	3.922
-198.708	-211.688	4.849	13.098	3.914	13.098	3.914
-198.700	-211.301	4.872	12.859	3.923	12.859	3.923
-198.622	-211.460	4.856	13.044	3.927	13.044	3.927
-198.755	-211.600	4.865	12.987	3.931	12.987	3.931
-198.567	-211.186	4.877	12.698	3.896	12.698	3.896
-198.711	-211.557	4.875	12.984	3.947	12.984	3.947
-198.816	-211.462	4.885	12.907	3.951	12.907	3.951
-198.605	-211.270	4.860	12.928	3.884	12.928	3.884
-198.672	-211.372	4.883	12.644	3.876	12.644	3.876
-198.627	-210.773	4.892	12.269	3.893	12.269	3.893
-198.676	-211.059	4.878	12.592	3.879	12.592	3.879
-198.659	-211.167	4.878	12.731	3.891	12.731	3.891
-198.642	-211.130	4.875	12.628	3.875	12.628	3.875
-198.776	-211.023	4.901	12.354	3.835	12.354	3.835
-198.722	-211.035	4.905	12.398	3.896	12.398	3.896
-198.659	-210.725	4.937	12.279	3.782	12.279	3.782
-198.710	-210.867	4.937	12.311	3.788	12.311	3.788
-198.556	-210.862	4.911	12.390	3.770	12.390	3.770
-198.767	-211.031	4.934	12.439	3.798	12.439	3.798
-198.697	-210.904	4.908	12.291	3.889	12.291	3.889
-198.694	-210.660	4.951	12.227	3.822	12.227	3.822
-198.601	-210.622	4.960	12.018	3.756	12.018	3.756
-198.650	-210.292	4.946	11.836	3.812	11.836	3.812
-198.690	-210.448	4.965	11.945	3.747	11.945	3.747
-198.653	-210.506	4.955	12.074	3.814	12.074	3.814
-198.590	-210.518	4.953	11.894	3.767	11.894	3.767
-198.630	-210.680	4.994	12.022	3.740	12.022	3.740
-198.576	-210.429	4.994	11.859	3.774	11.859	3.774
-198.621	-210.252	4.991	11.955	3.707	11.955	3.707
-198.554	-210.291	4.997	11.999	3.679	11.999	3.679
-198.613	-210.420	5.010	11.846	3.745	11.846	3.745
-198.669	-210.345	5.022	11.793	3.671	11.793	3.671
-198.582	-209.957	5.023	11.467	3.665	11.467	3.665
-198.776	-210.428	5.032	11.829	3.649	11.829	3.649
-198.596	-210.138	5.040	11.594	3.660	11.594	3.660
-198.522	-209.889	5.020	11.599	3.639	11.599	3.639
-198.613	-209.893	5.025	11.475	3.657	11.475	3.657
-198.767	-210.384	5.025	11.671	3.659	11.671	3.659
-198.632	-210.212	5.060	11.477	3.722	11.477	3.722
-198.535	-209.589	5.056	10.996	3.608	10.996	3.608
-198.673	-209.783	5.060	11.145	3.667	11.145	3.667
-198.603	-209.844	5.054	11.228	3.629	11.228	3.629
-198.567	-209.747	5.086	11.121	3.623	11.121	3.623
-198.616	-210.069	5.094	11.330	3.572	11.330	3.572
-198.582	-209.822	5.068	11.282	3.663	11.282	3.663
-198.597	-209.593	5.107	11.044	3.570	11.044	3.570
-198.564	-209.381	5.091	11.059	3.604	11.059	3.604
-198.641	-209.803	5.134	11.073	3.551	11.073	3.551
-198.696	-209.525	5.141	10.874	3.560	10.874	3.560
-198.575	-209.306	5.150	10.783	3.541	10.783	3.541
-198.569	-209.372	5.164	10.791	3.506	10.791	3.506
-198.690	-209.475	5.122	11.017	3.601	11.017	3.601
-198.504	-209.254	5.125	10.704	3.522	10.704	3.522
-198.423	-209.187	5.185	10.728	3.454	10.728	3.454
-198.750	-209.481	5.152	10.911	3.570	10.911	3.570
-198.503	-209.021	5.172	10.530	3.492	10.530	3.492
-198.610	-209.097	5.191	10.495	3.461	10.495	3.461
-198.629	-208.945	5.169	10.486	3.549	10.486	3.549
-198.421	-208.953	5.192	10.383	3.437	10.383	3.437
-198.645	-208.966	5.177	10.260	3.487	10.260	3.487
-198.485	-208.583	5.223	10.281	3.487	10.281	3.487
-198.756	-208.786	5.212	10.391	3.408	10.391	3.408
-198.590	-208.656	5.238	10.314	3.459	10.314	3.459
-198.495	-209.017	5.206	10.436	3.462	10.436	3.462
-198.572	-208.953	5.241	10.217	3.426	10.217	3.426
-198.393	-208.672	5.248	10.218	3.411	10.218	3.411
-198.578	-208.690	5.235	10.190	3.446	10.190	3.446
-198.332	-208.543	5.253	10.096	3.397	10.096	3.397
-198.549	-208.561	5.292	10.118	3.399	10.118	3.399
-198.611	-208.654	5.241	10.065	3.411	10.065	3.411
-198.567	-208.665	5.290	10.193	3.340	10.193	3.340
-198.539	-208.613	5.271	9.984	3.328	9.984	3.328
-198.464	-208.531	5.270	10.102	3.389	10.102	3.389
-198.450	-208.360	5.275	9.891	3.314	9.891	3.314
-198.617	-208.577	5.298	10.105	3.390	10.105	3.390
-198.457	-208.476	5.277	10.015	3.354	10.015	3.354
-198.523	-208.340	5.277	9.832	3.334	9.832	3.334
-198.471	-208.513	5.285	9.923	3.333	9.923	3.333
-198.475	-208.293	5.293	9.835	3.331	9.835	3.331
-198.461	-208.175	5.332	9.689	3.308	9.689	3.308
-198.586	-208.271	5.326	9.638	3.279	9.638	3.279
-198.572	-208.316	5.326	9.752	3.335	9.752	3.335
-198.541	-208.241	5.336	9.853	3.288	9.853	3.288
-198.513	-208.400	5.301	9.786	3.358	9.786	3.358
-198.517	-208.234	5.345	9.625	3.279	9.625	3.279
-198.563	-208.347	5.296	9.740	3.369	9.740	3.369
-198.526	-208.064	5.323	9.623	3.320	9.623	3.320
-198.525	-208.146	5.326	9.523	3.273	9.523	3.273
-198.319	-208.092	5.337	9.668	3.248	9.668	3.248
-198.420	-208.086	5.332	9.716	3.316	9.716	3.316
-198.430	-208.108	5.333	9.551	3.263	9.551	3.263
-198.579	-208.192	5.351	9.509	3.234	9.509	3.234
-198.395	-208.103	5.366	9.619	3.173	9.619	3.173
-198.583	-208.297	5.343	9.716	3.242	9.716	3.242
-198.415	-207.845	5.388	9.325	3.220	9.325	3.220
-198.516	-207.880	5.385	9.485	3.247	9.485	3.247
-198.562	-207.988	5.350	9.387	3.256	9.387	3.256
-198.593	-208.155	5.372	9.446	3.213	9.446	3.213
-198.455	-207.856	5.388	9.375	3.160	9.375	3.160
-198.568	-207.837	5.345	9.382	3.219	9.382	3.219
-198.577	-208.156	5.361	9.651	3.272	9.651	3.272
-198.321	-207.963	5.402	9.474	3.157	9.474	3.157
-198.449	-207.807	5.379	9.186	3.164	9.186	3.164
-198.354	-207.629	5.412	9.117	3.123	9.117	3.123
-198.446	-207.786	5.421	9.227	3.159	9.227	3.159
-198.466	-207.846	5.380	9.256	3.228	9.256	3.228
-198.534	-207.937	5.419	9.427	3.156	9.427	3.156
-198.473	-207.792	5.449	9.104	3.129	9.104	3.129
-198.501	-207.756	5.411	9.155	3.163	9.155	3.163
-198.381	-207.741	5.433	9.146	3.128	9.146	3.128
-198.370	-207.620	5.421	9.115	3.130	9.115	3.130
-198.529	-207.664	5.431	8.970	3.128	8.970	3.128
-198.467	-207.630	5.429	9.216	3.101	9.216	3.101
-198.575	-207.790	5.412	9.373	3.107	9.373	3.107
-198.460	-207.776	5.433	9.123	3.109	9.123	3.109
-198.403	-207.772	5.441	9.173	3.072	9.173	3.072
-198.351	-207.537	5.437	9.151	3.073	9.151	3.073
-198.426	-207.789	5.420	9.301	3.176	9.301	3.176
-198.506	-207.766	5.438	9.167	3.122	9.167	3.122
-198.528	-207.539	5.472	8.988	3.078	8.988	3.078
-198.428	-207.696	5.433	9.125	3.108	9.125	3.108
-198.585	-207.506	5.478	9.043	3.122	9.043	3.122
-198.498	-207.704	5.455	9.038	3.079	9.038	3.079
-198.469	-207.482	5.485	8.949	3.069	8.949	3.069
-198.359	-207.512	5.512	8.981	3.028	8.981	3.028
-198.505	-207.583	5.517	8.927	3.022	8.927	3.022
-198.506	-207.688	5.509	9.060	3.040	9.060	3.040
-198.400	-207.310	5.466	8.939	3.071	8.939	3.071
-198.430	-207.334	5.537	8.717	3.015	8.717	3.015
-198.393	-207.477	5.472	9.019	3.060	9.019	3.060
-198.357	-207.079	5.504	8.586	3.026	8.586	3.026
-198.411	-207.389	5.512	8.843	3.038	8.843	3.038
-198.392	-206.979	5.561	8.571	2.983	8.571	2.983
-198.406	-207.167	5.528	8.670	2.994	8.670	2.994
-198.490	-207.250	5.523	8.851	3.009	8.851	3.009
-198.486	-207.281	5.501	8.873	2.975	8.873	2.975
-198.401	-207.268	5.541	8.785	2.988	8.785	2.988
-198.294	-207.101	5.516	8.686	2.976	8.686	2.976
-198.345	-207.130	5.515	8.769	2.978	8.769	2.978
-198.482	-207.430	5.549	9.019	2.948	9.019	2.948
-198.245	-207.243	5.543	8.587	2.978	8.587	2.978
-198.244	-207.003	5.575	8.655	2.931	8.655	2.931
-198.334	-206.919	5.550	8.519	2.944	8.519	2.944
-198.404	-207.019	5.556	8.538	2.899	8.538	2.899
-198.424	-207.015	5.592	8.610	2.938	8.610	2.938
-198.399	-206.977	5.557	8.592	2.924	8.592	2.924
-198.349	-206.945	5.563	8.569	2.932	8.569	2.932
-198.529	-207.629	5.551	9.041	2.943	9.041	2.943
-198.412	-207.184	5.581	8.559	2.899	8.559	2.899
-198.358	-207.069	5.542	8.656	2.947	8.656	2.947
-198.232	-207.062	5.561	8.689	2.919	8.689	2.919
-198.416	-207.023	5.556	8.530	2.909	8.530	2.909
-198.353	-207.069	5.591	8.515	2.873	8.515	2.873
-198.357	-206.902	5.627	8.509	2.881	8.509	2.881
-198.473	-206.839	5.602	8.578	2.932	8.578	2.932
-198.488	-206.953	5.620	8.448	2.935	8.448	2.935
-198.364	-206.898	5.617	8.392	2.890	8.392	2.890
-198.384	-207.019	5.631	8.526	2.887	8.526	2.887
-198.329	-207.104	5.615	8.463	2.883	8.463	2.883
-198.359	-206.840	5.635	8.357	2.900	8.357	2.900
-198.368	-206.786	5.631	8.272	2.841	8.272	2.841
-198.541	-207.147	5.640	8.519	2.866	8.519	2.866
-198.289	-206.775	5.604	8.318	2.856	8.318	2.856
-198.357	-206.663	5.628	8.162	2.869	8.162	2.869
-198.552	-206.831	5.649	8.273	2.862	8.273	2.862
-198.528	-206.941	5.650	8.334	2.860	8.334	2.860
-198.560	-206.782	5.650	8.228	2.866	8.228	2.866
-198.421	-206.800	5.649	8.253	2.843	8.253	2.843
-198.337	-206.877	5.653	8.349	2.814	8.349	2.814
-198.427	-206.628	5.681	8.146	2.828	8.146	2.828
-198.370	-206.884	5.698	8.331	2.777	8.331	2.777
-198.330	-206.856	5.677	8.306	2.806	8.306	2.806
-198.315	-206.837	5.642	8.422	2.823	8.422	2.823
-198.509	-206.679	5.693	8.304	2.803	8.304	2.803
-198.346	-206.705	5.664	8.247	2.828	8.247	2.828
-198.506	-206.906	5.668	8.466	2.835	8.466	2.835
-198.423	-207.022	5.693	8.322	2.787	8.322	2.787
-198.431	-206.651	5.682	8.131	2.789	8.131	2.789
-198.423	-206.636	5.678	8.179	2.806	8.179	2.806
-198.420	-206.406	5.672	7.920	2.832	7.920	2.832
-198.356	-206.524	5.700	8.018	2.822	8.018	2.822
-198.391	-206.462	5.693	8.105	2.776	8.105	2.776
-198.344	-206.483	5.701	7.980	2.822	7.980	2.822
-198.255	-206.441	5.678	8.096	2.792	8.096	2.792
-198.439	-206.674	5.719	8.272	2.771	8.272	2.771
-198.446	-206.771	5.686	8.121	2.789	8.121	2.789
-198.365	-206.667	5.699	7.929	2.767	7.929	2.767
-198.308	-206.499	5.708	7.950	2.750	7.950	2.750
-198.392	-206.434	5.762	8.127	2.723	8.127	2.723
-198.265	-206.458	5.733	7.985	2.736	7.985	2.736
-198.565	-206.700	5.689	7.995	2.936	7.995	2.936
-198.418	-206.403	5.751	7.939	2.734	7.939	2.734
-198.393	-206.683	5.741	8.178	2.740	8.178	2.740
-198.417	-206.843	5.707	8.159	2.753	8.159	2.753
-198.417	-206.306	5.743	7.837	2.735	7.837	2.735
-198.508	-206.485	5.732	8.017	2.786	8.017	2.786
-198.350	-206.372	5.750	7.934	2.703	7.934	2.703
-198.249	-206.421	5.773	7.784	2.702	7.784	2.702
-198.336	-206.193	5.761	7.875	2.704	7.875	2.704
-198.402	-206.345	5.748	7.815	2.751	7.815	2.751
-198.389	-206.589	5.768	7.949	2.682	7.949	2.682
-198.417	-206.594	5.788	8.084	2.687	8.084	2.687
-198.519	-206.820	5.766	8.168	2.762	8.168	2.762
-198.313	-206.483	5.769	7.976	2.683	7.976	2.683
-198.286	-206.520	5.784	7.858	2.671	7.858	2.671
-198.471	-206.262	5.803	7.847	2.725	7.847	2.725
-198.465	-206.695	5.795	8.101	2.715	8.101	2.715
-198.488	-206.446	5.829	7.960	2.687	7.960	2.687
-198.338	-206.296	5.838	7.694	2.686	7.694	2.686
-198.515	-206.239	5.822	7.916	2.705	7.916	2.705
-198.362	-206.427	5.834	7.854	2.621	7.854	2.621
-198.336	-206.565	5.784	7.985	2.677	7.985	2.677
-198.425	-206.281	5.845	7.785	2.654	7.785	2.654
-198.303	-206.437	5.848	7.895	2.640	7.895	2.640
-198.296	-206.408	5.843	7.744	2.632	7.744	2.632
-198.348	-206.152	5.844	7.591	2.594	7.591	2.594
-198.468	-206.351	5.832	7.943	2.611	7.943	2.611
-198.362	-206.085	5.849	7.551	2.607	7.551	2.607
-198.316	-206.337	5.796	7.907	2.652	7.907	2.652
-198.470	-206.472	5.838	7.935	2.629	7.935	2.629
-198.511	-206.539	5.853	7.798	2.617	7.798	2.617
-198.528	-206.306	5.833	7.706	2.710	7.706	2.710
-198.488	-206.257	5.902	7.660	2.585	7.660	2.585
-198.353	-206.286	5.873	7.669	2.602	7.669	2.602
-198.307	-206.002	5.847	7.542	2.640	7.542	2.640
-198.646	-206.572	5.843	7.980	2.629	7.980	2.629
-198.207	-205.861	5.864	7.445	2.567	7.445	2.567
-198.490	-206.021	5.865	7.590	2.582	7.590	2.582
-198.516	-206.153	5.872	7.592	2.657	7.592	2.657
-198.327	-206.244	5.879	7.638	2.587	7.638	2.587
-198.333	-205.914	5.907	7.421	2.561	7.421	2.561
-198.327	-206.083	5.835	7.617	2.633	7.617	2.633
-198.182	-206.022	5.891	7.633	2.549	7.633	2.549
-198.340	-206.005	5.903	7.609	2.572	7.609	2.572
-198.283	-206.053	5.917	7.564	2.590	7.564	2.590
-198.281	-206.015	5.908	7.452	2.556	7.452	2.556
-198.301	-205.842	5.912	7.410	2.515	7.410	2.515
-198.351	-206.012	5.922	7.470	2.573	7.470	2.573
-198.394	-206.308	5.900	7.604	2.548	7.604	2.548
-198.546	-205.807	5.938	7.326	2.545	7.326	2.545
-198.481	-205.823	5.938	7.174	2.563	7.174	2.563
-198.348	-205.708	5.911	7.330	2.554	7.330	2.554
-198.314	-205.777	5.951	7.228	2.543	7.228	2.543
-198.316	-205.667	5.932	7.255	2.583	7.255	2.583
-198.405	-205.661	5.966	7.045	2.504	7.045	2.504
-198.293	-205.823	5.956	7.293	2.500	7.293	2.500
-198.460	-206.106	5.977	7.454	2.518	7.454	2.518
-198.406	-205.816	5.974	7.281	2.497	7.281	2.497
-198.292	-205.560	5.969	7.138	2.469	7.138	2.469
-198.349	-205.657	5.949	7.079	2.488	7.079	2.488
-198.362	-205.783	5.950	7.211	2.513	7.211	2.513
-198.384	-205.726	5.969	7.150	2.455	7.150	2.455
-198.446	-205.784	5.970	7.225	2.505	7.225	2.505
-198.275	-205.177	6.016	6.913	2.457	6.913	2.457
-198.321	-205.365	6.000	6.864	2.467	6.864	2.467
-198.327	-205.475	5.953	7.072	2.480	7.072	2.480
-198.361	-205.711	5.992	7.047	2.447	7.047	2.447
-198.327	-205.677	5.967	7.138	2.484	7.138	2.484
-198.279	-205.537	6.010	7.029	2.441	7.029	2.441
-198.337	-205.489	6.004	7.105	2.400	7.105	2.400
-198.289	-205.502	6.032	6.960	2.428	6.960	2.428
-198.218	-205.258	6.036	6.847	2.392	6.847	2.392
-198.269	-205.485	6.011	6.954	2.422	6.954	2.422
-198.321	-205.559	6.012	7.048	2.438	7.048	2.438
-198.314	-205.439	6.018	6.965	2.423	6.965	2.423
-198.370	-205.402	6.046	6.870	2.386	6.870	2.386
-198.181	-205.192	6.047	6.832	2.389	6.832	2.389
-198.386	-205.444	6.061	6.754	2.375	6.754	2.375
-198.466	-205.530	6.048	7.037	2.415	7.037	2.415
-198.326	-205.264	6.085	6.763	2.346	6.763	2.346
-198.346	-205.173	6.066	6.669	2.398	6.669	2.398
-198.436	-205.193	6.107	6.625	2.388	6.625	2.388
-198.382	-205.346	6.118	6.716	2.368	6.716	2.368
-198.282	-205.249	6.108	6.716	2.339	6.716	2.339
-198.272	-205.368	6.066	6.895	2.362	6.895	2.362
-198.395	-205.361	6.061	6.690	2.402	6.690	2.402
-198.232	-205.089	6.090	6.712	2.350	6.712	2.350
-198.348	-205.119	6.091	6.644	2.340	6.644	2.340
-198.274	-205.210	6.093	6.730	2.354	6.730	2.354
-198.395	-205.196	6.117	6.598	2.339	6.598	2.339
-198.320	-204.929	6.143	6.602	2.331	6.602	2.331
-198.395	-205.409	6.121	6.957	2.340	6.957	2.340
-198.441	-205.200	6.133	6.714	2.353	6.714	2.353
-198.357	-205.144	6.113	6.681	2.397	6.681	2.397
-198.279	-205.072	6.146	6.444	2.284	6.444	2.284
-198.321	-205.218	6.166	6.577	2.301	6.577	2.301
-198.309	-204.908	6.149	6.530	2.289	6.530	2.289
-198.471	-205.346	6.119	6.774	2.346	6.774	2.346
-198.354	-204.832	6.143	6.436	2.299	6.436	2.299
-198.242	-205.063	6.152	6.510	2.287	6.510	2.287
-198.290	-204.847	6.154	6.541	2.279	6.541	2.279
-198.311	-204.826	6.178	6.388	2.248	6.388	2.248
-198.367	-204.999	6.186	6.468	2.264	6.468	2.264
-198.451	-205.304	6.175	6.891	2.291	6.891	2.291
-198.398	-205.113	6.177	6.582	2.284	6.582	2.284
-198.325	-204.783	6.169	6.359	2.250	6.359	2.250
-198.238	-204.868	6.172	6.447	2.247	6.447	2.247
-198.333	-204.800	6.203	6.327	2.258	6.327	2.258
-198.333	-204.971	6.222	6.387	2.256	6.387	2.256
-198.482	-204.967	6.231	6.368	2.246	6.368	2.246
-198.258	-204.921	6.206	6.315	2.234	6.315	2.234
-198.390	-204.718	6.206	6.271	2.263	6.271	2.263
-198.269	-204.674	6.220	6.180	2.232	6.180	2.232
-198.371	-204.653	6.215	6.308	2.235	6.308	2.235
-198.334	-204.987	6.215	6.408	2.278	6.408	2.278
-198.311	-204.678	6.238	6.179	2.194	6.179	2.194
-198.397	-204.724	6.220	6.321	2.243	6.321	2.243
-198.353	-204.775	6.240	6.222	2.287	6.222	2.287
-198.376	-204.736	6.244	6.262	2.234	6.262	2.234
-198.467	-204.867	6.229	6.261	2.278	6.261	2.278
-198.467	-204.951	6.246	6.319	2.222	6.319	2.222
-198.279	-204.606	6.256	6.178	2.214	6.178	2.214
-198.257	-204.660	6.253	6.037	2.196	6.037	2.196
-198.349	-204.681	6.255	6.082	2.209	6.082	2.209
-198.463	-204.962	6.232	6.375	2.234	6.375	2.234
-198.410	-204.842	6.230	6.220	2.243	6.220	2.243
-198.544	-204.981	6.240	6.393	2.242	6.393	2.242
-198.442	-204.533	6.274	6.172	2.208	6.172	2.208
-198.328	-204.543	6.277	6.072	2.206	6.072	2.206
-198.407	-204.596	6.266	6.068	2.213	6.068	2.213
-198.305	-204.392	6.294	5.922	2.166	5.922	2.166
-198.408	-204.542	6.297	6.022	2.212	6.022	2.212
-198.334	-204.416	6.327	5.886	2.167	5.886	2.167
-198.354	-204.749	6.276	6.222	2.187	6.222	2.187
-198.293	-204.402	6.311	5.923	2.167	5.923	2.167
-198.406	-204.735	6.238	6.125	2.215	6.125	2.215
-198.308	-204.720	6.262	6.082	2.199	6.082	2.199
-198.211	-204.546	6.323	6.019	2.128	6.019	2.128
-198.383	-204.582	6.334	5.979	2.167	5.979	2.167
-198.446	-204.386	6.334	5.865	2.186	5.865	2.186
-198.255	-204.541	6.301	5.963	2.156	5.963	2.156
-198.341	-204.281	6.298	5.811	2.190	5.811	2.190
-198.327	-204.284	6.313	5.862	2.177	5.862	2.177
-198.307	-204.431	6.343	5.876	2.191	5.876	2.191
-198.309	-204.217	6.321	5.728	2.220	5.728	2.220
-198.350	-204.470	6.320	5.953	2.181	5.953	2.181
-198.343	-204.255	6.315	5.822	2.218	5.822	2.218
-198.359	-204.533	6.379	6.048	2.099	6.048	2.099
-198.359	-204.315	6.348	5.807	2.151	5.807	2.151
-198.315	-204.374	6.331	5.839	2.133	5.839	2.133
-198.231	-204.250	6.343	5.751	2.122	5.751	2.122
-198.359	-204.080	6.340	5.658	2.181	5.658	2.181
-198.260	-203.973	6.379	5.502	2.147	5.502	2.147
-198.402	-204.352	6.316	5.770	2.226	5.770	2.226
-198.303	-204.179	6.403	5.659	2.113	5.659	2.113
-198.268	-204.143	6.406	5.506	2.112	5.506	2.112
-198.393	-204.256	6.393	5.673	2.134	5.673	2.134
-198.323	-204.308	6.410	5.843	2.095	5.843	2.095
-198.342	-204.450	6.346	5.833	2.148	5.833	2.148
-198.322	-204.255	6.351	5.604	2.129	5.604	2.129
-198.367	-204.298	6.335	5.758	2.147	5.758	2.147
-198.252	-204.064	6.358	5.558	2.132	5.558	2.132
-198.339	-204.009	6.365	5.496	2.114	5.496	2.114
-198.326	-204.385	6.379	5.810	2.093	5.810	2.093
-198.334	-204.210	6.374	5.582	2.091	5.582	2.091
-198.319	-204.051	6.434	5.600	2.089	5.600	2.089
-198.249	-203.952	6.378	5.598	2.120	5.598	2.120
-198.350	-204.019	6.376	5.520	2.109	5.520	2.109
-198.283	-204.159	6.405	5.575	2.082	5.575	2.082
-198.270	-204.006	6.369	5.573	2.101	5.573	2.101
-198.244	-203.947	6.408	5.471	2.070	5.471	2.070
-198.296	-203.926	6.440	5.374	2.082	5.374	2.082
-198.400	-204.148	6.397	5.576	2.132	5.576	2.132
-198.332	-203.975	6.404	5.536	2.117	5.536	2.117
-198.439	-204.361	6.401	5.752	2.096	5.752	2.096
-198.233	-203.842	6.418	5.369	2.076	5.369	2.076
-198.271	-203.951	6.383	5.341	2.089	5.341	2.089
-198.287	-203.687	6.415	5.234	2.059	5.234	2.059
-198.350	-204.156	6.408	5.546	2.085	5.546	2.085
-198.310	-203.906	6.411	5.341	2.123	5.341	2.123
-198.263	-203.763	6.412	5.291	2.099	5.291	2.099
-198.219	-203.803	6.409	5.443	2.066	5.443	2.066
-198.206	-203.848	6.418	5.405	2.145	5.405	2.145
-198.306	-203.753	6.444	5.222	2.066	5.222	2.066
-198.323	-204.034	6.447	5.426	2.042	5.426	2.042
-198.382	-204.309	6.425	5.651	2.126	5.651	2.126
-198.368	-203.920	6.432	5.423	2.071	5.423	2.071
-198.326	-203.930	6.432	5.254	2.058	5.254	2.058
-198.247	-203.999	6.432	5.438	2.081	5.438	2.081
-198.300	-203.997	6.446	5.348	2.116	5.348	2.116
-198.291	-204.013	6.420	5.537	2.090	5.537	2.090
-198.236	-203.806	6.503	5.210	2.014	5.210	2.014
-198.129	-203.790	6.419	5.245	2.091	5.245	2.091
-198.240	-203.809	6.434	5.266	2.103	5.266	2.103
-198.246	-203.690	6.430	5.278	2.086	5.278	2.086
-198.338	-203.535	6.481	5.120	2.071	5.120	2.071
-198.252	-203.742	6.467	5.210	2.030	5.210	2.030
-198.233	-203.626	6.469	5.274	2.038	5.274	2.038
-198.255	-203.756	6.475	5.166	2.039	5.166	2.039
-198.337	-203.680	6.414	5.243	2.098	5.243	2.098
-198.271	-203.719	6.506	5.086	1.989	5.086	1.989
-198.330	-203.624	6.477	5.130	2.043	5.130	2.043
-198.311	-203.871	6.465	5.200	2.087	5.200	2.087
-198.559	-204.100	6.389	5.520	2.189	5.520	2.189
-198.168	-203.624	6.492	5.151	2.024	5.151	2.024
-198.252	-203.715	6.447	5.202	2.056	5.202	2.056
-198.500	-204.170	6.391	5.570	2.326	5.570	2.326
-198.266	-203.856	6.535	5.270	2.004	5.270	2.004
-198.338	-203.632	6.485	5.151	2.034	5.151	2.034
-198.284	-203.639	6.479	5.188	2.047	5.188	2.047
-198.435	-203.924	6.491	5.469	2.035	5.469	2.035
-198.393	-203.666	6.498	5.099	2.045	5.099	2.045
-198.239	-203.724	6.533	5.103	1.989	5.103	1.989
-198.335	-203.587	6.504	5.106	2.031	5.106	2.031
-198.289	-203.774	6.468	5.201	2.050	5.201	2.050
-198.266	-203.480	6.502	5.037	2.043	5.037	2.043
-198.342	-203.874	6.445	5.339	2.092	5.339	2.092
-198.219	-203.464	6.518	5.056	1.989	5.056	1.989
-198.264	-203.421	6.503	4.956	1.998	4.956	1.998
-198.293	-203.710	6.501	5.133	2.017	5.133	2.017
-198.278	-203.607	6.484	5.219	2.022	5.219	2.022
-198.327	-203.685	6.495	5.150	2.028	5.150	2.028
-198.353	-203.531	6.503	5.106	2.018	5.106	2.018
-198.404	-203.783	6.504	5.181	1.998	5.181	1.998
-198.243	-203.508	6.509	4.990	1.976	4.990	1.976
-198.244	-203.449	6.509	4.982	2.019	4.982	2.019
-198.275	-203.664	6.487	5.082	2.023	5.082	2.023
-198.218	-203.477	6.517	5.003	1.991	5.003	1.991
-198.313	-203.575	6.479	5.084	2.031	5.084	2.031
-198.243	-203.608	6.481	5.164	2.015	5.164	2.015
-198.363	-203.644	6.557	5.073	1.973	5.073	1.973
-198.244	-203.349	6.495	4.960	2.013	4.960	2.013
-198.256	-203.306	6.554	4.854	1.983	4.854	1.983
-198.428	-203.818	6.492	5.261	2.046	5.261	2.046
-198.308	-203.380	6.544	4.882	1.976	4.882	1.976
-198.539	-203.833	6.506	5.328	2.038	5.328	2.038
-198.342	-203.660	6.508	5.166	2.030	5.166	2.030
-198.234	-203.474	6.542	4.920	1.971	4.920	1.971
-198.184	-203.339	6.524	4.934	1.976	4.934	1.976
-198.270	-203.499	6.535	5.000	1.961	5.000	1.961
-198.280	-203.707	6.496	5.000	2.012	5.000	2.012
-198.281	-203.332	6.496	4.711	2.023	4.711	2.023
-198.259	-203.417	6.497	4.971	2.000	4.971	2.000
-198.295	-203.438	6.565	4.883	1.939	4.883	1.939
-198.200	-203.531	6.536	4.946	1.944	4.946	1.944
-198.324	-203.374	6.555	4.909	1.996	4.909	1.996
-198.232	-203.317	6.522	4.970	1.995	4.970	1.995
-198.297	-203.254	6.547	4.855	1.978	4.855	1.978
-198.323	-203.571	6.543	4.947	2.005	4.947	2.005
