(195s) loss: 322.989654,  ess_sis: 1.048674
(194s) loss: 305.227892,  ess_sis: 1.228964
(196s) loss: 302.732187,  ess_sis: 1.375405
(182s) loss: 302.548201,  ess_sis: 1.418581
(191s) loss: 302.347734,  ess_sis: 1.421588
(200s) loss: 302.228917,  ess_sis: 1.423412
(187s) loss: 302.072252,  ess_sis: 1.415869
(196s) loss: 301.752383,  ess_sis: 1.421121
(175s) loss: 301.552349,  ess_sis: 1.422910
(185s) loss: 301.250198,  ess_sis: 1.411217
(192s) loss: 301.348796,  ess_sis: 1.410227
(196s) loss: 301.499831,  ess_sis: 1.398754
(197s) loss: 298.775234,  ess_sis: 1.365478
(189s) loss: 297.276372,  ess_sis: 1.351487
(191s) loss: 295.739073,  ess_sis: 1.351745
(194s) loss: 279.244135,  ess_sis: 1.324900
(180s) loss: 246.184454,  ess_sis: 1.300775
(173s) loss: 214.792636,  ess_sis: 1.272564
(156s) loss: 192.869617,  ess_sis: 1.243898
(185s) loss: 167.352169,  ess_sis: 1.222133
(192s) loss: 146.515348,  ess_sis: 1.204814
(200s) loss: 132.699038,  ess_sis: 1.190231
(194s) loss: 122.637515,  ess_sis: 1.181463
(190s) loss: 113.561519,  ess_sis: 1.184235
(196s) loss: 106.567455,  ess_sis: 1.179372
(199s) loss: 99.380707,  ess_sis: 1.183573
(200s) loss: 95.018585,  ess_sis: 1.185984
(187s) loss: 92.388594,  ess_sis: 1.177999
(195s) loss: 88.727039,  ess_sis: 1.184038
(162s) loss: 87.829269,  ess_sis: 1.190212
