EUBOs, ELBOs, ESSs, KLs_mus_ex, KLs_mus_in, KLs_precisions_ex, KLs_precisions_in
-182.99628601074218, -226.16197204589844, 1.311818039417267, 1.2268107771873473, 25.431928634643555, 2.503068733215332, 4.88828706741333
-182.54034118652345, -226.38788604736328, 1.3216076731681823, 1.2175726890563965, 25.405457305908204, 2.524132823944092, 5.295680856704712
-182.3144073486328, -225.63857421875, 1.3234329342842102, 1.2183878421783447, 26.313166999816893, 2.502586245536804, 5.044074010848999
-182.30911865234376, -225.84620971679686, 1.3091328740119934, 1.2090676188468934, 24.305962562561035, 2.480514121055603, 4.872546720504761
-182.45350799560546, -225.45140838623047, 1.3247164607048034, 1.2320451259613037, 26.317296409606932, 2.5591737747192385, 5.382946872711182
-181.89205780029297, -225.86473541259767, 1.3137831687927246, 1.2231612920761108, 25.873639869689942, 2.515300154685974, 5.2812886238098145
-182.04613647460937, -225.06539764404297, 1.3155030846595763, 1.1844226837158203, 22.1943078994751, 2.558613967895508, 5.402866458892822
-181.82707824707032, -224.97224884033204, 1.3169257044792175, 1.169261062145233, 19.762501907348632, 2.4964571714401247, 5.303436994552612
-181.95762329101564, -225.18865051269532, 1.3173153042793273, 1.2194003582000732, 24.711594009399413, 2.4783757448196413, 5.157696294784546
-182.02172088623047, -225.24835357666015, 1.3110409259796143, 1.1979214072227478, 22.276377868652343, 2.515755820274353, 5.173773336410522
-181.45621032714843, -224.48919677734375, 1.3169933319091798, 1.2283306837081909, 24.816697692871095, 2.480104756355286, 4.9396655559539795
-181.6539779663086, -224.48215026855468, 1.3171188354492187, 1.2160866618156434, 23.761779594421387, 2.487984037399292, 5.01677680015564
-181.5202850341797, -224.22764739990234, 1.3109565138816834, 1.213767147064209, 21.975581169128418, 2.5056859254837036, 5.05749478340149
-180.80292358398438, -224.4087387084961, 1.3171407341957093, 1.2114568829536438, 21.07843189239502, 2.439198899269104, 5.013687324523926
-181.33041229248047, -224.22913055419923, 1.3119683146476746, 1.1957991123199463, 22.223468589782716, 2.4556816101074217, 5.1310155391693115
-181.14406127929686, -225.00338745117188, 1.3105535745620727, 1.218870723247528, 24.02768268585205, 2.40867760181427, 4.887385320663452
-180.82550659179688, -224.56389770507812, 1.3071356177330018, 1.2042324662208557, 21.390812110900878, 2.3961960315704345, 4.522608470916748
-180.75023803710937, -224.17208251953124, 1.3119912028312684, 1.1837829232215882, 19.82180862426758, 2.4336350440979, 4.819388151168823
-180.66175842285156, -223.83890686035156, 1.3244638681411742, 1.1966760277748107, 20.979862403869628, 2.4101645231246946, 5.055973291397095
-180.49904174804686, -224.4106231689453, 1.3007166028022765, 1.210018479824066, 23.369290351867676, 2.337474822998047, 4.722119998931885
-180.3496520996094, -223.87966613769532, 1.3025787234306336, 1.1894556283950806, 20.142582511901857, 2.4093247413635255, 4.83477931022644
-180.96179656982423, -224.12310791015625, 1.3074344873428345, 1.2042028069496156, 22.94010200500488, 2.3674249410629273, 4.566810870170594
-180.46146240234376, -223.46190490722657, 1.3121643781661987, 1.219283974170685, 22.469564819335936, 2.3609216690063475, 4.622250914573669
-180.67608795166015, -223.6052032470703, 1.3221511960029602, 1.2212529063224793, 22.610908699035644, 2.40581374168396, 4.665983533859253
-180.5556838989258, -223.50582275390624, 1.2994186997413635, 1.195753562450409, 20.75996971130371, 2.358995795249939, 4.377346658706665
-180.36245880126953, -224.05159454345704, 1.3032037019729614, 1.2160315275192262, 22.547472381591795, 2.282851958274841, 4.527421474456787
-179.9569320678711, -223.45069580078126, 1.3093802213668824, 1.1854328989982605, 21.00646686553955, 2.343608260154724, 4.42265567779541
-180.40774993896486, -222.68644256591796, 1.319397246837616, 1.2292086601257324, 22.82078914642334, 2.406278896331787, 4.381018352508545
-179.64794158935547, -223.50201873779298, 1.314102828502655, 1.233702003955841, 23.878711700439453, 2.3045345306396485, 4.156375885009766
-179.81011047363282, -223.36497497558594, 1.2998179197311401, 1.1947158217430114, 22.160937881469728, 2.2953633785247805, 4.159448766708374
-179.74441680908203, -223.0108856201172, 1.3149251699447633, 1.2287896513938903, 22.737453651428222, 2.3082061052322387, 4.629625296592712
-179.7759521484375, -222.90939331054688, 1.3227964758872985, 1.2150339841842652, 21.737546920776367, 2.2438212871551513, 4.667318820953369
-179.19129333496093, -223.1457489013672, 1.3034135341644286, 1.2191186666488647, 21.398812675476073, 2.2346410393714904, 4.354188466072083
-179.10610809326172, -223.0234130859375, 1.3151682615280151, 1.204294466972351, 21.52868938446045, 2.292915391921997, 4.401989436149597
-179.6180892944336, -222.9776123046875, 1.315346908569336, 1.2328088760375977, 21.59467315673828, 2.2868561863899233, 4.2230524063110355
-179.36327056884767, -222.7016571044922, 1.3106046319007874, 1.2407601475715637, 20.861557960510254, 2.245802617073059, 4.172423768043518
-179.34577484130858, -222.4603485107422, 1.3077537655830382, 1.2227622270584106, 22.56855640411377, 2.175235331058502, 4.103547835350037
-179.2630859375, -222.33636474609375, 1.3115533709526062, 1.2390063643455504, 23.149229049682617, 2.2083394289016725, 4.04139552116394
-178.9623764038086, -222.11378784179686, 1.3104724645614625, 1.2372957348823548, 21.834517860412596, 2.212457263469696, 4.031811141967774
-178.80188598632813, -221.95360412597657, 1.309142518043518, 1.2376181125640868, 22.05305576324463, 2.1743261098861693, 3.845837450027466
-178.4088607788086, -221.75367889404296, 1.3155844449996947, 1.2698835849761962, 24.30800609588623, 2.1747722744941713, 3.864729166030884
-178.92408905029296, -221.83934020996094, 1.3144068121910095, 1.2116822242736816, 19.831562805175782, 2.228238809108734, 4.0013463497161865
-178.4646484375, -221.45672454833985, 1.3029783487319946, 1.2426720261573792, 22.81658763885498, 2.145060658454895, 3.7600400924682615
-178.65543060302736, -221.55491943359374, 1.3200227975845338, 1.2511345148086548, 23.57479953765869, 2.1895482778549193, 3.9039880990982057
-178.2666046142578, -221.50837097167968, 1.3121978521347046, 1.2497060418128967, 20.9395959854126, 2.1260865449905397, 3.7675474166870115
-178.10904846191406, -220.759619140625, 1.3039273500442505, 1.2534344792366028, 23.197652053833007, 2.1588781118392943, 3.733098864555359
-177.92079467773436, -220.36761322021485, 1.3069313645362854, 1.2651512980461121, 24.400326538085938, 2.1424715518951416, 3.758027505874634
-177.85301208496094, -220.30289306640626, 1.3157447218894958, 1.2809758543968202, 22.804986572265626, 2.0715542912483214, 3.5883782386779783
-178.25328369140624, -219.57001037597655, 1.3284444451332091, 1.2560128927230836, 22.462688446044922, 2.14885927438736, 3.588049554824829
-177.7147445678711, -218.8464599609375, 1.3291857957839965, 1.301416826248169, 24.34556427001953, 2.1023388624191286, 3.5356917142868043
-177.52389678955078, -218.8186019897461, 1.3317399978637696, 1.3142644882202148, 23.911690521240235, 2.001274061203003, 3.3711272716522216
-177.2775405883789, -218.7064239501953, 1.3343700647354126, 1.2608189940452577, 20.728283500671388, 2.0654594540596007, 3.4039548873901366
-176.9774139404297, -218.14085693359374, 1.328019094467163, 1.3243449091911317, 24.64503002166748, 1.9634755373001098, 3.0046882390975953
-176.82294921875, -217.18270721435547, 1.353929603099823, 1.3517166376113892, 27.917372703552246, 2.0593612790107727, 3.2054256439208983
-176.49313354492188, -216.7729248046875, 1.3504261016845702, 1.3251545429229736, 23.42071952819824, 1.980445635318756, 3.161642575263977
-176.2494323730469, -216.51431274414062, 1.3340237736701965, 1.3226372003555298, 23.635000038146973, 1.9451641678810119, 3.1425716876983643
-176.0165267944336, -215.58455963134764, 1.3518315315246583, 1.3211610555648803, 23.68908271789551, 1.9940739750862122, 3.194362020492554
-175.6704559326172, -215.55593872070312, 1.3553962707519531, 1.3464160323143006, 25.158343696594237, 1.9346778392791748, 2.9521310091018678
-176.32062225341798, -215.21907806396484, 1.3625835180282593, 1.3820439219474792, 28.22293357849121, 1.9635828495025636, 3.0332537651062013
-175.47982330322264, -215.2493682861328, 1.3546660184860229, 1.3697806119918823, 27.73356189727783, 1.885986065864563, 2.9483174085617065
-175.48724365234375, -214.85166778564454, 1.3676602482795714, 1.3618398427963256, 26.04542293548584, 1.900001049041748, 3.0365621566772463
-175.3941421508789, -214.3781997680664, 1.3684704780578614, 1.3725706100463868, 25.987503242492675, 1.9176690101623535, 2.928749346733093
-175.25641479492188, -214.64532623291015, 1.354818332195282, 1.3697126865386964, 25.747008895874025, 1.9149433016777038, 2.7703608512878417
-175.3090087890625, -214.2152069091797, 1.3671387672424316, 1.3931649327278137, 28.988796043395997, 1.897220778465271, 2.8060745000839233
-175.31028442382814, -213.96468811035157, 1.3764607071876527, 1.3782029032707215, 26.979856109619142, 1.9233561158180237, 2.8788641452789308
-175.08761596679688, -213.94838256835936, 1.3731380820274353, 1.3564589142799377, 24.047311973571777, 1.8756617546081542, 2.863666129112244
-174.95425872802736, -213.68585662841798, 1.3738890290260315, 1.3531338453292847, 24.481914710998534, 1.8799038887023927, 2.932273602485657
-174.7892807006836, -213.1939926147461, 1.3766220688819886, 1.4007228851318358, 29.15854682922363, 1.899713122844696, 2.875986194610596
-174.69544677734376, -213.01982879638672, 1.3764063477516175, 1.4047170639038087, 28.790954399108887, 1.862207818031311, 2.7204758882522584
-174.62876586914064, -212.98833618164062, 1.3758631825447083, 1.3823841691017151, 25.620161628723146, 1.8649917602539063, 2.734667205810547
-174.47362213134767, -212.78875274658202, 1.3792056441307068, 1.411222517490387, 27.66056270599365, 1.8591874957084655, 2.72146897315979
-174.45616760253907, -212.9352279663086, 1.3785006999969482, 1.3934897422790526, 27.16542453765869, 1.8504104137420654, 2.7389246463775634
-174.77169952392578, -212.44177856445313, 1.3897717595100403, 1.4011187911033631, 26.966692161560058, 1.883527684211731, 2.8006824254989624
-174.55052642822267, -212.64740905761718, 1.3854321837425232, 1.4271180152893066, 30.03853416442871, 1.8263997912406922, 2.535836231708527
-173.7769775390625, -212.28880462646484, 1.3894341349601746, 1.3957369327545166, 27.435507392883302, 1.8406535506248474, 2.5948477745056153
-173.96094970703126, -211.4585418701172, 1.4052749037742616, 1.4108402252197265, 26.865770530700683, 1.8982215881347657, 2.8943970918655397
-174.23668518066407, -212.26675720214843, 1.3815233707427979, 1.4167207956314087, 27.616284370422363, 1.8293275117874146, 2.602091145515442
-173.95809783935547, -211.88623962402343, 1.402933657169342, 1.4103391647338868, 27.33197784423828, 1.8643444061279297, 2.779659152030945
-173.9371780395508, -211.82606048583983, 1.3847365975379944, 1.4153567790985107, 27.525124740600585, 1.7888518929481507, 2.687194991111755
-173.78976440429688, -212.05906524658204, 1.396474015712738, 1.449957287311554, 29.561353492736817, 1.7991813182830811, 2.561858057975769
-173.48878326416016, -210.92221374511718, 1.3981582164764403, 1.4470359206199646, 29.308493614196777, 1.800504982471466, 2.571480631828308
-173.68207550048828, -211.73699188232422, 1.3936076521873475, 1.4183125972747803, 28.423576736450194, 1.8189322113990785, 2.577111101150513
-173.29766235351562, -211.27452850341797, 1.3880478978157043, 1.4298511147499084, 28.98672275543213, 1.8328967571258545, 2.509841465950012
-173.30477905273438, -210.79641571044922, 1.4051524639129638, 1.474236261844635, 31.296441268920898, 1.7911078453063964, 2.4825766563415526
-173.3035919189453, -210.84666900634767, 1.3957897901535035, 1.434412658214569, 29.48524570465088, 1.7729418277740479, 2.4379900217056276
-173.45611572265625, -210.73033599853517, 1.395061182975769, 1.4579964399337768, 30.506836128234863, 1.760602307319641, 2.5012373447418215
-172.93656158447266, -209.93314514160156, 1.4203879833221436, 1.4570396065711975, 30.222038650512694, 1.822426474094391, 2.622332954406738
-172.92958068847656, -210.11292114257813, 1.4200649023056031, 1.4378202199935912, 28.690925979614256, 1.8007693409919738, 2.4940205335617067
-172.9670166015625, -209.7304916381836, 1.4125033855438232, 1.4702597260475159, 31.317446327209474, 1.761783528327942, 2.41244432926178
-172.73643341064454, -209.82378234863282, 1.4015655279159547, 1.4646542429924012, 30.38343334197998, 1.762425708770752, 2.35492947101593
-172.85375213623047, -209.7937026977539, 1.416257393360138, 1.4844790697097778, 31.260816764831542, 1.7864357113838196, 2.397735905647278
-172.68447570800782, -209.8459732055664, 1.4048293471336364, 1.4456958889961242, 29.020688629150392, 1.7596313238143921, 2.3864715337753295
-172.64966278076173, -209.40496826171875, 1.4213903665542602, 1.484459400177002, 31.826156425476075, 1.7772166848182678, 2.51706748008728
-172.58858795166014, -209.64807586669923, 1.4061882615089416, 1.4694164872169495, 30.151407051086426, 1.7504716396331788, 2.4194483041763304
-171.983935546875, -209.21725006103514, 1.4051220536231994, 1.4473434567451477, 29.00381546020508, 1.7512092113494873, 2.450872039794922
-172.8191146850586, -209.93053436279297, 1.413600492477417, 1.496875774860382, 32.603934860229494, 1.6978001117706298, 2.2998695373535156
-172.2461135864258, -208.90384368896486, 1.4270653128623962, 1.4791520714759827, 30.418560409545897, 1.7239784002304077, 2.3125181436538695
-172.19857635498047, -208.5485809326172, 1.4214857459068297, 1.48483749628067, 30.348363304138182, 1.7102608919143676, 2.2946922302246096
-172.04474182128905, -208.46925354003906, 1.4194204688072205, 1.4934447526931762, 30.880604553222657, 1.7431407809257506, 2.4083304166793824
-171.92602996826173, -208.22637786865235, 1.4197857975959778, 1.491227626800537, 32.36609706878662, 1.7338809728622437, 2.3871366024017333
-171.73726348876954, -208.38941192626953, 1.4192164659500122, 1.4961005687713622, 31.2380952835083, 1.7023928880691528, 2.363129186630249
-172.07702178955077, -208.60604248046874, 1.4217366099357605, 1.4870518565177917, 31.150653839111328, 1.7244031190872193, 2.363240194320679
-171.73910675048828, -208.5401168823242, 1.4245861291885376, 1.5051748633384705, 31.8193603515625, 1.7058484554290771, 2.30980623960495
-171.61920013427735, -208.1151092529297, 1.4162950277328492, 1.499153447151184, 31.895859146118163, 1.7010133385658264, 2.20844486951828
-171.77041015625, -207.5751922607422, 1.450431489944458, 1.5169100999832152, 32.31056709289551, 1.7255236625671386, 2.4392831087112428
-171.6236373901367, -207.95547943115236, 1.4287983298301696, 1.491110050678253, 30.701408004760744, 1.6790665149688722, 2.2173519849777223
-171.5338897705078, -207.67424621582032, 1.4285099506378174, 1.5029597640037538, 31.696195793151855, 1.6972699522972108, 2.165925419330597
-171.31131744384766, -207.49368591308593, 1.435994064807892, 1.4937795877456665, 31.13849048614502, 1.6856684565544129, 2.2629304051399233
-171.4602081298828, -207.4967300415039, 1.4273113131523132, 1.5269633054733276, 32.715755462646484, 1.6876261115074158, 2.30463969707489
-171.3399459838867, -207.47351989746093, 1.4356462478637695, 1.5052294254302978, 30.766285514831544, 1.658036184310913, 2.1906309008598326
-171.26520538330078, -207.04796447753907, 1.421017062664032, 1.5139021277427673, 32.40789585113525, 1.6825427055358886, 2.196028673648834
-171.33407440185547, -207.56765747070312, 1.4298272252082824, 1.4917062401771546, 31.180655097961427, 1.717346429824829, 2.2584325551986693
-170.98663177490235, -207.06663360595704, 1.4262633204460144, 1.5077427268028258, 31.866493797302248, 1.669051206111908, 2.1334564685821533
-171.23228912353517, -207.1481704711914, 1.4271088242530823, 1.5251158118247985, 32.722114181518556, 1.6753237843513489, 2.208475947380066
-170.6643508911133, -206.59283447265625, 1.424658191204071, 1.5039369344711304, 32.103654289245604, 1.6797119140625, 2.150150108337402
-171.4992874145508, -206.9893005371094, 1.4499096870422363, 1.5392991662025453, 33.4924036026001, 1.6595481276512145, 2.210180711746216
-171.05341033935548, -206.78773193359376, 1.4473145365715028, 1.5192118883132935, 32.94299430847168, 1.682811975479126, 2.2139647603034973
-170.88499755859374, -206.77422637939452, 1.436350405216217, 1.5225062012672423, 32.94608612060547, 1.6780730128288268, 2.2017975807189942
-170.544580078125, -206.4962600708008, 1.4269328355789184, 1.5462301254272461, 33.462267303466795, 1.6370542764663696, 2.12493257522583
-170.60173950195312, -205.94954528808594, 1.4405961871147155, 1.5632506132125854, 37.235551834106445, 1.6653975009918214, 2.016071140766144
-170.68360443115233, -206.53718109130858, 1.434243369102478, 1.513346254825592, 32.65268211364746, 1.6811699628829957, 2.179508662223816
-170.93168029785156, -206.37725830078125, 1.4374337077140809, 1.5558331847190856, 34.06811866760254, 1.6333962440490724, 2.1182066440582275
-170.45435485839843, -205.8940231323242, 1.4557048320770263, 1.5444743752479553, 33.29252872467041, 1.6613402843475342, 2.1238275170326233
-170.6670135498047, -205.784228515625, 1.440239953994751, 1.523841917514801, 33.926371574401855, 1.6774752020835877, 2.1103803753852843
-170.34943237304688, -205.8942443847656, 1.4384725928306579, 1.546901571750641, 33.87530288696289, 1.6172585248947144, 2.1185588598251344
-170.7901580810547, -206.0447021484375, 1.4412388324737548, 1.538576114177704, 33.10983467102051, 1.6446194410324098, 2.1273131370544434
-170.4155044555664, -205.79747924804687, 1.447934663295746, 1.5669164896011352, 36.452288436889646, 1.6728304624557495, 2.1460143446922304
-170.3080612182617, -205.79096374511718, 1.4485127925872803, 1.5546281218528748, 34.6964635848999, 1.6990684151649476, 2.1023192286491392
-170.77037658691407, -205.96225280761718, 1.454637312889099, 1.5627302646636962, 35.13005905151367, 1.6077579498291015, 1.9749414563179015
-170.29830169677734, -205.34207305908203, 1.4426084876060485, 1.5658453345298766, 37.03710079193115, 1.6666173934936523, 2.095069479942322
-170.0245620727539, -204.67734985351564, 1.4550176978111267, 1.568515455722809, 36.785647773742674, 1.637524950504303, 2.0851667881011964
-170.2268508911133, -205.6734420776367, 1.4303356528282165, 1.5458876371383667, 33.37526302337646, 1.6593010306358338, 2.08028758764267
-169.7452865600586, -205.3214340209961, 1.4403018355369568, 1.5322305560112, 33.245260620117186, 1.6230603575706481, 2.0562657594680784
-170.1852554321289, -205.22945861816407, 1.460267174243927, 1.5795776009559632, 36.381108093261716, 1.6213613390922545, 2.0997488498687744
-170.10616607666014, -205.08520965576173, 1.444799268245697, 1.550882923603058, 35.05417327880859, 1.6463252305984497, 2.0776007771492004
-169.69466552734374, -205.21497955322266, 1.451947271823883, 1.5609236001968383, 34.9461051940918, 1.6474641680717468, 2.137541425228119
-169.7461380004883, -205.10015869140625, 1.4420518755912781, 1.5138030171394348, 31.496941375732423, 1.661595606803894, 2.0924334287643434
-169.60308685302735, -204.29762115478516, 1.4691248893737794, 1.576881229877472, 36.701591110229494, 1.637575590610504, 2.1291216611862183
-170.04820861816407, -204.93335723876953, 1.454446804523468, 1.5555638551712037, 34.36752548217773, 1.6537882804870605, 2.1112781763076782
-169.6424591064453, -204.98118438720704, 1.4479390859603882, 1.5833032369613647, 37.91487770080566, 1.6167230606079102, 1.9995841145515443
-169.87125396728516, -205.04193115234375, 1.4564749002456665, 1.5657187342643737, 34.58479461669922, 1.6334084391593933, 2.0530081391334534
-169.47642822265624, -204.7805618286133, 1.4570319175720214, 1.543359625339508, 32.771805381774904, 1.625874102115631, 2.0445359349250793
-169.62990112304686, -204.8393539428711, 1.4537350416183472, 1.5767732858657837, 36.59783248901367, 1.6178398132324219, 2.045687675476074
-169.93062896728514, -204.38941802978516, 1.4701430082321167, 1.593412983417511, 36.68659973144531, 1.6239238739013673, 2.0362759113311766
-169.76336059570312, -204.74227142333984, 1.4561409950256348, 1.5726153016090394, 36.07110404968262, 1.643933117389679, 2.0129675030708314
-169.72492218017578, -204.66480102539063, 1.4561508655548097, 1.5759671807289124, 36.23295574188232, 1.6450962781906129, 2.039450776576996
-169.89845428466796, -204.22796325683595, 1.456314754486084, 1.5665844440460206, 34.27066612243652, 1.6064405560493469, 2.003080761432648
-169.58988189697266, -204.3613250732422, 1.4570025682449341, 1.5700716972351074, 36.47050838470459, 1.6302281141281127, 2.1054086923599242
-169.4429916381836, -203.96510467529296, 1.4610005974769593, 1.5923140406608582, 37.84949283599853, 1.659287166595459, 2.017568218708038
-169.11844940185546, -203.96411895751953, 1.456874179840088, 1.5997833132743835, 37.93750343322754, 1.633493435382843, 1.9643860459327698
-169.2717071533203, -204.17050018310547, 1.4450026750564575, 1.5442779660224915, 33.897137832641604, 1.6103110909461975, 2.056184983253479
-169.47694244384766, -204.07987365722656, 1.469654655456543, 1.584962296485901, 36.17758026123047, 1.613327431678772, 2.126976656913757
-169.58859558105468, -203.91488952636718, 1.4746476531028747, 1.5849787235260009, 36.34336624145508, 1.6085227608680726, 1.9936482548713683
-169.22977447509766, -203.80679779052736, 1.4689570903778075, 1.5911913990974427, 36.80502052307129, 1.6293697237968445, 2.0233294010162353
-169.53302459716798, -204.0327346801758, 1.4505287051200866, 1.5481164693832397, 32.86975746154785, 1.5997100234031678, 2.035718321800232
-169.29105224609376, -203.83852996826172, 1.4613251090049744, 1.5765288472175598, 35.439140510559085, 1.6223191380500794, 2.1608290314674377
-169.03148956298827, -203.5646514892578, 1.4673192024230957, 1.574896764755249, 35.06987609863281, 1.5884645223617553, 1.9877706170082092
-169.27784423828126, -203.53526000976564, 1.457360029220581, 1.5510097980499267, 32.831472396850586, 1.6282086968421936, 2.0164196133613586
-169.3593734741211, -203.42249755859376, 1.4699221014976502, 1.612615978717804, 38.625678634643556, 1.6298746585845947, 2.002135860919952
-169.22647705078126, -203.66974945068358, 1.4493460774421691, 1.5733306884765625, 36.0897876739502, 1.6601231098175049, 2.0316789031028746
-168.9811050415039, -203.4271484375, 1.4591329216957092, 1.5937870621681214, 36.448922348022464, 1.6151474952697753, 2.0485840797424317
-169.26962432861328, -203.80113067626954, 1.4604737520217896, 1.57628093957901, 36.522047424316405, 1.6339576721191407, 1.9707372069358826
-168.92927093505858, -203.09698181152345, 1.4760128736495972, 1.610251522064209, 37.43321514129639, 1.6167094588279725, 2.0558265805244447
-169.18404998779297, -203.99566040039062, 1.4508734822273255, 1.556253683567047, 33.41816673278809, 1.6019474625587464, 2.102342903614044
-168.64477081298827, -203.5711410522461, 1.465432059764862, 1.572367250919342, 35.43817558288574, 1.6342565536499023, 2.1496492266654967
-169.10504608154298, -203.66262664794922, 1.464900255203247, 1.5763034582138062, 35.75280227661133, 1.605513083934784, 1.8905563592910766
-168.61089324951172, -203.08269805908202, 1.4836772441864015, 1.5961999893188477, 36.7522689819336, 1.6107899069786071, 2.058245360851288
-168.83630981445313, -203.25491638183593, 1.4592812538146973, 1.57626975774765, 35.64018630981445, 1.6187500953674316, 2.0696845173835756
-169.07439575195312, -203.13247680664062, 1.4619873762130737, 1.600058877468109, 38.77918891906738, 1.6055190801620483, 1.9347270131111145
-168.72127532958984, -203.16468811035156, 1.4728373289108276, 1.588141632080078, 35.792416954040526, 1.5977964401245117, 1.992633318901062
