EUBOs, ELBOs, ESSs, MCKls_exclusive, TrueKls_exclusive, MCKls_inclusive, TrueKls_inclusive
-558.4242553710938, -999.4161401367187, 1.014817545413971, 556.0963952636719, 92.19789569854737, -282.49912200927736, 66.87642477035523
-554.7357214355469, -1011.4704760742187, 1.0247064971923827, 568.3075720214844, 93.45817768096924, -282.96673416137696, 72.6786606168747
-541.0239779663086, -1039.5199365234375, 1.0230020141601563, 587.2823229980469, 97.03832202911377, -273.19960815429687, 49.60087789058685
-546.6279968261719, -1013.3919921875, 1.024392055273056, 570.5956271362305, 95.44593654632568, -278.4703805541992, 50.72115522384644
-546.8640814208984, -1045.4164630126952, 1.0240123569965363, 593.5472109985352, 97.85716846466065, -279.5074703979492, 32.16170580387116
-543.165493774414, -1015.951669921875, 1.0224409949779512, 565.6344564819336, 93.8923567199707, -273.8013465881348, 38.598299918174746
-538.4520126342774, -1003.3954055786132, 1.0298850333690643, 563.2371197509766, 93.06360618591309, -272.2340544128418, 32.97041509389877
-532.5303002929687, -1010.4745635986328, 1.0190738034248352, 565.753422241211, 94.50602447509766, -268.79839385986327, 33.59053833961487
-543.2517932128907, -979.3863470458984, 1.0252880477905273, 540.2189916992188, 89.35979427337647, -272.7038269042969, 38.49485427379608
-538.7600967407227, -1028.741688232422, 1.0199101424217225, 573.0008163452148, 94.99922775268554, -272.1510623168945, 26.90196708202362
-532.2879840087891, -1019.3378268432617, 1.0241941940784454, 573.374423828125, 95.27253959655762, -268.94854263305666, 21.31434937477112
-529.7987786865234, -1004.7984582519531, 1.0229092395305635, 566.5259292602539, 95.057738571167, -267.1482246398926, 16.841666803359985
-536.5428427124024, -984.3372674560546, 1.0338384354114531, 551.8959243774414, 91.64231643676757, -271.15532623291017, 18.48477882385254
-538.2968228149414, -979.0063671875, 1.0186238360404969, 542.89919921875, 90.05106693267822, -271.3319756317139, 25.30148835659027
-526.2030551147461, -983.0586419677734, 1.0254633450508117, 550.8011801147461, 91.75067207336426, -265.15393005371095, 24.27293715953827
-527.2367745971679, -963.9101794433594, 1.0251856029033661, 536.2210340881347, 90.2228666305542, -265.8659884643555, 22.57449077129364
-525.9653353881836, -1036.032474975586, 1.0231383049488068, 579.5818933105469, 96.72353897094726, -265.7723661804199, 38.46944414138794
-525.1231942749023, -1026.434271850586, 1.0264462554454803, 581.7599786376953, 95.48938507080078, -264.0157752990723, 38.270629630088806
-527.8518948364258, -984.3109283447266, 1.0216951334476472, 546.9768966674804, 92.14945156097411, -265.9126554107666, 19.822045817375184
-522.6241201782227, -962.9931170654297, 1.0204363465309143, 536.2892431640626, 89.58478698730468, -260.62070831298826, 24.066390392780303
-520.5303643798828, -1009.4217175292969, 1.0284427225589752, 562.867451171875, 93.11124691009522, -260.3344249725342, 20.03928812980652
-516.4726583862305, -978.6339868164063, 1.0214960086345672, 543.934323425293, 90.69851428985595, -259.552197265625, 19.44818262577057
-508.9277105712891, -1018.531939086914, 1.0229218626022338, 574.1005331420898, 95.78146579742432, -255.01813926696778, 11.17126538991928
-514.7116259765625, -1029.361590576172, 1.0314795470237732, 580.1766711425781, 96.3181608581543, -257.6661682128906, 11.39651810646057
-518.9257958984375, -984.4325219726562, 1.0127621793746948, 549.4466864013672, 90.8470071029663, -261.61289848327635, 12.87669162273407
-513.7705395507812, -1009.7776489257812, 1.0269327986240386, 566.6231655883789, 93.47212753295898, -258.03745910644534, 15.7277308177948
-509.31265838623045, -993.1101043701171, 1.020809302330017, 552.7661712646484, 92.34423801422119, -258.66185523986815, 12.541601285934448
-521.8876556396484, -971.9737921142578, 1.0264165830612182, 543.9967993164063, 90.5936701965332, -261.04882385253904, 13.746082897186279
-507.99263671875, -991.6001867675782, 1.0211424958705901, 553.0493725585937, 91.78512821197509, -251.0734927368164, 11.418640360832214
-510.1168896484375, -979.1909216308594, 1.0268515753746033, 545.4685339355469, 91.21649467468262, -256.10159454345705, 12.952212743759155
-501.9438537597656, -981.9320581054687, 1.0190307199954987, 549.5301461791992, 91.79874671936035, -250.28320755004881, 13.369839272499085
-513.7122387695313, -970.4316955566406, 1.0205118787288665, 546.4883828735351, 90.54584117889404, -256.2553662109375, 14.869476573467255
-514.027294921875, -975.0968487548828, 1.020430978536606, 544.3091345214843, 91.86025817871094, -257.55320709228516, 15.645106596946716
-516.5172436523437, -959.1012512207031, 1.026506270170212, 530.6010287475586, 88.12834484100341, -258.9367887878418, 18.096945657730103
-513.1062216186524, -964.0693518066406, 1.0232328653335572, 534.5963772583008, 88.35943809509277, -252.72883209228516, 16.724911041259766
-508.04679901123046, -980.2790496826171, 1.0304950881004333, 546.7075607299805, 91.34606884002686, -252.19410369873046, 13.267976393699646
-497.90736114501954, -985.9277917480468, 1.027240229845047, 548.9892102050782, 91.34399803161621, -248.3450414276123, 11.656932098865509
-501.030881652832, -979.4396484375, 1.0272403001785277, 546.8571069335937, 92.52414447784423, -249.98954177856444, 9.286657605171204
-511.6588116455078, -962.1650427246094, 1.0256035685539246, 533.4558721923828, 87.46390571594239, -257.1077267456055, 8.82105063199997
-501.40351928710936, -951.5362899780273, 1.026808739900589, 522.8825262451172, 86.6500532913208, -250.702156829834, 9.704687871932983
-502.02112731933596, -986.7347155761719, 1.0262624633312225, 547.8687100219727, 90.39200801849366, -248.6126682281494, 10.108472781181336
-495.58101440429687, -998.1852819824219, 1.0205182552337646, 559.7613647460937, 92.4098503112793, -246.246333694458, 10.886538801193238
-500.60298217773436, -947.992759399414, 1.0179210007190704, 523.5824459838867, 87.2810669708252, -248.4902033996582, 10.950655598640441
-501.06296112060545, -949.0714474487305, 1.0176161873340606, 526.1329248046875, 88.07192714691162, -250.50033447265625, 9.730783579349518
-494.5052005004883, -950.7385437011719, 1.02487091422081, 529.5732391357421, 89.30178337097168, -244.3270748901367, 10.064167845249177
