EUBOs, ELBOs, ESSs
-171.667686462, -196.333717346, 1.69708198309
-171.681498718, -195.907748413, 1.72355155945
-171.623280334, -195.959767151, 1.70990023613
-171.215435791, -195.783914185, 1.71336780787
-171.440911865, -195.535488892, 1.74347884655
-171.468136597, -195.696897888, 1.71346639395
-171.595082092, -195.617857361, 1.72485935688
-171.475468445, -195.848986816, 1.71306768656
-171.470864868, -195.526251221, 1.71514338255
-171.492382813, -196.042233276, 1.71635732651
-171.511351013, -195.824577332, 1.71823241711
-171.596815491, -195.481817627, 1.72683566809
-171.555419922, -195.770959473, 1.71493945122
-171.526060486, -195.616567993, 1.72258331776
-171.576780701, -195.823728943, 1.73754720688
-171.488096619, -195.40247345, 1.74613637924
-171.697296143, -195.675779724, 1.71387979984
-171.59067688, -195.99642334, 1.73381705284
-171.321282959, -195.657640076, 1.73378512859
-171.486790466, -195.853213501, 1.72480888367
-171.651673889, -195.726431274, 1.70586643219
-171.674516296, -195.601589966, 1.74924081564
-171.490542603, -195.523599243, 1.70251621008
-171.495143127, -195.614601135, 1.72537922859
-171.484738159, -195.721334839, 1.70798591375
-171.554188538, -195.725616455, 1.73493772745
-171.578794861, -195.593971252, 1.72672872543
-171.440034485, -195.561170959, 1.73018761873
-171.374487305, -195.34367218, 1.73339464664
-171.630465698, -195.574542236, 1.73678280115
-171.26988678, -195.782667542, 1.7277990818
-171.689910889, -195.560998535, 1.73303916454
-171.456742859, -195.620672607, 1.73259361982
-171.600997925, -195.87273407, 1.7383648634
-171.467404175, -196.004753113, 1.71827523708
-171.289590454, -195.229768372, 1.73354408741
-171.166615295, -195.607513428, 1.72948209047
-171.326535034, -195.542558289, 1.73444567919
-171.355934143, -195.482644653, 1.73445295095
-171.585079956, -195.912036133, 1.73995318413
-171.444802856, -195.463691711, 1.75401252508
-171.415966797, -195.13502655, 1.75734647512
-171.311730957, -195.29577179, 1.74530845881
-171.478961182, -195.480180359, 1.73488823175
-171.241725159, -195.557945251, 1.7325109601
-171.31645813, -195.659529114, 1.74023679495
-171.331568909, -195.476914978, 1.73557853699
-171.200201416, -195.141673279, 1.74412187338
-171.469334412, -195.561503601, 1.7409378171
-171.403416443, -195.260476685, 1.74107148647
-171.454602051, -195.245300293, 1.74841425419
-171.308120728, -194.72403717, 1.75500663519
-171.444851685, -195.639382935, 1.71581187248
-171.482180786, -195.180157471, 1.7514985919
-171.500752258, -195.270793152, 1.76169769764
-171.41999054, -195.515164185, 1.74469282627
-171.322669983, -195.029402161, 1.7399708271
-171.466030884, -195.613650513, 1.72481107712
-171.526431274, -195.643173218, 1.71915253401
-171.484365845, -195.663587952, 1.75451756716
-171.374705505, -194.916827393, 1.74298126698
-171.463746643, -195.557618713, 1.74407678843
-171.41144104, -195.39728241, 1.74025150537
-171.215028381, -195.394839478, 1.72924393415
-171.421040344, -195.239198303, 1.72041685581
-171.519696045, -195.245294189, 1.72028343678
-171.314131165, -195.309109497, 1.74272379875
-171.186410522, -195.342681885, 1.74602506161
-171.267189026, -195.126200867, 1.75353400707
-171.302815247, -195.25213623, 1.75235460997
-171.253161621, -195.152015686, 1.73309060335
-171.273544312, -195.002319336, 1.76141021252
-171.608073425, -195.304214478, 1.74571783543
-171.325959778, -195.121409607, 1.76186767817
-171.336891174, -195.328631592, 1.7573266387
-171.359719849, -195.47749939, 1.73537175655
-171.391912842, -195.395976257, 1.75450603962
-171.334706116, -195.301290894, 1.72235058546
-171.343363953, -195.505462646, 1.74143921137
-171.351081848, -194.945535278, 1.76204735041
-171.277458191, -194.956181335, 1.77171111107
-171.286907959, -195.1050354, 1.73961408138
-171.376121521, -195.262315369, 1.75666581392
-171.279711914, -195.333668518, 1.7345236063
-171.30940094, -195.404798889, 1.73984223604
-171.419657898, -195.463581848, 1.74426832199
-171.163145447, -195.326342773, 1.74628083706
-171.225918579, -195.15831604, 1.75681304932
-171.20068512, -195.079911804, 1.75419356823
-171.0760849, -195.03223877, 1.76566066742
-171.170278931, -195.31927948, 1.73012903929
-171.312295532, -195.427955627, 1.75785278082
-171.40920105, -195.208055115, 1.7444185853
-171.410455322, -195.358349609, 1.75123724937
-171.219425964, -195.183410645, 1.72436276674
-171.294261169, -195.327076721, 1.73410863876
-171.25813446, -195.066415405, 1.7430803895
-171.168174744, -195.200009155, 1.75400383472
-171.391835022, -194.65945282, 1.75134519339
-171.550099182, -195.352059937, 1.75389000177
-171.339894104, -195.140141296, 1.73859653473
-171.298512268, -195.082427979, 1.76125380993
-171.423980713, -195.401991272, 1.73494756222
-171.230500793, -194.991400146, 1.76624546051
-171.292611694, -195.102827454, 1.75250518322
-171.466802979, -195.153713989, 1.75170519352
-171.257113647, -195.212561035, 1.76164910793
-171.426490784, -194.837702942, 1.77758321762
-171.310977173, -195.101078796, 1.7571711421
-171.169749451, -195.186630249, 1.73946349621
-171.346087646, -195.613049316, 1.72908223867
-171.470011902, -195.180787659, 1.76648057699
-171.351673889, -195.204959106, 1.74271451235
-171.286680603, -195.214031982, 1.75026903152
-171.393869019, -195.264234924, 1.74033334255
-171.312898254, -195.322195435, 1.75439956188
-171.139198303, -194.835188293, 1.75028281212
-171.034963989, -194.624525452, 1.76256519556
-171.143188477, -194.9931427, 1.75185236931
-171.252523804, -194.872827148, 1.74210671186
-171.42800293, -195.1510849, 1.74366606474
-171.327490234, -195.161598206, 1.74395246506
-171.198770142, -194.875436401, 1.75123599768
-171.372619629, -195.577900696, 1.72905833721
-171.272026062, -195.078771973, 1.72932121754
-171.440765381, -195.496629333, 1.71806076765
-171.449008179, -195.387443542, 1.72883312702
-171.298234558, -194.958097839, 1.7570412159
-171.093257141, -194.975411987, 1.76626162529
-171.038409424, -194.917640686, 1.74855881929
-171.203909302, -195.314315796, 1.72878608704
-170.997798157, -194.972964478, 1.76192413568
-171.367945862, -195.216648865, 1.74660228491
-171.43197937, -195.185430908, 1.7621792078
-171.150469971, -195.048213196, 1.74692524672
-171.244244385, -195.312510681, 1.76117962599
-171.064697266, -194.695477295, 1.77946602106
-171.00234375, -194.729315186, 1.78014913797
-171.040512085, -194.839691162, 1.77052681446
-171.295495605, -195.012110901, 1.73748384714
-170.866819763, -194.972647095, 1.77124097347
-171.016304016, -195.001312256, 1.75299218893
-171.19420166, -195.271604919, 1.73541579247
-170.957556152, -194.855384827, 1.75854259729
-171.167375183, -194.841548157, 1.77293184996
-170.987994385, -195.335806274, 1.75869795084
-171.352842712, -195.228833008, 1.74451797009
-171.215324402, -195.077835083, 1.75197615623
-171.332521057, -194.967721558, 1.73718863726
-171.191459656, -194.760681152, 1.77090073824
-171.281086731, -194.850054932, 1.76361979246
-170.982775879, -194.971131897, 1.75882947445
-170.972599792, -194.551885986, 1.76667015553
-171.33152771, -195.04491272, 1.75099166632
-171.196035767, -194.881570435, 1.75416016579
-171.146868896, -194.894520569, 1.76472373009
-171.181593323, -194.631602478, 1.75344027281
-171.124339294, -194.955732727, 1.76867451668
-171.112557983, -194.922528076, 1.751874125
-171.097000122, -194.979598999, 1.74938930273
-171.229719543, -194.738745117, 1.7596750021
-171.052391052, -194.617756653, 1.76697515249
-171.072454834, -195.051956177, 1.75431718826
-170.859364319, -194.788305664, 1.76220171452
-171.422093201, -194.798416138, 1.77240796089
-171.042256165, -194.898069763, 1.75466829538
-171.156347656, -194.959764099, 1.74787312746
-171.308744812, -194.82011261, 1.75848639011
-171.182650757, -194.931736755, 1.74165737629
-171.076017761, -195.053607178, 1.74076735973
-171.130674744, -194.685638428, 1.77650957108
-170.945097351, -194.829431152, 1.75930453539
-171.052674866, -194.720837402, 1.76759300232
-171.223820496, -194.997990417, 1.74126372337
-171.09450531, -194.712477112, 1.7558377862
-171.054302979, -194.467903137, 1.76228954792
-170.915634155, -194.478178406, 1.77727421522
-171.156925964, -194.395837402, 1.7780172348
-170.986380005, -194.323864746, 1.80203619003
-170.959422302, -194.330770874, 1.76756027937
-171.223725891, -194.487619019, 1.76854708195
-171.499711609, -195.107868958, 1.74117611647
-171.120202637, -194.798492432, 1.77347896099
-171.203970337, -195.120050049, 1.78738977909
-171.045515442, -194.88996582, 1.77222033739
-170.856648254, -194.429385376, 1.76736904383
-170.878843689, -194.404832458, 1.77442344427
-170.899760437, -194.509179687, 1.76974930763
-171.126242065, -194.670031738, 1.74206954241
-171.173194885, -195.044795227, 1.75123696327
-171.335810852, -194.90305481, 1.76016917229
-171.366853333, -195.151342773, 1.7500275135
-171.102874756, -194.73742218, 1.7801068902
-171.221246338, -194.786705017, 1.75806812048
-171.057835388, -194.409765625, 1.75936721563
-171.283299255, -194.770292664, 1.75146842003
-171.137413025, -194.681478882, 1.77058264017
-171.175248718, -194.649020386, 1.75840551853
-171.01789856, -194.493829346, 1.77067319155
-171.024259949, -194.893440247, 1.75253961086
-171.255856323, -194.780567932, 1.75089355707
-170.993096924, -194.934246826, 1.75447146893
-171.069882202, -194.637324524, 1.7419577837
-171.074963379, -194.576965332, 1.76187577248
-171.140692139, -194.518444824, 1.76835995913
-171.326670837, -195.150744629, 1.75407117605
-171.271852112, -194.688523865, 1.75655530691
-171.060733032, -194.855355835, 1.72559380531
-170.859143066, -194.710346985, 1.76107168198
-171.276953125, -194.453361511, 1.75928125381
-171.175805664, -194.935604858, 1.76445226669
-170.987663269, -194.541392517, 1.76898678541
-171.237063599, -194.731578064, 1.77445232868
-171.191740417, -194.558543396, 1.7686819911
-171.022517395, -194.370246887, 1.76024740934
-170.990921021, -194.622102356, 1.7440662384
-170.995680237, -194.763291931, 1.76311606169
-171.100671387, -194.83225708, 1.76045244932
-171.005363464, -194.329624939, 1.78106827736
-170.994818115, -194.547901917, 1.76449483633
-171.027149963, -194.309896851, 1.7861571908
-170.99980011, -194.381233215, 1.77182933092
-170.872927856, -194.61131134, 1.77562440634
-170.960876465, -194.833616638, 1.79269353151
-171.266656494, -194.831010437, 1.76088432074
-171.011671448, -194.292416382, 1.7944137454
-171.02297821, -194.493492126, 1.77101873159
-170.984292603, -194.57722168, 1.77048239708
-171.218687439, -194.601121521, 1.76882727146
-171.091178894, -194.879519653, 1.7756421566
-170.783100891, -194.431858826, 1.79044189453
-171.02726593, -194.386708069, 1.79715120792
-171.066746521, -194.533900452, 1.76156753302
-170.878773499, -194.598101807, 1.76871371269
-171.249111938, -194.7837677, 1.77147175074
-171.111930847, -194.843199158, 1.7383996129
-171.120773315, -194.643560791, 1.7624479413
-171.095671082, -194.518569946, 1.7455560565
-171.054219055, -194.846458435, 1.75832636356
-171.18949585, -194.7735672, 1.73901033401
-171.206393433, -194.812341309, 1.76582216024
-171.191639709, -194.731037903, 1.77056831121
-171.355207825, -194.904380798, 1.75372064114
-171.016859436, -194.454949951, 1.78692073822
-170.866130066, -194.550521851, 1.77749192715
-171.049227905, -194.583415222, 1.77439649105
-171.328222656, -194.703205872, 1.75311250687
-170.834130859, -194.317405701, 1.77251638174
-171.314558411, -194.703213501, 1.76992938519
-171.105064392, -194.511375427, 1.75299254656
-171.02371521, -194.415844727, 1.76726357937
-171.106263733, -194.684538269, 1.73653283119
-171.075544739, -194.592904663, 1.76615507603
-170.905708313, -194.409190369, 1.78111280203
-171.063780212, -194.709011841, 1.76857253313
-170.864468384, -194.38828125, 1.78338894844
-170.930738831, -194.088401794, 1.79310112
-170.862103271, -194.770483398, 1.758296597
-170.947239685, -194.678793335, 1.74166457653
-170.789884949, -194.588043213, 1.73703404665
-171.084849548, -194.581152344, 1.78030104637
-171.141825867, -194.671652222, 1.77179552317
-171.094418335, -194.565776062, 1.75964803696
-171.060426331, -194.704862976, 1.76649193764
-170.860258484, -194.311619568, 1.77685754299
-171.338519287, -194.532301331, 1.76320910454
-170.658485413, -194.460723877, 1.76864299774
-170.905172729, -194.38236084, 1.7657181859
-170.935473633, -194.306576538, 1.7520586133
-171.143563843, -194.839982605, 1.76864475012
-171.011734009, -194.40632782, 1.77093094587
-171.048840332, -194.589051819, 1.77166466713
-171.007287598, -194.799711609, 1.76311525106
-170.911917114, -194.486074829, 1.7662326932
-171.168495178, -194.267070007, 1.80283316374
-170.968339539, -194.739880371, 1.76978379488
-170.961590576, -194.281483459, 1.76288490295
-170.943151855, -194.318556213, 1.77996356487
-171.043479919, -194.561776733, 1.76228808165
-171.072254944, -194.388841248, 1.7807158947
-170.766984558, -194.172868347, 1.76944067478
-170.778990173, -194.188157654, 1.7792353034
-170.930670166, -193.90206604, 1.78989108801
-170.785072327, -194.427238464, 1.76522219181
-171.058294678, -194.558778381, 1.78959957361
-170.825738525, -194.302319336, 1.78121716976
-171.092956543, -194.480944824, 1.77217460871
-170.790838623, -194.181399536, 1.762503016
-170.763945007, -193.810925293, 1.77957257032
-170.917149353, -194.379933167, 1.78916386366
-171.029518127, -194.314277649, 1.80129556656
-170.938508606, -194.109750366, 1.77356024981
-170.951898193, -194.482312012, 1.75831557512
-171.015872192, -194.371166992, 1.79452543259
-170.906843567, -194.519233704, 1.79872246981
-170.940776062, -194.283480835, 1.80085738897
-170.823475647, -194.290272522, 1.76494640112
-171.001937866, -194.463024902, 1.77637676001
-170.767623901, -194.200361633, 1.76910707951
-171.14430542, -194.41232605, 1.79467595816
-171.058625793, -194.258377075, 1.77734144926
-170.993643188, -194.379820251, 1.77935056686
-170.584005737, -193.945246887, 1.75930927992
-170.937963867, -194.235083008, 1.79513117075
-170.892350769, -194.642741394, 1.77502373457
-170.910466003, -194.281370544, 1.77124277353
-170.972033691, -194.464649963, 1.77674655914
-171.010386658, -194.210467529, 1.78531398773
-171.171975708, -194.364508057, 1.77986479998
-171.065802002, -194.482450867, 1.78482549191
-170.936006165, -194.332023621, 1.78395687342
-171.042358398, -194.539804077, 1.78313473463
-171.053440857, -194.695092773, 1.77562969923
-171.074290466, -194.095623779, 1.77281739712
-170.859146118, -194.361108398, 1.76204823256
-170.974046326, -194.502323914, 1.76190246344
-170.884671021, -194.208865356, 1.79790251255
-170.804983521, -194.481846619, 1.77347444296
-170.96111145, -194.272753906, 1.78419566154
-170.718733215, -194.218952942, 1.76942689419
-170.980395508, -194.144929504, 1.77329813242
-170.926609802, -194.0609375, 1.77644716501
-170.956217957, -194.49644165, 1.76776922941
-170.803521729, -194.077589417, 1.78992971182
-170.691912842, -194.109391785, 1.76876965761
-170.908190918, -194.371244812, 1.78232120275
-170.832522583, -194.197558594, 1.77641867399
-170.717655945, -194.381417847, 1.75160690546
-170.825466919, -194.144523621, 1.78051011562
-170.917326355, -194.524214172, 1.76305305958
-170.646383667, -194.029826355, 1.77189834118
-170.649781799, -194.081283569, 1.74995918274
-170.735838318, -194.24861145, 1.77235889435
-171.035331726, -194.464959717, 1.78067774773
-171.064491272, -194.150262451, 1.78515361547
-170.838938904, -194.232446289, 1.78734240532
-170.806811523, -194.116389465, 1.78455202579
-170.89894104, -194.061923218, 1.7850353241
-170.993164062, -194.032569885, 1.78788573742
-171.014228821, -194.303007507, 1.76924591064
-170.996554565, -194.207543945, 1.78190745115
-170.781230164, -194.492196655, 1.75297720432
-170.900671387, -194.056361389, 1.78806010485
-170.919168091, -194.031547546, 1.78824435472
-170.622848511, -193.925003052, 1.79607918262
-170.944142151, -193.800205994, 1.78536434174
-170.954248047, -194.383586121, 1.79243069887
-170.831437683, -194.266793823, 1.78228223324
-170.583309937, -193.973510742, 1.7823933363
-170.905436707, -194.488685608, 1.77482190132
-170.972529602, -194.080860901, 1.78543504477
-170.701153564, -193.863746643, 1.78806205988
-170.770690918, -194.37297821, 1.75691568851
-171.156349182, -194.515180969, 1.78861697912
-170.739440918, -193.83399353, 1.78537530899
-170.778924561, -193.745968628, 1.80425095558
-171.142849731, -194.461360168, 1.80211350918
-171.165144348, -194.103260803, 1.79765307903
-170.828039551, -194.487055969, 1.76213634014
-170.738998413, -194.138865662, 1.77112190723
-170.859486389, -194.252911377, 1.77033141851
-170.973649597, -194.135881042, 1.80080999136
-171.167103577, -194.359434509, 1.80755646229
-170.686575317, -194.265480042, 1.78227601051
-170.933093262, -193.878652954, 1.80538412333
-170.865087891, -193.775271606, 1.79783498049
-170.768188477, -194.090818787, 1.78343580961
-170.70670929, -194.121235657, 1.7973841548
-170.818759155, -194.256079102, 1.76647446156
-170.77661438, -194.129971313, 1.80140399933
-170.846969604, -194.297731018, 1.7738161087
-170.831912231, -194.138180542, 1.79429837465
-170.82598114, -194.010379028, 1.79582481384
-170.753819275, -194.514353943, 1.76557143927
-170.975679016, -194.139416504, 1.79591032267
-170.621011353, -194.22046051, 1.76568847895
-170.993766785, -194.085058594, 1.78618605137
-170.955789185, -194.615206909, 1.76897420883
-171.014247131, -193.91872406, 1.79698284864
-170.943000793, -194.414497375, 1.7783677578
-170.687696838, -194.208390808, 1.77568284273
-170.852407837, -194.12664032, 1.76922963858
-170.586331177, -194.232501221, 1.78155072927
-170.66985321, -193.852304077, 1.80096434355
-170.592419434, -193.993228149, 1.80111287832
-170.933834839, -194.194876099, 1.76587100029
-170.97227478, -194.54677887, 1.73235461712
-171.05287323, -194.330305481, 1.7618060112
-170.572363281, -194.155108643, 1.76909120083
-170.741661072, -194.122097778, 1.80088152885
-170.74699707, -194.342698669, 1.78347676992
-170.942124939, -193.843778992, 1.78952807188
-170.807270813, -193.986613464, 1.78217657804
-171.019502258, -194.327526855, 1.78712793589
-170.778411865, -194.182626343, 1.79071780443
-170.489807129, -193.779846191, 1.78221271038
-170.88348999, -194.104508972, 1.7781750083
-170.882307434, -193.941786194, 1.79609466791
-170.96815033, -194.170648193, 1.79155460596
-170.850892639, -193.916783142, 1.78263682127
-170.729820251, -193.819049072, 1.77054288387
-170.80123291, -193.998097229, 1.80407572985
-170.762461853, -194.043670654, 1.79306235313
-170.865406799, -194.114080811, 1.79197952747
-170.914616394, -193.757542419, 1.78421640396
-170.956199646, -193.929718018, 1.80153537989
-170.837609863, -193.93835907, 1.80220713615
-170.885490417, -194.267134094, 1.76444702148
-170.576008606, -193.780458069, 1.79075386524
-170.856665039, -194.042384338, 1.78418554068
-170.750502014, -194.016783142, 1.79841467142
-170.897618103, -194.1385849, 1.79384070635
-170.92099762, -194.128479004, 1.77709163427
-171.11817627, -194.347932434, 1.76680989265
-170.962753296, -194.221452332, 1.80023988485
-170.882827759, -194.130293274, 1.80280319452
-170.615686035, -193.886886597, 1.79774144888
-170.631976318, -193.898873901, 1.79068819284
-170.541421509, -193.537533569, 1.7977030158
-170.856703186, -194.115000916, 1.78892513514
-170.898530579, -193.890675354, 1.78071513176
-170.532800293, -193.694425964, 1.80429862738
-170.780310059, -193.646697998, 1.8012996912
-170.322192383, -193.685812378, 1.78794163465
-170.65983429, -193.6229599, 1.80880012512
-170.572766113, -193.701403809, 1.79202234745
-170.872584534, -193.882998657, 1.80828254223
-170.84190979, -193.836151123, 1.80350894928
-170.820332336, -193.998449707, 1.80697017908
-170.7277771, -194.089135742, 1.77255257368
-170.744436646, -193.940112305, 1.79548974037
-170.734951782, -193.815184021, 1.7984921217
-170.640827942, -193.976789856, 1.80082572699
-170.924868774, -193.955726624, 1.77063442469
-170.850343323, -194.137652588, 1.78713390827
-170.769023132, -193.998425293, 1.79787484407
-170.640753174, -193.929652405, 1.79052139521
-170.819258118, -193.772518921, 1.80832659006
-170.916757202, -193.839128113, 1.79131673574
-170.901251221, -193.747076416, 1.80715833902
-170.782498169, -193.701089478, 1.79650278091
-170.721969604, -193.963452148, 1.78338315487
-171.016860962, -193.929962158, 1.79852663279
-170.660321045, -194.004963684, 1.7839504838
-170.817008972, -193.721820068, 1.80291997194
-170.77979126, -193.903562927, 1.80885356665
-170.814929199, -193.871751404, 1.80525918007
-170.682450867, -193.504795837, 1.80226668119
-170.679600525, -193.849664307, 1.79524502754
-170.755368042, -194.249369812, 1.79715980291
-170.862834167, -194.002255249, 1.78229931593
-170.941595459, -194.16237793, 1.77359542847
-170.696772766, -193.720689392, 1.80911474228
-170.60683136, -193.551612854, 1.81671432257
-170.897773743, -194.040086365, 1.79496216774
-170.770570374, -193.894342041, 1.79613438845
-170.631585693, -194.166889954, 1.77665506601
-170.742446899, -193.941537476, 1.80510479212
-170.627474976, -193.672122192, 1.7960033536
-170.929072571, -193.826051331, 1.8152146697
-170.739006042, -193.640437317, 1.82577182055
-170.783430481, -193.705990601, 1.82253245115
-170.758798218, -193.805966187, 1.80323210955
-170.959715271, -193.790081787, 1.81806185246
-170.63536377, -193.905458069, 1.80390985012
-170.502226257, -193.725917053, 1.79884558916
-170.671876526, -193.887402344, 1.77815116644
-170.792173767, -193.77093811, 1.8129229784
-170.571720886, -193.935098267, 1.79339654446
-170.753408813, -193.650091553, 1.81728241444
-171.006233215, -194.011538696, 1.79275324345
-170.678034973, -193.749899292, 1.78933925629
-170.6728302, -193.721458435, 1.81796808243
-170.668275452, -193.701612854, 1.785983181
-170.548457336, -193.922244263, 1.78106491566
-170.627461243, -193.884953308, 1.77943370342
-170.759596252, -193.634933472, 1.79028991461
-170.75927887, -193.847174072, 1.79242175817
-170.736361694, -193.70211792, 1.79848912954
-170.630834961, -193.913937378, 1.77800371647
-170.783924866, -193.766520691, 1.80401823521
-170.580587769, -194.143792725, 1.76504921913
-170.82253418, -193.58631897, 1.82340511084
-170.578462219, -193.399620056, 1.81342190504
-170.635287476, -193.739414978, 1.80212093592
-170.912930298, -193.903569031, 1.79366024733
-170.464099121, -193.555709839, 1.81015666723
-170.695915222, -193.686038208, 1.78190413713
-170.867985535, -193.824940491, 1.78489201069
-170.729244995, -193.636634827, 1.78356679678
-170.619740295, -193.800666809, 1.78525799513
-170.580235291, -193.984970093, 1.78678302765
-170.734533691, -193.5881073, 1.8337684989
-170.751861572, -193.715975952, 1.81788936853
-170.681881714, -193.775370789, 1.798969841
-170.63624115, -193.524113464, 1.79483078718
-170.518310547, -193.723963928, 1.78728154898
-170.602807617, -193.937854004, 1.81359490156
-170.526477051, -193.46158905, 1.79283534288
-170.807173157, -194.11993103, 1.76856156588
-170.677752686, -193.718795776, 1.7831923008
-170.53991394, -193.507904053, 1.79505317211
-170.787705994, -194.095556641, 1.79429636002
-170.945697021, -194.100086975, 1.80656840801
-170.762734985, -193.813560486, 1.79620530605
-170.865504456, -193.908848572, 1.79311176538
-170.707841492, -193.592967224, 1.79371300936
-170.610319519, -193.578302002, 1.78506538868
-170.608506775, -193.888943481, 1.80130256414
-170.805241394, -193.890412903, 1.8030903101
-170.590957642, -193.846107483, 1.812426126
-170.63770752, -193.511454773, 1.81716449261
-170.693870544, -193.792601013, 1.79451247454
-170.774230957, -193.85696106, 1.79535052776
-170.822798157, -193.759805298, 1.80698940754
-170.94387207, -194.028884888, 1.77067719698
-170.527851868, -194.069248962, 1.7835593462
-170.610043335, -193.832679749, 1.78328303099
-170.60002594, -193.75098877, 1.80561130047
-170.656376648, -193.659046936, 1.80549935102
-170.517329407, -193.653178406, 1.80270712376
-170.59861145, -193.54414978, 1.83539865017
-170.583366394, -193.519006348, 1.7874905467
-170.684017944, -193.949604797, 1.80445746183
-170.407528687, -193.571014404, 1.81573024988
-170.59283905, -193.737518311, 1.80555977821
-170.822438049, -193.817556763, 1.79928346872
-170.826783752, -193.800030518, 1.79098888636
-170.581291199, -193.847790527, 1.79574656487
-170.772657776, -193.664622498, 1.80378068686
-170.86812439, -193.852987671, 1.82220985889
-170.913247681, -194.054031372, 1.78925354481
-170.75537262, -193.581124878, 1.79834176302
-170.721270752, -193.596876526, 1.8124909997
-170.759004211, -193.763293457, 1.79028322697
-170.736779785, -193.804376221, 1.80397627354
-170.674919128, -193.786947632, 1.79836615324
-170.500991821, -193.732461548, 1.79829530716
-170.742530823, -193.88934021, 1.80151529312
-170.767224121, -193.586341858, 1.78020060062
-170.609796143, -193.404388428, 1.79941295385
-170.601029968, -193.541642761, 1.79449851513
-170.730639648, -193.613160706, 1.81018931866
-170.641401672, -193.778266907, 1.78480814695
-170.570913696, -193.337481689, 1.81529937983
-170.546104431, -193.815473938, 1.80803229809
-170.748875427, -193.839054871, 1.81046510935
-170.631401062, -193.834455872, 1.80904152393
-170.668075562, -193.89161377, 1.79694287777
-170.662327576, -193.628504944, 1.7970386982
-170.843545532, -193.933709717, 1.76920822859
-170.547602844, -193.623144531, 1.78832429647
-170.516366577, -193.881524658, 1.78567432165
-170.549069214, -193.70927124, 1.78669453859
-170.756335449, -193.742483521, 1.7954543829
-170.757168579, -193.607084656, 1.82014536858
-170.795062256, -193.868688965, 1.7881906867
-170.514234924, -193.629855347, 1.79788997173
-170.549145508, -193.607661438, 1.81281734705
-170.748886108, -193.935949707, 1.79596750736
-170.713414001, -193.56506958, 1.80395845175
-170.498735046, -193.464022827, 1.80436681509
-170.661741638, -193.803604126, 1.81617285013
-170.787457275, -193.484362793, 1.82922216654
-170.604078674, -193.566874695, 1.79855031967
-170.654243469, -193.741120911, 1.79337319136
-170.579898071, -193.242303467, 1.82621392012
-170.725978088, -193.861567688, 1.78702136278
-170.321366882, -193.718161011, 1.79092512131
-170.55201416, -193.579919434, 1.82825437784
-170.56186676, -193.407365417, 1.81766192913
-170.617538452, -193.667102051, 1.80294810534
-170.686610413, -193.463421631, 1.80468469858
-170.635614014, -193.386160278, 1.80860309601
-170.737770081, -193.661717224, 1.79371217489
-170.682475281, -193.490255737, 1.81281734705
-170.546289062, -193.567672729, 1.79956437349
-170.48387146, -193.641311646, 1.78649568558
-170.42333374, -193.319526672, 1.8090135932
-170.461102295, -193.445635986, 1.81230787039
-170.36940918, -193.391946411, 1.80683020353
-170.981750488, -193.786109924, 1.79735833406
-170.55536499, -193.703967285, 1.81079033613
-170.698751831, -193.949040222, 1.79233649969
-170.49495697, -193.264115906, 1.80739051104
-170.532241821, -193.519976807, 1.81296702623
-170.566770935, -193.349389648, 1.80772461891
-170.696936035, -193.689924622, 1.80320460796
-170.746150208, -193.680892944, 1.79849625826
-170.638796997, -193.742735291, 1.78450196981
-170.464068604, -193.528240967, 1.80927977562
-170.532409668, -193.470500183, 1.7983371377
-170.440872192, -193.157223511, 1.81562942266
-170.74803009, -193.652241516, 1.82688949108
-170.71268158, -193.726568604, 1.83531068563
-170.467904663, -193.325720215, 1.81080563068
-170.541381836, -193.345111084, 1.81963281631
-170.559912109, -193.950907898, 1.79069639444
-170.811891174, -193.517451477, 1.81188977957
-171.033132935, -193.639378357, 1.81772300005
-170.742443848, -193.590296936, 1.78303081989
-170.728613281, -193.873905945, 1.78845200539
-170.548554993, -193.61953125, 1.790368402
-170.575128174, -193.521905518, 1.80279321671
-170.868800354, -193.648092651, 1.81283308268
-170.580735779, -193.268263245, 1.8137339592
-170.40275116, -193.255451965, 1.84005870819
-170.781512451, -193.584968567, 1.81513495445
-170.664924622, -193.634658813, 1.83041911125
-170.516854858, -193.570330811, 1.81401200294
-170.587811279, -193.429084778, 1.80890461206
-170.609118652, -193.581582642, 1.78962261677
-170.563316345, -193.633525085, 1.8042149663
-170.631257629, -193.60997467, 1.83183774948
-170.608572388, -192.996087646, 1.81733528376
-170.557711792, -193.413420105, 1.81818225384
-170.703938293, -194.020649719, 1.8011110425
-170.586773682, -193.398370361, 1.81267660856
-170.352458191, -193.160562134, 1.83604077101
-170.412709045, -193.052044678, 1.82875773907
-170.576005554, -193.318504333, 1.8252153039
-170.780938721, -193.790997314, 1.79372352362
-170.726014709, -193.557861328, 1.8223845005
-170.696150208, -193.448930359, 1.81996896267
-170.502511597, -193.495832825, 1.80279289484
-170.664854431, -193.537153625, 1.82723762989
-170.734431458, -193.564759827, 1.81911376715
-170.458081055, -193.514846802, 1.8139359951
-170.484934998, -193.659907532, 1.81610002518
-170.534469604, -193.340220642, 1.82868540287
-170.659402466, -193.541439819, 1.82044078112
-170.574029541, -193.695591736, 1.82512630224
-170.644766235, -193.843212891, 1.81843557358
-170.492176819, -193.499035645, 1.81705868244
-170.55135498, -193.611882019, 1.81592614651
