EUBO_ave, ELBO_ave, ESS, EUBO_os, ELBO_os, EUBO_ag, ELBO_ag, KLs_eta_ex_os, KLs_eta_in_os, KL_z_ex_os, KL_z_in_os, KLs_eta_ex_ag, KLs_eta_in_ag, KL_z_ex_ag, KL_z_in_ag
833.5333862304688, -90.060791015625, 1.0054171085357666, -592.4678344726562, -1250.6614990234375, 936.2611694335938, -9.294537544250488, 893.52880859375, 23.705129623413086, 335.2035827636719, 24.941749572753906, 655.6724853515625, 21.03264808654785, 313.70733642578125, 26.656177520751953
806.6174926757812, -87.79849243164062, 1.007169246673584, -535.6006469726562, -1116.84375, 1021.5234985351562, 37.11172103881836, 828.4042358398438, 23.54204559326172, 294.94268798828125, 27.912525177001953, 587.4368286132812, 21.135208129882812, 271.0557861328125, 24.037382125854492
649.0540161132812, -59.4907112121582, 1.0103377103805542, -384.24566650390625, -903.96728515625, 667.7195434570312, 22.346513748168945, 629.7329711914062, 20.77271270751953, 170.80331420898438, 22.552356719970703, 409.3199462890625, 18.996347427368164, 234.697265625, 22.491640090942383
581.0302124023438, -62.2197265625, 1.0084402561187744, -462.7381896972656, -929.134033203125, 628.1448974609375, -23.277786254882812, 708.0128784179688, 21.442323684692383, 238.89378356933594, 23.1409912109375, 424.4825439453125, 20.664051055908203, 165.99732971191406, 21.30300521850586
655.2867431640625, -67.48754119873047, 1.0149037837982178, -429.4536437988281, -928.5530395507812, 695.088134765625, -31.17230224609375, 701.955078125, 21.822368621826172, 203.21217346191406, 22.497957229614258, 439.8402404785156, 19.770448684692383, 237.15626525878906, 22.565519332885742
602.17919921875, -66.2457046508789, 1.01723313331604, -431.8992614746094, -822.6271362304688, 491.8243713378906, -72.19010162353516, 662.8591918945312, 19.64093589782715, 187.9355010986328, 23.474027633666992, 443.75140380859375, 18.612829208374023, 229.13241577148438, 21.591690063476562
388.24371337890625, -49.077880859375, 1.012233018875122, -426.24298095703125, -783.7508544921875, 502.5420837402344, -2.594453811645508, 589.0482177734375, 19.449323654174805, 191.03187561035156, 21.639463424682617, 283.81427001953125, 19.476560592651367, 127.46215057373047, 19.2779483795166
395.18304443359375, -48.19511413574219, 1.0112769603729248, -335.7046203613281, -697.4300537109375, 422.9405822753906, -15.17181396484375, 509.0494384765625, 19.337203979492188, 153.72373962402344, 21.236040115356445, 278.9922790527344, 20.67792510986328, 117.0142593383789, 18.344051361083984
340.2135009765625, -41.10398864746094, 1.0172332525253296, -327.1858215332031, -662.8114013671875, 428.6295166015625, 14.809613227844238, 470.2059326171875, 18.927034378051758, 115.56111145019531, 18.366249084472656, 224.3240966796875, 20.03277015686035, 116.78703308105469, 17.200464248657227
238.25961303710938, -35.9511604309082, 1.0266306400299072, -272.526611328125, -495.3023681640625, 260.3117370605469, 3.9901089668273926, 314.63385009765625, 16.9528751373291, 88.4997787475586, 18.46126937866211, 174.93988037109375, 17.433740615844727, 73.96705627441406, 17.52985191345215
230.3775634765625, -37.040260314941406, 1.01326322555542, -256.97198486328125, -478.64605712890625, 254.55909729003906, -21.734088897705078, 294.3779602050781, 17.13848876953125, 75.9211196899414, 17.301128387451172, 175.14035034179688, 20.011457443237305, 75.85760498046875, 17.927135467529297
319.251220703125, -41.04408264160156, 1.030680537223816, -283.510009765625, -551.8343505859375, 412.7896423339844, 6.3196916580200195, 395.5303039550781, 17.62433433532715, 127.99340057373047, 18.774402618408203, 219.22837829589844, 19.225595474243164, 83.08857727050781, 18.80071449279785
271.3616638183594, -39.385501861572266, 1.0262163877487183, -276.6533508300781, -553.1168212890625, 248.80517578125, -22.547147750854492, 398.1259765625, 17.365516662597656, 71.91000366210938, 16.92658233642578, 194.81080627441406, 23.207958221435547, 60.20499038696289, 16.843952178955078
266.79486083984375, -38.12007141113281, 1.030479907989502, -267.70184326171875, -513.6358032226562, 309.6252746582031, -6.542349338531494, 386.4990539550781, 18.721769332885742, 69.61991119384766, 16.99126625061035, 200.60743713378906, 23.271339416503906, 68.8483657836914, 16.1226749420166
287.650634765625, -39.366634368896484, 1.0134066343307495, -306.98138427734375, -575.7611083984375, 303.55255126953125, 3.114841938018799, 387.6847229003906, 17.752649307250977, 93.57373809814453, 19.04346466064453, 204.5518341064453, 24.12051773071289, 83.90000915527344, 17.375511169433594
