EUBO, ELBO, ESS, KLs_eta_ex, KLs_eta_in, KL_z_ex, KL_z_in
-189.289589691, -204.168101196, 1.5053615725, 31.0912581825, 13.3878204632, 1.06671030939, 0.689411692917
-189.235293121, -204.003531647, 1.51272131562, 30.9976351357, 13.5382197857, 1.01114878714, 0.65875320673
-189.306499329, -204.115261688, 1.49215204358, 30.8887026024, 13.3758118343, 1.04025630534, 0.667197436988
-189.190013123, -204.195391541, 1.49847520709, 30.8404738426, 13.276451807, 0.992850130498, 0.653370190859
-189.114435883, -203.950991364, 1.49851256728, 31.1182722282, 13.2819356632, 1.02604974329, 0.641080725193
-189.095621796, -204.392342987, 1.48274046659, 30.8213932037, 13.2578920841, 1.03993474007, 0.636254178286
-188.978505707, -204.153119049, 1.48524454594, 31.3893872833, 13.0994578457, 1.0352738142, 0.624464356601
-189.075236053, -203.973580627, 1.5135548377, 30.3207403183, 13.1315620804, 0.944146027565, 0.640525695384
-189.139715881, -203.969172516, 1.51844333172, 30.4585049438, 13.2851656437, 0.992636546791, 0.611633692682
-189.120803833, -204.186085358, 1.50176702976, 30.5192406464, 13.3244876385, 0.967664905787, 0.640610390604
-189.242616119, -203.847858124, 1.512926085, 30.1333767319, 13.3725524902, 1.03518360972, 0.642332938612
-188.943412476, -203.852331085, 1.51311765671, 30.530860157, 13.3188014698, 1.02057558835, 0.638061952293
-189.210181427, -204.314718781, 1.47786236644, 31.231407299, 13.2169517326, 0.947151229978, 0.64780448854
-188.990893707, -204.027790833, 1.51855792046, 30.1287293434, 13.0701178551, 0.992731724977, 0.61135325104
-189.025442657, -204.289857788, 1.51584157109, 30.9471277428, 13.1979169273, 1.00826849043, 0.605684981644
-189.016942596, -203.760699921, 1.5177462554, 30.440748291, 13.3794320774, 0.958547213078, 0.618291198015
-189.013813629, -203.825270691, 1.50869536042, 30.9287228775, 13.6031338406, 0.881758725047, 0.616750209928
-189.235796051, -203.697062073, 1.51349576831, 29.9554677773, 13.6457074738, 0.921515621543, 0.624106189311
-189.029981995, -203.693174744, 1.50591768861, 30.2600526619, 13.6580340767, 0.864916186929, 0.586285043061
-189.26259552, -203.822915497, 1.50984229565, 30.4581667709, 13.3538363171, 0.919875491261, 0.593401215076
-188.879559784, -203.628690643, 1.51936966777, 31.6828351974, 13.2291695404, 1.0654842636, 0.615947351456
-188.995416412, -203.864018707, 1.51113490462, 30.9631419182, 13.4115716362, 0.890063155293, 0.618776221275
-189.006967773, -203.636279755, 1.52032248139, 30.7116884804, 13.6262126255, 0.91047740519, 0.591104272306
-188.983983612, -203.264592896, 1.52785577536, 29.7267163658, 13.5731242847, 0.925501345396, 0.593358528316
-189.011872864, -203.617193756, 1.5122048986, 30.8164718246, 13.5101047897, 1.00195641756, 0.607395365834
-188.777951202, -203.555905914, 1.50596431613, 31.3900743294, 12.957332325, 1.01249851227, 0.609997763038
-188.866617279, -203.586130829, 1.4990841496, 31.3229270744, 13.3057971764, 0.944908681512, 0.624903487861
-188.797188263, -203.60026825, 1.50208014488, 30.8096412849, 12.8620899773, 0.987466365099, 0.602710934579
-189.074011536, -203.621239319, 1.50776623607, 31.1000599098, 13.3127354813, 0.944404656887, 0.608262583911
-188.920446167, -203.739659271, 1.50278277874, 30.7326707458, 13.1310460854, 0.993454299271, 0.617126345932
-189.031526184, -203.602016754, 1.51378512263, 31.0335707474, 13.305160141, 1.05972075522, 0.631973262131
-188.92584259, -203.585078888, 1.52089795232, 31.1301374245, 13.1934151363, 0.969173030853, 0.596079661846
-188.899292145, -203.767262726, 1.49947574973, 30.761288147, 13.038059988, 0.957133131921, 0.633429744542
-188.779708862, -203.510741882, 1.51131163359, 30.6644705582, 13.0176781082, 1.01991217881, 0.586982309222
-189.04273468, -204.33383667, 1.49412250519, 30.8413991737, 13.295724411, 0.955170426369, 0.604566817582
-188.914322052, -203.830314636, 1.51784927964, 30.9611969566, 13.0497987938, 0.990042158365, 0.575498044789
-188.802108612, -203.95065979, 1.50365502, 31.0001895523, 12.7934578705, 1.03524133027, 0.597158037722
-188.731109924, -203.586323242, 1.51891170263, 30.9889500427, 13.1127049828, 0.879999438822, 0.585772483945
-189.097733459, -204.193362427, 1.49259202361, 31.8791576576, 13.2474493408, 0.884381590486, 0.599932672083
-188.679944763, -203.539485321, 1.49342787981, 30.9863199234, 12.9622099781, 0.953457909822, 0.615708806813
-188.859225769, -203.686095886, 1.48743346453, 30.9220519066, 13.2220227528, 0.863719079196, 0.597082075179
-188.743237152, -203.359187622, 1.51421612859, 30.4867893982, 12.7646489143, 0.912816839814, 0.598881595731
-188.856382141, -203.465345459, 1.52198924303, 30.4651154518, 13.0557117081, 0.902803887129, 0.612392266095
-188.762239838, -203.553108521, 1.5136104238, 30.1139913177, 12.9797589397, 0.938937073648, 0.591157858372
-188.7491745, -203.617930145, 1.50395753622, 30.5705812073, 12.9005348396, 0.886654488146, 0.581573651731
-188.688225555, -203.527167969, 1.49723847747, 30.5910963249, 13.0001034832, 0.919760726094, 0.571098666787
-188.677845001, -203.508421326, 1.5161323154, 30.7101871872, 13.3001209164, 0.937031436563, 0.576516543329
-188.675137634, -203.546430511, 1.52955597401, 30.437334137, 12.9237561035, 0.972534241676, 0.576553024948
-188.751232147, -203.656404419, 1.51246173501, 31.0744416618, 13.2786777115, 0.947295009196, 0.568336369693
-188.690654144, -203.292648926, 1.53310011387, 30.3500160599, 13.161539526, 0.916972711384, 0.55819722563
-188.787790375, -203.784256592, 1.50740040779, 30.4812654114, 12.9512046146, 0.847123377025, 0.559290263951
-188.622165833, -203.408335266, 1.51663509011, 30.4332186508, 13.0775494957, 0.909364326298, 0.551352883279
-188.648847656, -203.361785889, 1.51674341202, 29.8697613907, 12.9699182796, 0.939129307568, 0.556597144604
-188.743326721, -204.265070801, 1.51199220061, 30.6112124062, 12.9343418789, 0.920867498517, 0.583596139252
-188.607377777, -203.848680573, 1.50205032349, 30.9427056694, 12.7701520538, 0.896464689374, 0.584230721593
-188.678689117, -203.562225037, 1.53300913095, 30.563219223, 12.8944293499, 0.884463670254, 0.572996044755
-188.803197327, -203.706676483, 1.52861969948, 29.2495350266, 13.242416811, 0.845304481387, 0.590884865224
-188.773544464, -203.441047211, 1.52804675698, 30.0918662071, 13.1184348392, 0.962253739834, 0.582702601254
-188.707976532, -203.369700317, 1.50727301836, 29.6327626038, 12.675143137, 0.903035400808, 0.580034864843
-188.798343353, -204.1031427, 1.50281489491, 30.6119337082, 12.9807491779, 0.868624606729, 0.570654105544
-188.629755096, -203.55743515, 1.50836495519, 30.1803702354, 12.932966032, 0.892881942987, 0.54792212069
-188.490621948, -203.608839111, 1.50953818321, 30.7871935272, 12.5787348175, 0.890604224205, 0.567411443293
-188.674602051, -203.419490356, 1.51520154834, 30.2230330086, 12.5385107803, 1.01576235443, 0.585963322818
-188.631486969, -203.536344147, 1.50463783026, 31.5155663109, 12.6354412842, 0.929759562612, 0.565715452433
-188.493743896, -203.383789062, 1.49604729772, 31.1673164177, 12.5558384132, 0.938316673934, 0.554942902327
-188.433059387, -202.8741922, 1.5180867517, 29.5390639305, 12.7357748508, 0.850485702753, 0.532817288041
-188.524985809, -202.919500885, 1.52094526529, 29.5758009911, 12.9396045017, 0.841160754859, 0.540425830781
-188.60187027, -203.776702576, 1.52196296334, 30.7359416199, 13.1926564312, 0.860809773207, 0.560997540057
-188.462747803, -203.080036163, 1.50336846113, 30.7911509705, 12.9113310909, 0.848461276293, 0.549434258342
-188.596199646, -203.246151276, 1.52362983465, 30.9820095062, 12.8025824642, 0.857884927392, 0.580386230648
-188.714372406, -203.396672211, 1.53937139869, 30.3012090874, 13.1669777298, 0.861521706283, 0.543673017621
-188.610514374, -203.201810913, 1.52095379829, 30.5180824089, 13.0626659966, 0.840098567307, 0.535259215236
-188.214049988, -202.942685394, 1.52166478395, 29.89322649, 12.8193050575, 0.831776160002, 0.541335985959
-188.530568237, -203.286222839, 1.5038067627, 30.5213385582, 12.8333343601, 0.929558670819, 0.556323830485
-188.612410583, -203.041506195, 1.51925422549, 30.2550600052, 13.1102248383, 0.80966075182, 0.537071194649
-188.529789124, -202.913334961, 1.52146071076, 29.9530998611, 13.1027153397, 0.801889037192, 0.526817106009
-188.644662781, -202.999341278, 1.52367469192, 30.0356953812, 13.3033456135, 0.757618164122, 0.547820117474
-188.379425354, -202.982800751, 1.51054530621, 30.8425682831, 12.7892976856, 0.831239116788, 0.545974347591
-188.587219849, -203.309174957, 1.51480278254, 30.174135704, 13.0429028034, 0.83373862654, 0.537878906727
-188.418929749, -202.916444244, 1.53223219156, 30.0416969872, 12.8099999046, 0.908721754849, 0.546658438742
-188.668180084, -203.146014404, 1.53592827082, 30.0299343872, 13.1990743542, 0.889558739662, 0.52906604141
-188.132371979, -202.964403076, 1.52421717644, 29.9973326111, 12.6572127724, 0.863495625257, 0.517411725521
-188.584864349, -203.104457703, 1.51906743407, 30.2079290199, 12.9336589432, 0.85472691685, 0.54304672718
-188.710532837, -202.617174683, 1.54478089809, 28.6192368507, 12.9778230095, 0.860866610706, 0.530138367116
-188.746102142, -203.488617706, 1.50991969466, 30.3667940521, 12.9794493294, 0.908235102594, 0.528416961133
-188.610836334, -203.203929749, 1.54172379851, 30.2923067856, 12.7912890339, 0.854997280538, 0.511584968567
-188.659152679, -203.526891327, 1.52876463413, 30.2204887009, 12.8944707108, 0.895163142979, 0.523621590734
-188.48455658, -202.645500488, 1.51646235585, 29.5595543289, 12.8568237686, 0.774289922118, 0.494508478343
-188.630091705, -203.351245422, 1.5167355597, 30.6367721176, 13.1537201977, 0.798415875137, 0.514925118983
-188.399292297, -203.531988525, 1.49520161033, 30.707324791, 12.7529200268, 0.859805592, 0.528560251594
-188.59208847, -203.478455811, 1.52249090195, 30.4163087463, 12.5696814346, 0.885527695417, 0.545354201794
-188.29665863, -202.872909241, 1.52739085913, 30.0836901855, 12.719880743, 0.799974521101, 0.524145528972
-188.577725677, -203.356698151, 1.51281025648, 30.2270770836, 12.5952158833, 0.85104606539, 0.521790320873
-188.467905731, -202.907779846, 1.52739614606, 30.1175746536, 12.7347711468, 0.754999434948, 0.496021616161
-188.435279236, -203.105540771, 1.50798320174, 29.8973908615, 12.5598569489, 0.805178482831, 0.535788564086
-188.575006561, -204.274511261, 1.50470483661, 30.242890873, 12.7869347477, 0.899979664385, 0.524894010127
-188.575374908, -203.687766724, 1.51308547139, 30.1010717964, 12.8034679413, 0.877763948739, 0.516882569194
-188.632734375, -202.90201355, 1.50890387416, 29.9401463699, 12.8985190773, 0.860642933547, 0.520054629743
-188.309663086, -202.881753845, 1.51614117742, 30.2409532738, 12.579061594, 0.794039663076, 0.50164527297
-188.4727034, -202.795993805, 1.5355172646, 30.1208208275, 12.8824072075, 0.900775362551, 0.530582252741
-188.473312836, -203.367560272, 1.53264091611, 30.55229496, 12.7546086502, 0.882423261106, 0.517773363292
-188.348902283, -203.07336853, 1.52458786607, 30.0174699211, 12.6807441425, 0.769503778219, 0.487954786122
-188.469289551, -202.51125473, 1.53255259633, 29.2372240829, 12.7650724697, 0.836169780493, 0.519719492495
-188.411099396, -203.021671753, 1.52773956776, 29.3339096832, 12.8105640888, 0.835171326101, 0.526745628119
-188.473318024, -202.929525452, 1.53362400055, 29.2493598175, 12.899330616, 0.784429704249, 0.515107613206
-188.555821533, -203.294487152, 1.52399902821, 29.1985487556, 13.0232333279, 0.86108361423, 0.516140955687
-188.406776886, -203.423145294, 1.50652637362, 30.5756452942, 12.6287172413, 0.824238840342, 0.512707180679
-188.417386169, -202.809709778, 1.53161312461, 29.3550700378, 12.7700117779, 0.854803773165, 0.535745254159
-188.367024536, -202.672835236, 1.52470663667, 30.2345968056, 12.6751887035, 0.786934973001, 0.505394167602
-188.418251038, -202.599203949, 1.53165289521, 29.8200418282, 13.0122261143, 0.839129517972, 0.506329611242
-188.527783508, -202.989312134, 1.52177259684, 29.4025581932, 12.8935469913, 0.807672514617, 0.495446526706
-188.582802734, -203.039914856, 1.54241783977, 29.4131552887, 12.8877322197, 0.960874731541, 0.486682742834
-188.377367706, -203.603961487, 1.52090169191, 29.974665432, 12.8442497635, 0.844858388603, 0.493964174986
-188.750975952, -203.746819611, 1.51244923592, 31.7655119514, 13.3448656082, 0.946410166323, 0.521833795011
-188.400917969, -203.194169464, 1.52054221988, 30.9012648582, 12.911353693, 0.837825664282, 0.529694823027
-188.216470642, -202.33824173, 1.55415340781, 29.152069416, 13.0863131428, 0.848637166023, 0.4780964306
-188.312775574, -202.53844574, 1.52704692841, 29.4727866936, 12.8847510147, 0.768956161141, 0.480470133126
-188.359181671, -202.795547333, 1.52896820307, 30.3416779327, 12.5863941574, 0.778426679373, 0.490958187282
-188.288996735, -202.556036377, 1.52768609166, 29.7038137627, 12.4943700314, 0.795064903498, 0.512494787872
-188.2744841, -202.805208588, 1.53124697089, 29.6752140236, 12.5076832771, 0.848460433185, 0.51646998316
-188.432876129, -203.227329712, 1.52108462214, 30.0929738426, 12.5969625473, 0.733587169945, 0.488558208048
-188.22033783, -203.491524506, 1.50533862114, 30.1634607697, 12.7163127899, 0.880366743207, 0.504713481367
-188.245944061, -202.543979492, 1.54894632101, 29.8185767746, 12.3857680798, 0.914185913205, 0.505745916665
-188.388491364, -202.546855774, 1.53362203121, 29.8898624802, 12.8168807125, 0.72215187341, 0.490540002882
-188.279499207, -202.601932526, 1.55512887239, 29.4387366104, 12.9198626041, 0.853323636353, 0.492315209508
-188.158345032, -202.501580811, 1.54104275823, 29.827613945, 12.5332924461, 0.801772752106, 0.494899085164
-188.203462677, -202.776012573, 1.53919560909, 30.069839325, 12.7782992268, 0.81859680891, 0.507316701412
-188.115840149, -202.765968628, 1.5201302743, 30.3652280235, 12.5035237312, 0.771843444705, 0.494236955941
-188.43891983, -203.053498383, 1.51568268061, 29.8063780212, 12.8129739094, 0.753262683749, 0.505550253987
-188.17791626, -202.30696579, 1.53590258002, 29.8383528709, 12.71909729, 0.769942394197, 0.513617609739
-188.245940857, -203.002539063, 1.51851570129, 30.321083889, 12.7847971249, 0.745462297499, 0.47722638309
-188.102171936, -202.560651855, 1.51414550781, 30.9720315361, 12.5647031116, 0.774251164198, 0.492757330537
-188.087893372, -202.617900543, 1.54165661573, 30.0322107124, 12.6362379074, 0.742701633573, 0.486741391122
-188.192609863, -202.660042419, 1.52943884015, 29.3926771736, 12.564489994, 0.707788991928, 0.472660058439
-188.367169952, -202.688323669, 1.52851899028, 29.0113787842, 12.8022616386, 0.717132931054, 0.465670112669
-188.235162506, -202.739457703, 1.52000413299, 30.000775795, 12.6900265598, 0.786875680089, 0.484467076957
-188.437741394, -202.980546722, 1.52090405703, 29.9170358658, 12.6587263012, 0.748244102895, 0.484057739377
-188.35932312, -202.363704987, 1.55503970146, 29.002415123, 12.8123744106, 0.751686190665, 0.450909494758
-188.265888367, -202.554737549, 1.54607077479, 29.4865161705, 12.7431728268, 0.811422876716, 0.48966729939
-188.2495047, -202.648029785, 1.55162299156, 29.7979412079, 12.8003997517, 0.865013251007, 0.471096707582
-188.314936829, -202.840734863, 1.52001711607, 29.9626155281, 12.8245519924, 0.826014457643, 0.458856958747
-188.078961945, -202.688772278, 1.52377558351, 30.1633815575, 12.3949085999, 0.720059884191, 0.467158004045
-188.262684174, -202.831172333, 1.51890183568, 30.5821090508, 12.6690843582, 0.77305993259, 0.491631799936
-188.236115875, -202.835648956, 1.53917278409, 29.5779120827, 12.8751165676, 0.859373118579, 0.479767476618
-188.175415192, -202.61202713, 1.52715672731, 29.902847023, 12.7502499199, 0.833195849359, 0.470332621932
-188.291731873, -203.213564148, 1.53874997735, 30.0621747017, 12.6676201534, 0.767115968466, 0.504735279977
-188.331499786, -203.277457428, 1.51512661934, 29.9904515839, 12.778907547, 0.776402879655, 0.49540702194
-188.51561203, -203.537804718, 1.5406813395, 30.2749625397, 12.6389575863, 0.841782235503, 0.477501738071
-188.286265259, -202.945746002, 1.53963795781, 29.8745565796, 12.520868845, 0.767564896643, 0.498702821732
-188.22115036, -203.229944916, 1.50785464287, 30.6945209503, 12.4691298008, 0.789182128012, 0.472587848306
-188.262185516, -202.976320496, 1.523518399, 29.8801191139, 12.657220068, 0.75602452904, 0.466937997639
-188.293950195, -203.095057068, 1.53789457202, 30.4047092438, 12.6877494907, 0.807427765131, 0.478745210469
-188.151466827, -203.097671814, 1.5445525527, 30.4154937553, 12.5824608231, 0.78929993093, 0.474525949657
-188.201486206, -202.896809692, 1.52114842415, 29.9210771751, 12.7426826286, 0.898320457339, 0.497361968756
-188.389232483, -202.484407196, 1.54590653658, 29.2547295189, 12.68831007, 0.72405044347, 0.477591134608
-188.090365906, -202.901155548, 1.52784014821, 30.345682354, 12.4281793594, 0.826665900648, 0.493453486264
-187.889923096, -203.091804352, 1.52259202719, 30.3424856377, 12.5071665382, 0.850016055703, 0.455450724065
-188.061468048, -202.805003204, 1.52979630709, 30.8032831001, 12.3256068707, 0.782760024369, 0.478766535223
-188.020814362, -203.117362061, 1.51022407651, 30.457281456, 12.3444632435, 0.834886987507, 0.476988226473
-188.203187714, -202.206798859, 1.54300395012, 29.491507473, 12.5099276447, 0.810281147361, 0.47860414654
-188.360175934, -202.484103546, 1.5449193871, 29.0033191109, 12.5871469784, 0.801339664459, 0.479715043902
-188.082085114, -202.464548645, 1.53949602365, 29.295955658, 12.6322942066, 0.98158425957, 0.46591917187
-188.163046722, -203.050137482, 1.54061209798, 29.748400116, 12.6445296097, 0.825859659612, 0.442934246063
-188.291277466, -203.122211761, 1.52543002725, 29.285875473, 12.778844595, 0.748515490592, 0.493728157878
-188.091263428, -202.987058411, 1.51701994777, 30.0959797287, 12.5774956608, 0.808918200135, 0.474950134456
-188.021366425, -202.373737488, 1.52357897758, 28.9515845108, 12.4919188499, 0.742011910975, 0.463404000103
-188.247106171, -202.539371185, 1.52933942556, 28.9123750305, 12.5663877296, 0.805105344653, 0.488469614387
-188.288657074, -202.294830933, 1.53057565928, 28.4057118034, 12.6247168159, 0.843253474832, 0.473040040731
-188.014779358, -202.813804932, 1.5314635396, 29.6441335869, 12.6920092487, 0.775395979881, 0.463847215176
-187.90078125, -202.833983002, 1.51606750965, 29.124839592, 12.5923435307, 0.85445196867, 0.475610048473
-188.094949341, -202.94662735, 1.51601389289, 30.1375235748, 12.3144421291, 0.746798376143, 0.463614495099
-188.226752167, -202.468313599, 1.53668188214, 29.6345740318, 12.5601140118, 0.746857351065, 0.482110352814
-188.196399841, -202.892384033, 1.52454112649, 30.5628816223, 12.3867243958, 0.785584094822, 0.453442993462
-188.005811157, -202.541037445, 1.53845594764, 30.4552934265, 12.5508804989, 0.805691536665, 0.462698194981
-188.418265991, -202.806151428, 1.54092398882, 29.8908932114, 12.7364898682, 0.728840564787, 0.469041802883
-187.993495331, -202.727592316, 1.50386706829, 30.2192435074, 12.8137398911, 0.707131018639, 0.475357554555
-187.912881165, -202.738426819, 1.50934023857, 31.1155311012, 12.3527942181, 0.722381455898, 0.456302876174
-188.164244995, -202.655906219, 1.54452441216, 29.6104339409, 12.4466344547, 0.711171205044, 0.470381539762
-188.075038605, -202.619718933, 1.52277496338, 30.2355906868, 12.5987776661, 0.720273888707, 0.455999084413
-188.219566956, -203.089116669, 1.5196680212, 30.6348198509, 12.633327961, 0.737868468761, 0.471599883735
-188.184310608, -202.428953094, 1.53597253799, 29.9257331467, 12.622571249, 0.772486321628, 0.465797758102
-188.120851746, -202.829417267, 1.53747505426, 31.2049356079, 12.6970448685, 0.775128571689, 0.487406768203
-188.322988586, -202.708230743, 1.53330958962, 29.6640483856, 12.9337356281, 0.766852405071, 0.471416189373
-187.90467392, -202.438114471, 1.52241171837, 30.1067035484, 12.6495473289, 0.776408845484, 0.461745643616
-188.070845337, -203.432414703, 1.53500303149, 30.5227903938, 12.4327276039, 0.790592285097, 0.450645323694
-188.145111389, -203.30700058, 1.51682990193, 30.5746151733, 12.6440219021, 0.802565844059, 0.453961490095
-188.239994049, -202.823626251, 1.52789964199, 29.6964666557, 12.3551501656, 0.705060754716, 0.446208433211
-188.252108459, -202.538045654, 1.53049795628, 30.3696790123, 12.8787628555, 0.80291609019, 0.47056948036
-188.224938049, -202.273751526, 1.54635502577, 29.4099843216, 12.8304450417, 0.730646971166, 0.42997138679
-187.986396179, -202.025324097, 1.56112097025, 30.1083359528, 12.5512198448, 0.700078370571, 0.445415573418
-188.034621124, -202.476872406, 1.53298588157, 30.1518968391, 12.6915139103, 0.78724301517, 0.435510462821
-188.036309052, -201.784325867, 1.5588491559, 30.236603508, 12.7225929451, 0.890636526048, 0.448297070563
-188.018323975, -202.526578827, 1.53385556102, 30.4375310326, 12.6568262959, 0.875102117956, 0.445957196951
-188.068709106, -202.736210327, 1.52395357847, 30.6484487534, 12.8182279682, 0.846327171922, 0.45001816988
-187.94095871, -202.193743134, 1.53790524602, 30.6377676392, 12.5805318642, 0.818692754507, 0.468197126985
-188.079848785, -202.7652565, 1.51323129058, 30.0937175179, 12.7971761417, 0.811533950567, 0.478346917033
-188.127647705, -202.372130737, 1.53324371338, 30.0880356216, 12.5757698727, 0.769711207151, 0.429055139422
-187.986631927, -202.923271942, 1.52094812512, 31.2812003517, 12.5808651638, 0.877281838059, 0.439056743979
-188.083633728, -202.416283569, 1.54838582635, 29.7454724312, 12.7374554253, 0.811353921294, 0.497843722403
-188.005259399, -202.555053864, 1.53599763036, 29.4410962677, 12.3069578743, 0.904862968922, 0.441859436929
-187.906546783, -202.350524292, 1.51238189578, 29.6158634758, 12.5061033058, 0.848651416302, 0.43207572788
-187.871069183, -202.548296051, 1.51893682837, 30.31846632, 12.4007612514, 0.738456446826, 0.455596555769
-188.095099335, -202.063858643, 1.54111371279, 28.7025928879, 12.4854585743, 0.694762964249, 0.447117020786
-188.376016388, -202.274506378, 1.54422022223, 30.0007234573, 12.9046108913, 0.660629958212, 0.436764037609
-187.992119446, -202.632002563, 1.51785710573, 30.1433172989, 12.4297307682, 0.740506639481, 0.431027562916
-188.285220795, -202.094912109, 1.53680486441, 29.5334007072, 12.7751742744, 0.771705011427, 0.457415823042
-187.95510788, -202.384055481, 1.52260951638, 30.8599617386, 12.4600102139, 0.723488503695, 0.467100248486
-188.028093872, -201.878345795, 1.53675960422, 29.7633573914, 12.6416606045, 0.738792642057, 0.461905085742
-187.883619232, -202.155066376, 1.54217126131, 29.7121366882, 12.5492961597, 0.659195830226, 0.443604916632
-188.19156723, -202.599522095, 1.53692391396, 29.7100646973, 12.7810792065, 0.742051870227, 0.440256204605
-187.940282898, -202.302623444, 1.52789637327, 29.9664434242, 12.5471322823, 0.770640759766, 0.45601638943
-188.123760529, -202.615604401, 1.52585775614, 30.2835168648, 12.7749761963, 0.752038389742, 0.45966609627
-187.81473465, -202.228125, 1.53316835642, 29.7636664391, 12.3679878521, 0.630424350798, 0.415776468217
-188.024996796, -202.797968445, 1.54437910199, 30.1976161003, 12.3861815929, 0.69529270947, 0.431148277223
-187.976955261, -202.876718903, 1.50841650248, 31.2289526749, 12.4226443291, 0.686367051899, 0.415353469253
-187.913914642, -202.615088348, 1.5289678359, 30.3594812202, 12.4125503063, 0.721028416455, 0.416126229763
-188.094975281, -202.805207672, 1.52635655046, 30.3374149513, 12.6037625122, 0.776226663888, 0.44351378262
-188.066105347, -202.777838593, 1.52813453555, 30.2998727608, 12.5768877125, 0.739918836653, 0.442461238503
-187.898647156, -202.513316498, 1.548761549, 30.0833075905, 12.5084221649, 0.680626525879, 0.428410865366
-188.132129669, -202.838557892, 1.53536974907, 29.6201856422, 12.5853878498, 0.759269227087, 0.417642103434
-187.910471497, -202.343291626, 1.53228945494, 30.5403341866, 12.3165606785, 0.695967012942, 0.419020713568
-188.106024933, -202.779503021, 1.51607611418, 30.8512587738, 12.4183990479, 0.690941927731, 0.44849922955
-187.965956573, -202.117258301, 1.52336662769, 29.1684970093, 12.4850263405, 0.650158675313, 0.441914387941
-188.161516571, -202.34868454, 1.53234485507, 29.6487744141, 12.7044692326, 0.693501226604, 0.458082971871
-187.867293091, -202.264788513, 1.54787846327, 29.4248422813, 12.5310722923, 0.753716217875, 0.440035687089
-187.984275665, -202.276932068, 1.53966100931, 30.0256028366, 12.4655811405, 0.690584930778, 0.422185151726
-187.884452057, -202.309761353, 1.52856115341, 30.4401932335, 12.6109782028, 0.784534731209, 0.42564858526
-187.899511871, -202.091400604, 1.55387226105, 29.1809849548, 12.6522151947, 0.705152046084, 0.412091573477
-187.737104797, -201.943387909, 1.53921615362, 29.23475914, 12.3743589687, 0.749277089834, 0.4304600209
-187.845910339, -202.097187042, 1.52406260848, 29.9462761307, 12.3466393948, 0.665210616291, 0.426439014375
-187.988647766, -202.236075287, 1.5468014729, 29.8453303909, 12.5909485722, 0.714023014605, 0.421141429245
-187.827242126, -202.153132935, 1.55176068664, 29.8070960236, 12.3883567905, 0.76226275295, 0.415988677442
-187.734303741, -202.127692566, 1.52862681746, 30.8042401123, 12.3901185036, 0.734478757381, 0.441196957827
-187.969934082, -202.37282608, 1.534426682, 30.5238424873, 12.5566309166, 0.678053662479, 0.439209583104
-188.009677734, -202.443411102, 1.50419121623, 30.9314089203, 12.7333662319, 0.699065841734, 0.434302894771
-187.630344849, -202.19811142, 1.53390745997, 30.2981909943, 12.0056143379, 0.76602565378, 0.404297868609
-188.063264465, -202.688743134, 1.53634323001, 30.5382948303, 12.5885180092, 0.692867896259, 0.429411361814
-188.061621094, -202.892198639, 1.53849141002, 30.1708686447, 12.6211340427, 0.73966268003, 0.419421667606
-187.913790436, -202.217200775, 1.54395945191, 30.0694452667, 12.3739764977, 0.72820603013, 0.414818995893
-188.080531464, -202.317095337, 1.55261187077, 29.4834816933, 12.6552978134, 0.650999131799, 0.420882605314
-187.789845734, -202.566041412, 1.53142421007, 30.8903161049, 12.3827449036, 0.668146548271, 0.407228609025
-187.958275604, -202.137431488, 1.53945746541, 30.0546036911, 12.2565805721, 0.685344518423, 0.427631453574
-188.10378891, -201.790736694, 1.54875669003, 28.5967988968, 12.7389987564, 0.664396193624, 0.417851223052
-187.759532166, -202.029185486, 1.54915833116, 29.9857244492, 12.3595708752, 0.656664166152, 0.42957677722
-187.873972473, -203.197513733, 1.49966598749, 31.4651193619, 12.4279485512, 0.710013621449, 0.424774723947
-188.033720703, -202.695068512, 1.54907256842, 29.6325337219, 12.5381913567, 0.69021553129, 0.437488501668
-187.817585602, -202.045994873, 1.53053676724, 29.8045267868, 12.5759990501, 0.62407394439, 0.409078490436
-188.161569824, -202.274463043, 1.5431435132, 29.7060071945, 12.4921953964, 1.09196598858, 0.442344289124
-188.008237, -202.126905365, 1.55566233754, 29.3725303078, 12.3197999573, 0.745868722498, 0.419727755189
-188.09211792, -202.417106018, 1.52103470087, 30.7746348, 12.7011325645, 0.736922132671, 0.446413121223
-188.077364197, -202.555925751, 1.53459840536, 30.5636130333, 12.5344183731, 0.784072636962, 0.435812234282
-187.837028046, -202.513674622, 1.54148101568, 30.3265174103, 12.0823076916, 0.702680870295, 0.430007484257
-187.834962311, -202.757427826, 1.52601106048, 29.9864370728, 12.2722146797, 0.693431428671, 0.39719451651
-187.940885925, -202.594295502, 1.54403771043, 30.0696577835, 12.4277810764, 0.75545700103, 0.422711043358
-187.74175354, -202.341429596, 1.54573566198, 30.1586598015, 12.4114026451, 0.839543520212, 0.379484741241
-187.982601624, -202.274017944, 1.52114055157, 30.40527174, 12.5380760479, 0.650021341145, 0.407117096186
-187.901366577, -202.50379776, 1.52922590971, 30.5946740532, 12.2585777092, 0.689551044405, 0.410976617038
-187.824858246, -202.001211548, 1.52439607263, 29.6837252235, 12.364849329, 0.697602110207, 0.411889372766
-187.715605316, -202.852399292, 1.51874072552, 30.5435144997, 12.2425486374, 0.673608209789, 0.403377104104
