EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-209.131	-218.099	13.314	1.554	2.488	2.017	6.840
-203.063	-214.842	12.221	1.511	1.513	1.748	2.289
-208.580	-218.260	12.943	1.274	1.319	1.651	2.302
-211.172	-220.291	12.940	1.073	1.055	1.446	1.774
-204.704	-216.821	12.477	1.565	1.547	1.958	2.570
-206.074	-216.681	12.394	1.502	1.469	1.634	2.103
-210.294	-221.170	12.533	1.469	1.477	2.021	2.673
-204.872	-217.504	12.087	1.688	1.699	2.220	2.832
-217.321	-225.937	13.114	1.138	1.064	1.311	1.766
-205.179	-217.934	12.231	1.958	1.971	2.394	3.022
-208.216	-219.831	12.868	1.421	1.425	1.902	2.716
-207.603	-218.340	12.980	1.293	1.286	1.706	2.389
-209.440	-222.307	12.117	1.801	1.905	2.515	3.303
-206.465	-218.023	12.235	1.671	1.734	1.999	2.496
-205.704	-215.072	13.358	1.131	1.153	1.389	1.719
-203.003	-213.682	12.618	1.297	1.288	1.591	1.976
-202.970	-215.150	12.365	1.403	1.400	1.901	2.408
-209.083	-220.406	12.471	1.481	1.503	1.898	2.326
-209.527	-219.725	13.293	1.301	1.344	1.671	2.151
-211.081	-220.366	13.830	1.023	1.026	1.278	1.753
-202.874	-214.423	12.331	1.490	1.493	1.894	2.551
-208.583	-220.116	12.270	1.596	1.613	2.155	2.873
-206.993	-217.359	12.852	1.339	1.342	1.711	2.237
-194.669	-206.851	11.633	1.647	1.578	1.989	2.655
-201.139	-215.023	12.050	2.055	2.101	2.416	2.930
-204.917	-216.810	12.654	1.441	1.457	1.833	2.409
-216.436	-225.369	13.491	0.998	1.012	1.172	1.648
-206.998	-218.714	11.997	1.630	1.681	1.909	2.473
-212.079	-223.764	12.270	1.585	1.640	2.157	2.965
-210.316	-220.764	12.529	1.689	1.524	2.105	3.525
-204.013	-215.766	12.128	1.621	1.624	2.229	3.031
-215.393	-224.970	13.285	1.093	1.110	1.392	1.923
-201.666	-212.620	12.129	1.461	1.432	1.806	2.498
-209.494	-219.491	12.630	1.419	1.446	1.963	2.859
-210.212	-221.512	13.082	1.416	1.473	1.834	2.333
-206.260	-217.249	12.883	1.405	1.413	1.841	2.544
-207.193	-218.352	12.653	1.482	1.458	1.865	2.374
-211.944	-221.892	13.110	1.434	1.417	1.633	2.163
-210.033	-220.742	13.039	1.290	1.282	1.707	2.242
-208.732	-220.112	12.636	1.546	1.565	2.131	2.723
-207.115	-218.968	12.542	1.607	1.588	1.982	2.641
-214.266	-223.551	13.308	1.124	1.111	1.214	1.621
-207.376	-219.161	12.107	2.791	2.026	3.946	2.684
-216.356	-226.969	12.403	1.384	1.425	1.706	2.315
-214.241	-224.547	12.733	1.293	1.297	1.716	2.351
-205.089	-216.069	12.076	1.486	1.486	1.842	2.281
-217.888	-227.334	13.180	1.178	1.174	1.404	1.851
-212.712	-222.912	12.869	1.180	1.167	1.448	2.010
-214.241	-223.757	13.476	1.093	1.119	1.388	1.930
-204.011	-214.825	12.550	1.430	1.451	1.806	2.199
-204.806	-217.978	12.401	1.699	1.705	2.096	2.939
-200.823	-211.471	12.826	1.225	1.235	1.548	2.048
-200.698	-211.848	12.301	1.666	1.669	2.209	2.969
-200.673	-215.326	12.067	2.245	2.311	2.672	3.432
-209.912	-222.712	11.924	1.726	1.765	2.178	2.895
-205.825	-214.959	13.468	1.085	1.107	1.580	2.398
-209.351	-220.079	12.979	1.420	1.417	1.668	2.085
-199.631	-211.589	12.597	1.872	2.079	2.167	2.680
-204.524	-216.039	12.816	1.467	1.479	1.779	2.500
-208.975	-219.695	12.384	2.010	5.773	2.783	11.848
-209.713	-221.109	12.423	1.574	1.577	1.964	2.592
-201.495	-212.940	12.438	1.655	1.624	1.877	2.307
