EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-269.951	-366.550	5.745	215.159	181.096	192.391	398.710
-268.855	-365.232	5.748	212.863	182.059	189.855	393.746
-269.259	-365.702	5.745	213.053	181.424	191.413	400.999
-270.151	-368.606	5.745	216.878	182.959	192.281	400.736
-269.431	-365.471	5.755	212.758	178.940	188.967	392.695
-268.468	-365.082	5.750	213.027	180.454	190.192	392.810
-269.453	-365.366	5.754	213.731	181.714	190.465	393.058
-269.740	-367.149	5.746	214.308	182.886	191.229	397.936
-268.342	-364.433	5.756	212.075	180.856	189.964	395.712
-268.686	-363.125	5.756	209.912	179.849	187.109	391.919
-267.817	-363.159	5.761	210.531	181.337	188.199	390.836
-270.529	-366.724	5.761	214.859	183.142	190.210	393.795
-267.315	-363.603	5.764	208.941	176.059	187.275	389.384
-269.554	-365.579	5.774	212.079	178.167	187.831	385.574
-269.995	-366.740	5.764	214.458	180.587	188.861	387.934
-269.269	-364.963	5.771	211.201	179.150	187.279	389.379
-269.343	-364.494	5.774	211.557	180.205	187.493	387.713
-269.040	-364.508	5.769	211.235	180.501	187.950	390.199
-270.408	-366.697	5.771	213.594	180.790	189.005	389.804
-267.945	-362.798	5.767	210.195	179.611	186.254	386.302
-269.100	-364.275	5.773	212.909	181.841	187.465	386.847
-267.917	-363.742	5.775	211.355	179.674	188.992	390.861
-269.165	-364.399	5.779	211.553	178.811	187.347	384.814
-269.489	-364.203	5.780	211.065	181.993	187.125	386.419
-268.946	-364.286	5.778	210.907	180.232	186.238	385.513
-269.028	-363.975	5.788	211.320	178.241	186.369	384.391
-269.916	-366.639	5.782	215.620	182.706	190.592	388.333
-269.399	-363.271	5.783	210.275	179.069	185.500	383.544
-268.850	-364.096	5.783	210.677	181.075	186.890	384.309
-268.477	-364.249	5.780	212.004	179.874	188.707	386.451
-268.805	-365.151	5.788	214.290	181.175	187.870	384.870
-268.724	-364.736	5.786	211.601	181.523	187.297	383.227
-267.593	-362.871	5.787	209.200	178.480	185.464	381.694
-268.117	-363.319	5.797	210.198	178.508	185.335	378.432
-270.848	-366.073	5.786	213.102	180.547	188.093	384.614
-268.862	-363.507	5.794	209.786	176.992	185.296	382.523
-267.811	-360.968	5.799	206.555	175.458	182.381	375.790
-268.559	-363.543	5.793	209.928	179.217	186.080	382.962
-268.213	-362.529	5.808	206.577	173.314	183.617	378.281
-269.737	-364.073	5.801	211.261	177.539	184.554	380.870
-269.257	-364.051	5.801	210.174	178.766	184.994	380.240
-268.975	-363.595	5.801	210.289	176.929	185.583	379.963
-268.750	-363.191	5.806	212.084	180.551	185.001	376.053
-268.632	-362.410	5.808	208.757	179.191	185.231	380.509
-269.003	-363.775	5.810	210.459	178.068	185.017	378.175
-268.298	-363.632	5.805	210.678	178.986	184.567	377.770
-269.382	-362.550	5.809	209.360	180.126	183.608	376.218
-268.621	-362.673	5.812	210.323	177.417	185.335	377.215
-268.123	-361.368	5.812	206.813	179.905	182.703	376.987
-268.417	-361.790	5.813	207.811	178.101	183.617	373.093
-268.108	-363.846	5.811	211.732	180.381	186.284	377.852
-268.884	-361.931	5.815	207.224	178.111	183.057	378.787
-268.437	-362.462	5.817	208.046	178.382	183.547	376.345
-267.069	-360.594	5.815	206.130	177.448	183.890	374.486
-268.881	-364.067	5.816	210.930	180.354	185.728	376.043
-270.659	-365.864	5.818	212.349	183.832	185.541	377.032
-268.088	-360.086	5.824	205.403	174.999	180.649	368.767
-267.978	-362.450	5.826	207.309	176.354	183.284	371.474
-268.181	-361.801	5.821	208.146	177.228	182.771	371.439
-268.830	-362.583	5.825	208.698	177.154	184.412	372.501
-268.743	-363.202	5.822	210.511	179.366	184.490	373.618
-267.786	-361.929	5.836	209.601	175.487	183.253	367.693
-267.898	-360.106	5.837	205.144	175.883	180.151	367.861
-268.385	-361.608	5.832	208.276	175.547	181.498	368.471
-268.216	-363.021	5.836	209.497	179.590	183.037	371.599
-268.251	-362.072	5.834	209.134	178.671	182.345	371.994
-267.515	-361.003	5.835	207.102	177.579	182.333	369.303
-267.836	-360.335	5.840	205.200	174.643	181.789	369.474
-266.814	-360.015	5.841	204.779	176.789	179.324	368.501
-267.576	-359.440	5.838	205.067	175.852	180.370	368.558
-267.772	-360.169	5.841	205.484	177.050	181.260	370.119
-268.735	-362.149	5.839	208.603	179.204	183.450	369.141
-267.696	-362.010	5.841	208.731	178.337	183.080	367.154
-267.340	-359.187	5.850	203.863	176.891	178.473	365.580
-267.222	-360.991	5.853	207.249	176.971	181.946	367.283
-266.943	-359.444	5.849	204.657	174.642	180.247	365.439
-266.194	-357.725	5.857	202.454	172.772	177.914	363.670
-268.417	-360.091	5.847	206.318	177.816	181.807	366.690
-266.181	-358.004	5.856	202.847	174.801	179.096	364.847
-268.093	-361.116	5.854	206.660	177.494	180.459	365.072
-267.141	-359.690	5.862	204.552	175.985	179.244	362.508
-266.627	-357.911	5.863	201.964	174.819	176.833	359.446
-267.027	-357.736	5.866	202.195	171.815	177.309	360.622
-268.803	-362.191	5.862	208.048	180.375	181.329	368.133
-266.686	-357.433	5.871	201.977	172.203	177.882	361.938
-267.067	-359.785	5.865	204.854	175.169	180.437	365.393
-267.906	-361.714	5.863	207.387	177.256	182.499	368.745
-268.165	-360.213	5.864	205.245	178.997	179.404	364.889
-265.982	-357.991	5.881	203.482	173.254	178.165	359.290
