EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-343.132	-395.763	5.453	141.029	302.528	25.071	18.146
-342.357	-394.762	5.460	139.626	305.585	25.237	18.476
-342.723	-394.836	5.459	140.063	301.311	25.329	18.617
-342.692	-394.938	5.453	140.030	302.484	24.746	18.696
-341.828	-394.888	5.453	141.049	304.434	25.728	18.434
-341.870	-394.437	5.453	138.870	304.380	25.163	18.238
-342.194	-394.353	5.462	139.356	305.940	25.060	18.363
-341.798	-393.124	5.461	138.106	307.126	24.504	18.353
-341.969	-393.674	5.462	138.486	304.155	24.703	17.982
-341.947	-393.611	5.467	138.767	307.987	25.199	18.761
-341.487	-393.036	5.469	137.777	306.948	24.227	18.349
-341.284	-392.123	5.475	137.635	306.839	24.880	18.289
-341.427	-392.827	5.472	137.703	309.117	24.455	18.089
-340.397	-391.649	5.469	138.266	307.502	24.069	18.101
-340.050	-391.648	5.471	137.675	311.236	24.576	18.208
-340.117	-391.415	5.478	137.911	308.495	25.055	18.865
-340.120	-390.427	5.476	136.901	310.588	24.549	18.626
-340.000	-391.194	5.475	137.066	311.154	24.683	18.499
-339.628	-390.483	5.482	136.219	308.741	24.417	18.610
-339.553	-390.484	5.485	136.317	313.377	24.515	18.525
-339.454	-389.961	5.486	136.523	307.288	24.269	18.829
-339.636	-390.928	5.483	137.308	312.939	24.796	18.637
-338.708	-389.715	5.484	135.836	310.628	24.383	18.433
-338.586	-389.302	5.481	135.379	308.886	23.782	18.117
-338.909	-389.410	5.485	134.972	309.896	23.357	18.344
-337.670	-388.811	5.479	136.120	312.019	25.115	18.703
-339.061	-389.654	5.498	136.725	310.758	25.043	19.148
-338.342	-389.217	5.493	135.873	311.287	25.131	19.177
-338.452	-388.595	5.490	134.576	308.778	24.487	18.445
-339.083	-388.893	5.497	135.488	309.996	25.724	19.132
-337.533	-388.340	5.490	135.144	309.159	24.316	18.145
-337.614	-388.106	5.498	135.584	312.247	24.843	18.477
-337.357	-387.034	5.498	134.627	313.787	23.766	18.445
-337.377	-387.475	5.500	135.783	308.484	25.078	18.790
-338.391	-388.933	5.496	135.952	310.661	25.624	18.633
-336.945	-387.402	5.503	134.291	310.283	24.795	18.694
-336.364	-386.561	5.500	133.513	311.787	24.434	18.656
-336.575	-386.281	5.507	134.263	313.221	25.543	19.233
-336.781	-386.337	5.499	133.367	312.073	24.705	18.940
-335.774	-385.791	5.493	132.850	306.900	23.795	18.816
-335.940	-385.968	5.498	133.223	306.924	24.540	18.740
-336.255	-385.905	5.497	132.983	311.534	24.015	18.899
-335.748	-385.925	5.494	133.434	307.955	25.138	19.287
-335.958	-385.966	5.502	133.094	304.369	25.359	18.955
-335.980	-386.418	5.498	134.371	307.506	25.072	18.482
-336.001	-385.882	5.500	132.917	303.854	25.698	19.082
-336.661	-387.084	5.499	133.491	303.512	25.466	19.165
-335.989	-385.724	5.508	132.235	304.224	24.929	18.840
-335.170	-384.569	5.500	131.269	306.829	24.274	18.885
-335.295	-384.832	5.509	132.454	304.360	24.790	19.342
-334.521	-383.944	5.512	131.892	303.901	25.410	19.326
-334.273	-384.079	5.508	132.244	304.504	25.575	19.444
-335.188	-384.874	5.499	132.194	297.726	24.600	18.707
-334.609	-384.111	5.510	130.632	299.913	24.851	18.648
-334.013	-383.704	5.506	132.753	303.716	25.258	19.477
-333.929	-384.067	5.504	132.370	299.571	26.208	19.253
-333.247	-383.506	5.504	131.197	298.826	24.646	18.678
-333.586	-382.883	5.517	130.918	296.704	25.228	18.942
-333.586	-384.029	5.511	131.449	294.537	25.629	19.117
-333.987	-383.946	5.513	132.823	298.089	27.250	19.961
-333.036	-382.514	5.511	130.130	294.735	25.072	19.116
-333.136	-382.993	5.506	131.248	292.165	25.085	19.263
-332.654	-382.504	5.503	131.402	295.553	27.075	19.898
-331.717	-381.483	5.505	129.560	291.947	25.890	19.292
-332.104	-381.896	5.511	130.264	292.421	24.830	19.071
-332.881	-382.497	5.517	131.540	292.280	26.977	19.506
-332.484	-382.100	5.506	130.670	291.900	25.205	18.983
-332.332	-381.307	5.515	130.157	293.496	24.892	19.016
-330.572	-380.112	5.506	127.669	290.638	24.361	18.982
-330.280	-380.304	5.509	128.971	290.743	25.418	19.205
-330.741	-379.513	5.514	127.875	287.257	25.287	19.647
-330.967	-380.496	5.514	129.156	288.402	25.470	18.965
-331.112	-380.405	5.520	129.209	286.750	26.790	19.483
-330.842	-380.338	5.519	129.811	288.966	26.672	19.118
-329.890	-379.327	5.504	127.872	287.581	26.471	19.673
-329.827	-378.823	5.514	127.501	286.952	26.427	19.066
-330.225	-379.422	5.514	129.887	285.088	27.304	19.748
-329.431	-378.641	5.520	128.307	281.720	26.238	19.565
-329.474	-378.146	5.517	127.359	286.475	25.686	19.516
-328.492	-377.108	5.514	127.224	287.762	26.082	19.433
-328.994	-377.622	5.519	127.894	281.016	25.846	19.710
-327.913	-377.677	5.512	127.176	276.851	26.334	19.573
-328.554	-378.243	5.512	128.317	281.901	28.350	19.734
-328.439	-377.131	5.516	126.670	277.990	25.176	19.314
-327.609	-375.763	5.523	126.628	280.798	25.708	19.517
-327.164	-376.110	5.516	124.884	278.821	25.785	19.222
-327.773	-376.144	5.522	126.794	275.585	26.733	19.887
-326.849	-375.359	5.522	124.372	274.580	26.446	19.290
-327.407	-375.964	5.518	126.275	276.394	26.362	19.582
-325.547	-374.135	5.517	123.751	271.566	25.738	19.260
-326.125	-374.943	5.519	127.075	272.366	26.502	19.249
-325.493	-374.268	5.513	125.704	273.434	26.104	19.234
-325.073	-374.106	5.509	124.598	274.754	26.535	19.540
-325.130	-374.180	5.519	123.637	267.735	25.516	19.028
-323.135	-371.065	5.514	120.323	267.919	24.702	19.396
-323.712	-372.254	5.516	122.621	267.741	25.965	18.860
-324.555	-372.861	5.519	124.420	267.661	27.205	19.447
-323.927	-371.212	5.524	122.472	267.881	26.442	19.963
-323.333	-371.154	5.516	122.793	267.602	25.779	19.123
-322.693	-370.920	5.516	120.947	263.179	26.136	18.716
-322.781	-370.772	5.521	122.300	262.850	27.351	19.744
-322.581	-370.402	5.512	121.096	261.986	25.610	18.999
-322.268	-369.304	5.522	120.544	262.729	25.871	19.628
-321.372	-368.308	5.522	120.360	260.678	26.248	19.524
-321.635	-369.179	5.521	119.921	261.149	26.103	19.025
-320.023	-367.525	5.518	119.890	259.268	25.548	18.813
-321.372	-368.535	5.519	119.653	255.628	25.416	18.573
-320.941	-367.800	5.528	119.435	254.785	25.888	19.266
-320.726	-367.558	5.527	119.302	254.210	26.259	19.314
-319.229	-366.224	5.524	118.929	254.014	26.388	18.866
-318.824	-366.060	5.524	118.579	253.320	25.281	19.018
-319.206	-366.559	5.524	119.473	256.159	26.919	19.105
-319.557	-366.337	5.520	117.732	248.657	25.387	18.325
-317.489	-363.986	5.522	116.331	251.212	24.941	18.862
-317.485	-363.059	5.523	115.690	246.696	25.106	18.567
-317.245	-363.043	5.523	115.793	240.851	25.206	18.208
-317.634	-363.739	5.526	117.127	245.031	25.454	18.946
-316.877	-363.021	5.518	116.376	240.844	23.933	18.291
-315.578	-361.420	5.532	114.651	242.672	25.230	18.226
-314.243	-359.353	5.526	112.352	238.905	23.551	17.801
-314.545	-360.019	5.525	113.529	237.398	24.059	17.690
-314.005	-359.841	5.525	113.889	238.698	24.580	18.464
-312.800	-357.414	5.530	111.784	235.527	23.159	18.131
