SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
59.136	-11229.987	-12471.848	1.455	235.749	3662.179	5.841	5.010
59.161	-11243.311	-12485.695	1.457	235.843	3653.616	6.001	4.975
58.949	-11260.997	-12498.924	1.455	235.206	3662.433	5.742	4.907
58.814	-11279.549	-12514.635	1.457	234.744	3666.619	5.658	4.877
58.382	-11298.098	-12524.124	1.456	234.840	3673.722	5.705	5.073
58.600	-11315.239	-12545.839	1.455	234.061	3638.679	5.539	4.819
58.449	-11327.016	-12554.453	1.458	233.767	3635.037	5.601	4.780
58.331	-11341.081	-12566.036	1.456	233.190	3627.577	5.553	4.897
58.042	-11354.885	-12573.774	1.455	232.432	3591.361	5.402	4.488
58.267	-11365.745	-12589.343	1.455	231.715	3583.648	5.372	4.718
57.790	-11377.762	-12591.346	1.457	231.002	3573.422	5.373	4.802
57.730	-11387.999	-12600.332	1.456	230.187	3528.277	5.251	4.550
57.741	-11387.707	-12600.278	1.457	229.060	3502.822	5.146	4.466
57.218	-11404.091	-12605.666	1.459	228.254	3471.775	5.154	4.375
57.481	-11407.094	-12614.192	1.456	227.262	3435.877	5.102	4.389
56.922	-11413.326	-12608.685	1.457	226.275	3400.974	5.015	4.428
56.936	-11417.538	-12613.192	1.457	225.155	3370.236	4.967	4.451
56.862	-11422.081	-12616.179	1.458	223.976	3334.469	4.892	4.231
56.581	-11423.429	-12611.637	1.458	222.449	3281.259	4.804	4.261
56.552	-11421.098	-12608.699	1.458	221.422	3241.597	4.726	4.102
56.692	-11411.678	-12602.208	1.460	220.175	3213.809	4.717	4.184
56.416	-11407.031	-12591.760	1.458	218.516	3158.975	4.623	4.029
56.153	-11406.672	-12585.894	1.460	217.038	3125.912	4.467	3.933
56.231	-11397.034	-12577.878	1.459	216.162	3071.609	4.592	4.061
55.946	-11388.981	-12563.856	1.459	214.317	3018.698	4.411	3.849
55.897	-11381.344	-12555.179	1.461	213.087	2986.293	4.482	3.966
55.722	-11379.040	-12549.196	1.460	211.607	2950.576	4.289	3.833
55.474	-11363.631	-12528.585	1.461	210.028	2899.390	4.229	3.756
55.414	-11357.724	-12521.411	1.461	208.810	2870.196	4.237	3.764
55.491	-11335.156	-12500.462	1.461	207.715	2841.149	4.196	3.791
55.229	-11333.851	-12493.667	1.463	206.061	2791.441	4.173	3.847
54.898	-11319.941	-12472.807	1.462	204.800	2745.422	4.158	3.721
55.033	-11302.151	-12457.838	1.460	203.590	2707.960	4.006	3.575
54.772	-11289.735	-12439.945	1.462	202.285	2678.087	4.015	3.515
54.948	-11270.439	-12424.346	1.464	200.658	2631.168	3.951	3.592
54.641	-11262.939	-12410.410	1.465	199.422	2595.233	3.860	3.585
54.370	-11254.405	-12396.170	1.465	198.335	2560.945	3.904	3.510
54.381	-11238.315	-12380.322	1.464	196.628	2524.182	3.723	3.357
54.420	-11218.047	-12360.866	1.468	195.699	2490.041	3.804	3.384
54.196	-11212.078	-12350.200	1.466	194.392	2450.409	3.658	3.295
54.094	-11189.321	-12325.291	1.466	193.357	2424.582	3.667	3.232
53.913	-11175.355	-12307.530	1.466	192.281	2399.531	3.611	3.255
53.847	-11155.466	-12286.249	1.468	191.038	2366.812	3.658	3.340
53.729	-11135.393	-12263.709	1.466	189.850	2333.006	3.572	3.280
53.681	-11114.492	-12241.787	1.469	188.494	2301.284	3.554	3.251
53.438	-11101.702	-12223.906	1.469	187.478	2263.164	3.488	3.195
53.255	-11085.337	-12203.696	1.470	186.447	2233.618	3.438	3.193
53.450	-11053.351	-12175.796	1.469	185.108	2199.147	3.339	3.204
52.998	-11037.110	-12150.074	1.469	184.025	2168.769	3.433	3.211
53.163	-11013.851	-12130.272	1.469	182.549	2131.242	3.359	3.217
52.735	-10997.211	-12104.653	1.470	181.020	2094.381	3.280	3.073
52.811	-10974.400	-12083.440	1.471	179.843	2068.565	3.255	3.051
52.839	-10957.768	-12067.379	1.472	178.362	2031.124	3.199	2.976
52.760	-10931.109	-12039.078	1.470	177.352	2000.334	3.297	3.096
52.554	-10916.030	-12019.660	1.470	176.092	1966.519	3.243	3.037
52.406	-10894.076	-11994.612	1.475	174.151	1931.270	3.160	2.996
52.162	-10878.685	-11974.087	1.474	173.212	1899.346	3.247	3.011
52.299	-10854.502	-11952.772	1.474	171.780	1877.524	3.127	2.935
52.315	-10829.406	-11928.025	1.473	170.525	1847.871	3.133	3.018
52.079	-10809.891	-11903.555	1.475	169.066	1814.282	3.052	2.896
51.888	-10791.577	-11881.232	1.477	167.444	1787.548	3.039	2.886
52.061	-10768.172	-11861.458	1.474	165.972	1757.434	3.004	2.882
51.820	-10748.696	-11836.926	1.476	164.712	1736.808	2.989	2.850
51.587	-10724.507	-11807.831	1.477	163.525	1704.011	2.966	2.875
51.239	-10710.406	-11786.425	1.479	161.839	1676.106	2.975	2.896
51.363	-10684.704	-11763.330	1.480	160.089	1643.810	2.965	2.871
51.091	-10664.019	-11736.935	1.482	158.615	1614.143	2.937	2.824
51.031	-10635.447	-11707.100	1.484	157.281	1586.147	2.963	2.852
51.133	-10600.307	-11674.090	1.482	155.710	1564.090	2.901	2.832
50.676	-10570.488	-11634.686	1.487	153.863	1532.640	2.887	2.817
50.638	-10542.215	-11605.609	1.486	152.804	1518.909	2.878	2.813
50.456	-10503.860	-11563.437	1.487	151.082	1491.340	2.849	2.792
50.268	-10472.737	-11528.364	1.489	149.689	1467.052	2.902	2.883
49.716	-10442.391	-11486.426	1.490	147.925	1443.874	2.907	2.846
49.746	-10407.733	-11452.389	1.491	146.246	1422.983	2.938	2.898
49.434	-10377.067	-11415.180	1.492	144.209	1389.076	2.866	2.840
49.458	-10336.445	-11375.057	1.495	142.443	1366.625	2.862	2.843
49.095	-10297.577	-11328.565	1.495	140.803	1351.280	2.831	2.822
48.796	-10257.637	-11282.343	1.498	139.007	1325.634	2.827	2.825
48.584	-10214.779	-11235.036	1.500	137.643	1313.893	2.832	2.818
48.411	-10164.758	-11181.391	1.504	135.887	1296.986	2.873	2.851
47.720	-10127.116	-11129.234	1.506	134.064	1281.766	2.828	2.841
47.625	-10076.626	-11076.754	1.506	132.341	1260.008	2.843	2.852
47.475	-10028.661	-11025.637	1.509	130.446	1235.810	2.857	2.867
47.062	-9976.842	-10965.139	1.514	128.340	1221.911	2.846	2.853
46.930	-9913.497	-10899.031	1.515	126.763	1209.970	2.878	2.914
46.684	-9842.705	-10823.075	1.516	125.294	1204.506	2.886	2.923
46.159	-9774.260	-10743.605	1.522	123.394	1186.769	2.887	2.924
45.918	-9699.464	-10663.743	1.525	121.936	1185.910	2.918	2.961
45.390	-9621.613	-10574.811	1.528	120.330	1183.744	2.949	3.008
45.155	-9541.472	-10489.725	1.534	118.653	1175.817	3.012	3.089
44.746	-9458.521	-10398.180	1.534	116.842	1168.019	3.031	3.105
44.396	-9389.913	-10322.226	1.538	115.239	1164.651	3.088	3.171
43.820	-9325.524	-10245.743	1.541	113.315	1152.277	3.090	3.155
43.739	-9270.264	-10188.788	1.547	111.612	1143.601	3.165	3.263
43.213	-9239.777	-10147.258	1.547	110.355	1140.061	3.217	3.316
43.082	-9217.884	-10122.613	1.552	108.602	1135.562	3.246	3.342
42.788	-9206.850	-10105.403	1.558	107.434	1132.299	3.273	3.396
42.636	-9192.959	-10088.311	1.560	105.797	1123.090	3.331	3.469
42.516	-9186.264	-10079.092	1.564	104.769	1122.611	3.407	3.541
42.526	-9176.392	-10069.446	1.569	103.675	1123.254	3.395	3.548
42.142	-9173.944	-10058.934	1.570	102.733	1117.576	3.440	3.597
41.881	-9167.175	-10046.677	1.577	101.900	1122.530	3.514	3.694
41.840	-9155.913	-10034.550	1.581	101.129	1121.932	3.557	3.738
41.711	-9150.113	-10026.046	1.585	100.326	1123.997	3.582	3.792
41.498	-9144.963	-10016.425	1.590	99.688	1122.846	3.572	3.767
41.302	-9137.790	-10005.140	1.594	99.116	1128.774	3.649	3.878
40.871	-9136.661	-9994.952	1.600	98.470	1128.735	3.698	3.922
40.921	-9125.789	-9985.138	1.605	98.052	1139.483	3.750	3.985
40.783	-9122.161	-9978.610	1.605	97.804	1145.965	3.767	4.014
40.694	-9114.846	-9969.413	1.609	97.616	1153.952	3.752	3.989
40.450	-9110.513	-9959.959	1.612	97.053	1153.212	3.814	4.068
40.225	-9106.272	-9950.998	1.618	97.061	1165.018	3.814	4.065
40.013	-9105.911	-9946.184	1.620	97.289	1176.499	3.896	4.189
39.927	-9097.352	-9935.820	1.625	97.314	1187.306	3.895	4.199
39.699	-9095.686	-9929.362	1.626	96.994	1189.710	3.867	4.147
39.745	-9086.404	-9921.042	1.630	97.175	1207.459	3.916	4.235
39.733	-9079.552	-9913.941	1.633	97.697	1221.104	3.942	4.291
39.599	-9080.915	-9912.485	1.635	97.378	1221.503	3.996	4.320
39.403	-9075.692	-9903.149	1.636	98.064	1249.124	3.986	4.342
39.403	-9072.077	-9899.531	1.641	97.908	1244.625	4.033	4.406
39.170	-9070.136	-9892.716	1.643	98.296	1260.454	4.037	4.413
39.139	-9068.293	-9890.219	1.643	98.345	1269.281	4.073	4.435
38.988	-9063.261	-9882.000	1.645	98.839	1284.650	4.049	4.470
39.002	-9062.367	-9881.411	1.646	98.674	1283.843	4.049	4.455
39.066	-9059.363	-9879.739	1.646	99.132	1297.137	4.057	4.476
39.203	-9053.827	-9877.093	1.646	99.100	1305.410	4.013	4.443
39.053	-9053.199	-9873.319	1.650	99.183	1310.292	4.014	4.460
39.389	-9046.930	-9874.093	1.649	98.475	1298.429	4.098	4.503
39.053	-9052.679	-9872.789	1.648	99.652	1330.198	4.064	4.527
39.339	-9046.337	-9872.452	1.648	99.761	1336.404	4.014	4.491
39.190	-9044.990	-9867.987	1.650	99.798	1339.487	4.061	4.538
39.291	-9046.051	-9871.158	1.650	99.609	1342.921	4.053	4.519
39.124	-9044.531	-9866.141	1.646	100.265	1367.997	4.024	4.508
39.011	-9042.112	-9861.334	1.647	99.907	1360.303	4.010	4.482
39.294	-9040.909	-9866.092	1.648	99.796	1363.205	3.979	4.450
39.634	-9031.759	-9864.072	1.649	99.972	1375.449	4.023	4.496
39.188	-9036.152	-9859.110	1.649	99.992	1379.332	4.031	4.513
39.288	-9031.655	-9856.694	1.650	99.698	1374.890	4.021	4.490
39.160	-9034.883	-9857.233	1.650	99.847	1379.763	4.035	4.552
39.192	-9032.089	-9855.111	1.647	100.286	1401.242	3.979	4.493
39.365	-9030.749	-9857.420	1.650	99.752	1389.163	4.025	4.505
39.343	-9030.571	-9856.780	1.654	99.697	1392.209	4.059	4.568
39.301	-9028.254	-9853.573	1.650	99.537	1393.224	4.092	4.567
39.338	-9026.019	-9852.127	1.649	99.854	1401.420	4.051	4.547
39.156	-9027.523	-9849.810	1.651	100.065	1409.631	4.005	4.485
39.533	-9022.283	-9852.470	1.651	99.896	1418.258	3.960	4.466
39.596	-9020.712	-9852.235	1.651	100.091	1426.499	3.985	4.477
39.563	-9021.704	-9852.529	1.651	99.610	1411.298	4.063	4.576
39.393	-9022.250	-9849.505	1.650	99.613	1416.068	4.044	4.529
39.194	-9022.417	-9845.488	1.652	100.195	1442.047	3.965	4.477
39.203	-9022.659	-9845.925	1.650	100.006	1435.674	4.005	4.505
39.288	-9022.187	-9847.245	1.652	100.116	1447.652	3.998	4.493
39.315	-9022.199	-9847.821	1.651	99.584	1427.883	4.048	4.546
39.339	-9018.316	-9844.426	1.652	99.679	1440.450	4.078	4.594
39.246	-9019.831	-9843.989	1.652	99.916	1451.742	3.987	4.481
39.517	-9015.228	-9845.078	1.653	99.873	1455.942	4.012	4.539
39.525	-9016.113	-9846.129	1.651	99.765	1449.506	4.017	4.549
39.405	-9017.570	-9845.080	1.652	99.480	1451.652	4.002	4.536
39.404	-9013.204	-9840.685	1.653	99.053	1441.197	4.037	4.584
39.204	-9016.726	-9840.016	1.656	98.928	1445.535	4.070	4.606
39.462	-9009.789	-9838.497	1.653	98.372	1433.198	4.105	4.629
39.344	-9008.274	-9834.507	1.656	98.337	1433.368	4.042	4.555
39.210	-9013.606	-9837.007	1.655	98.338	1444.977	4.061	4.607
39.325	-9014.195	-9840.030	1.657	98.143	1448.648	4.041	4.595
39.648	-9007.443	-9840.041	1.657	98.678	1465.783	4.046	4.629
39.312	-9009.857	-9835.401	1.656	98.304	1460.291	3.982	4.529
39.305	-9008.430	-9833.827	1.662	97.278	1426.384	4.097	4.634
39.501	-9007.597	-9837.122	1.658	97.214	1436.400	4.065	4.619
39.501	-9005.522	-9835.037	1.658	97.790	1460.376	4.011	4.592
39.321	-9009.532	-9835.273	1.658	97.203	1450.334	4.064	4.614
39.404	-9002.140	-9829.617	1.658	97.335	1456.233	4.058	4.628
39.486	-9001.897	-9831.094	1.658	96.851	1435.037	4.104	4.672
39.472	-9000.160	-9829.081	1.662	95.940	1413.099	4.097	4.652
39.389	-9000.455	-9827.621	1.661	95.285	1394.049	4.121	4.672
39.574	-8995.415	-9826.465	1.662	95.451	1406.612	4.103	4.674
39.597	-8996.389	-9827.928	1.661	95.574	1415.296	4.102	4.666
39.480	-8993.296	-9822.372	1.663	96.029	1445.390	4.044	4.609
39.454	-8994.490	-9823.030	1.665	95.765	1433.674	4.073	4.642
39.481	-8993.812	-9822.920	1.663	95.361	1421.975	4.098	4.679
39.439	-8988.949	-9817.160	1.664	94.945	1415.618	4.092	4.682
39.316	-8987.199	-9812.837	1.667	94.821	1413.716	4.064	4.647
39.651	-8988.182	-9820.856	1.666	94.633	1414.223	4.048	4.589
39.757	-8982.308	-9817.198	1.665	94.697	1420.527	4.071	4.658
39.515	-8981.330	-9811.155	1.666	95.178	1432.860	4.043	4.638
39.687	-8978.484	-9811.919	1.668	94.994	1434.339	4.063	4.648
39.617	-8980.254	-9812.202	1.664	94.911	1426.655	4.095	4.658
39.611	-8980.736	-9812.577	1.665	95.215	1436.332	4.101	4.698
39.468	-8982.498	-9811.329	1.667	95.105	1438.906	4.062	4.673
39.530	-8974.997	-9805.122	1.665	95.074	1430.964	4.071	4.658
39.390	-8978.478	-9805.678	1.666	94.892	1436.470	4.047	4.628
39.493	-8977.241	-9806.584	1.666	95.064	1448.698	4.066	4.643
39.539	-8977.609	-9807.923	1.665	94.680	1441.026	4.059	4.628
39.436	-8973.633	-9801.794	1.671	94.971	1450.754	4.013	4.597
39.640	-8968.263	-9800.706	1.670	95.300	1462.570	4.041	4.595
39.520	-8972.503	-9802.426	1.668	94.848	1445.843	4.047	4.614
39.641	-8967.105	-9799.568	1.669	94.878	1451.473	4.009	4.595
39.594	-8964.120	-9795.595	1.667	95.046	1464.965	4.017	4.592
39.576	-8968.590	-9799.689	1.668	95.179	1473.020	4.048	4.630
39.277	-8967.272	-9792.097	1.666	95.224	1466.984	4.031	4.619
39.592	-8966.579	-9798.018	1.668	95.226	1467.968	4.012	4.609
39.498	-8963.266	-9792.729	1.668	94.730	1466.477	4.081	4.681
39.655	-8961.462	-9794.218	1.670	95.009	1474.989	3.991	4.570
39.557	-8961.267	-9791.963	1.671	94.856	1464.629	4.042	4.622
39.506	-8963.231	-9792.858	1.669	95.178	1481.518	4.036	4.644
39.339	-8962.562	-9788.674	1.668	94.916	1471.679	4.000	4.561
39.474	-8958.732	-9787.690	1.669	94.577	1455.739	4.025	4.601
39.798	-8956.362	-9792.112	1.672	94.618	1467.513	3.977	4.565
39.204	-8957.173	-9780.448	1.671	94.342	1464.688	4.021	4.616
39.524	-8954.105	-9784.103	1.672	94.527	1476.868	3.997	4.593
39.390	-8961.662	-9788.841	1.669	94.088	1461.088	3.968	4.547
39.368	-8956.511	-9783.246	1.675	94.627	1476.292	3.982	4.578
39.530	-8953.175	-9783.306	1.672	94.344	1475.932	3.983	4.573
39.548	-8950.028	-9780.544	1.671	94.615	1481.257	3.961	4.561
39.645	-8953.350	-9785.884	1.670	94.416	1475.583	3.964	4.534
39.535	-8953.384	-9783.620	1.672	94.801	1483.211	3.948	4.571
39.573	-8947.230	-9778.259	1.670	95.017	1490.626	3.985	4.603
39.428	-8951.462	-9779.459	1.674	94.406	1474.165	3.980	4.559
39.547	-8950.711	-9781.192	1.673	94.415	1480.795	4.003	4.558
39.242	-8949.848	-9773.927	1.676	94.819	1497.152	3.961	4.564
39.477	-8944.901	-9773.919	1.673	94.575	1491.722	3.963	4.535
39.190	-8946.544	-9769.538	1.673	94.071	1480.651	3.962	4.524
39.373	-8947.125	-9773.950	1.672	93.925	1474.952	3.961	4.547
39.548	-8942.550	-9773.066	1.677	93.918	1482.472	3.969	4.540
39.600	-8945.936	-9777.536	1.673	93.852	1473.362	4.011	4.608
39.696	-8942.871	-9776.480	1.675	93.943	1480.626	3.964	4.546
39.483	-8939.375	-9768.518	1.676	93.894	1481.733	4.013	4.616
39.217	-8941.576	-9765.141	1.676	94.223	1494.400	3.951	4.561
39.437	-8935.854	-9764.022	1.675	94.152	1493.902	3.953	4.548
39.303	-8941.895	-9767.253	1.675	93.751	1482.620	3.910	4.498
39.214	-8940.985	-9764.471	1.678	93.513	1478.339	3.944	4.545
39.700	-8938.149	-9771.855	1.676	93.500	1469.494	3.939	4.544
39.429	-8938.879	-9766.894	1.680	93.281	1470.584	3.961	4.545
39.530	-8930.772	-9760.901	1.675	93.310	1480.508	3.905	4.483
39.373	-8933.782	-9760.608	1.678	93.348	1472.811	3.959	4.528
39.504	-8929.324	-9758.910	1.678	93.199	1472.201	3.989	4.585
39.215	-8931.533	-9755.038	1.677	93.256	1480.114	3.947	4.548
39.379	-8930.912	-9757.876	1.682	93.208	1490.792	3.908	4.487
39.368	-8926.246	-9752.972	1.682	93.239	1487.864	3.958	4.518
39.516	-8922.824	-9752.652	1.680	93.250	1484.477	3.908	4.507
39.435	-8923.799	-9751.937	1.680	93.383	1499.229	3.871	4.459
39.473	-8918.746	-9747.689	1.683	92.767	1480.941	3.935	4.526
39.357	-8921.718	-9748.221	1.682	92.684	1477.315	3.963	4.573
39.377	-8923.016	-9749.925	1.683	92.375	1471.916	3.926	4.521
39.538	-8917.285	-9747.592	1.687	91.724	1451.076	3.926	4.532
39.289	-8919.408	-9744.487	1.686	91.158	1448.676	3.908	4.499
39.502	-8911.394	-9740.929	1.688	91.262	1452.585	3.963	4.574
39.261	-8909.039	-9733.515	1.689	91.558	1472.773	3.813	4.410
38.950	-8911.124	-9729.077	1.694	90.889	1473.730	3.815	4.442
39.029	-8905.905	-9725.504	1.699	89.726	1440.940	3.749	4.359
38.895	-8905.901	-9722.687	1.703	88.565	1425.098	3.772	4.395
38.867	-8900.963	-9717.166	1.715	85.719	1370.225	3.737	4.338
38.478	-8900.125	-9708.156	1.723	83.127	1302.758	3.709	4.303
38.086	-8892.288	-9692.094	1.742	80.713	1260.796	3.706	4.372
37.872	-8885.954	-9681.262	1.761	78.235	1215.233	3.669	4.364
37.480	-8879.916	-9666.995	1.789	76.376	1202.131	3.628	4.373
37.274	-8870.437	-9653.182	1.815	75.449	1210.062	3.620	4.346
36.995	-8862.104	-9639.003	1.841	74.539	1215.602	3.649	4.430
37.063	-8852.271	-9630.602	1.870	73.838	1208.840	3.721	4.590
36.901	-8839.871	-9614.798	1.895	73.029	1206.362	3.707	4.537
36.664	-8833.314	-9603.249	1.921	72.799	1201.870	3.770	4.568
36.481	-8818.089	-9584.194	1.942	72.419	1201.427	3.810	4.670
36.699	-8802.261	-9572.945	1.963	71.971	1189.953	3.752	4.580
36.424	-8792.032	-9556.942	1.983	71.675	1176.075	3.828	4.503
36.526	-8775.527	-9542.577	1.994	71.566	1174.763	3.795	4.507
36.322	-8764.620	-9527.376	2.009	71.407	1174.185	3.794	4.498
36.329	-8752.788	-9515.703	2.028	71.109	1152.141	3.794	4.488
36.311	-8737.319	-9499.854	2.037	71.010	1152.729	3.871	4.598
36.193	-8725.103	-9485.164	2.048	70.317	1124.149	3.845	4.619
35.988	-8710.146	-9465.895	2.061	70.401	1125.455	3.789	4.591
35.964	-8697.566	-9452.810	2.069	70.074	1110.456	3.816	4.519
36.104	-8680.342	-9438.527	2.081	69.836	1090.124	3.804	4.674
36.070	-8669.767	-9427.247	2.088	69.529	1075.109	3.777	4.427
35.771	-8658.702	-9409.897	2.097	69.450	1067.647	3.808	4.421
35.569	-8647.616	-9394.573	2.107	68.962	1063.223	3.814	4.417
35.832	-8632.356	-9384.824	2.117	69.060	1051.394	3.878	4.511
35.539	-8621.835	-9368.151	2.124	68.934	1041.155	3.788	4.472
35.644	-8606.855	-9355.381	2.139	68.682	1038.498	3.887	4.516
35.578	-8597.874	-9345.014	2.134	68.391	1013.636	3.838	4.484
35.455	-8585.637	-9330.191	2.148	68.282	1004.615	3.891	4.563
35.204	-8580.817	-9320.107	2.159	67.956	998.759	3.867	4.474
35.299	-8562.909	-9304.191	2.156	67.857	983.256	3.820	4.591
35.204	-8550.292	-9289.587	2.161	67.635	973.542	3.936	4.555
35.339	-8537.713	-9279.835	2.175	67.482	965.568	3.841	4.475
35.211	-8524.457	-9263.898	2.177	67.441	955.044	3.948	4.730
35.180	-8511.304	-9250.091	2.182	67.300	945.832	3.932	4.558
35.042	-8505.919	-9241.800	2.204	66.857	934.440	3.836	4.552
34.670	-8495.737	-9223.817	2.209	66.568	910.802	3.961	4.648
34.864	-8476.487	-9208.638	2.210	66.161	896.457	3.978	4.684
34.771	-8464.466	-9194.655	2.220	66.139	888.901	4.008	4.648
34.625	-8456.914	-9184.036	2.234	65.921	879.171	3.849	4.546
34.499	-8443.258	-9167.743	2.241	65.824	872.592	3.899	4.626
34.462	-8435.327	-9159.020	2.255	65.213	856.546	3.864	4.412
34.556	-8423.420	-9149.087	2.250	65.119	850.359	3.878	4.372
34.268	-8416.074	-9135.697	2.262	64.973	836.771	3.917	4.493
34.412	-8396.966	-9119.618	2.264	64.589	827.910	3.908	4.478
34.144	-8392.153	-9109.179	2.283	64.509	811.372	3.997	4.529
34.046	-8375.732	-9090.699	2.278	64.302	804.524	3.876	4.541
33.905	-8366.388	-9078.393	2.305	63.738	789.367	3.928	4.527
33.797	-8355.210	-9064.943	2.307	63.718	786.806	3.903	4.568
33.902	-8341.815	-9053.747	2.318	63.425	773.904	3.944	4.696
33.712	-8333.220	-9041.177	2.320	63.123	764.279	3.944	4.694
33.580	-8316.042	-9021.219	2.335	63.028	750.272	3.921	4.857
33.556	-8302.845	-9007.516	2.340	62.783	738.508	4.005	4.653
33.425	-8288.605	-8990.523	2.347	62.293	730.572	3.954	4.718
33.395	-8285.268	-8986.553	2.358	62.295	722.690	3.977	4.630
33.350	-8264.604	-8964.962	2.360	61.699	706.116	3.920	4.433
33.269	-8254.424	-8953.070	2.371	61.726	699.477	3.931	4.635
33.012	-8245.511	-8938.760	2.379	61.382	685.695	4.001	4.593
33.054	-8228.903	-8923.038	2.393	60.915	677.943	4.065	4.660
33.126	-8209.763	-8905.410	2.406	60.941	669.407	4.037	4.571
32.799	-8197.369	-8886.149	2.411	60.421	652.074	4.098	4.473
32.647	-8183.375	-8868.956	2.426	60.079	640.479	4.004	4.715
32.600	-8166.037	-8850.634	2.442	59.930	631.940	3.987	4.811
32.525	-8151.575	-8834.599	2.463	59.658	623.248	4.200	4.708
32.320	-8132.612	-8811.339	2.459	59.400	612.667	4.036	4.563
32.209	-8113.180	-8789.566	2.481	58.824	600.416	4.044	4.828
32.005	-8096.870	-8768.985	2.496	58.842	593.326	4.070	4.749
