EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-406.451	-483.291	5.503	247.330	567.169	44.347	35.686
-407.017	-482.879	5.501	248.033	566.783	43.551	35.506
-407.158	-483.253	5.502	246.758	566.154	43.418	34.518
-407.213	-483.804	5.500	248.858	565.791	43.802	35.217
-408.463	-485.192	5.503	249.794	565.070	45.136	35.179
-407.204	-483.430	5.504	247.139	560.810	44.523	35.351
-407.823	-484.033	5.502	249.259	559.948	44.054	36.080
-406.124	-482.212	5.502	248.372	557.852	44.451	35.946
-407.126	-482.256	5.501	247.259	566.539	43.377	34.651
-407.665	-483.169	5.504	248.085	554.219	42.491	34.869
-407.127	-482.773	5.504	247.078	562.617	43.396	35.230
-406.070	-481.958	5.508	247.416	561.977	43.569	35.550
-406.991	-482.639	5.503	246.659	556.071	43.132	34.665
-406.593	-482.162	5.504	246.928	560.891	43.083	35.622
-406.135	-482.646	5.503	246.787	557.802	44.324	36.447
-407.180	-483.415	5.506	249.173	559.747	44.347	35.498
-404.703	-480.868	5.506	246.942	557.702	44.788	36.355
-406.013	-482.893	5.504	247.367	551.429	44.635	36.306
-406.117	-482.068	5.505	247.210	555.775	44.538	36.148
-407.170	-483.117	5.506	248.231	558.360	44.424	35.674
-404.588	-480.131	5.509	246.227	553.628	43.352	36.433
-405.010	-480.988	5.508	245.722	549.358	43.614	36.386
-406.295	-482.061	5.504	246.477	558.261	44.607	35.859
-407.277	-483.390	5.506	248.382	551.375	44.901	36.809
-405.324	-481.128	5.506	246.367	547.473	42.903	35.784
-404.279	-480.287	5.506	247.176	550.920	44.269	36.282
-405.135	-479.949	5.506	244.713	543.535	41.167	35.118
-406.938	-482.765	5.507	246.445	552.314	45.090	35.078
-405.624	-480.901	5.506	244.066	542.995	42.201	34.043
-404.052	-478.557	5.510	244.332	552.897	42.294	35.758
-403.424	-479.906	5.509	246.366	556.880	44.305	35.478
-403.027	-478.281	5.510	242.878	556.136	43.132	35.633
-404.059	-480.461	5.508	245.364	546.795	43.995	36.651
-405.234	-481.124	5.508	244.829	547.447	43.084	36.367
-403.293	-479.109	5.510	242.518	548.865	42.277	35.961
-405.852	-481.173	5.509	244.955	539.871	44.059	37.109
-404.474	-480.333	5.508	245.403	543.278	42.780	36.375
-403.032	-478.563	5.509	244.794	542.389	43.709	36.894
-403.433	-480.051	5.511	246.583	539.162	45.149	38.094
-403.512	-480.808	5.510	246.008	542.718	45.167	37.064
-403.784	-479.192	5.508	243.881	535.699	43.493	36.353
-405.281	-481.379	5.507	247.427	547.498	44.832	36.870
-402.956	-479.672	5.510	246.220	539.290	45.631	37.022
-404.172	-479.185	5.509	245.511	541.637	43.959	36.942
-404.864	-481.053	5.513	246.837	534.936	43.423	36.395
-404.318	-481.229	5.512	246.970	537.137	45.238	36.822
-404.571	-479.717	5.509	243.709	534.733	42.371	35.939
-401.769	-477.833	5.511	243.731	531.705	43.065	36.001
-406.587	-482.743	5.515	247.694	539.092	44.368	36.808
-402.072	-477.130	5.510	243.623	536.632	42.417	36.510
-401.688	-476.567	5.507	242.498	530.239	41.285	35.780
-402.082	-478.578	5.516	246.304	538.498	44.342	38.204
-401.351	-476.698	5.513	241.927	533.135	42.633	36.700
-403.769	-479.268	5.511	243.697	528.691	43.855	36.934
-400.771	-477.014	5.510	242.281	532.556	42.902	36.896
-401.757	-478.391	5.512	243.182	527.693	43.653	37.044
-402.415	-477.942	5.513	243.302	534.277	42.408	35.844
-403.454	-478.946	5.512	245.241	533.398	42.853	36.560
-400.907	-476.435	5.514	241.820	533.745	42.996	37.461
-401.870	-476.776	5.509	242.315	529.950	43.376	37.026
-402.067	-478.614	5.511	245.642	532.687	44.558	37.284
-402.807	-478.151	5.513	243.979	531.092	43.326	36.300
-399.951	-476.229	5.516	242.367	530.791	43.358	37.035
-400.495	-476.224	5.512	241.323	530.383	42.483	36.275
-400.063	-474.966	5.513	239.259	528.159	42.795	35.955
-400.734	-477.026	5.517	242.555	523.222	44.864	37.962
-403.293	-479.128	5.514	243.830	520.683	43.781	37.340
-402.693	-478.570	5.514	244.105	523.876	43.984	37.097
-399.954	-476.375	5.513	244.025	518.847	43.823	37.454
-400.608	-475.919	5.516	242.226	526.134	43.629	37.194
-401.657	-478.328	5.512	244.246	523.211	45.395	37.649
-401.192	-475.657	5.514	240.541	523.964	43.351	36.451
-398.073	-473.966	5.515	240.414	518.789	42.810	37.217
-400.195	-475.882	5.515	244.056	524.533	44.913	37.390
-400.613	-476.935	5.514	242.461	516.668	44.979	36.969
