(198s) loss: 12.542044,  ess_rws: 1.113844,  ess_eta: 9.863953,  ess_z: 9.916653,  density: -275.091569,  inckl_eta: 0.000183,  inckl_z: 0.773045
(177s) loss: 12.488638,  ess_rws: 1.111574,  ess_eta: 9.864585,  ess_z: 9.917050,  density: -275.103762,  inckl_eta: 0.000130,  inckl_z: 0.772225
(191s) loss: 12.537565,  ess_rws: 1.113029,  ess_eta: 9.864524,  ess_z: 9.917995,  density: -275.247663,  inckl_eta: 0.000187,  inckl_z: 0.776201
(191s) loss: 12.452402,  ess_rws: 1.114724,  ess_eta: 9.864350,  ess_z: 9.918279,  density: -275.056486,  inckl_eta: 0.000434,  inckl_z: 0.770506
(190s) loss: 12.537647,  ess_rws: 1.112584,  ess_eta: 9.864235,  ess_z: 9.917993,  density: -275.195905,  inckl_eta: 0.000181,  inckl_z: 0.777290
(192s) loss: 12.508410,  ess_rws: 1.114838,  ess_eta: 9.864801,  ess_z: 9.918103,  density: -275.043848,  inckl_eta: 0.000145,  inckl_z: 0.777168
(190s) loss: 12.556931,  ess_rws: 1.113264,  ess_eta: 9.864572,  ess_z: 9.917449,  density: -275.162497,  inckl_eta: 0.000175,  inckl_z: 0.781518
(190s) loss: 12.499251,  ess_rws: 1.113811,  ess_eta: 9.864064,  ess_z: 9.919334,  density: -275.081919,  inckl_eta: 0.000316,  inckl_z: 0.782757
(191s) loss: 12.486514,  ess_rws: 1.116103,  ess_eta: 9.864640,  ess_z: 9.918639,  density: -275.139674,  inckl_eta: 0.000394,  inckl_z: 0.777453
(182s) loss: 12.565552,  ess_rws: 1.113399,  ess_eta: 9.864190,  ess_z: 9.918983,  density: -275.128521,  inckl_eta: 0.000215,  inckl_z: 0.779343
(183s) loss: 12.508181,  ess_rws: 1.113066,  ess_eta: 9.864505,  ess_z: 9.918980,  density: -275.139163,  inckl_eta: 0.000324,  inckl_z: 0.776399
(191s) loss: 12.518484,  ess_rws: 1.111736,  ess_eta: 9.864261,  ess_z: 9.919629,  density: -275.122611,  inckl_eta: 0.000165,  inckl_z: 0.782206
(194s) loss: 12.497195,  ess_rws: 1.110870,  ess_eta: 9.863928,  ess_z: 9.919737,  density: -275.197841,  inckl_eta: 0.000228,  inckl_z: 0.792619
(193s) loss: 12.524145,  ess_rws: 1.112222,  ess_eta: 9.864247,  ess_z: 9.919676,  density: -275.067339,  inckl_eta: 0.000276,  inckl_z: 0.781600
(198s) loss: 12.506419,  ess_rws: 1.113693,  ess_eta: 9.864801,  ess_z: 9.920860,  density: -275.187476,  inckl_eta: 0.000179,  inckl_z: 0.781974
(192s) loss: 12.511757,  ess_rws: 1.113543,  ess_eta: 9.865189,  ess_z: 9.920533,  density: -275.217696,  inckl_eta: 0.000239,  inckl_z: 0.782260
(190s) loss: 12.484546,  ess_rws: 1.112073,  ess_eta: 9.865019,  ess_z: 9.920812,  density: -275.158169,  inckl_eta: 0.000226,  inckl_z: 0.786695
(194s) loss: 12.532977,  ess_rws: 1.112649,  ess_eta: 9.864914,  ess_z: 9.922430,  density: -275.172643,  inckl_eta: 0.000231,  inckl_z: 0.786526
(191s) loss: 12.550526,  ess_rws: 1.112179,  ess_eta: 9.864155,  ess_z: 9.921875,  density: -275.262263,  inckl_eta: 0.000209,  inckl_z: 0.784903
(174s) loss: 12.482183,  ess_rws: 1.113352,  ess_eta: 9.864236,  ess_z: 9.923112,  density: -274.911280,  inckl_eta: 0.031416,  inckl_z: 0.790390
(188s) loss: 12.484919,  ess_rws: 1.111315,  ess_eta: 9.864125,  ess_z: 9.922352,  density: -275.181933,  inckl_eta: 0.000448,  inckl_z: 0.788504
(193s) loss: 12.536523,  ess_rws: 1.117684,  ess_eta: 9.864617,  ess_z: 9.922662,  density: -275.145065,  inckl_eta: 0.000254,  inckl_z: 0.792894
(182s) loss: 12.560745,  ess_rws: 1.113940,  ess_eta: 9.864279,  ess_z: 9.923666,  density: -275.159760,  inckl_eta: 0.000268,  inckl_z: 0.787673
(187s) loss: 12.553520,  ess_rws: 1.114910,  ess_eta: 9.864289,  ess_z: 9.922014,  density: -275.250605,  inckl_eta: 0.000319,  inckl_z: 0.792978
(196s) loss: 12.521349,  ess_rws: 1.113910,  ess_eta: 9.864563,  ess_z: 9.923702,  density: -275.056194,  inckl_eta: 0.000298,  inckl_z: 0.792232
(191s) loss: 12.517072,  ess_rws: 1.112835,  ess_eta: 9.864969,  ess_z: 9.921548,  density: -275.238839,  inckl_eta: 0.000207,  inckl_z: 0.788106
(194s) loss: 12.532811,  ess_rws: 1.111395,  ess_eta: 9.864494,  ess_z: 9.922834,  density: -275.272829,  inckl_eta: 0.000435,  inckl_z: 0.797306
(189s) loss: 12.594837,  ess_rws: 1.113508,  ess_eta: 9.866037,  ess_z: 9.923295,  density: -275.491593,  inckl_eta: 0.000299,  inckl_z: 0.784471
(174s) loss: 12.516887,  ess_rws: 1.114970,  ess_eta: 9.864479,  ess_z: 9.923590,  density: -275.079219,  inckl_eta: 0.000279,  inckl_z: 0.803129
(173s) loss: 12.489324,  ess_rws: 1.113256,  ess_eta: 9.864466,  ess_z: 9.923650,  density: -275.088387,  inckl_eta: 0.000176,  inckl_z: 0.799947
(192s) loss: 12.512970,  ess_rws: 1.112436,  ess_eta: 9.864770,  ess_z: 9.924600,  density: -275.115379,  inckl_eta: 0.000380,  inckl_z: 0.799241
(184s) loss: 12.524224,  ess_rws: 1.111774,  ess_eta: 9.864349,  ess_z: 9.924249,  density: -275.149625,  inckl_eta: 0.000476,  inckl_z: 0.794461
(186s) loss: 12.466320,  ess_rws: 1.110016,  ess_eta: 9.865052,  ess_z: 9.926122,  density: -274.935176,  inckl_eta: 0.000471,  inckl_z: 0.800037
(187s) loss: 12.510271,  ess_rws: 1.112406,  ess_eta: 9.864095,  ess_z: 9.924727,  density: -275.095250,  inckl_eta: 0.025066,  inckl_z: 0.799120
(191s) loss: 12.534392,  ess_rws: 1.111971,  ess_eta: 9.864290,  ess_z: 9.925617,  density: -275.129047,  inckl_eta: 0.000343,  inckl_z: 0.800045
(189s) loss: 12.457336,  ess_rws: 1.112428,  ess_eta: 9.864737,  ess_z: 9.925450,  density: -274.951854,  inckl_eta: 0.000292,  inckl_z: 0.798533
(195s) loss: 12.510805,  ess_rws: 1.114248,  ess_eta: 9.864868,  ess_z: 9.925370,  density: -275.017213,  inckl_eta: 0.000187,  inckl_z: 0.799156
(181s) loss: 12.515036,  ess_rws: 1.117418,  ess_eta: 9.864866,  ess_z: 9.925324,  density: -275.126205,  inckl_eta: 0.026007,  inckl_z: 0.796434
(180s) loss: 12.538830,  ess_rws: 1.110784,  ess_eta: 9.863854,  ess_z: 9.925140,  density: -275.194233,  inckl_eta: 0.000209,  inckl_z: 0.797443
(186s) loss: 12.527182,  ess_rws: 1.110722,  ess_eta: 9.864547,  ess_z: 9.926486,  density: -275.066584,  inckl_eta: 0.000309,  inckl_z: 0.798180
(176s) loss: 12.540171,  ess_rws: 1.114882,  ess_eta: 9.864925,  ess_z: 9.926559,  density: -275.058260,  inckl_eta: 0.000280,  inckl_z: 0.805302
(179s) loss: 12.541774,  ess_rws: 1.112165,  ess_eta: 9.864886,  ess_z: 9.926978,  density: -275.275742,  inckl_eta: 0.000296,  inckl_z: 0.798819
(178s) loss: 12.505918,  ess_rws: 1.110597,  ess_eta: 9.864363,  ess_z: 9.927143,  density: -274.992847,  inckl_eta: 0.000326,  inckl_z: 0.803209
(189s) loss: 12.573530,  ess_rws: 1.113073,  ess_eta: 9.864867,  ess_z: 9.925470,  density: -275.534552,  inckl_eta: 0.000270,  inckl_z: 0.805926
(188s) loss: 12.520084,  ess_rws: 1.112282,  ess_eta: 9.864867,  ess_z: 9.928148,  density: -275.206400,  inckl_eta: 0.000387,  inckl_z: 0.805084
(196s) loss: 12.508522,  ess_rws: 1.111836,  ess_eta: 9.864826,  ess_z: 9.926777,  density: -275.050259,  inckl_eta: 0.000221,  inckl_z: 0.809551
(187s) loss: 12.494021,  ess_rws: 1.114527,  ess_eta: 9.864455,  ess_z: 9.928065,  density: -275.055708,  inckl_eta: 0.000646,  inckl_z: 0.806627
(188s) loss: 12.524522,  ess_rws: 1.110920,  ess_eta: 9.864214,  ess_z: 9.928167,  density: -275.220368,  inckl_eta: 0.000185,  inckl_z: 0.808537
