SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
1400.289	102.949	-1709.784	1.572	114.383	480.928	0.000	-0.000
1401.241	102.196	-1707.038	1.575	114.626	477.581	0.000	-0.000
1390.116	96.446	-1700.502	1.573	114.564	479.177	0.000	-0.000
1404.353	107.489	-1707.926	1.571	114.284	483.320	0.000	-0.000
1408.717	114.392	-1704.099	1.570	114.380	479.166	0.000	-0.000
1403.917	108.876	-1703.138	1.572	114.563	479.663	0.000	-0.000
1395.706	99.264	-1707.499	1.572	114.336	477.229	0.000	-0.000
1406.334	109.521	-1707.558	1.571	114.668	479.030	0.000	-0.000
1399.313	96.462	-1710.996	1.568	114.610	476.125	0.000	-0.000
1393.923	88.570	-1713.333	1.571	114.450	479.863	0.000	-0.000
1408.673	105.325	-1712.349	1.568	114.241	476.933	0.000	-0.000
1396.467	97.048	-1709.664	1.574	114.634	480.734	0.000	-0.000
1399.873	97.131	-1710.830	1.572	114.403	476.940	0.000	-0.000
1398.648	102.477	-1703.808	1.572	114.358	477.920	0.000	-0.000
1403.732	99.889	-1710.538	1.568	114.491	480.925	0.000	-0.000
1392.879	91.370	-1707.132	1.575	114.523	480.739	0.000	-0.000
1401.746	107.077	-1704.302	1.574	114.582	478.537	0.000	-0.000
1399.036	96.024	-1709.309	1.573	114.432	481.738	0.000	-0.000
1405.745	103.371	-1713.454	1.568	114.321	482.655	0.000	-0.000
1395.228	89.451	-1711.945	1.572	114.478	482.245	0.000	-0.000
1399.349	96.981	-1708.428	1.575	114.533	476.093	0.000	-0.000
1399.671	100.401	-1711.458	1.574	114.445	482.250	0.000	-0.000
1392.994	90.066	-1711.836	1.569	114.625	483.692	0.000	-0.000
1404.165	108.954	-1706.398	1.569	114.705	481.277	0.000	-0.000
1394.509	92.771	-1707.508	1.572	114.289	480.584	0.000	-0.000
1398.678	94.765	-1713.330	1.569	114.657	485.186	0.000	-0.000
1400.945	100.051	-1710.141	1.572	114.593	485.996	0.000	-0.000
1395.518	100.088	-1702.054	1.571	114.472	482.201	0.000	-0.000
1405.848	105.389	-1709.863	1.571	114.506	482.419	0.000	-0.000
1407.023	107.725	-1711.287	1.569	114.447	483.839	0.000	-0.000
1397.553	94.456	-1711.311	1.571	114.578	486.369	0.000	-0.000
1406.645	97.174	-1714.446	1.572	114.572	485.784	0.000	-0.000
1394.674	93.700	-1708.136	1.574	114.560	485.220	0.000	-0.000
1403.922	101.876	-1709.869	1.573	114.345	480.135	0.000	-0.000
1403.931	103.119	-1710.543	1.568	114.345	481.984	0.000	-0.000
1387.195	78.930	-1716.406	1.573	114.594	484.792	0.000	-0.000
1397.333	97.925	-1708.048	1.569	114.662	481.272	0.000	-0.000
1395.902	92.562	-1714.684	1.572	114.782	481.078	0.000	-0.000
1398.654	94.434	-1711.690	1.571	114.424	477.860	0.000	-0.000
1400.129	103.908	-1703.858	1.567	114.704	481.708	0.000	-0.000
1400.838	97.461	-1714.934	1.570	114.776	480.684	0.000	-0.000
1407.044	101.426	-1710.389	1.570	114.599	481.959	0.000	-0.000
1403.976	105.116	-1705.652	1.572	114.494	481.074	0.000	-0.000
1410.570	114.373	-1708.363	1.566	114.477	478.152	0.000	-0.000
1408.547	111.115	-1708.230	1.573	114.593	482.201	0.000	-0.000
1398.841	96.919	-1712.203	1.566	114.893	481.732	0.000	-0.000
1394.821	91.335	-1708.917	1.573	114.689	480.896	0.000	-0.000
1395.935	90.056	-1715.067	1.572	114.675	483.286	0.000	-0.000
1395.471	91.606	-1709.615	1.574	114.444	484.625	0.000	-0.000
1396.443	98.606	-1708.731	1.570	114.619	482.246	0.000	-0.000
1404.437	111.314	-1703.547	1.573	114.409	480.014	0.000	-0.000
1395.642	100.308	-1703.121	1.571	114.463	484.059	0.000	-0.000
1402.439	101.227	-1708.574	1.572	114.691	482.577	0.000	-0.000
1408.471	106.006	-1711.731	1.571	114.395	483.286	0.000	-0.000
1399.050	92.711	-1713.015	1.572	114.343	482.487	0.000	-0.000
1395.179	94.648	-1711.119	1.575	114.645	482.803	0.000	-0.000
1404.664	98.747	-1714.778	1.573	114.476	481.622	0.000	-0.000
1393.605	86.617	-1713.198	1.571	114.672	481.833	0.000	-0.000
1399.219	89.531	-1715.526	1.569	114.509	485.847	0.000	-0.000
1393.391	81.665	-1717.210	1.571	114.760	481.733	0.000	-0.000
1393.706	85.174	-1714.571	1.568	114.580	480.361	0.000	-0.000
1404.171	96.030	-1714.908	1.572	114.599	484.316	0.000	-0.000
1402.045	93.429	-1717.319	1.568	114.831	478.462	0.000	-0.000
1391.240	86.992	-1712.140	1.569	114.801	476.750	0.000	-0.000
1404.286	102.164	-1710.178	1.569	114.524	479.377	0.000	-0.000
1402.206	95.908	-1716.367	1.567	114.635	479.702	0.000	-0.000
1399.614	99.864	-1708.224	1.568	114.801	481.842	0.000	-0.000
1389.679	87.015	-1711.837	1.572	114.535	481.023	0.000	-0.000
1399.094	91.962	-1710.850	1.571	114.804	478.481	0.000	-0.000
1393.293	103.317	-1703.106	1.571	114.506	475.712	0.000	-0.000
1399.018	98.296	-1706.950	1.572	114.458	480.849	0.000	-0.000
1399.874	96.903	-1711.762	1.569	114.553	481.355	0.000	-0.000
1396.795	98.293	-1705.808	1.573	114.273	476.704	0.000	-0.000
1394.472	94.275	-1708.355	1.572	114.499	478.756	0.000	-0.000
1400.896	103.605	-1705.532	1.574	114.608	478.381	0.000	-0.000
1399.530	96.195	-1708.634	1.574	114.355	476.355	0.000	-0.000
1397.744	98.581	-1709.022	1.570	114.500	479.294	0.000	-0.000
1409.857	108.151	-1711.704	1.573	114.375	475.025	0.000	-0.000
1399.764	99.183	-1707.972	1.571	114.464	480.314	0.000	-0.000
1402.287	105.272	-1707.694	1.569	114.390	477.559	0.000	-0.000
1398.536	100.959	-1708.083	1.574	114.815	480.456	0.000	-0.000
1407.463	101.474	-1715.036	1.569	114.574	481.843	0.000	-0.000
1400.786	104.337	-1706.020	1.575	114.330	483.367	0.000	-0.000
1394.502	87.850	-1714.821	1.571	114.307	483.786	0.000	-0.000
1397.736	97.514	-1708.726	1.568	114.686	484.732	0.000	-0.000
1394.216	94.050	-1707.287	1.572	114.358	478.569	0.000	-0.000
1405.569	103.454	-1708.220	1.573	114.516	480.313	0.000	-0.000
1400.350	100.149	-1708.521	1.573	114.528	480.115	0.000	-0.000
1407.911	106.429	-1709.658	1.570	114.554	480.623	0.000	-0.000
1394.407	95.454	-1711.917	1.572	114.715	478.084	0.000	-0.000
1399.906	93.442	-1713.902	1.569	114.557	479.530	0.000	-0.000
1408.646	114.237	-1702.528	1.572	114.618	478.201	0.000	-0.000
1401.730	101.451	-1707.246	1.574	114.341	479.618	0.000	-0.000
1410.792	108.447	-1714.883	1.575	114.405	484.293	0.000	-0.000
1402.864	99.886	-1710.103	1.573	114.832	480.249	0.000	-0.000
1404.804	105.095	-1709.721	1.568	114.798	478.537	0.000	-0.000
1395.756	100.769	-1706.484	1.568	114.553	484.163	0.000	-0.000
1402.202	101.346	-1709.699	1.573	114.502	482.224	0.000	-0.000
1399.611	93.555	-1713.709	1.565	114.576	478.673	0.000	-0.000
1396.752	92.850	-1712.732	1.573	114.656	480.641	0.000	-0.000
1395.868	96.159	-1708.700	1.570	114.781	482.168	0.000	-0.000
1396.384	91.992	-1714.674	1.569	114.614	481.425	0.000	-0.000
1399.379	93.076	-1717.322	1.567	114.702	482.754	0.000	-0.000
1392.663	86.782	-1712.606	1.572	114.717	483.414	0.000	-0.000
1398.758	98.793	-1708.025	1.570	114.770	480.215	0.000	-0.000
1404.671	103.453	-1710.469	1.569	114.484	479.724	0.000	-0.000
1398.053	97.534	-1708.149	1.575	114.440	482.632	0.000	-0.000
1397.218	94.762	-1711.113	1.568	114.389	480.713	0.000	-0.000
1398.738	95.228	-1710.986	1.571	114.539	478.190	0.000	-0.000
1399.108	97.347	-1707.426	1.574	114.660	481.593	0.000	-0.000
1386.343	85.188	-1710.726	1.578	114.389	487.703	0.000	-0.000
1406.079	107.541	-1708.160	1.572	114.298	480.535	0.000	-0.000
1403.462	100.772	-1712.203	1.575	114.476	480.716	0.000	-0.000
1395.025	94.064	-1709.038	1.570	114.425	478.885	0.000	-0.000
1405.385	99.957	-1715.988	1.568	114.452	477.924	0.000	-0.000
1399.215	98.846	-1710.427	1.572	114.817	480.240	0.000	-0.000
1405.868	106.807	-1713.234	1.566	114.687	476.349	0.000	-0.000
1408.269	108.115	-1711.731	1.574	114.470	477.781	0.000	-0.000
