SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
2235.726	-705.398	-3351.185	1.491	175.114	781.458	17.399	15.721
2247.616	-705.682	-3363.853	1.492	176.095	771.437	17.991	15.790
2238.772	-710.470	-3355.780	1.486	175.104	760.012	17.831	14.837
2246.290	-699.148	-3357.603	1.493	175.681	770.326	17.637	15.513
2251.096	-697.693	-3357.946	1.493	175.428	762.394	17.824	14.967
2230.155	-709.831	-3350.205	1.492	174.902	764.367	18.106	15.118
2234.669	-711.305	-3352.229	1.492	174.502	768.315	17.903	15.199
2234.595	-699.909	-3342.863	1.494	174.355	771.381	17.809	15.281
2237.074	-704.165	-3354.009	1.491	174.244	767.906	17.709	14.867
2232.254	-700.266	-3339.855	1.489	173.941	765.440	17.658	14.908
2234.230	-707.021	-3348.488	1.490	173.130	773.914	17.435	14.566
2233.943	-705.910	-3350.247	1.494	173.289	760.184	17.685	15.105
2226.792	-704.598	-3338.708	1.493	173.665	769.229	17.885	15.873
2229.023	-692.599	-3333.291	1.494	174.041	779.958	17.665	15.711
2224.127	-710.576	-3339.460	1.491	173.310	769.426	17.326	15.072
2219.727	-701.466	-3327.155	1.493	172.707	758.882	17.656	14.903
2215.506	-713.077	-3332.210	1.494	172.407	758.149	17.667	15.673
2226.454	-700.902	-3336.848	1.494	173.075	766.704	17.291	15.011
2230.842	-693.465	-3330.836	1.490	173.804	769.262	17.673	15.659
2237.019	-687.282	-3333.893	1.491	171.777	766.681	17.564	15.164
2224.704	-697.701	-3333.188	1.492	172.207	776.070	17.476	14.403
2232.745	-688.480	-3330.977	1.496	172.805	785.138	17.865	14.732
2223.195	-699.298	-3329.074	1.495	170.847	768.837	17.060	14.973
2231.299	-688.074	-3328.854	1.494	171.507	782.479	17.351	15.213
2230.691	-688.575	-3328.661	1.496	171.127	770.409	17.194	14.936
2229.541	-700.030	-3336.175	1.498	171.478	778.683	16.916	15.028
2216.995	-699.157	-3324.688	1.494	170.649	763.123	16.616	14.824
2215.924	-688.046	-3313.696	1.494	171.138	760.738	17.084	15.229
2227.294	-669.470	-3305.616	1.496	171.006	777.779	17.073	15.022
2219.417	-690.629	-3317.407	1.496	170.407	778.899	17.026	14.556
2224.558	-676.210	-3308.119	1.494	171.667	779.317	16.910	14.840
2228.271	-672.538	-3307.888	1.496	170.016	769.646	16.751	14.850
2210.177	-696.536	-3314.275	1.494	170.112	772.214	17.228	15.212
2217.211	-673.075	-3302.001	1.495	169.750	775.519	16.894	14.774
2208.265	-676.715	-3297.590	1.496	169.462	774.306	16.919	14.530
2216.514	-673.717	-3298.773	1.496	168.521	773.117	16.641	14.855
2217.908	-675.663	-3299.013	1.494	169.839	765.141	17.121	15.136
2218.492	-681.038	-3308.293	1.493	169.201	769.121	16.899	14.995
2216.180	-672.650	-3297.980	1.497	169.791	779.944	17.035	14.891
2213.928	-677.495	-3302.055	1.497	170.309	758.907	16.775	15.360
2216.284	-663.052	-3287.144	1.499	168.808	765.327	16.531	14.770
2209.569	-674.371	-3289.696	1.496	168.563	771.334	16.499	14.010
2218.444	-661.783	-3288.596	1.498	168.512	770.799	16.994	14.939
2211.809	-680.946	-3302.205	1.495	168.492	768.204	16.967	15.245
2213.312	-677.697	-3300.152	1.496	167.942	776.973	16.086	14.575
2207.088	-678.537	-3291.597	1.495	169.246	774.978	17.052	14.569
2207.708	-680.930	-3296.368	1.497	168.377	777.502	16.852	14.304
2217.214	-663.928	-3288.992	1.498	168.065	778.827	16.779	15.143
2223.289	-663.114	-3295.112	1.497	168.295	779.649	16.201	14.012
2212.196	-665.916	-3286.452	1.498	167.371	773.075	17.032	14.706
2207.794	-659.749	-3276.451	1.499	166.682	762.242	16.152	14.221
2210.658	-661.374	-3282.106	1.496	167.312	768.639	16.617	14.265
2203.984	-667.561	-3279.190	1.494	167.697	781.155	16.927	14.548
2204.359	-653.880	-3266.966	1.499	165.959	761.087	16.169	14.705
2204.501	-661.775	-3277.911	1.499	165.909	756.787	16.389	14.278
2220.055	-645.531	-3274.029	1.499	167.360	757.285	16.705	14.312
2206.987	-651.991	-3263.516	1.502	166.207	765.329	16.425	13.990
2203.405	-637.428	-3252.463	1.502	165.036	766.393	16.199	14.272
2205.366	-665.797	-3276.055	1.502	166.551	764.672	16.603	14.554
2195.403	-666.089	-3267.921	1.500	166.210	776.416	17.136	14.897
2199.745	-644.140	-3254.919	1.503	166.747	772.954	16.639	15.112
2201.761	-654.338	-3261.390	1.500	166.254	757.383	16.597	14.706
2199.930	-650.905	-3256.398	1.501	164.849	778.977	16.314	14.181
2198.982	-655.845	-3261.657	1.498	165.798	776.279	16.559	14.473
2198.262	-648.557	-3254.359	1.501	164.033	764.821	15.904	13.914
2207.195	-638.619	-3252.317	1.502	164.794	780.648	16.221	14.562
2204.878	-653.355	-3265.263	1.504	165.404	769.649	16.185	14.695
2187.686	-651.869	-3246.669	1.502	165.498	764.515	16.596	14.498
2200.388	-644.895	-3254.352	1.502	165.127	779.008	16.290	14.247
2194.710	-651.432	-3252.661	1.498	163.980	766.997	15.716	14.470
2205.136	-642.124	-3257.640	1.498	164.342	775.509	16.111	14.270
2197.691	-641.077	-3248.266	1.502	165.226	770.698	16.327	14.419
2194.961	-636.954	-3242.513	1.499	163.478	771.285	16.265	13.829
2196.499	-640.025	-3246.209	1.502	163.952	780.963	16.704	14.976
2197.071	-642.611	-3249.772	1.499	164.573	778.618	16.307	14.269
2185.551	-648.691	-3240.081	1.504	162.590	760.355	15.522	14.133
2194.674	-639.689	-3241.570	1.500	162.597	776.723	15.693	13.931
2207.000	-628.633	-3244.309	1.500	163.261	755.406	16.382	14.256
2194.367	-631.834	-3235.860	1.506	162.344	775.150	15.689	13.893
2189.497	-635.396	-3230.874	1.505	162.674	770.341	15.852	14.301
2195.692	-614.936	-3218.959	1.507	162.334	771.411	15.719	14.150
2176.972	-648.627	-3235.585	1.505	162.252	778.904	15.622	14.428
2180.320	-655.263	-3243.261	1.505	161.368	789.945	15.363	13.862
2193.960	-640.417	-3241.858	1.500	163.716	772.174	16.016	14.418
2186.218	-628.602	-3222.552	1.507	162.328	760.800	16.323	14.214
2192.191	-635.720	-3236.171	1.504	161.778	775.546	15.668	13.869
2189.513	-625.660	-3225.072	1.502	162.710	775.853	16.109	14.755
2188.520	-633.528	-3231.182	1.502	161.407	760.904	15.443	13.595
2186.594	-635.251	-3226.039	1.508	161.851	773.057	15.707	14.626
2191.434	-616.737	-3215.671	1.501	161.256	772.942	15.904	14.064
2184.338	-624.297	-3216.291	1.504	161.147	762.996	16.042	14.301
2171.922	-632.866	-3212.119	1.505	160.977	761.043	15.683	13.677
2195.611	-611.245	-3214.807	1.508	160.937	772.445	16.084	13.869
2187.806	-616.872	-3214.410	1.503	160.498	756.313	15.157	13.956
2184.623	-624.072	-3218.842	1.506	159.715	765.276	15.512	13.760
2183.437	-613.115	-3211.686	1.507	160.237	775.692	15.870	14.412
2186.943	-617.732	-3215.143	1.504	161.519	760.148	15.899	13.870
2184.805	-618.024	-3212.433	1.508	160.055	757.333	14.940	13.691
2172.293	-622.872	-3200.445	1.505	159.537	771.790	15.598	13.371
2182.163	-612.863	-3205.310	1.505	159.342	769.238	15.064	13.514
2192.745	-599.955	-3203.275	1.508	159.951	772.648	15.685	13.705
2177.386	-616.762	-3200.495	1.509	159.603	772.123	15.359	14.209
2188.956	-596.301	-3197.611	1.505	159.849	766.428	15.747	14.663
2187.193	-601.181	-3196.998	1.507	158.889	753.551	15.278	13.823
2178.926	-612.151	-3199.142	1.507	158.633	761.922	15.572	13.844
2174.343	-610.016	-3197.119	1.508	158.448	764.536	15.171	13.315
2181.525	-614.157	-3201.201	1.510	158.274	767.320	14.807	13.564
2172.648	-608.596	-3191.918	1.508	159.202	761.242	15.339	13.593
2181.774	-599.491	-3191.911	1.507	158.510	776.232	15.210	13.924
2169.385	-615.034	-3186.101	1.509	157.596	770.584	14.943	13.877
2177.829	-609.505	-3191.889	1.504	158.156	764.685	15.290	13.850
2179.515	-605.741	-3191.918	1.506	157.994	773.531	14.886	13.423
2172.687	-610.259	-3192.282	1.504	157.753	766.423	14.952	13.899
2176.677	-606.450	-3192.899	1.511	157.115	759.951	15.033	13.513
2168.525	-605.812	-3183.142	1.510	158.570	765.297	15.367	13.779
2181.241	-592.108	-3186.048	1.510	156.993	764.503	15.073	14.023
2164.167	-618.456	-3188.372	1.508	157.293	765.704	14.926	13.669
2163.679	-607.724	-3178.344	1.507	158.010	753.944	15.167	13.688
2168.733	-599.054	-3178.143	1.509	157.563	769.326	15.454	13.956
2178.223	-584.767	-3176.375	1.509	157.619	753.891	15.057	13.647
2172.961	-591.891	-3174.407	1.513	156.509	775.004	14.967	13.784
2178.564	-586.896	-3173.309	1.508	156.146	778.056	14.778	13.377
2170.125	-592.560	-3171.519	1.511	156.401	754.073	15.052	13.871
2173.572	-596.261	-3179.185	1.509	156.217	771.844	14.706	13.228
2159.723	-605.742	-3169.550	1.510	156.618	753.883	15.252	13.371
2170.612	-590.688	-3167.800	1.509	156.708	774.281	15.382	13.653
2161.572	-597.630	-3169.596	1.510	156.177	766.399	15.140	13.698
2168.382	-598.366	-3173.086	1.509	155.949	757.244	14.872	13.931
2174.113	-583.978	-3166.641	1.510	155.942	777.230	14.839	13.480
2164.556	-600.069	-3172.055	1.510	156.182	762.258	14.947	13.880
2160.228	-585.440	-3154.563	1.510	156.267	752.326	15.522	13.665
2177.087	-573.642	-3161.731	1.512	154.702	769.610	14.497	13.206
2168.904	-578.836	-3158.119	1.512	155.455	766.388	14.967	13.539
2156.958	-598.888	-3158.136	1.508	154.802	754.267	14.680	13.310
2170.665	-574.570	-3154.057	1.510	154.572	774.286	14.789	13.298
2164.925	-586.352	-3158.005	1.510	154.637	766.656	14.462	13.553
2161.513	-577.107	-3147.541	1.511	154.978	754.473	14.869	13.800
2163.306	-580.663	-3150.698	1.509	155.192	767.429	14.718	13.274
2165.672	-581.814	-3153.542	1.511	156.669	765.043	15.398	13.771
2166.120	-561.456	-3136.776	1.513	154.770	760.519	14.554	13.277
2157.129	-575.745	-3140.636	1.513	153.929	771.818	14.471	13.611
2156.048	-574.556	-3139.882	1.512	154.272	763.284	14.486	13.640
2156.842	-584.247	-3149.883	1.509	153.796	765.381	14.524	13.319
2164.763	-569.559	-3144.237	1.510	154.016	765.428	14.413	13.472
2165.554	-582.383	-3153.594	1.511	153.554	759.480	14.551	13.200
2169.923	-564.827	-3146.800	1.513	154.325	759.487	14.745	13.497
2153.849	-578.141	-3136.270	1.514	153.371	767.405	14.495	13.584
2171.344	-567.549	-3146.414	1.513	154.794	756.660	14.865	13.647
2164.571	-570.494	-3142.656	1.513	153.255	756.964	14.649	13.568
2156.550	-573.705	-3140.396	1.512	153.876	758.165	14.690	13.095
2154.408	-572.020	-3134.937	1.515	153.452	751.258	14.955	13.537
2168.446	-565.108	-3142.795	1.512	152.778	753.710	14.755	13.448
2154.954	-564.719	-3129.717	1.515	152.602	754.390	14.566	13.181
2168.685	-566.923	-3144.836	1.513	151.788	747.956	14.291	12.959
2146.043	-583.923	-3137.247	1.512	153.070	754.861	14.538	13.266
2164.946	-554.813	-3127.976	1.514	152.677	752.211	14.638	13.499
2160.004	-567.782	-3135.899	1.516	152.545	762.412	14.597	13.109
2161.304	-558.098	-3129.872	1.512	152.186	761.042	14.720	13.357
2152.513	-572.764	-3129.836	1.515	151.878	751.611	14.304	13.103
2165.098	-557.296	-3128.545	1.514	152.827	750.810	14.696	13.440
2156.419	-565.783	-3130.346	1.514	152.178	769.395	14.578	13.289
2147.490	-562.512	-3118.250	1.514	151.096	755.421	14.058	12.933
2156.428	-561.995	-3126.780	1.512	151.350	758.129	14.475	13.353
2152.314	-557.350	-3115.166	1.512	151.412	753.380	14.317	13.191
2161.401	-562.685	-3132.787	1.515	152.298	771.869	14.348	12.918
2148.033	-570.019	-3124.351	1.515	152.908	766.774	14.694	13.467
2157.007	-560.360	-3121.237	1.514	150.830	767.108	14.468	13.424
2136.996	-577.304	-3119.020	1.515	150.632	758.170	14.266	13.159
2154.300	-549.724	-3112.098	1.514	151.769	763.751	14.018	12.893
2148.704	-564.605	-3123.863	1.513	150.934	765.648	14.604	13.407
2151.421	-555.839	-3114.312	1.515	151.521	750.755	14.244	13.134
2150.774	-553.204	-3113.441	1.515	150.878	766.578	14.207	13.261
2146.505	-560.494	-3114.449	1.515	151.208	745.752	14.539	13.053
2162.119	-543.978	-3114.526	1.515	150.418	756.323	14.129	13.161
2153.677	-560.961	-3122.508	1.514	150.688	773.111	14.804	13.044
2162.632	-544.173	-3120.750	1.515	150.302	758.969	14.016	13.194
2143.859	-551.983	-3104.314	1.515	149.952	753.372	14.562	13.052
2139.481	-545.837	-3093.389	1.519	149.223	746.955	13.851	13.220
2154.502	-537.550	-3099.863	1.513	150.001	767.597	14.154	12.891
2146.765	-553.024	-3108.696	1.514	149.818	766.240	14.313	12.744
2145.404	-547.757	-3100.714	1.515	149.265	765.063	13.833	13.055
2146.540	-537.778	-3094.362	1.518	149.165	750.429	13.991	13.025
2147.605	-544.156	-3097.155	1.518	150.066	750.091	14.483	12.891
2157.613	-534.203	-3102.327	1.515	149.402	752.477	14.479	12.924
2144.926	-550.109	-3101.020	1.516	151.035	747.552	14.892	13.071
2142.366	-544.769	-3095.247	1.516	149.401	753.952	14.436	13.211
2138.587	-541.826	-3087.210	1.516	148.051	751.838	13.693	12.547
2145.359	-538.385	-3092.088	1.516	149.205	760.194	14.084	13.054
2129.809	-549.237	-3086.233	1.517	147.861	756.086	14.299	12.906
2139.253	-557.819	-3100.652	1.518	149.049	760.830	14.019	12.950
2138.967	-540.425	-3088.729	1.518	148.327	751.741	14.120	13.114
2143.920	-545.465	-3100.842	1.518	147.555	748.046	13.571	12.603
2135.451	-550.930	-3093.165	1.517	147.858	738.895	13.924	12.603
2135.877	-548.920	-3088.099	1.522	147.307	746.928	13.686	12.653
2146.137	-541.291	-3092.920	1.517	148.837	769.144	14.074	13.328
2147.092	-530.327	-3085.659	1.520	147.275	748.459	13.914	12.838
2143.743	-529.156	-3081.022	1.517	148.205	739.470	14.092	12.563
2136.032	-531.046	-3077.007	1.517	147.279	751.356	13.964	12.985
2141.795	-526.592	-3076.246	1.518	146.993	757.940	13.587	12.773
2135.844	-521.872	-3065.856	1.520	147.411	748.397	13.768	13.146
2142.342	-519.984	-3071.532	1.519	147.981	747.882	13.800	12.786
2138.035	-530.560	-3077.707	1.523	147.025	747.262	13.905	12.795
2131.404	-535.181	-3073.212	1.521	147.221	740.278	13.748	13.270
2140.167	-530.711	-3076.898	1.517	146.920	755.826	14.324	13.277
2141.169	-520.742	-3069.953	1.518	146.762	740.251	13.861	12.497
2133.875	-532.955	-3074.299	1.518	147.817	749.239	14.178	13.089
2128.962	-538.677	-3075.207	1.521	146.314	738.507	13.498	12.632
2140.366	-513.481	-3062.529	1.519	145.326	744.479	13.260	12.306
2132.588	-536.530	-3077.741	1.519	146.962	742.082	13.923	12.781
2134.890	-515.556	-3057.630	1.524	146.584	755.943	13.445	12.594
2145.222	-521.555	-3073.062	1.523	147.264	743.912	13.741	13.043
2123.169	-533.264	-3063.079	1.522	146.700	745.432	13.909	12.331
2141.095	-510.745	-3061.189	1.520	146.388	756.284	13.814	12.513
2142.801	-524.452	-3075.027	1.519	145.912	748.872	13.827	13.170
2138.723	-527.901	-3074.076	1.523	145.262	740.275	13.709	12.530
2147.512	-512.205	-3069.008	1.521	145.923	740.797	13.945	13.082
2142.667	-511.364	-3061.759	1.522	145.113	740.913	14.023	12.677
2129.076	-529.122	-3066.148	1.521	145.471	752.093	13.306	12.267
2140.197	-512.717	-3065.898	1.519	145.849	756.351	13.861	12.730
2138.968	-515.617	-3062.961	1.523	144.935	739.364	13.534	12.583
2143.885	-506.302	-3056.929	1.522	145.959	744.500	13.718	12.968
2138.172	-504.330	-3052.046	1.521	145.659	747.158	13.695	12.854
2129.267	-514.034	-3054.799	1.521	144.736	749.003	13.682	12.289
2135.706	-504.101	-3051.455	1.524	144.433	738.015	13.435	12.414
2130.646	-513.955	-3051.189	1.522	145.174	735.974	13.876	13.235
2117.336	-517.818	-3043.380	1.521	144.262	751.615	13.517	12.029
2127.232	-522.688	-3059.571	1.521	144.768	748.411	13.591	12.652
2119.692	-519.267	-3043.983	1.524	143.146	729.530	12.973	12.283
2127.218	-511.568	-3046.861	1.520	145.559	738.909	13.908	12.919
2144.239	-501.429	-3055.583	1.522	144.136	746.130	13.399	12.909
2137.057	-502.118	-3052.227	1.522	143.818	739.960	13.257	12.474
2139.611	-505.810	-3051.697	1.524	144.008	740.155	13.879	12.862
2130.022	-511.707	-3048.074	1.523	143.049	745.774	13.485	12.434
2131.872	-507.307	-3047.696	1.524	143.590	742.278	13.314	12.496
2134.664	-490.511	-3037.179	1.524	142.676	746.067	13.483	12.523
2119.802	-510.816	-3037.487	1.522	143.637	731.388	13.290	12.347
2115.643	-511.451	-3033.622	1.525	144.649	746.187	13.395	12.572
2120.140	-515.471	-3045.628	1.523	143.063	735.302	13.286	12.362
2127.736	-500.656	-3033.426	1.527	142.244	756.531	13.068	12.485
2123.859	-496.360	-3029.025	1.526	142.720	730.540	12.895	12.585
2125.259	-502.140	-3033.269	1.524	142.353	743.941	13.412	12.213
2134.649	-488.268	-3032.262	1.521	142.370	735.927	13.135	12.498
2117.314	-513.995	-3036.121	1.524	142.800	736.274	13.614	12.543
2129.973	-492.127	-3031.898	1.524	141.868	728.357	13.584	12.335
2130.137	-495.791	-3033.107	1.525	141.860	732.803	13.019	12.639
2121.606	-501.724	-3030.444	1.525	141.250	735.971	13.223	12.801
2111.267	-511.275	-3033.120	1.527	141.283	747.839	13.053	12.700
2115.222	-506.499	-3028.332	1.527	140.631	730.467	12.844	11.720
2121.546	-500.870	-3029.134	1.524	141.242	743.485	13.279	11.939
2111.919	-515.331	-3034.418	1.524	141.592	712.018	13.096	12.385
2119.634	-495.781	-3025.650	1.527	140.781	733.294	13.048	12.308
2113.893	-497.441	-3018.681	1.523	142.408	741.941	13.155	12.416
2117.820	-485.635	-3013.518	1.527	142.035	740.897	12.876	12.447
2129.666	-473.956	-3013.222	1.526	141.293	744.797	13.133	12.335
2117.099	-491.787	-3011.631	1.529	140.735	738.020	12.859	12.247
2102.383	-497.831	-3005.248	1.528	141.467	746.008	13.177	12.939
2123.424	-489.655	-3020.145	1.526	140.637	738.635	12.857	11.886
2115.007	-488.268	-3013.701	1.528	141.204	741.702	13.122	12.391
2120.594	-473.726	-3002.572	1.527	140.986	730.166	13.282	12.130
2111.457	-494.389	-3018.064	1.527	139.626	727.563	13.218	12.236
2105.453	-496.692	-3011.042	1.526	139.804	741.254	13.238	11.906
2113.555	-477.693	-3002.374	1.529	140.752	732.901	12.941	12.480
2113.988	-477.061	-3000.202	1.530	138.848	750.633	12.828	12.426
2111.751	-481.756	-3003.049	1.527	139.935	748.270	12.963	12.135
2102.318	-486.227	-2995.828	1.526	139.113	737.266	12.539	12.074
2106.192	-482.873	-2998.259	1.528	139.510	729.438	12.819	12.044
2105.362	-480.466	-2990.873	1.529	138.161	738.143	12.771	12.004
2123.064	-466.537	-2998.144	1.531	139.498	721.561	12.628	12.488
2108.549	-476.012	-2994.393	1.528	138.381	730.847	12.769	12.360
2096.782	-479.485	-2986.162	1.530	137.885	717.566	12.686	12.085
2099.789	-465.748	-2970.426	1.524	137.529	730.998	12.853	11.830
2102.276	-466.552	-2976.634	1.530	138.989	734.959	13.214	12.849
2110.411	-458.894	-2978.299	1.529	137.927	735.365	12.405	11.897
2100.568	-470.669	-2978.965	1.532	137.994	719.668	12.852	12.472
2100.514	-465.365	-2974.539	1.531	137.295	726.142	12.480	12.122
2094.464	-468.829	-2970.694	1.530	137.621	720.123	12.793	12.385
2106.539	-467.619	-2983.371	1.532	138.239	731.813	12.714	11.997
2108.002	-455.837	-2971.587	1.531	137.844	726.331	12.508	11.672
2111.889	-452.046	-2973.721	1.531	137.774	719.216	12.571	11.926
2109.332	-465.144	-2981.730	1.534	138.084	726.364	12.765	12.212
2095.127	-457.262	-2962.302	1.533	136.519	724.521	12.822	12.481
2101.361	-447.635	-2965.114	1.531	136.313	722.340	12.655	12.353
2093.925	-452.328	-2957.677	1.534	135.940	735.188	12.449	11.607
2112.820	-456.869	-2976.988	1.535	136.777	722.195	12.384	11.496
2084.834	-453.320	-2945.748	1.532	136.276	717.623	12.282	11.923
2091.533	-452.463	-2953.667	1.535	135.879	712.632	12.550	11.784
2098.951	-446.940	-2954.781	1.532	136.713	721.464	13.261	12.289
2086.809	-454.015	-2949.701	1.531	135.062	712.005	12.163	11.498
2089.566	-452.812	-2948.473	1.533	135.567	720.213	12.602	11.616
2077.551	-448.352	-2933.662	1.533	135.837	724.722	12.481	11.825
2076.167	-458.836	-2940.485	1.531	133.999	715.835	12.087	11.337
2088.560	-448.065	-2944.334	1.535	134.090	712.263	11.955	11.711
2081.364	-443.611	-2934.515	1.531	133.543	705.935	11.802	11.756
2081.275	-441.749	-2931.132	1.537	132.767	709.301	11.636	10.981
2076.389	-461.454	-2944.167	1.534	134.378	713.664	12.251	11.253
2075.081	-441.883	-2924.777	1.535	134.010	709.501	11.874	11.185
2083.922	-440.068	-2933.483	1.535	133.045	713.933	12.087	11.655
2072.791	-450.769	-2932.321	1.537	133.134	705.051	11.586	11.385
2088.478	-432.280	-2932.779	1.535	133.290	716.157	12.394	11.244
2071.433	-445.943	-2926.524	1.536	134.868	710.281	12.582	12.008
2065.945	-447.284	-2922.285	1.539	133.921	702.753	12.362	12.099
2073.605	-432.254	-2918.776	1.534	133.463	713.143	12.052	11.569
2079.853	-435.333	-2923.917	1.536	132.987	687.034	12.458	11.795
2081.745	-419.912	-2912.110	1.539	133.100	697.437	12.377	11.282
2063.883	-434.308	-2905.033	1.539	131.811	698.423	12.121	11.561
2070.735	-429.467	-2907.550	1.537	132.102	698.671	11.703	11.177
2058.329	-427.736	-2897.457	1.536	132.009	704.412	12.157	11.199
2049.318	-439.818	-2894.253	1.537	131.058	702.790	11.767	11.018
2044.431	-432.818	-2884.233	1.536	131.114	694.220	11.824	11.191
2067.168	-420.617	-2895.634	1.538	133.033	697.546	11.966	11.521
2055.703	-421.075	-2884.200	1.539	131.103	690.945	12.206	11.407
2058.927	-414.333	-2876.589	1.541	131.152	701.379	12.422	11.421
2051.043	-420.542	-2880.625	1.542	129.634	709.430	11.828	11.415
2054.364	-421.297	-2880.123	1.541	129.285	680.503	11.324	10.965
2055.369	-406.605	-2868.556	1.539	128.681	688.335	11.689	10.817
2049.812	-412.362	-2869.615	1.536	129.508	686.140	11.562	10.715
2052.929	-410.623	-2873.433	1.540	129.280	681.886	11.619	11.119
2043.723	-415.622	-2868.712	1.540	128.873	676.875	11.594	11.310
2030.080	-426.641	-2861.441	1.537	129.068	691.486	11.650	11.209
2039.194	-407.158	-2852.870	1.542	128.901	684.224	11.984	11.563
2040.733	-404.082	-2852.615	1.539	127.504	676.354	11.350	10.941
2037.529	-400.394	-2845.933	1.538	127.984	684.499	11.511	10.944
2032.846	-408.704	-2851.591	1.538	128.922	685.361	11.552	11.016
2028.216	-408.752	-2839.088	1.543	128.058	669.174	11.605	10.933
2037.318	-403.701	-2845.431	1.542	127.079	669.934	11.162	10.439
2046.525	-383.454	-2837.137	1.540	126.386	676.779	11.254	10.757
2033.874	-391.486	-2833.447	1.544	126.447	663.053	11.283	10.707
2028.752	-384.753	-2821.418	1.543	126.110	668.156	11.183	10.878
2030.895	-380.195	-2821.868	1.540	126.053	650.928	11.395	11.018
2023.481	-399.170	-2829.003	1.541	126.580	674.783	11.383	11.123
2026.333	-380.063	-2814.675	1.543	125.803	662.856	11.344	10.733
2030.092	-382.706	-2823.551	1.540	124.590	662.810	10.915	10.409
2016.086	-385.895	-2807.380	1.544	125.595	655.529	10.939	10.609
2022.786	-372.761	-2804.378	1.543	124.336	660.038	10.830	10.274
2020.487	-371.518	-2799.154	1.546	124.270	643.609	10.975	10.424
2007.189	-374.793	-2790.840	1.542	125.133	649.047	11.553	10.772
2008.134	-377.578	-2792.416	1.545	124.690	654.965	11.270	10.609
2012.112	-363.451	-2786.529	1.542	124.568	643.383	11.436	10.960
2024.288	-357.684	-2790.404	1.545	123.788	660.098	11.198	10.572
1995.990	-377.794	-2778.623	1.548	123.985	646.645	10.837	10.269
2009.010	-351.864	-2769.341	1.545	123.071	649.123	10.846	10.743
2003.254	-372.238	-2784.317	1.547	122.427	638.719	10.830	10.046
2003.769	-357.448	-2770.061	1.549	122.817	643.142	11.125	10.221
2005.468	-347.652	-2761.315	1.547	121.857	642.637	10.604	10.618
1988.611	-356.689	-2752.843	1.547	122.156	646.402	10.939	10.741
2001.090	-350.447	-2760.760	1.546	122.506	628.402	10.989	10.705
1990.193	-352.701	-2750.916	1.547	120.829	637.719	10.518	10.261
1987.575	-342.763	-2737.365	1.548	120.578	619.833	10.591	9.970
1989.251	-334.839	-2735.701	1.551	120.579	622.230	10.511	9.911
1980.687	-348.455	-2739.875	1.547	121.025	623.400	10.725	10.280
1979.070	-341.819	-2731.210	1.545	119.556	628.596	10.354	9.967
1985.085	-337.950	-2733.602	1.551	119.764	633.024	10.185	10.211
1969.157	-342.909	-2722.765	1.550	119.408	620.496	10.384	10.138
1982.573	-323.671	-2717.386	1.547	119.599	622.077	10.625	10.151
1972.476	-323.085	-2705.534	1.552	118.620	603.998	10.332	10.028
1959.723	-329.116	-2700.388	1.551	118.814	612.631	10.364	10.084
1965.725	-322.963	-2697.938	1.549	117.766	609.694	10.334	9.988
1971.358	-308.722	-2689.872	1.553	117.692	598.013	10.334	10.069
1945.464	-326.375	-2678.426	1.553	118.033	609.588	10.267	9.694
1959.662	-313.974	-2682.827	1.552	117.145	597.288	9.949	9.815
1966.833	-309.605	-2688.481	1.553	117.413	603.785	10.469	10.118
1963.544	-295.503	-2668.372	1.555	116.627	599.619	10.172	10.171
1957.524	-306.878	-2675.463	1.555	115.640	605.510	9.915	9.562
1959.757	-293.644	-2662.651	1.553	115.486	585.780	9.983	9.709
1941.348	-315.625	-2664.685	1.554	115.437	589.330	10.044	9.688
1941.375	-307.692	-2657.723	1.554	115.519	596.802	10.070	9.805
1928.229	-307.875	-2642.280	1.556	115.426	582.932	10.030	9.677
1945.529	-293.122	-2647.081	1.554	114.019	586.142	9.956	9.606
1942.891	-297.792	-2649.807	1.552	114.813	582.334	10.247	10.033
1925.756	-295.444	-2629.098	1.557	114.438	584.600	10.012	9.756
1931.886	-290.513	-2632.407	1.557	114.586	580.090	10.014	9.991
1925.670	-283.636	-2621.134	1.558	113.496	584.765	9.908	9.529
1920.107	-286.036	-2609.402	1.557	113.331	562.103	9.988	9.548
1927.947	-279.673	-2616.678	1.554	113.497	564.166	10.037	9.492
1912.277	-290.629	-2608.221	1.555	112.171	565.211	9.880	9.412
1922.060	-267.588	-2596.018	1.560	112.630	567.189	10.063	9.803
1918.131	-275.664	-2599.214	1.560	112.301	564.097	9.926	9.489
1898.663	-287.283	-2593.209	1.558	111.363	551.847	9.917	9.635
1904.191	-268.354	-2584.525	1.556	110.815	559.903	9.783	9.300
1901.721	-274.845	-2583.584	1.560	110.894	544.717	9.874	9.480
1905.628	-263.850	-2581.031	1.561	110.535	549.355	9.515	9.401
1913.805	-251.583	-2575.329	1.557	109.514	549.100	9.530	9.281
1891.053	-264.279	-2562.353	1.558	109.561	554.220	9.439	9.000
1895.434	-262.165	-2568.169	1.558	109.249	551.165	9.688	9.306
1889.029	-280.722	-2574.099	1.560	109.760	533.786	9.646	9.240
1887.035	-257.202	-2554.080	1.560	108.972	536.439	9.781	9.145
1881.129	-257.950	-2545.316	1.563	108.598	539.178	9.525	8.916
