SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
13.328	-6457.839	-6604.449	4.972	19.587	27.516	16.655	18.936
13.361	-6457.233	-6604.204	4.981	19.086	27.310	16.190	18.698
13.360	-6456.832	-6603.788	4.978	18.498	27.182	15.538	18.594
13.401	-6457.345	-6604.754	4.958	19.706	28.445	16.849	19.440
13.379	-6457.850	-6605.020	4.974	18.435	26.694	15.578	18.197
13.471	-6455.952	-6604.138	4.966	19.311	27.878	16.371	18.899
13.319	-6458.046	-6604.554	4.967	18.879	27.265	16.056	18.475
13.574	-6455.141	-6604.456	4.951	19.699	28.387	16.735	19.344
13.353	-6457.207	-6604.089	4.960	19.952	28.867	17.118	19.729
13.426	-6456.629	-6604.311	4.967	19.160	28.191	16.407	19.541
13.247	-6457.385	-6603.101	4.964	18.437	26.982	15.552	17.829
13.240	-6458.164	-6603.805	4.977	19.452	28.010	16.565	18.989
13.567	-6455.315	-6604.553	4.965	19.834	28.444	16.834	19.585
13.456	-6457.201	-6605.221	4.958	19.051	27.137	16.187	18.774
13.269	-6458.166	-6604.129	4.969	19.064	27.473	16.188	19.130
13.298	-6457.678	-6603.956	4.984	17.817	25.655	14.982	17.725
13.317	-6458.111	-6604.598	4.978	19.592	28.664	16.838	19.543
13.341	-6457.254	-6604.002	4.970	18.676	26.476	15.677	17.944
13.333	-6457.464	-6604.123	4.985	19.472	28.051	16.567	19.203
13.326	-6458.324	-6604.909	4.981	19.375	27.714	16.454	19.164
13.335	-6458.030	-6604.714	4.972	19.458	28.605	16.454	19.179
13.155	-6459.617	-6604.325	4.980	18.402	26.794	15.535	18.045
13.283	-6457.698	-6603.810	4.986	19.344	27.607	16.571	18.898
13.330	-6457.181	-6603.810	4.975	19.186	27.705	16.481	19.208
13.279	-6458.300	-6604.365	4.991	18.739	27.293	15.937	18.475
13.398	-6457.245	-6604.620	4.983	18.765	27.272	15.947	18.434
13.295	-6457.773	-6604.024	4.978	18.949	27.203	16.183	18.868
13.356	-6457.235	-6604.156	4.974	19.294	27.455	16.498	19.120
13.296	-6457.504	-6603.762	4.967	19.291	27.439	16.638	18.931
13.312	-6457.764	-6604.194	4.987	20.005	28.819	17.220	19.718
13.354	-6457.202	-6604.101	4.979	19.282	27.215	16.365	18.670
13.421	-6456.076	-6603.704	4.971	18.965	27.183	15.979	18.436
13.254	-6457.677	-6603.476	4.976	18.155	26.594	15.279	17.971
13.236	-6458.123	-6603.720	4.981	18.362	26.511	15.477	18.064
13.361	-6457.581	-6604.551	4.984	19.739	28.420	16.832	19.487
13.463	-6455.421	-6603.519	4.976	20.752	29.893	17.783	20.854
13.375	-6456.907	-6604.030	4.976	18.996	27.472	16.041	18.583
13.478	-6455.307	-6603.568	4.962	19.482	27.632	16.529	18.630
13.358	-6457.120	-6604.056	4.961	19.797	29.350	16.902	20.096
13.354	-6457.732	-6604.627	4.957	19.679	28.449	16.765	19.311
13.280	-6458.441	-6604.522	4.957	18.998	26.657	16.037	18.209
13.299	-6457.603	-6603.892	4.971	18.909	27.380	16.015	18.798
13.324	-6457.885	-6604.451	4.989	19.118	27.468	16.349	18.845
13.283	-6458.258	-6604.377	4.983	18.986	27.298	16.140	18.688
13.381	-6457.257	-6604.452	4.997	18.913	27.495	15.987	18.394
13.372	-6457.307	-6604.398	4.982	19.516	27.162	16.769	18.665
13.396	-6456.973	-6604.330	4.977	19.380	27.847	16.586	19.438
13.326	-6457.995	-6604.577	4.972	19.258	28.073	16.415	19.516
13.348	-6457.177	-6604.009	4.967	18.878	26.960	16.021	18.307
13.269	-6459.612	-6605.569	4.976	18.381	26.142	15.725	17.824
13.320	-6458.613	-6605.129	4.975	19.093	27.872	16.326	18.986
13.424	-6455.853	-6603.516	4.978	19.507	27.429	16.789	18.662
13.215	-6458.652	-6604.022	4.985	18.648	27.105	15.827	18.240
13.270	-6458.649	-6604.619	5.000	19.136	27.650	16.232	19.009
13.255	-6458.403	-6604.205	4.986	19.619	28.530	16.725	19.434
13.321	-6456.934	-6603.470	4.993	19.868	27.853	17.137	18.851
13.429	-6456.459	-6604.181	4.984	19.212	27.590	16.370	18.772
13.333	-6457.930	-6604.590	4.976	18.714	26.495	15.995	18.403
13.391	-6456.594	-6603.897	4.984	19.163	27.172	16.316	18.210
13.342	-6457.066	-6603.830	4.979	19.272	27.127	16.538	18.512
13.406	-6456.430	-6603.894	4.969	19.142	28.009	16.471	19.369
13.496	-6456.438	-6604.892	4.959	19.931	28.247	17.076	19.211
13.404	-6455.805	-6603.252	4.980	19.273	27.989	16.515	18.930
13.359	-6457.447	-6604.390	4.966	18.992	27.271	15.948	18.594
13.293	-6458.519	-6604.739	4.972	20.214	28.879	17.220	19.459
13.167	-6459.766	-6604.599	4.981	19.433	27.912	16.642	19.253
13.298	-6457.250	-6603.530	4.993	18.695	27.865	15.916	18.901
13.231	-6459.422	-6604.963	4.996	19.343	27.698	16.589	19.206
13.274	-6458.007	-6604.025	4.983	19.552	27.740	16.638	19.000
13.343	-6457.915	-6604.688	4.970	19.747	28.145	16.758	19.551
13.446	-6456.012	-6603.923	4.975	18.801	26.921	16.078	18.342
13.153	-6460.037	-6604.715	4.996	19.090	27.756	16.202	18.919
13.305	-6457.180	-6603.533	4.977	18.537	26.426	15.686	17.984
13.335	-6457.598	-6604.280	4.974	20.007	28.950	17.035	19.463
13.403	-6456.443	-6603.878	4.976	19.603	27.994	16.772	18.880
13.271	-6457.815	-6603.796	4.984	19.180	27.547	16.312	18.570
13.475	-6454.961	-6603.186	4.962	20.000	28.480	17.197	18.934
13.269	-6458.372	-6604.329	4.964	19.534	27.996	16.626	19.087
13.499	-6455.670	-6604.163	4.964	18.929	27.345	16.161	18.496
13.423	-6456.216	-6603.866	4.959	18.700	27.458	15.747	18.499
13.363	-6458.120	-6605.116	4.962	18.474	26.818	15.499	17.861
13.480	-6455.463	-6603.739	4.954	18.330	26.587	15.449	17.890
13.385	-6456.809	-6604.039	4.957	18.630	27.227	15.824	18.418
13.383	-6457.192	-6604.401	4.964	19.642	27.866	16.853	19.221
13.367	-6457.530	-6604.568	4.971	18.593	26.936	15.860	18.702
13.405	-6456.507	-6603.961	4.966	18.885	27.973	16.230	18.908
13.380	-6456.849	-6604.032	4.971	19.201	27.568	16.434	18.886
13.242	-6458.595	-6604.260	4.974	18.286	26.556	15.498	18.093
13.521	-6455.077	-6603.809	4.966	18.353	26.279	15.468	17.412
13.419	-6456.391	-6603.997	4.959	18.137	26.241	15.216	17.479
13.296	-6457.765	-6604.026	4.965	19.252	28.161	16.560	19.294
13.312	-6457.783	-6604.215	4.969	19.679	28.268	16.780	19.101
13.384	-6456.458	-6603.678	4.964	19.016	27.947	16.072	19.160
13.534	-6455.769	-6604.640	4.973	19.426	28.116	16.650	19.391
13.524	-6454.882	-6603.650	4.954	19.758	28.095	16.856	19.110
13.310	-6458.256	-6604.665	4.978	18.445	26.571	15.617	17.956
13.485	-6455.446	-6603.780	4.967	19.724	28.533	16.823	19.670
13.257	-6457.640	-6603.472	4.964	19.745	28.026	16.732	19.296
13.195	-6458.766	-6603.911	4.992	19.766	28.618	16.894	19.729
13.492	-6454.982	-6603.389	4.976	19.976	28.301	17.120	19.574
13.417	-6455.975	-6603.558	4.970	18.640	27.078	15.653	17.822
13.352	-6457.639	-6604.507	4.972	19.240	27.837	16.477	19.049
13.462	-6456.482	-6604.567	4.971	18.972	27.531	16.190	19.139
13.449	-6456.709	-6604.643	4.968	18.111	25.995	15.241	17.703
13.435	-6455.601	-6603.389	4.964	18.867	26.751	15.973	18.227
13.396	-6456.641	-6603.997	4.964	18.072	26.221	15.184	17.324
13.211	-6458.403	-6603.725	4.975	18.367	26.763	15.465	18.180
13.423	-6456.259	-6603.912	4.976	19.808	28.751	16.803	19.413
13.282	-6458.622	-6604.730	4.977	19.221	27.466	16.335	19.147
13.477	-6455.814	-6604.057	4.965	18.672	27.216	15.895	18.820
13.367	-6456.725	-6603.762	4.967	18.591	26.490	15.879	18.169
13.514	-6455.274	-6603.931	4.960	18.539	26.251	15.727	17.696
13.385	-6456.926	-6604.163	4.957	18.514	26.959	15.607	17.827
13.123	-6460.694	-6605.042	4.965	19.027	26.725	16.297	18.400
13.401	-6457.130	-6604.539	4.984	18.632	26.722	15.872	18.126
13.289	-6457.161	-6603.338	4.970	19.008	27.267	16.203	18.806
13.431	-6456.773	-6604.511	4.978	19.389	27.611	16.593	18.739
