SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
2931.049	826.022	-2516.383	1.389	215.388	653.441	0.000	-0.000
2932.988	819.994	-2525.631	1.390	215.130	660.521	0.000	-0.000
2912.861	784.180	-2534.140	1.390	214.518	665.517	0.000	-0.000
2914.236	777.207	-2547.199	1.391	213.613	672.621	0.000	-0.000
2910.452	767.028	-2551.152	1.391	213.335	680.183	0.000	-0.000
2892.528	741.395	-2558.569	1.391	212.957	685.724	0.000	-0.000
2892.274	733.603	-2567.102	1.392	212.348	691.784	0.000	-0.000
2888.808	722.690	-2574.394	1.392	212.130	698.811	0.000	-0.000
2872.798	697.376	-2585.150	1.392	211.775	702.360	0.000	-0.000
2871.217	692.095	-2585.820	1.393	211.027	706.387	0.000	-0.000
2864.310	678.399	-2596.204	1.393	210.689	711.166	0.000	-0.000
2874.601	681.215	-2602.609	1.392	210.618	717.715	0.000	-0.000
2834.407	630.742	-2609.920	1.393	210.108	728.087	0.000	-0.000
2841.598	627.207	-2621.803	1.396	209.795	730.474	0.000	-0.000
2844.218	622.230	-2631.282	1.396	209.315	730.200	0.000	-0.000
2843.627	618.084	-2635.354	1.393	209.094	740.331	0.000	-0.000
2846.074	611.853	-2644.165	1.397	208.611	742.971	0.000	-0.000
2823.402	581.413	-2650.199	1.392	208.310	749.698	0.000	-0.000
2834.148	583.126	-2660.204	1.395	208.185	753.880	0.000	-0.000
2820.909	568.417	-2665.256	1.397	207.806	766.054	0.000	-0.000
2813.405	546.585	-2673.912	1.395	207.588	762.696	0.000	-0.000
2821.405	554.678	-2675.638	1.394	207.209	767.142	0.000	-0.000
2834.418	551.878	-2696.761	1.395	207.147	776.030	0.000	-0.000
2807.532	524.464	-2692.865	1.394	206.876	782.820	0.000	-0.000
2781.674	487.886	-2698.818	1.398	206.502	781.146	0.000	-0.000
2795.439	494.592	-2708.374	1.396	206.325	792.218	0.000	-0.000
2804.830	497.511	-2715.243	1.398	206.029	795.776	0.000	-0.000
2803.319	487.934	-2724.614	1.393	205.984	799.707	0.000	-0.000
2795.600	475.590	-2729.932	1.396	205.461	802.503	0.000	-0.000
2782.217	458.976	-2735.441	1.398	205.479	805.803	0.000	-0.000
2787.607	460.902	-2736.723	1.399	205.347	812.324	0.000	-0.000
2774.024	435.511	-2747.017	1.398	204.962	815.526	0.000	-0.000
2786.683	448.594	-2745.943	1.398	204.755	821.028	0.000	-0.000
2778.274	430.094	-2755.449	1.397	204.408	824.747	0.000	-0.000
2766.842	405.314	-2764.847	1.399	204.399	831.062	0.000	-0.000
2767.014	411.267	-2763.295	1.400	204.203	834.955	0.000	-0.000
2762.491	397.973	-2772.223	1.399	204.167	833.963	0.000	-0.000
2774.921	407.349	-2778.221	1.396	204.005	842.114	0.000	-0.000
2767.978	396.505	-2783.739	1.400	203.844	847.058	0.000	-0.000
2754.803	380.140	-2780.934	1.398	203.455	846.641	0.000	-0.000
2750.439	371.854	-2787.815	1.402	203.438	852.857	0.000	-0.000
2761.190	371.075	-2797.736	1.400	203.027	856.757	0.000	-0.000
2747.204	354.111	-2800.838	1.398	202.962	859.088	0.000	-0.000
2757.045	353.820	-2810.190	1.398	203.044	865.713	0.000	-0.000
2755.003	351.963	-2810.999	1.398	202.881	864.787	0.000	-0.000
2743.486	331.230	-2816.990	1.398	202.718	866.186	0.000	-0.000
2761.964	345.937	-2822.310	1.400	202.406	871.942	0.000	-0.000
2749.328	326.020	-2827.509	1.399	202.324	871.841	0.000	-0.000
2747.767	326.505	-2828.983	1.403	202.075	876.886	0.000	-0.000
2749.262	324.834	-2834.765	1.400	202.061	879.424	0.000	-0.000
2745.964	321.057	-2832.222	1.400	201.896	880.933	0.000	-0.000
2740.276	313.772	-2837.799	1.401	201.681	887.931	0.000	-0.000
2757.096	320.047	-2847.305	1.400	201.492	887.693	0.000	-0.000
2733.265	293.546	-2849.240	1.402	201.503	887.532	0.000	-0.000
2736.939	290.430	-2851.693	1.400	201.428	894.861	0.000	-0.000
2740.212	295.781	-2855.004	1.403	201.541	897.992	0.000	-0.000
2747.216	292.598	-2863.792	1.400	201.120	895.121	0.000	-0.000
2751.347	288.723	-2869.207	1.401	201.005	897.258	0.000	-0.000
2746.709	286.569	-2868.878	1.402	200.907	900.279	0.000	-0.000
2730.125	265.118	-2871.757	1.399	200.718	899.697	0.000	-0.000
2728.609	267.581	-2868.844	1.402	200.513	905.379	0.000	-0.000
2733.822	276.173	-2868.305	1.399	200.587	912.163	0.000	-0.000
2738.522	274.290	-2875.296	1.399	200.216	912.245	0.000	-0.000
2732.345	263.111	-2875.619	1.404	200.261	915.677	0.000	-0.000
2727.256	251.853	-2878.558	1.399	200.111	917.403	0.000	-0.000
2739.138	272.491	-2878.094	1.402	199.919	915.741	0.000	-0.000
2728.684	252.235	-2886.222	1.403	199.728	918.052	0.000	-0.000
2735.643	264.282	-2879.864	1.402	199.845	918.233	0.000	-0.000
2724.244	240.812	-2892.854	1.402	199.624	916.528	0.000	-0.000
2726.486	244.842	-2889.016	1.400	199.541	919.934	0.000	-0.000
2718.139	233.217	-2888.867	1.401	199.465	922.395	0.000	-0.000
2722.315	241.076	-2889.757	1.402	199.318	916.620	0.000	-0.000
2722.172	237.855	-2889.694	1.401	199.192	926.729	0.000	-0.000
2729.739	248.702	-2890.877	1.402	198.993	927.942	0.000	-0.000
2723.392	244.616	-2886.593	1.402	198.912	923.887	0.000	-0.000
2711.595	227.694	-2896.610	1.403	198.736	929.807	0.000	-0.000
2728.594	232.526	-2900.340	1.402	198.597	930.591	0.000	-0.000
2715.363	225.535	-2897.916	1.403	198.508	933.435	0.000	-0.000
2706.475	213.779	-2901.088	1.401	198.361	933.790	0.000	-0.000
2713.399	211.627	-2907.905	1.401	197.962	934.720	0.000	-0.000
2711.461	214.611	-2906.757	1.402	197.926	935.931	0.000	-0.000
2706.686	212.556	-2903.953	1.403	197.892	935.203	0.000	-0.000
2710.206	220.968	-2901.188	1.400	197.865	933.380	0.000	-0.000
2706.010	203.436	-2912.526	1.405	197.557	936.202	0.000	-0.000
2715.192	218.012	-2905.308	1.403	197.514	936.268	0.000	-0.000
2708.207	206.589	-2909.430	1.401	197.454	938.066	0.000	-0.000
2703.446	204.041	-2910.557	1.403	197.266	937.427	0.000	-0.000
2692.140	191.620	-2909.254	1.400	197.211	942.173	0.000	-0.000
2712.620	210.333	-2911.626	1.404	197.184	939.543	0.000	-0.000
2701.982	199.877	-2911.661	1.402	197.082	943.359	0.000	-0.000
2710.815	202.968	-2918.390	1.403	196.823	942.649	0.000	-0.000
2706.835	205.017	-2909.549	1.406	196.604	944.232	0.000	-0.000
2717.454	214.062	-2913.800	1.405	196.660	944.745	0.000	-0.000
2710.121	207.108	-2912.608	1.404	196.527	947.959	0.000	-0.000
2707.546	192.262	-2922.540	1.402	196.414	946.014	0.000	-0.000
2692.703	179.440	-2919.498	1.401	196.253	946.738	0.000	-0.000
2704.632	194.849	-2917.508	1.404	196.012	946.003	0.000	-0.000
2703.362	186.703	-2921.675	1.403	196.041	948.658	0.000	-0.000
2697.297	183.582	-2919.466	1.402	195.735	950.631	0.000	-0.000
2698.296	182.343	-2922.677	1.404	195.833	951.177	0.000	-0.000
2710.316	201.798	-2919.774	1.403	195.610	948.426	0.000	-0.000
2703.622	188.207	-2926.779	1.403	195.512	947.159	0.000	-0.000
2690.620	175.431	-2922.716	1.405	195.521	950.475	0.000	-0.000
2682.844	169.013	-2923.032	1.404	195.515	950.479	0.000	-0.000
2694.134	182.534	-2921.141	1.403	195.270	947.433	0.000	-0.000
2712.774	197.648	-2923.188	1.403	195.033	954.146	0.000	-0.000
2692.150	179.542	-2923.594	1.404	195.044	949.082	0.000	-0.000
2691.274	180.667	-2922.001	1.405	194.900	952.781	0.000	-0.000
2683.694	172.467	-2924.074	1.404	195.080	953.838	0.000	-0.000
2703.279	183.247	-2926.740	1.404	194.925	957.741	0.000	-0.000
2700.393	186.280	-2924.435	1.404	194.814	953.678	0.000	-0.000
2678.285	168.951	-2916.499	1.404	194.883	957.463	0.000	-0.000
2688.624	177.587	-2918.659	1.405	194.270	951.798	0.000	-0.000
2692.958	184.849	-2920.158	1.405	194.409	948.389	0.000	-0.000
2690.009	180.504	-2918.968	1.402	194.349	956.003	0.000	-0.000
2694.295	183.630	-2922.111	1.403	193.990	951.031	0.000	-0.000
2690.242	174.355	-2926.480	1.405	194.358	958.546	0.000	-0.000
2669.436	156.732	-2918.932	1.403	193.800	955.574	0.000	-0.000
2683.611	178.152	-2915.292	1.405	194.043	955.707	0.000	-0.000
2687.900	168.580	-2925.869	1.405	193.694	955.601	0.000	-0.000
2686.765	173.533	-2922.887	1.404	193.941	952.887	0.000	-0.000
2682.674	169.052	-2922.293	1.408	193.699	955.299	0.000	-0.000
2698.844	184.279	-2923.780	1.405	193.552	954.467	0.000	-0.000
2685.964	164.797	-2928.551	1.404	193.381	956.431	0.000	-0.000
2693.914	180.329	-2923.256	1.404	193.435	954.676	0.000	-0.000
2686.088	169.982	-2922.050	1.405	193.479	954.908	0.000	-0.000
2676.938	162.302	-2925.320	1.407	193.329	959.961	0.000	-0.000
2679.307	166.112	-2922.037	1.405	193.051	953.935	0.000	-0.000
2680.111	160.580	-2930.031	1.405	193.199	953.853	0.000	-0.000
2684.265	168.465	-2924.569	1.408	192.868	958.518	0.000	-0.000
2691.989	179.352	-2923.470	1.405	192.988	953.443	0.000	-0.000
2665.012	150.945	-2919.576	1.406	192.910	959.774	0.000	-0.000
2680.227	164.571	-2923.930	1.404	192.845	955.600	0.000	-0.000
2675.514	161.977	-2920.568	1.406	192.657	957.965	0.000	-0.000
2689.869	176.310	-2925.588	1.406	192.477	956.250	0.000	-0.000
2680.405	167.698	-2919.002	1.407	192.803	960.002	0.000	-0.000
2680.526	176.220	-2909.407	1.406	192.379	952.883	0.000	-0.000
2666.864	149.719	-2925.532	1.406	192.207	952.255	0.000	-0.000
2676.221	163.526	-2918.968	1.406	192.326	955.694	0.000	-0.000
2683.124	172.583	-2921.644	1.404	192.173	953.991	0.000	-0.000
2678.177	165.832	-2921.107	1.406	192.174	954.577	0.000	-0.000
2676.072	164.950	-2922.437	1.408	192.065	953.827	0.000	-0.000
2680.068	176.859	-2911.953	1.406	192.208	950.260	0.000	-0.000
2687.162	175.637	-2920.537	1.407	191.983	955.795	0.000	-0.000
2668.659	152.356	-2922.213	1.406	191.966	955.562	0.000	-0.000
2663.570	153.490	-2914.259	1.406	191.770	953.853	0.000	-0.000
2657.143	146.688	-2919.818	1.406	191.782	956.543	0.000	-0.000
2680.069	167.840	-2920.237	1.408	191.617	954.510	0.000	-0.000
2672.939	167.269	-2914.813	1.407	191.835	958.817	0.000	-0.000
2674.854	163.658	-2917.058	1.406	191.431	952.499	0.000	-0.000
2672.881	163.113	-2919.774	1.405	191.414	958.486	0.000	-0.000
2673.806	166.852	-2920.532	1.404	191.453	950.780	0.000	-0.000
2673.507	165.577	-2916.724	1.408	191.369	955.852	0.000	-0.000
2664.786	156.727	-2916.806	1.407	191.386	955.564	0.000	-0.000
2675.672	165.454	-2918.762	1.408	191.312	954.060	0.000	-0.000
2665.573	153.854	-2923.801	1.408	190.976	947.442	0.000	-0.000
2680.756	167.883	-2924.634	1.404	190.916	954.664	0.000	-0.000
2667.580	160.804	-2915.587	1.408	191.050	952.506	0.000	-0.000
2667.586	166.350	-2908.602	1.407	191.040	954.812	0.000	-0.000
2670.789	154.293	-2927.340	1.407	190.908	954.667	0.000	-0.000
2670.354	163.275	-2918.311	1.409	190.669	951.208	0.000	-0.000
2668.692	158.969	-2915.575	1.407	190.758	948.183	0.000	-0.000
2674.291	170.535	-2912.597	1.408	190.682	950.400	0.000	-0.000
2687.016	172.127	-2924.577	1.408	190.504	949.776	0.000	-0.000
2682.223	173.838	-2913.767	1.409	190.485	950.001	0.000	-0.000
2656.363	157.608	-2906.121	1.408	190.382	947.570	0.000	-0.000
2675.808	175.714	-2907.809	1.407	190.395	950.584	0.000	-0.000
2660.049	149.715	-2919.536	1.407	190.241	956.488	0.000	-0.000
2665.239	163.410	-2911.969	1.407	190.358	951.699	0.000	-0.000
2664.692	167.029	-2904.431	1.407	190.214	949.258	0.000	-0.000
2671.461	173.776	-2908.966	1.408	190.171	953.640	0.000	-0.000
2657.390	153.877	-2912.057	1.407	189.748	949.938	0.000	-0.000
2667.386	154.254	-2921.271	1.409	190.125	951.154	0.000	-0.000
2668.335	159.898	-2916.379	1.406	189.872	950.078	0.000	-0.000
2666.447	162.329	-2914.434	1.409	189.944	950.598	0.000	-0.000
2659.678	151.295	-2917.242	1.411	189.972	954.003	0.000	-0.000
2663.112	155.548	-2914.350	1.409	189.599	945.444	0.000	-0.000
2657.902	158.256	-2905.415	1.408	189.566	950.922	0.000	-0.000
2667.561	166.459	-2913.037	1.407	189.559	950.471	0.000	-0.000
2659.506	156.103	-2912.127	1.407	189.313	948.805	0.000	-0.000
2653.459	155.094	-2904.747	1.406	189.583	949.745	0.000	-0.000
2658.683	164.778	-2902.412	1.411	189.375	947.528	0.000	-0.000
2661.984	165.058	-2906.995	1.410	189.269	949.848	0.000	-0.000
2657.114	160.540	-2906.132	1.411	189.497	948.578	0.000	-0.000
2654.762	155.346	-2910.345	1.408	189.328	948.536	0.000	-0.000
2651.468	163.397	-2898.141	1.409	189.060	945.804	0.000	-0.000
2644.256	150.093	-2898.999	1.410	189.061	949.444	0.000	-0.000
2650.479	152.573	-2905.618	1.409	188.798	946.818	0.000	-0.000
2660.761	158.296	-2908.643	1.408	189.199	949.734	0.000	-0.000
2655.507	165.502	-2896.178	1.410	188.769	944.606	0.000	-0.000
2648.637	147.617	-2906.751	1.413	188.654	943.294	0.000	-0.000
2645.599	148.986	-2904.838	1.409	188.922	945.243	0.000	-0.000
2652.241	153.142	-2908.044	1.407	188.817	944.641	0.000	-0.000
2657.853	165.227	-2903.658	1.411	188.633	945.688	0.000	-0.000
2655.264	166.321	-2898.419	1.409	188.503	943.185	0.000	-0.000
2646.889	155.036	-2901.195	1.412	188.598	943.887	0.000	-0.000
2650.235	160.315	-2897.253	1.411	188.254	946.707	0.000	-0.000
2649.180	152.555	-2902.883	1.409	188.382	945.854	0.000	-0.000
2644.287	154.254	-2898.365	1.408	188.471	945.435	0.000	-0.000
2656.296	162.354	-2901.702	1.408	188.026	941.093	0.000	-0.000
2643.976	154.683	-2896.311	1.409	188.063	946.016	0.000	-0.000
2651.261	161.593	-2898.016	1.407	188.043	944.661	0.000	-0.000
2639.784	149.405	-2897.532	1.409	187.964	944.796	0.000	-0.000
2638.267	150.137	-2897.423	1.408	187.997	941.067	0.000	-0.000
2650.598	162.853	-2896.513	1.411	188.043	945.159	0.000	-0.000
2646.333	146.059	-2906.947	1.412	188.132	941.077	0.000	-0.000
2645.267	161.297	-2891.560	1.410	187.926	942.258	0.000	-0.000
2645.283	155.897	-2898.592	1.410	187.749	937.574	0.000	-0.000
2642.189	160.416	-2889.132	1.411	187.623	944.967	0.000	-0.000
2646.582	149.589	-2903.974	1.410	187.532	938.091	0.000	-0.000
2641.852	165.479	-2882.346	1.410	187.817	938.443	0.000	-0.000
2634.691	158.034	-2887.676	1.407	187.618	938.094	0.000	-0.000
2648.869	171.932	-2888.534	1.409	187.096	936.472	0.000	-0.000
2638.571	158.411	-2889.329	1.412	187.026	938.348	0.000	-0.000
2643.015	164.102	-2888.886	1.411	186.965	941.323	0.000	-0.000
2638.424	155.235	-2889.334	1.412	187.016	934.979	0.000	-0.000
2643.129	164.926	-2887.722	1.412	187.086	937.684	0.000	-0.000
2636.106	153.552	-2889.098	1.410	186.678	940.539	0.000	-0.000
2639.147	155.779	-2894.118	1.411	186.595	935.851	0.000	-0.000
2651.405	175.484	-2888.426	1.409	186.685	939.460	0.000	-0.000
2637.559	154.036	-2890.806	1.411	186.530	938.330	0.000	-0.000
2632.249	156.214	-2883.475	1.412	186.700	934.744	0.000	-0.000
2651.182	175.884	-2882.684	1.411	186.418	934.809	0.000	-0.000
2628.010	151.427	-2881.845	1.411	186.727	942.858	0.000	-0.000
2632.305	147.745	-2890.201	1.410	186.455	935.279	0.000	-0.000
2639.262	157.185	-2888.864	1.413	186.216	935.295	0.000	-0.000
2643.118	167.945	-2886.095	1.411	186.290	933.265	0.000	-0.000
2640.234	154.699	-2889.032	1.413	186.327	932.379	0.000	-0.000
2639.501	168.854	-2880.847	1.412	186.050	931.550	0.000	-0.000
2636.497	160.944	-2884.562	1.412	185.595	932.331	0.000	-0.000
2640.975	176.534	-2875.424	1.408	185.805	932.035	0.000	-0.000
2636.147	170.360	-2875.144	1.413	185.860	932.508	0.000	-0.000
2642.241	167.406	-2883.677	1.410	185.589	931.285	0.000	-0.000
2642.573	164.739	-2886.998	1.413	185.495	929.635	0.000	-0.000
2622.465	153.682	-2878.330	1.413	185.334	928.605	0.000	-0.000
2617.898	146.676	-2879.065	1.413	185.340	930.962	0.000	-0.000
2629.530	171.674	-2868.211	1.413	185.251	929.013	0.000	-0.000
2640.085	179.937	-2871.652	1.412	185.077	930.135	0.000	-0.000
2631.349	160.198	-2878.426	1.412	185.032	927.130	0.000	-0.000
2627.055	158.266	-2878.421	1.413	185.116	929.470	0.000	-0.000
2635.462	169.143	-2876.177	1.413	184.869	928.156	0.000	-0.000
2623.616	166.621	-2867.032	1.413	184.572	923.381	0.000	-0.000
2625.657	160.659	-2870.308	1.411	184.724	930.872	0.000	-0.000
2608.533	153.930	-2860.049	1.414	184.682	927.663	0.000	-0.000
2632.357	172.466	-2868.427	1.414	184.312	925.917	0.000	-0.000
2618.824	150.522	-2877.700	1.414	184.184	926.496	0.000	-0.000
2623.086	165.572	-2866.842	1.414	184.183	925.493	0.000	-0.000
2610.952	154.324	-2864.489	1.414	184.003	924.926	0.000	-0.000
2628.801	173.913	-2859.240	1.414	184.195	925.112	0.000	-0.000
2607.833	150.442	-2863.743	1.412	183.827	922.699	0.000	-0.000
2611.387	158.498	-2863.279	1.414	183.707	921.186	0.000	-0.000
2610.918	163.010	-2856.178	1.413	183.615	917.903	0.000	-0.000
2615.353	168.133	-2858.677	1.415	183.138	918.918	0.000	-0.000
2608.290	164.204	-2854.685	1.414	183.367	919.278	0.000	-0.000
2618.924	162.688	-2862.815	1.415	183.268	919.290	0.000	-0.000
2619.544	177.903	-2851.536	1.411	182.965	917.939	0.000	-0.000
2598.225	154.030	-2850.730	1.415	183.040	919.507	0.000	-0.000
2613.814	173.698	-2852.712	1.414	182.725	917.987	0.000	-0.000
2609.025	176.339	-2841.744	1.416	182.731	918.308	0.000	-0.000
2595.934	148.875	-2850.942	1.414	182.405	921.220	0.000	-0.000
2594.068	159.189	-2841.044	1.416	182.453	919.801	0.000	-0.000
2592.266	151.019	-2849.303	1.412	181.984	914.602	0.000	-0.000
2609.415	170.994	-2844.809	1.413	181.802	914.410	0.000	-0.000
2611.519	174.695	-2846.962	1.415	181.727	915.307	0.000	-0.000
2585.891	154.396	-2840.811	1.416	181.728	918.912	0.000	-0.000
2596.946	166.286	-2840.101	1.415	181.660	911.202	0.000	-0.000
2594.531	165.394	-2838.690	1.413	181.381	910.565	0.000	-0.000
2581.918	151.060	-2835.477	1.417	181.160	912.435	0.000	-0.000
2596.834	167.692	-2840.966	1.415	181.341	914.226	0.000	-0.000
2594.079	161.640	-2842.581	1.415	181.098	912.781	0.000	-0.000
2579.089	150.968	-2836.726	1.415	180.718	910.955	0.000	-0.000
2597.620	172.927	-2834.791	1.414	180.624	908.577	0.000	-0.000
2590.077	155.745	-2841.216	1.417	180.500	907.432	0.000	-0.000
2583.367	161.982	-2828.877	1.419	180.224	908.619	0.000	-0.000
2588.242	155.955	-2840.843	1.417	180.224	908.493	0.000	-0.000
2569.427	146.717	-2829.371	1.416	180.097	904.627	0.000	-0.000
2579.372	158.679	-2827.904	1.418	179.804	907.944	0.000	-0.000
2583.132	161.801	-2829.814	1.417	179.544	905.700	0.000	-0.000
2575.262	165.271	-2818.464	1.414	179.546	903.295	0.000	-0.000
2585.786	172.312	-2819.757	1.416	179.314	903.712	0.000	-0.000
2582.647	166.792	-2823.634	1.417	179.039	904.812	0.000	-0.000
2568.258	150.276	-2825.377	1.417	179.119	908.289	0.000	-0.000
2566.802	150.645	-2823.872	1.417	178.808	902.869	0.000	-0.000
2577.088	169.694	-2812.538	1.417	178.412	899.787	0.000	-0.000
2576.102	170.345	-2812.870	1.417	178.524	898.668	0.000	-0.000
2568.752	157.149	-2817.479	1.419	178.367	898.079	0.000	-0.000
