EUBO	ELBO	ESS	IWKLs_ex	IWKLs_in	AKLs_ex	AKLs_in
-198.768	-209.163	5.577	10.846	2.952	10.846	2.952
-198.635	-208.884	5.613	10.415	2.899	10.415	2.899
-198.761	-209.315	5.616	10.583	2.913	10.583	2.913
-198.720	-209.178	5.596	10.540	2.913	10.540	2.913
-198.663	-209.005	5.619	10.601	2.893	10.601	2.893
-198.750	-208.405	5.620	10.148	2.921	10.148	2.921
-198.738	-208.768	5.622	10.278	2.896	10.278	2.896
-198.651	-208.559	5.643	10.105	2.893	10.105	2.893
-198.554	-208.757	5.633	10.290	2.860	10.290	2.860
-198.658	-208.744	5.669	10.094	2.833	10.094	2.833
-198.575	-208.729	5.637	10.209	2.881	10.209	2.881
-198.634	-208.449	5.639	9.979	2.863	9.979	2.863
-198.550	-208.278	5.682	9.774	2.848	9.774	2.848
-198.625	-208.535	5.644	10.051	2.826	10.051	2.826
-198.675	-208.407	5.684	9.876	2.811	9.876	2.811
-198.634	-208.685	5.656	10.023	2.830	10.023	2.830
-198.563	-208.154	5.670	9.659	2.818	9.659	2.818
-198.578	-208.311	5.615	9.805	2.853	9.805	2.853
-198.576	-208.279	5.671	9.688	2.830	9.688	2.830
-198.632	-208.018	5.671	9.719	2.809	9.719	2.809
-198.560	-208.184	5.708	9.680	2.773	9.680	2.773
-198.705	-208.182	5.673	9.620	2.794	9.620	2.794
-198.513	-207.905	5.704	9.509	2.748	9.509	2.748
-198.645	-208.051	5.678	9.561	2.843	9.561	2.843
-198.502	-207.948	5.710	9.493	2.765	9.493	2.765
-198.720	-208.216	5.716	9.680	2.749	9.680	2.749
-198.633	-207.712	5.736	9.192	2.739	9.192	2.739
-198.542	-208.160	5.706	9.550	2.741	9.550	2.741
-198.551	-207.764	5.742	9.324	2.747	9.324	2.747
-198.586	-207.799	5.719	9.427	2.731	9.427	2.731
-198.543	-208.135	5.709	9.363	2.771	9.363	2.771
-198.458	-207.696	5.724	9.027	2.728	9.027	2.728
-198.551	-207.913	5.737	9.231	2.725	9.231	2.725
-198.602	-207.857	5.728	9.152	2.735	9.152	2.735
-198.480	-207.556	5.750	9.145	2.725	9.145	2.725
-198.561	-207.692	5.735	9.176	2.764	9.176	2.764
-198.535	-207.424	5.755	9.137	2.683	9.137	2.683
-198.648	-207.980	5.749	9.170	2.737	9.170	2.737
-198.544	-207.390	5.784	8.968	2.693	8.968	2.693
-198.484	-207.517	5.786	9.022	2.671	9.022	2.671
-198.464	-207.619	5.755	8.984	2.680	8.984	2.680
-198.471	-207.210	5.765	8.725	2.669	8.725	2.669
-198.589	-207.600	5.755	8.942	2.723	8.942	2.723
-198.531	-207.499	5.790	8.930	2.703	8.930	2.703
-198.467	-207.220	5.798	8.715	2.659	8.715	2.659
-198.522	-207.675	5.783	8.963	2.641	8.963	2.641
-198.644	-207.369	5.780	8.889	2.640	8.889	2.640
-198.577	-207.398	5.763	8.900	2.657	8.900	2.657
-198.364	-206.915	5.794	8.572	2.669	8.572	2.669
-198.460	-207.386	5.832	8.676	2.625	8.676	2.625
-198.416	-207.072	5.813	8.609	2.627	8.609	2.627
-198.619	-207.303	5.805	8.723	2.627	8.723	2.627
-198.476	-207.237	5.839	8.648	2.637	8.648	2.637
-198.551	-206.843	5.820	8.430	2.639	8.430	2.639
-198.668	-207.270	5.800	8.641	2.632	8.641	2.632
-198.473	-206.864	5.798	8.492	2.666	8.492	2.666
-198.663	-206.890	5.822	8.403	2.665	8.403	2.665
-198.468	-206.720	5.803	8.309	2.636	8.309	2.636
-198.468	-207.201	5.822	8.528	2.603	8.528	2.603
-198.453	-207.160	5.800	8.516	2.641	8.516	2.641
-198.433	-207.035	5.844	8.387	2.577	8.387	2.577
-198.345	-206.853	5.827	8.373	2.601	8.373	2.601
-198.546	-207.250	5.830	8.659	2.606	8.659	2.606
-198.727	-206.959	5.810	8.287	2.657	8.287	2.657
-198.495	-206.796	5.847	8.375	2.587	8.375	2.587
-198.476	-207.101	5.838	8.525	2.578	8.525	2.578
-198.498	-206.839	5.826	8.270	2.592	8.270	2.592
-198.455	-206.945	5.839	8.328	2.593	8.328	2.593
-198.382	-206.811	5.841	8.389	2.589	8.389	2.589
-198.465	-206.486	5.850	8.245	2.588	8.245	2.588
-198.648	-206.876	5.889	8.169	2.593	8.169	2.593
-198.372	-206.804	5.862	8.172	2.586	8.172	2.586
-198.432	-206.754	5.852	8.279	2.601	8.279	2.601
-198.438	-206.646	5.845	8.103	2.588	8.103	2.588
-198.503	-206.334	5.855	7.983	2.603	7.983	2.603
-198.479	-206.793	5.845	8.215	2.566	8.215	2.566
-198.454	-206.555	5.888	7.977	2.554	7.977	2.554
-198.528	-206.651	5.862	8.215	2.606	8.215	2.606
-198.569	-206.826	5.850	8.196	2.569	8.196	2.569
-198.390	-206.400	5.887	7.834	2.575	7.834	2.575
-198.535	-206.645	5.893	7.999	2.516	7.999	2.516
-198.369	-206.385	5.893	7.994	2.518	7.994	2.518
-198.481	-206.562	5.879	8.157	2.517	8.157	2.517
-198.431	-206.461	5.876	8.015	2.569	8.015	2.569
-198.456	-206.315	5.925	7.827	2.529	7.827	2.529
-198.377	-206.319	5.853	7.872	2.620	7.872	2.620
-198.515	-206.445	5.923	7.999	2.490	7.999	2.490
-198.321	-206.362	5.878	7.873	2.553	7.873	2.553
-198.439	-206.430	5.909	7.880	2.526	7.880	2.526
-198.393	-206.489	5.898	7.957	2.501	7.957	2.501
-198.416	-206.220	5.892	7.809	2.559	7.809	2.559
-198.416	-206.517	5.866	7.904	2.552	7.904	2.552
-198.461	-206.359	5.886	7.837	2.562	7.837	2.562
-198.461	-206.334	5.890	7.795	2.535	7.795	2.535
-198.446	-206.064	5.929	7.744	2.503	7.744	2.503
-198.285	-206.347	5.920	7.817	2.485	7.817	2.485
-198.319	-206.386	5.919	7.750	2.463	7.750	2.463
-198.400	-206.382	5.936	7.673	2.485	7.673	2.485
-198.423	-206.294	5.938	7.649	2.490	7.649	2.490
-198.331	-206.086	5.901	7.709	2.522	7.709	2.522
-198.466	-206.226	5.934	7.614	2.493	7.614	2.493
-198.393	-206.184	5.921	7.678	2.481	7.678	2.481
-198.324	-206.207	5.930	7.719	2.495	7.719	2.495
-198.315	-206.150	5.960	7.604	2.421	7.604	2.421
-198.368	-206.151	5.911	7.567	2.491	7.567	2.491
-198.368	-205.982	5.944	7.608	2.462	7.608	2.462
-198.413	-206.354	5.924	7.626	2.468	7.626	2.468
-198.530	-206.325	5.925	7.771	2.479	7.771	2.479
-198.474	-206.268	5.949	7.714	2.438	7.714	2.438
-198.375	-206.082	5.951	7.485	2.468	7.485	2.468
-198.320	-206.006	5.942	7.609	2.481	7.609	2.481
-198.413	-206.186	5.929	7.720	2.469	7.720	2.469
-198.564	-206.156	5.943	7.555	2.459	7.555	2.459
-198.357	-205.769	5.949	7.518	2.456	7.518	2.456
-198.392	-206.218	5.929	7.542	2.442	7.542	2.442
-198.368	-205.986	5.937	7.534	2.445	7.534	2.445
-198.305	-205.872	5.968	7.410	2.420	7.410	2.420
-198.310	-205.901	5.966	7.463	2.435	7.463	2.435
-198.447	-206.112	5.960	7.549	2.450	7.549	2.450
-198.404	-205.771	5.978	7.398	2.437	7.398	2.437
-198.263	-205.819	5.969	7.412	2.439	7.412	2.439
-198.444	-205.959	5.981	7.342	2.417	7.342	2.417
-198.333	-206.000	5.982	7.556	2.403	7.556	2.403
-198.383	-205.713	5.959	7.361	2.411	7.361	2.411
-198.299	-205.610	5.943	7.189	2.472	7.189	2.472
-198.496	-205.866	5.969	7.323	2.403	7.323	2.403
-198.381	-205.933	5.994	7.284	2.416	7.284	2.416
-198.345	-205.769	5.977	7.227	2.368	7.227	2.368
-198.274	-205.974	5.965	7.240	2.429	7.240	2.429
-198.343	-205.465	6.027	7.143	2.377	7.143	2.377
-198.347	-205.501	5.972	7.001	2.425	7.001	2.425
-198.208	-205.686	6.015	7.003	2.370	7.003	2.370
-198.265	-205.496	6.001	7.165	2.367	7.165	2.367
-198.396	-205.745	6.017	7.209	2.373	7.209	2.373
-198.298	-205.575	5.997	7.195	2.399	7.195	2.399
-198.236	-205.668	5.989	7.088	2.414	7.088	2.414
-198.334	-205.569	5.990	7.035	2.382	7.035	2.382
-198.331	-205.797	6.020	7.121	2.367	7.121	2.367
-198.356	-205.547	6.009	7.132	2.388	7.132	2.388
-198.266	-205.509	6.019	7.101	2.343	7.101	2.343
-198.397	-205.625	6.015	7.140	2.366	7.140	2.366
-198.292	-205.453	5.994	7.195	2.388	7.195	2.388
-198.317	-205.631	6.032	6.907	2.382	6.907	2.382
-198.256	-205.422	5.996	7.013	2.371	7.013	2.371
-198.314	-205.858	6.034	7.164	2.330	7.164	2.330
-198.258	-205.552	6.018	7.011	2.352	7.011	2.352
-198.335	-205.615	6.043	7.125	2.358	7.125	2.358
-198.280	-205.416	6.042	6.905	2.342	6.905	2.342
-198.327	-205.699	6.015	7.092	2.343	7.092	2.343
-198.312	-205.518	6.032	6.910	2.370	6.910	2.370
-198.430	-205.631	6.030	7.118	2.345	7.118	2.345
-198.236	-205.389	6.037	6.958	2.343	6.958	2.343
-198.332	-205.535	6.063	6.940	2.300	6.940	2.300
-198.239	-205.562	6.021	6.976	2.340	6.976	2.340
-198.296	-205.545	6.029	7.005	2.331	7.005	2.331
-198.313	-205.436	6.063	6.907	2.276	6.907	2.276
-198.308	-205.520	6.070	6.926	2.281	6.926	2.281
-198.279	-205.348	6.081	6.773	2.296	6.773	2.296
-198.305	-205.502	6.057	6.894	2.263	6.894	2.263
-198.261	-205.453	6.048	7.028	2.300	7.028	2.300
-198.195	-205.212	6.110	6.770	2.241	6.770	2.241
-198.246	-205.180	6.108	6.612	2.262	6.612	2.262
-198.295	-205.139	6.089	6.682	2.271	6.682	2.271
-198.300	-205.330	6.081	6.815	2.289	6.815	2.289
-198.207	-205.177	6.049	6.709	2.315	6.709	2.315
-198.420	-205.245	6.085	6.628	2.276	6.628	2.276
-198.272	-205.310	6.084	6.728	2.267	6.728	2.267
-198.237	-204.959	6.091	6.539	2.257	6.539	2.257
-198.299	-205.122	6.099	6.597	2.241	6.597	2.241
-198.223	-205.104	6.097	6.553	2.271	6.553	2.271
-198.304	-205.094	6.126	6.556	2.270	6.556	2.270
-198.298	-205.140	6.148	6.496	2.250	6.496	2.250
-198.386	-205.080	6.113	6.589	2.299	6.589	2.299
-198.420	-205.082	6.127	6.567	2.279	6.567	2.279
-198.252	-204.917	6.174	6.356	2.181	6.356	2.181
-198.355	-205.092	6.182	6.531	2.165	6.531	2.165
-198.270	-205.124	6.157	6.429	2.203	6.429	2.203
-198.332	-204.989	6.160	6.449	2.175	6.449	2.175
-198.229	-205.015	6.170	6.540	2.175	6.540	2.175
-198.335	-205.225	6.148	6.636	2.200	6.636	2.200
-198.435	-205.090	6.201	6.562	2.158	6.562	2.158
-198.268	-204.895	6.192	6.519	2.130	6.519	2.130
-198.221	-205.021	6.193	6.636	2.181	6.636	2.181
-198.333	-204.754	6.221	6.343	2.145	6.343	2.145
-198.262	-205.142	6.160	6.427	2.171	6.427	2.171
-198.300	-205.079	6.219	6.455	2.139	6.455	2.139
-198.320	-205.104	6.227	6.565	2.142	6.565	2.142
-198.257	-204.733	6.276	6.355	2.095	6.355	2.095
-198.468	-205.071	6.217	6.452	2.175	6.452	2.175
-198.413	-204.960	6.207	6.469	2.169	6.469	2.169
-198.249	-204.976	6.279	6.317	2.098	6.317	2.098
-198.380	-204.990	6.266	6.264	2.127	6.264	2.127
-198.346	-204.974	6.239	6.472	2.146	6.472	2.146
-198.347	-205.044	6.264	6.410	2.139	6.410	2.139
-198.238	-205.051	6.227	6.540	2.137	6.540	2.137
-198.390	-205.026	6.257	6.420	2.109	6.420	2.109
-198.344	-204.764	6.264	6.420	2.105	6.420	2.105
-198.316	-204.860	6.312	6.178	2.079	6.178	2.079
-198.308	-204.864	6.314	6.299	2.070	6.299	2.070
-198.310	-204.981	6.316	6.484	2.096	6.484	2.096
-198.408	-205.038	6.284	6.335	2.096	6.335	2.096
-198.323	-204.623	6.329	6.169	2.072	6.169	2.072
-198.247	-204.801	6.305	6.330	2.048	6.330	2.048
-198.340	-204.714	6.270	6.241	2.128	6.241	2.128
-198.238	-204.690	6.335	6.091	2.040	6.091	2.040
-198.278	-204.618	6.343	6.199	2.057	6.199	2.057
-198.311	-204.582	6.313	6.103	2.073	6.103	2.073
-198.329	-204.657	6.336	5.994	2.069	5.994	2.069
-198.400	-204.799	6.315	6.134	2.092	6.134	2.092
-198.262	-204.711	6.330	6.226	2.028	6.226	2.028
-198.346	-204.674	6.336	6.116	2.061	6.116	2.061
-198.400	-204.831	6.344	6.247	2.021	6.247	2.021
-198.347	-204.438	6.326	6.013	2.085	6.013	2.085
-198.248	-204.582	6.362	6.113	2.054	6.113	2.054
-198.351	-204.397	6.356	5.987	2.047	5.987	2.047
-198.367	-204.323	6.370	5.966	2.033	5.966	2.033
-198.245	-204.459	6.326	6.020	2.073	6.020	2.073
-198.350	-204.541	6.393	6.048	2.059	6.048	2.059
-198.351	-204.515	6.290	6.076	2.120	6.076	2.120
-198.338	-204.530	6.375	6.035	2.019	6.035	2.019
-198.293	-204.691	6.387	6.000	2.018	6.000	2.018
-198.315	-204.417	6.332	5.882	2.073	5.882	2.073
-198.244	-204.392	6.392	6.042	2.031	6.042	2.031
-198.269	-204.585	6.371	6.102	2.042	6.102	2.042
-198.289	-204.405	6.419	5.932	1.999	5.932	1.999
-198.425	-204.582	6.369	5.932	2.037	5.932	2.037
-198.414	-204.218	6.439	5.864	1.988	5.864	1.988
-198.291	-204.469	6.400	5.933	2.043	5.933	2.043
-198.371	-204.491	6.395	5.899	2.011	5.899	2.011
-198.281	-204.140	6.437	5.809	1.993	5.809	1.993
-198.329	-204.429	6.387	5.956	2.020	5.956	2.020
-198.362	-204.674	6.438	6.018	1.958	6.018	1.958
-198.308	-204.523	6.378	6.018	2.014	6.018	2.014
-198.335	-204.671	6.407	6.118	2.001	6.118	2.001
-198.320	-204.338	6.417	5.856	2.028	5.856	2.028
-198.196	-204.426	6.388	5.938	2.019	5.938	2.019
-198.340	-204.412	6.398	5.809	1.988	5.809	1.988
-198.329	-204.258	6.437	5.825	1.974	5.825	1.974
-198.315	-204.347	6.447	5.847	1.986	5.847	1.986
-198.447	-204.510	6.470	5.856	1.973	5.856	1.973
-198.227	-204.203	6.448	5.705	1.975	5.705	1.975
-198.335	-204.241	6.441	5.774	1.944	5.774	1.944
-198.291	-204.081	6.485	5.683	1.941	5.683	1.941
-198.362	-204.305	6.453	5.773	1.975	5.773	1.975
-198.326	-204.228	6.439	5.739	1.987	5.739	1.987
-198.191	-204.182	6.484	5.642	1.936	5.642	1.936
-198.275	-204.297	6.448	5.695	1.955	5.695	1.955
-198.356	-204.246	6.421	5.622	2.043	5.622	2.043
-198.332	-204.322	6.447	5.732	1.968	5.732	1.968
-198.277	-204.081	6.476	5.680	1.959	5.680	1.959
-198.270	-204.154	6.522	5.719	1.887	5.719	1.887
-198.266	-204.161	6.464	5.624	1.969	5.624	1.969
-198.324	-204.192	6.447	5.695	1.968	5.695	1.968
-198.400	-204.167	6.516	5.596	1.921	5.596	1.921
-198.391	-204.214	6.497	5.529	1.952	5.529	1.952
-198.316	-204.115	6.514	5.606	1.957	5.606	1.957
-198.408	-204.134	6.520	5.698	1.908	5.698	1.908
-198.254	-204.105	6.529	5.613	1.927	5.613	1.927
-198.386	-204.030	6.546	5.576	1.884	5.576	1.884
-198.354	-203.967	6.533	5.437	1.925	5.437	1.925
-198.345	-203.927	6.552	5.441	1.924	5.441	1.924
-198.289	-204.004	6.536	5.448	1.924	5.448	1.924
-198.207	-203.910	6.550	5.545	1.904	5.545	1.904
-198.293	-204.031	6.558	5.609	1.881	5.609	1.881
-198.388	-204.024	6.536	5.558	1.910	5.558	1.910
-198.363	-203.990	6.566	5.466	1.910	5.466	1.910
-198.268	-204.100	6.536	5.640	1.882	5.640	1.882
-198.388	-204.024	6.548	5.543	1.931	5.543	1.931
-198.344	-203.796	6.562	5.441	1.901	5.441	1.901
-198.332	-204.011	6.568	5.519	1.875	5.519	1.875
-198.300	-204.074	6.566	5.437	1.929	5.437	1.929
-198.318	-203.950	6.555	5.501	1.871	5.501	1.871
-198.344	-204.090	6.555	5.467	1.914	5.467	1.914
-198.310	-203.916	6.584	5.407	1.896	5.407	1.896
-198.330	-203.829	6.610	5.287	1.901	5.287	1.901
-198.440	-204.326	6.515	5.691	1.913	5.691	1.913
-198.334	-203.940	6.620	5.419	1.853	5.419	1.853
-198.320	-204.099	6.521	5.543	1.943	5.543	1.943
-198.320	-203.706	6.569	5.422	1.908	5.422	1.908
-198.313	-203.911	6.595	5.316	1.899	5.316	1.899
-198.268	-203.760	6.576	5.343	1.847	5.343	1.847
-198.350	-203.986	6.589	5.543	1.854	5.543	1.854
-198.303	-204.075	6.610	5.446	1.858	5.446	1.858
-198.319	-204.065	6.590	5.424	1.867	5.424	1.867
-198.400	-203.958	6.578	5.513	1.908	5.513	1.908
-198.373	-203.834	6.659	5.348	1.845	5.348	1.845
-198.286	-204.018	6.586	5.520	1.872	5.520	1.872
-198.340	-203.857	6.632	5.313	1.812	5.313	1.812
-198.323	-204.006	6.616	5.478	1.841	5.478	1.841
-198.321	-203.570	6.663	5.107	1.850	5.107	1.850
-198.365	-203.975	6.592	5.415	1.848	5.415	1.848
-198.398	-203.927	6.676	5.270	1.821	5.270	1.821
-198.309	-203.844	6.612	5.304	1.831	5.304	1.831
-198.226	-203.873	6.640	5.344	1.801	5.344	1.801
-198.300	-203.681	6.639	5.246	1.840	5.246	1.840
-198.240	-203.868	6.683	5.227	1.812	5.227	1.812
-198.390	-203.782	6.636	5.183	1.879	5.183	1.879
-198.430	-203.798	6.653	5.260	1.810	5.260	1.810
-198.369	-203.901	6.690	5.362	1.783	5.362	1.783
-198.443	-203.663	6.666	5.195	1.838	5.195	1.838
-198.338	-203.929	6.625	5.324	1.885	5.324	1.885
-198.301	-203.636	6.682	5.206	1.788	5.206	1.788
-198.379	-203.825	6.640	5.196	1.856	5.196	1.856
-198.322	-203.841	6.636	5.276	1.844	5.276	1.844
-198.304	-203.753	6.664	5.125	1.823	5.125	1.823
-198.245	-203.691	6.667	5.333	1.799	5.333	1.799
-198.533	-203.797	6.673	5.236	1.875	5.236	1.875
-198.406	-203.738	6.674	5.150	1.840	5.150	1.840
-198.395	-203.650	6.679	5.193	1.794	5.193	1.794
-198.383	-203.925	6.695	5.142	1.806	5.142	1.806
-198.364	-203.944	6.683	5.376	1.794	5.376	1.794
-198.424	-203.606	6.681	5.047	1.835	5.047	1.835
-198.386	-203.584	6.751	5.008	1.772	5.008	1.772
-198.355	-203.773	6.752	5.170	1.733	5.170	1.733
-198.350	-203.690	6.713	5.201	1.774	5.201	1.774
-198.403	-203.701	6.758	5.147	1.736	5.147	1.736
-198.337	-203.638	6.741	5.114	1.766	5.114	1.766
-198.394	-203.672	6.718	5.086	1.777	5.086	1.777
-198.302	-203.433	6.730	5.040	1.760	5.040	1.760
-198.315	-203.584	6.709	5.100	1.768	5.100	1.768
-198.500	-203.867	6.709	5.229	1.742	5.229	1.742
-198.426	-203.677	6.706	5.148	1.774	5.148	1.774
-198.356	-203.536	6.753	5.011	1.723	5.011	1.723
-198.450	-203.937	6.682	5.337	1.830	5.337	1.830
-198.294	-203.304	6.720	5.096	1.767	5.096	1.767
-198.356	-203.837	6.729	5.118	1.761	5.118	1.761
-198.361	-203.493	6.753	5.067	1.747	5.067	1.747
-198.415	-203.497	6.764	4.938	1.767	4.938	1.767
-198.333	-203.666	6.734	5.046	1.772	5.046	1.772
-198.309	-203.641	6.750	5.075	1.736	5.075	1.736
-198.274	-203.413	6.775	5.003	1.764	5.003	1.764
-198.371	-203.576	6.747	5.060	1.770	5.060	1.770
-198.317	-203.595	6.779	4.898	1.762	4.898	1.762
-198.262	-203.289	6.744	4.919	1.768	4.919	1.768
-198.396	-203.324	6.765	4.807	1.803	4.807	1.803
-198.393	-203.555	6.747	5.019	1.760	5.019	1.760
-198.273	-203.493	6.765	5.048	1.724	5.048	1.724
-198.408	-203.477	6.780	4.999	1.732	4.999	1.732
-198.482	-203.583	6.840	4.966	1.699	4.966	1.699
-198.602	-203.671	6.795	5.095	1.754	5.095	1.754
-198.361	-203.516	6.775	4.881	1.755	4.881	1.755
-198.409	-203.616	6.782	4.891	1.774	4.891	1.774
-198.334	-203.428	6.773	4.861	1.721	4.861	1.721
-198.277	-203.420	6.801	4.970	1.710	4.970	1.710
-198.296	-203.368	6.783	4.883	1.733	4.883	1.733
-198.369	-203.376	6.830	4.951	1.696	4.951	1.696
-198.293	-203.279	6.793	4.777	1.740	4.777	1.740
-198.339	-203.273	6.845	4.807	1.732	4.807	1.732
-198.339	-203.604	6.768	4.871	1.744	4.871	1.744
-198.328	-203.477	6.796	4.836	1.729	4.836	1.729
-198.383	-203.371	6.837	4.865	1.715	4.865	1.715
-198.397	-203.399	6.813	4.868	1.726	4.868	1.726
-198.242	-203.475	6.841	4.833	1.687	4.833	1.687
-198.332	-203.205	6.815	4.663	1.694	4.663	1.694
-198.270	-203.372	6.795	4.805	1.755	4.805	1.755
-198.325	-203.168	6.825	4.766	1.732	4.766	1.732
-198.347	-203.183	6.840	4.687	1.732	4.687	1.732
-198.372	-203.265	6.848	4.773	1.712	4.773	1.712
-198.259	-203.166	6.890	4.611	1.655	4.611	1.655
-198.296	-203.392	6.839	4.777	1.698	4.777	1.698
-198.304	-203.115	6.842	4.686	1.675	4.686	1.675
-198.371	-203.233	6.813	4.700	1.737	4.700	1.737
-198.306	-203.233	6.884	4.684	1.664	4.684	1.664
-198.332	-203.229	6.798	4.820	1.689	4.820	1.689
-198.419	-203.286	6.867	4.655	1.657	4.655	1.657
-198.375	-203.194	6.858	4.476	1.687	4.476	1.687
-198.273	-203.141	6.817	4.720	1.682	4.720	1.682
-198.333	-203.005	6.909	4.446	1.661	4.446	1.661
-198.419	-203.395	6.904	4.629	1.649	4.629	1.649
-198.417	-203.110	6.871	4.517	1.744	4.517	1.744
-198.342	-203.044	6.829	4.592	1.732	4.592	1.732
-198.372	-203.135	6.862	4.521	1.700	4.521	1.700
-198.350	-203.221	6.867	4.645	1.695	4.645	1.695
-198.406	-203.328	6.859	4.709	1.692	4.709	1.692
-198.347	-203.201	6.893	4.612	1.656	4.612	1.656
-198.305	-203.023	6.892	4.515	1.645	4.515	1.645
-198.376	-203.159	6.889	4.558	1.666	4.558	1.666
-198.347	-203.101	6.905	4.479	1.620	4.479	1.620
-198.266	-202.806	6.897	4.409	1.655	4.409	1.655
-198.334	-203.010	6.884	4.510	1.645	4.510	1.645
-198.336	-203.004	6.913	4.525	1.630	4.525	1.630
-198.412	-203.000	6.932	4.487	1.660	4.487	1.660
-198.370	-203.244	6.860	4.744	1.700	4.744	1.700
-198.284	-202.865	6.879	4.545	1.666	4.545	1.666
-198.451	-202.745	6.904	4.289	1.811	4.289	1.811
-198.343	-202.629	6.921	4.283	1.646	4.283	1.646
-198.272	-202.898	6.854	4.481	1.689	4.481	1.689
-198.342	-203.005	6.915	4.491	1.649	4.491	1.649
-198.418	-203.209	6.922	4.516	1.643	4.516	1.643
-198.380	-202.964	6.939	4.436	1.614	4.436	1.614
-198.451	-202.965	6.945	4.434	1.629	4.434	1.629
-198.367	-203.027	6.901	4.621	1.636	4.621	1.636
-198.254	-202.757	6.888	4.452	1.656	4.452	1.656
-198.339	-202.812	6.970	4.200	1.613	4.200	1.613
-198.290	-202.826	6.964	4.290	1.602	4.290	1.602
-198.387	-202.896	6.982	4.535	1.602	4.535	1.602
-198.435	-202.938	6.968	4.397	1.629	4.397	1.629
-198.392	-202.868	6.975	4.327	1.625	4.327	1.625
-198.366	-202.927	6.993	4.393	1.576	4.393	1.576
-198.304	-202.693	6.920	4.167	1.660	4.167	1.660
-198.351	-202.844	7.018	4.193	1.562	4.193	1.562
-198.355	-202.907	6.881	4.422	1.693	4.422	1.693
-198.312	-202.722	7.002	4.201	1.586	4.201	1.586
-198.339	-202.812	7.000	4.314	1.584	4.314	1.584
-198.280	-202.837	6.977	4.240	1.610	4.240	1.610
-198.334	-202.825	7.029	4.227	1.556	4.227	1.556
-198.348	-202.898	7.008	4.338	1.583	4.338	1.583
-198.318	-202.669	7.034	4.120	1.570	4.120	1.570
-198.384	-202.802	6.989	4.230	1.606	4.230	1.606
-198.313	-202.799	6.982	4.252	1.613	4.252	1.613
-198.347	-202.800	7.014	4.235	1.603	4.235	1.603
-198.280	-202.554	6.965	4.226	1.620	4.226	1.620
-198.366	-202.587	6.984	4.010	1.642	4.010	1.642
-198.249	-202.664	6.993	4.150	1.574	4.150	1.574
-198.324	-202.463	6.973	4.074	1.634	4.074	1.634
-198.410	-202.695	6.955	4.195	1.660	4.195	1.660
-198.264	-202.750	6.997	4.175	1.588	4.175	1.588
-198.361	-202.749	6.986	4.293	1.597	4.293	1.597
-198.371	-202.524	7.030	3.999	1.576	3.999	1.576
-198.318	-202.623	7.015	4.263	1.589	4.263	1.589
-198.355	-202.613	6.993	4.122	1.607	4.122	1.607
-198.314	-202.662	7.016	4.179	1.576	4.179	1.576
-198.234	-202.579	7.082	4.021	1.510	4.021	1.510
-198.410	-202.857	7.021	4.271	1.623	4.271	1.623
-198.328	-202.615	7.061	4.094	1.527	4.094	1.527
-198.370	-202.705	7.018	4.231	1.581	4.231	1.581
-198.464	-202.654	7.044	4.102	1.589	4.102	1.589
-198.353	-202.328	7.071	3.885	1.595	3.885	1.595
-198.366	-202.450	7.070	3.912	1.571	3.912	1.571
-198.340	-202.489	7.042	4.000	1.586	4.000	1.586
-198.321	-202.487	7.065	3.896	1.550	3.896	1.550
-198.470	-202.621	7.055	4.054	1.556	4.054	1.556
-198.377	-202.525	7.047	4.000	1.571	4.000	1.571
-198.320	-202.458	7.067	4.010	1.535	4.010	1.535
-198.305	-202.471	7.064	3.970	1.556	3.970	1.556
-198.446	-202.671	7.040	4.096	1.601	4.096	1.601
-198.281	-202.533	7.008	4.106	1.596	4.106	1.596
-198.318	-202.573	7.044	4.060	1.567	4.060	1.567
-198.316	-202.586	7.068	4.025	1.557	4.025	1.557
-198.362	-202.480	7.043	4.083	1.568	4.083	1.568
-198.333	-202.585	7.035	4.001	1.590	4.001	1.590
-198.341	-202.407	7.042	3.959	1.600	3.959	1.600
-198.265	-202.429	7.071	3.886	1.523	3.886	1.523
-198.397	-202.579	7.057	3.992	1.573	3.992	1.573
-198.374	-202.350	7.046	3.970	1.625	3.970	1.625
-198.341	-202.377	7.079	3.885	1.536	3.885	1.536
-198.309	-202.489	7.098	3.943	1.513	3.943	1.513
-198.343	-202.302	7.075	3.857	1.568	3.857	1.568
-198.330	-202.340	7.087	3.928	1.567	3.928	1.567
-198.307	-202.360	7.096	3.868	1.540	3.868	1.540
-198.472	-202.489	7.132	3.816	1.544	3.816	1.544
-198.289	-202.285	7.070	3.747	1.544	3.747	1.544
-198.379	-202.340	7.113	3.801	1.539	3.801	1.539
-198.368	-202.618	7.085	3.972	1.515	3.972	1.515
-198.382	-202.221	7.110	3.768	1.538	3.768	1.538
-198.389	-202.341	7.123	3.884	1.492	3.884	1.492
-198.333	-202.523	7.064	3.938	1.524	3.938	1.524
-198.404	-202.210	7.087	3.774	1.561	3.774	1.561
-198.313	-202.384	7.081	3.908	1.535	3.908	1.535
-198.361	-202.350	7.112	3.828	1.528	3.828	1.528
-198.351	-202.168	7.155	3.700	1.485	3.700	1.485
-198.342	-202.412	7.049	3.894	1.586	3.894	1.586
-198.289	-202.234	7.107	3.786	1.519	3.786	1.519
-198.270	-202.278	7.091	3.726	1.547	3.726	1.547
-198.478	-202.470	7.124	3.816	1.515	3.816	1.515
