EUBOs, ELBOs, ESSs
-170.35589584350586, -183.13641540527342, 1.465073983669281
-170.46992828369142, -183.0419482421875, 1.4989333903789521
-170.20933486938478, -183.25698776245116, 1.4526269245147705
-170.4422950744629, -183.17795303344727, 1.4836691641807556
-170.26966110229492, -182.72853103637695, 1.4811397862434388
-170.21233459472657, -182.55843566894532, 1.4623216485977173
-170.2615739440918, -182.64394195556642, 1.4909870338439941
-170.28638595581054, -183.13579940795898, 1.4463275516033172
-170.31443771362305, -182.36271255493165, 1.4724241936206817
-170.08425384521485, -182.92489624023438, 1.4674814665317535
-170.27483139038085, -182.54825912475587, 1.4742770969867707
-170.27943267822266, -182.15905395507812, 1.5253794181346894
-169.92140518188478, -182.75959701538085, 1.4649120211601256
-170.00974334716796, -182.36078720092775, 1.4890338623523711
-169.63242126464843, -182.13168640136718, 1.4952230846881867
-169.7907635498047, -181.9195932006836, 1.449468696117401
-169.76314407348633, -182.47571350097655, 1.4925984644889831
-169.89252227783203, -182.5979197692871, 1.4903998851776123
-169.79599502563477, -182.20005661010742, 1.474656606912613
-169.4366047668457, -182.41063140869142, 1.4583516359329223
-169.67559585571288, -182.1932278442383, 1.4721004569530487
-169.78229736328126, -182.23989624023437, 1.4442134380340577
-169.59405288696288, -181.99046920776368, 1.4787298083305358
-169.52162872314454, -182.32740661621094, 1.4629166114330292
-169.7046824645996, -182.14331375122072, 1.465811630487442
-169.66976455688476, -182.79039291381835, 1.4404068470001221
-169.82880249023438, -182.11978652954102, 1.485119513273239
-169.39038864135742, -182.62039810180664, 1.4502547955513
-169.74510391235353, -182.14486282348633, 1.4766673994064332
-169.51039459228517, -181.71466537475587, 1.4694908726215363
-169.75752075195314, -181.94188430786133, 1.5163344764709472
-169.56754043579102, -181.2741749572754, 1.5113739311695098
-169.69455368041992, -181.72362579345702, 1.4961263847351074
-169.58858276367187, -181.8276446533203, 1.4686041748523713
-169.45931854248047, -181.85723587036134, 1.4999654269218445
-169.5562272644043, -181.30382781982422, 1.4875036096572876
-169.5476708984375, -181.91852828979492, 1.4823128843307496
-169.37973373413087, -181.4560566711426, 1.4962118291854858
-169.49466003417967, -181.28336410522462, 1.5157365357875825
-169.56659408569337, -181.50191146850585, 1.4860180401802063
-169.40181060791016, -181.47726043701172, 1.482314933538437
-169.23019470214842, -181.78921920776367, 1.4897638726234437
-169.28108474731445, -181.44847854614258, 1.4939076590538025
-169.3404670715332, -181.7265818786621, 1.4643137741088867
-169.38671630859375, -181.452412109375, 1.5123877179622651
-169.18248199462892, -181.35171142578125, 1.5084046840667724
-169.24045516967774, -181.5708822631836, 1.459910774230957
-169.32042053222656, -181.5947119140625, 1.5071206665039063
-169.28516036987304, -181.45231674194335, 1.490560655593872
-169.15919357299805, -181.151388092041, 1.497425402402878
-169.27218322753907, -181.06189559936524, 1.5209859204292298
-169.33481231689453, -181.5272966003418, 1.5045606875419617
-169.43837203979493, -181.74380096435547, 1.5071988308429718
-169.4849430847168, -181.5054769897461, 1.470394915342331
-169.19334671020508, -181.0966003417969, 1.5117311871051788
-169.13751342773438, -181.22935104370117, 1.4902855467796325
-169.36378555297853, -180.64578384399414, 1.5443906700611114
-169.17430313110353, -181.61983413696288, 1.4812561297416686
-169.11432006835938, -181.02994827270507, 1.4967807483673097
-169.04834564208986, -181.02300079345704, 1.520135875940323
-169.03768859863283, -181.01209808349608, 1.4796083211898803
-168.90691223144532, -181.16435302734374, 1.511447831392288
-169.13571762084962, -181.11592391967773, 1.516813760995865
-169.10764785766602, -180.4345147705078, 1.5278928232192994
-169.0046307373047, -180.5567492675781, 1.5171498477458953
-168.94144927978516, -180.68309936523437, 1.4995939493179322
-168.99973571777343, -181.34145111083984, 1.4987427687644959
-168.65609405517577, -180.82168914794923, 1.4895626294612885
-168.8621257019043, -180.81143783569337, 1.500646036863327
-168.7034669494629, -181.42982162475585, 1.4444509398937226
-168.8350636291504, -180.83804443359375, 1.5198680305480956
-169.0415757751465, -180.5605374145508, 1.5263974118232726
-168.7968994140625, -180.82295501708984, 1.5042668855190278
-169.00759323120118, -180.6789222717285, 1.5128051769733428
-168.7811706542969, -181.13796264648437, 1.5245119655132293
-168.60903594970702, -179.97806716918944, 1.5497545790672302
-169.01874801635742, -180.63832168579103, 1.5551280164718628
-168.71029602050783, -180.37864700317382, 1.526180465221405
-168.96454177856447, -180.1566375732422, 1.5503611433506013
-169.10700317382813, -180.79089904785155, 1.5438566648960113
-168.78507720947266, -180.16869201660157, 1.5277538359165193
-168.85359527587892, -180.48078231811525, 1.4904207539558412
-168.68605712890624, -180.36566680908203, 1.537207270860672
-168.7855519104004, -180.89118301391602, 1.5091267120838165
-168.97288284301757, -180.2830195617676, 1.5309802496433258
-168.65232360839843, -180.20756637573243, 1.5083990263938905
-168.65211181640626, -180.9747409057617, 1.5006989216804505
-169.02528930664062, -180.24803146362305, 1.5484565782546997
-168.59597610473634, -179.98172622680664, 1.5213712656497955
-168.63823287963868, -180.0731510925293, 1.5318093347549437
-168.70860641479493, -180.0072343444824, 1.5281376159191131
-168.57169418334962, -179.6097055053711, 1.5360278606414794
-168.67920043945313, -180.00404342651368, 1.535866800546646
-168.49084045410157, -180.19083618164063, 1.5300457441806794
-168.4291941833496, -180.4840724182129, 1.4914657711982726
-168.64708282470704, -180.2656051635742, 1.5080599057674409
-168.54948822021484, -180.0358573913574, 1.505256267786026
-168.52837417602538, -179.8819108581543, 1.5566138482093812
-168.63742950439453, -179.77092224121094, 1.5325545907020568
-168.42914138793947, -180.22555480957033, 1.5130141031742097
-168.4100634765625, -180.27178161621094, 1.4642372882366181
-168.30502059936524, -179.9939291381836, 1.5262651813030244
-168.7787515258789, -179.65835968017578, 1.5407552242279052
-168.45777130126953, -179.99044982910155, 1.510513665676117
-168.4957403564453, -179.58949600219728, 1.5205150020122529
-168.56610733032227, -179.66841705322267, 1.558140790462494
-168.56364654541017, -179.88142181396483, 1.545342469215393
-168.4051364135742, -180.03717208862304, 1.516749243736267
-168.46743713378908, -179.82092681884765, 1.5277692890167236
-168.3718991088867, -179.46994018554688, 1.5603533291816711
-168.4611737060547, -179.59132461547853, 1.520109257698059
-168.47438827514648, -179.70963180541992, 1.5461898338794708
-168.41913635253906, -179.38220489501953, 1.5431602919101715
-168.22192199707033, -179.70935989379882, 1.5263587927818298
-168.1953567504883, -179.72981536865234, 1.4975233960151673
-168.42242263793946, -179.57070724487303, 1.5826229453086853
-168.41273025512695, -179.66964767456054, 1.5545863842964172
-168.22116271972655, -179.26873504638672, 1.5413655960559844
-168.7239013671875, -179.65843200683594, 1.568244044780731
-168.38359146118165, -180.0733203125, 1.5151167225837707
-168.1601547241211, -179.51654769897462, 1.5335297751426697
-168.41552017211913, -179.28675170898438, 1.5856032705307006
-168.1018031311035, -179.57291442871093, 1.5330554175376891
-168.14494903564454, -179.42052825927735, 1.5212211120128631
-168.3065786743164, -179.79629669189453, 1.5300128138065339
-168.2675668334961, -179.58356842041016, 1.5136795139312744
-168.27470901489258, -178.98073364257812, 1.5537306725978852
-168.4115968322754, -179.61238555908204, 1.533858687877655
-168.21035018920898, -178.85624298095703, 1.5637761628627778
-168.27584060668946, -179.02425201416017, 1.570568699836731
-168.01289703369142, -179.18826614379884, 1.5242024016380311
-168.0651364135742, -179.14830871582032, 1.567335354089737
-168.10445526123047, -179.39718536376952, 1.531364974975586
-168.1762091064453, -178.82735000610353, 1.5917434513568878
-168.20204666137695, -178.86437210083008, 1.5886542284488678
-168.05712112426758, -178.8070526123047, 1.5780499148368836
-167.901064453125, -178.91738876342774, 1.5282821404933928
-168.06986251831054, -179.2936996459961, 1.4961326050758361
-167.90254638671874, -179.2254867553711, 1.519338526725769
-168.3134457397461, -179.32477569580078, 1.5807119941711425
-167.8985208129883, -178.8431576538086, 1.5353477394580841
-168.05807556152342, -178.8927375793457, 1.5328099036216736
-168.23012359619142, -179.2812187194824, 1.568382889032364
-168.00149200439452, -179.1293994140625, 1.5376087844371795
-167.86022628784178, -179.0976141357422, 1.527889257669449
-167.97740692138672, -178.90183303833007, 1.5355404388904572
-168.15959884643556, -178.52558807373046, 1.584682160615921
-167.8267971801758, -178.79238555908202, 1.5338946652412415
-167.79389709472656, -178.97658508300782, 1.5695025908946991
-167.68608764648437, -178.83904556274413, 1.4923364806175232
-167.94760040283202, -178.87148208618163, 1.5278991746902466
-167.8220655822754, -178.8956575012207, 1.5462544929981232
-167.6172589111328, -178.65981414794922, 1.5401412343978882
-167.9134683227539, -178.85268447875976, 1.548855860233307
-167.56161300659178, -178.50702865600587, 1.5530005502700805
-167.69066009521484, -178.57376358032226, 1.5589386403560639
-167.90973724365233, -178.4123826599121, 1.5840871357917785
-167.64317810058594, -179.11990295410158, 1.546547223329544
-167.7752993774414, -179.15580078125, 1.549615808725357
-167.65404418945312, -178.42013702392578, 1.5523569631576537
-167.75810943603517, -178.75999114990233, 1.563591639995575
-167.45961959838868, -178.6618815612793, 1.523923624753952
-167.71927078247072, -179.2928611755371, 1.5417813396453857
-167.7463522338867, -178.6613456726074, 1.5679535925388337
-167.67067138671874, -179.3610641479492, 1.5004798448085785
-167.89971069335937, -178.97286636352538, 1.5778111231327057
-167.6750617980957, -178.87526443481445, 1.5522025966644286
-167.35416534423828, -178.7755876159668, 1.5080900609493255
-167.56551528930663, -178.57934600830077, 1.541857249736786
-167.4903466796875, -178.8000344848633, 1.5358842980861664
-167.77399993896483, -178.66237854003907, 1.5739501416683197
-167.6956706237793, -178.75954376220704, 1.5485840392112733
-167.57673889160156, -179.5617677307129, 1.5131386399269104
-167.48462310791015, -178.69704559326172, 1.5505580222606659
-167.71032928466798, -179.0789044189453, 1.544218966960907
-167.68152679443358, -178.4610110473633, 1.5718114101886749
-167.5049725341797, -178.29271377563475, 1.5468327820301055
-167.52397674560547, -178.72129089355468, 1.5338334512710572
-167.56110275268554, -178.4323014831543, 1.56812708735466
-167.5314178466797, -178.42199661254884, 1.5648346531391144
-167.37335235595702, -178.71723571777343, 1.4969807875156402
-167.41283142089844, -178.63675247192384, 1.5332762110233307
-167.52794555664062, -178.18656677246094, 1.5743350303173065
-167.53498321533203, -178.0083479309082, 1.5783377659320832
-167.51677978515625, -178.8613931274414, 1.5504371452331542
-167.32271392822267, -178.37023361206056, 1.544524120092392
-167.47742462158203, -178.52773193359374, 1.5665393543243409
-167.58929107666015, -178.36191619873046, 1.5602656507492065
-167.20874893188477, -178.01326217651368, 1.5213408529758454
-167.4445767211914, -178.48425521850587, 1.5678760385513306
-167.0488995361328, -178.23468368530274, 1.5343769216537475
-167.31781814575194, -178.61657958984375, 1.539903393983841
-167.12591552734375, -178.34828582763672, 1.5506217789649963
-167.13663497924804, -178.5451109313965, 1.5280973291397095
-167.13445236206056, -178.50604248046875, 1.5211911273002625
-167.17012130737305, -178.75307510375976, 1.528603013753891
-167.15800827026368, -178.19363601684572, 1.5621914279460907
-167.49614044189454, -178.11387344360352, 1.54877827167511
-167.2021618652344, -178.10015716552735, 1.581513135433197
-167.35866256713868, -178.271201171875, 1.570336856842041
-167.19730346679688, -177.90000717163085, 1.5659561586380004
-167.08890029907226, -177.58332321166992, 1.5583286821842193
-167.21728302001952, -177.9140202331543, 1.5702016723155976
-167.11622100830078, -178.10571563720703, 1.5367492091655732
-166.93482864379882, -178.25040664672852, 1.5315247750282288
-167.24113922119142, -178.09232223510742, 1.5489566135406494
-167.1040867614746, -177.95493270874024, 1.5777908647060395
-167.05456268310547, -177.8891339111328, 1.550136967897415
-167.12559112548828, -178.10485916137696, 1.53516939163208
-166.97884048461913, -177.28839828491212, 1.5788108015060425
-167.2325584411621, -177.82591079711915, 1.5884274208545686
-166.96494415283203, -177.8900701904297, 1.563965405225754
-166.93261474609375, -177.86876327514648, 1.5475872075557708
-167.06665222167967, -178.00861709594727, 1.5420679068565368
-166.95223663330077, -177.66082839965821, 1.5386690926551818
-166.8927166748047, -178.19287826538087, 1.5121265161037445
-167.05449996948244, -178.08132873535158, 1.5842752194404601
-167.0136747741699, -177.47886795043945, 1.6275351083278655
-167.35389205932617, -177.77220947265624, 1.5873077011108399
-167.08192596435546, -177.67913833618164, 1.5419588220119476
-167.06042449951173, -177.45042694091796, 1.5615507531166077
-167.08358352661133, -177.72926971435547, 1.589090325832367
-166.8516551208496, -177.46246261596679, 1.5633083188533783
-167.10609619140624, -177.6828875732422, 1.5777547395229339
-167.10669052124024, -178.11394775390625, 1.5283663010597228
-167.12962615966796, -178.00560668945312, 1.5335374534130097
-166.8819659423828, -177.38986877441405, 1.570832723379135
-166.87513626098632, -177.69235031127928, 1.5549099552631378
-166.95483291625976, -177.34565383911132, 1.5894601404666902
-166.8519563293457, -177.22811920166015, 1.5800188386440277
-166.72349746704103, -177.6625244140625, 1.5597689831256867
-166.7809407043457, -177.0559001159668, 1.5716180837154388
-166.56837295532227, -177.2682977294922, 1.5364325606822968
-166.87364837646484, -177.89593811035155, 1.5650349760055542
-166.96329727172852, -177.48332717895508, 1.5531056678295136
-167.00009414672851, -177.39044921875, 1.6091687405109405
-166.83976196289063, -177.65522003173828, 1.5752159035205842
-166.861162109375, -177.47817153930663, 1.563280897140503
-166.64012435913085, -177.46319549560548, 1.5506581008434295
-166.91884887695312, -177.51645385742188, 1.5755672979354858
-166.51308639526368, -177.45068817138673, 1.5345019054412843
-166.68282821655274, -177.39556350708008, 1.5948740088939666
-166.98024536132812, -177.50522354125977, 1.607314783334732
-166.80472457885742, -177.52145095825196, 1.5748209321498872
-166.8086915588379, -177.5929721069336, 1.5839338958263398
-166.66101806640626, -177.51619186401368, 1.553292862176895
-166.81581558227538, -177.32782653808593, 1.5970585584640502
-166.68395629882812, -177.234930267334, 1.566470856666565
-166.46301300048827, -176.77335693359376, 1.5399520182609558
-166.672208404541, -177.53658462524413, 1.5972956490516663
-166.83189758300782, -177.19527450561523, 1.5689587008953094
-166.62831756591797, -177.96959365844725, 1.5318301379680634
-166.57057891845704, -176.87405990600587, 1.5817103064060212
-166.77428161621094, -177.08927856445314, 1.6004976117610932
-166.4808561706543, -177.06960174560547, 1.5633321690559387
-166.58251892089845, -177.2134619140625, 1.5534568214416504
-166.832772064209, -177.1646759033203, 1.5765701246261596
-166.49920837402342, -177.4698860168457, 1.566058109998703
-166.78973236083985, -177.50081329345704, 1.5810520315170289
-166.58706817626953, -176.62754196166992, 1.5963967216014863
-166.45977569580077, -177.2754104614258, 1.543863172531128
-166.65559860229493, -176.50771347045898, 1.62153710603714
-166.51289154052733, -176.7085009765625, 1.5590669846534728
-166.59881515502929, -177.05071411132812, 1.6292886126041413
-166.3919757080078, -177.3332568359375, 1.5653934180736542
-166.4411001586914, -177.28620300292968, 1.5491611182689666
-166.6862405395508, -177.13239944458007, 1.5851495623588563
-166.50838134765624, -177.2116227722168, 1.5774181485176086
-166.3998994445801, -177.13813873291016, 1.5362587869167328
-166.28391357421876, -176.97834091186525, 1.5739263248443605
-166.48708023071288, -176.829405670166, 1.588606914281845
-166.4577502441406, -177.2406625366211, 1.578448358774185
-166.40804748535157, -176.5443243408203, 1.568239916563034
-166.15318801879883, -177.3407829284668, 1.5442736983299254
-166.41005386352538, -177.06348236083986, 1.5722088766098024
-166.24193954467773, -176.90385314941406, 1.552212245464325
-166.4774784851074, -176.60315307617188, 1.56444655418396
-166.49404266357422, -177.11343582153322, 1.6033772838115692
-166.28829376220702, -176.41713439941407, 1.5998139297962188
-166.4598260498047, -176.3809130859375, 1.5879281425476075
-166.35493301391602, -176.8007992553711, 1.6299036931991577
-166.2838444519043, -177.2268293762207, 1.5521149682998656
-166.47133407592773, -176.59806854248046, 1.6212132132053376
-166.3168130493164, -176.5338655090332, 1.6153355824947357
-166.28033813476563, -176.75504318237304, 1.5992550623416901
-166.3041941833496, -176.29782684326173, 1.6271111571788788
-166.24903213500977, -176.9039567565918, 1.5663310408592224
-166.16647827148438, -177.13216094970704, 1.563951381444931
-166.27855072021484, -176.44024017333984, 1.6320532608032225
-166.2200718688965, -176.5265101623535, 1.5630960083007812
-166.15623641967773, -176.36654556274414, 1.5820939147472382
-166.14543350219728, -176.33389633178712, 1.5985791182518005
-166.26792434692382, -176.88747039794922, 1.5658172154426575
-166.40581436157225, -176.56146850585938, 1.6159838926792145
-165.96073165893554, -176.6451742553711, 1.5568193221092224
-166.31519729614257, -177.16979248046874, 1.547049524784088
-166.3231852722168, -176.2665902709961, 1.6167907440662384
-165.92592697143556, -176.33868072509765, 1.6119042062759399
-166.11861862182616, -176.16169158935546, 1.6200176131725312
-166.26673446655275, -176.63741256713868, 1.6022656977176666
-166.017889251709, -176.5716358947754, 1.566941031217575
-166.09596145629882, -176.43803924560547, 1.5733054554462433
-166.35768005371094, -176.13280044555665, 1.6152650177478791
-165.8941242980957, -176.09684692382814, 1.5900140166282655
-166.04502395629882, -176.2891226196289, 1.5820567393302918
-166.19308731079101, -176.39731018066405, 1.6142417228221893
-166.20048461914064, -176.6092301940918, 1.608063508272171
-166.0747607421875, -176.16040115356446, 1.6046975564956665
-166.2799334716797, -176.4139176940918, 1.6264245069026948
-166.12357482910156, -176.000753326416, 1.631461409330368
-166.14090530395507, -176.28958770751953, 1.6253647136688232
-166.14386657714843, -176.31009841918944, 1.6365156781673431
-166.10006149291993, -176.51297744750977, 1.5360104048252106
-165.84373596191406, -175.87798217773437, 1.6270154094696045
-165.88864318847655, -176.68716079711913, 1.551575289964676
-166.14012664794922, -176.18801818847658, 1.6008545100688933
-165.77051712036132, -176.122647857666, 1.5970752263069152
-166.20436584472657, -175.82269256591798, 1.687788163423538
-166.13888626098634, -176.12381927490233, 1.6224171388149262
-165.62951904296875, -175.85734115600587, 1.5916554474830626
-165.9985350036621, -176.05683135986328, 1.5800928127765657
-165.94082916259765, -175.86585723876954, 1.6143731820583342
-165.9401062011719, -175.99188461303712, 1.6204343330860138
-165.79997909545898, -176.58817153930664, 1.622404726743698
-165.6915382385254, -176.0571253967285, 1.592082052230835
-165.95559799194336, -176.10790542602538, 1.6094133627414704
-166.00337539672853, -176.21030883789064, 1.586312584877014
-165.88168914794923, -175.8675067138672, 1.6155925464630128
-165.86642135620116, -176.0503366088867, 1.639871060848236
-165.74329467773438, -175.93122360229492, 1.6144345152378081
-165.77725631713867, -176.01092330932616, 1.6033743572235108
-165.96510757446288, -176.11787155151367, 1.5844630444049834
-165.99378005981444, -176.04886291503905, 1.618836600780487
-165.89451858520508, -176.00138122558593, 1.582854709625244
-165.7601803588867, -175.78918914794923, 1.6453878676891327
-165.66349517822266, -175.8038542175293, 1.574823304414749
-165.63398849487305, -176.2877291870117, 1.5724151957035064
-165.70737060546875, -175.94279571533204, 1.5972614586353302
-165.87725326538086, -175.89780258178712, 1.6439700245857238
-165.66763214111327, -176.0490757751465, 1.5855610835552216
-165.91843368530274, -176.03109130859374, 1.6061752772331237
-165.92652053833007, -176.3411474609375, 1.5794954347610473
-165.63790435791014, -175.51858612060548, 1.6305330729484557
-165.85248748779296, -175.5784162902832, 1.6021802580356599
-165.76518508911133, -175.63456985473633, 1.6329331409931183
-165.74226669311523, -175.593211517334, 1.619255132675171
-165.51685150146486, -175.70949340820312, 1.6079304671287538
-165.3270314025879, -175.46951736450194, 1.5994591534137725
-165.55571197509767, -175.88952758789063, 1.5832355904579163
-165.71987655639649, -175.84527374267577, 1.5898191738128662
-165.69755279541016, -175.63803497314453, 1.6205353474617004
-165.88118667602538, -175.99136413574217, 1.6452998340129852
-165.58962417602538, -176.4371807861328, 1.5679182302951813
-165.77322357177735, -176.13391967773438, 1.5533111786842346
-165.6579573059082, -175.98681213378907, 1.6307884514331819
-165.60505599975585, -176.02532928466798, 1.568587167263031
-165.7120376586914, -175.72008377075196, 1.6128432857990265
-165.7082490539551, -175.58371765136718, 1.6140622115135193
-165.4709097290039, -175.65618728637696, 1.6067715191841125
-165.7940412902832, -175.57450775146484, 1.6526388597488404
-165.5418243408203, -175.4572169494629, 1.6385286152362823
-165.7058285522461, -175.791629486084, 1.594921579360962
-165.39840850830078, -175.36334701538087, 1.5851190137863158
-165.63095474243164, -175.90387680053712, 1.5853014636039733
-165.60622146606445, -175.36240631103516, 1.6069586873054504
-165.74119430541992, -176.0464990234375, 1.6237629246711731
-165.65358810424806, -175.83014724731444, 1.608028701543808
-165.77762130737304, -175.54562744140625, 1.6488816690444947
-165.55085571289064, -175.3495082092285, 1.609621629714966
-165.6232698059082, -175.28239349365234, 1.630607852935791
-165.49104644775392, -175.55316833496093, 1.596557890176773
-165.56559310913087, -175.6760675048828, 1.5774551844596862
-165.50368682861327, -175.1786441040039, 1.6075531601905824
-165.62291778564452, -175.6235513305664, 1.6285211277008056
-165.280625, -175.76267654418945, 1.5995664393901825
-165.3749971008301, -175.63919723510742, 1.6020030188560486
-165.79777191162108, -175.6679051208496, 1.6382010138034822
-165.50750534057616, -175.86955017089844, 1.5963090538978577
-165.17379119873047, -175.5990916442871, 1.575258630514145
-165.3367477416992, -175.8105210876465, 1.589261111021042
-165.44439514160158, -175.3838035583496, 1.583713390827179
-165.46809967041017, -175.3581965637207, 1.6278306543827057
-165.45557357788087, -174.92380783081055, 1.6589923930168151
-165.2215148925781, -174.82318954467775, 1.6489715051651002
-165.2988053894043, -175.06027862548828, 1.6285832262039184
-165.5257241821289, -175.6046697998047, 1.617028502225876
-165.55115798950195, -175.38636917114258, 1.6015825939178467
-165.47892333984376, -175.33279693603515, 1.613864105939865
-165.2681723022461, -175.16966552734374, 1.6108123540878296
-165.5676126098633, -175.6742398071289, 1.6047494328022003
-165.49105560302735, -174.98255599975585, 1.6568839061260223
-165.3285041809082, -175.39857360839844, 1.6078449928760528
-165.21092071533204, -175.5784652709961, 1.5795346319675445
-165.32067337036133, -175.4503601074219, 1.60699631690979
-165.5432177734375, -175.77191604614256, 1.6362318980693817
-165.57249588012695, -175.45050186157226, 1.6765580642223359
-165.3796530151367, -175.34555465698242, 1.6198225235939026
-165.3323587036133, -175.54598709106446, 1.6058333575725556
-165.60164474487306, -175.14666015625, 1.6659949183464051
-165.47683212280273, -174.8472444152832, 1.6536571490764618
-165.25207733154298, -175.2360382080078, 1.6261511373519897
-165.44945236206055, -175.30984298706053, 1.6145155501365662
-165.38440353393554, -175.22136734008788, 1.6028691399097443
-165.27744049072265, -175.2946627807617, 1.6085916471481323
-165.30814514160156, -175.34435668945312, 1.6085314333438874
-165.25628128051758, -175.49329025268554, 1.611411738395691
-165.22595977783203, -175.4342414855957, 1.6254600870609284
