EUBO, ELBO, ESS, KLs_eta_ex, KLs_eta_in, KL_z_ex, KL_z_in
-202.35797119140625, -283.31121826171875, 1.10457181930542, 101.56845092773438, 16.324525833129883, 21.16063690185547, 10.181031227111816
-192.68064880371094, -268.9919738769531, 1.1900640726089478, 103.7028579711914, 16.785198211669922, 18.35057830810547, 9.247586250305176
-197.09393310546875, -273.3923034667969, 1.2234606742858887, 99.4421157836914, 16.670150756835938, 20.18671226501465, 8.70008373260498
-193.81011962890625, -268.71942138671875, 1.3098657131195068, 89.91313171386719, 17.40950584411621, 16.419652938842773, 8.165129661560059
-196.1882781982422, -260.026123046875, 1.1866977214813232, 89.85209655761719, 16.931062698364258, 20.04607582092285, 8.790423393249512
-187.71273803710938, -244.975830078125, 1.1590365171432495, 76.66320037841797, 17.729124069213867, 14.408823013305664, 7.8237786293029785
-196.55467224121094, -264.7430725097656, 1.267604947090149, 90.94471740722656, 15.83424186706543, 19.002355575561523, 8.718318939208984
-193.15599060058594, -251.00868225097656, 1.1598347425460815, 78.36631774902344, 19.51308250427246, 19.356678009033203, 9.049877166748047
-200.04966735839844, -273.8713073730469, 1.0615003108978271, 97.18366241455078, 20.50286293029785, 19.021703720092773, 9.929191589355469
-191.5226593017578, -257.6825256347656, 1.2821698188781738, 83.8729476928711, 15.855177879333496, 16.67340660095215, 8.366678237915039
-194.32569885253906, -256.6696472167969, 1.3274401426315308, 81.52035522460938, 17.449228286743164, 18.677719116210938, 9.822522163391113
-196.22776794433594, -260.27374267578125, 1.2469176054000854, 87.44892883300781, 16.277795791625977, 23.5689640045166, 9.696966171264648
-193.77113342285156, -254.90342712402344, 1.159060001373291, 79.67390441894531, 17.72937774658203, 18.42536163330078, 9.035231590270996
-189.31109619140625, -248.37411499023438, 1.1986957788467407, 74.78680419921875, 15.73193359375, 19.50185775756836, 9.2816743850708
-198.5200958251953, -272.19134521484375, 1.147361397743225, 103.33537292480469, 18.530332565307617, 22.462928771972656, 8.716577529907227
-195.9756317138672, -262.2658386230469, 1.1653773784637451, 81.92679595947266, 15.005179405212402, 23.228700637817383, 9.50295639038086
-189.5205078125, -267.0791931152344, 1.0856438875198364, 96.27304077148438, 17.908586502075195, 18.741878509521484, 8.688884735107422
-192.5409698486328, -260.3647155761719, 1.2745864391326904, 86.30890655517578, 18.385425567626953, 16.49537467956543, 8.480742454528809
