EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-413.792	-603.814	4.880	31.474	21.404	8.819	6.660
-414.808	-602.702	4.888	31.853	22.646	8.458	6.518
-415.502	-608.624	4.874	31.122	22.770	8.721	6.716
-413.493	-606.299	4.882	30.406	22.552	9.118	6.903
-415.308	-613.397	4.870	31.591	23.920	9.395	6.935
-414.579	-605.914	4.895	31.466	25.425	8.550	6.306
-413.646	-607.274	4.874	31.030	24.199	8.991	6.643
-414.849	-610.264	4.875	32.086	23.080	9.123	6.653
-414.377	-600.629	4.931	30.942	23.927	8.181	6.036
-413.412	-602.672	4.893	30.069	22.358	8.649	6.400
-412.653	-599.521	4.911	30.698	23.213	8.268	6.254
-414.164	-601.797	4.918	30.934	24.247	8.241	6.085
-413.792	-601.901	4.904	30.992	21.870	8.312	6.284
-413.880	-606.889	4.892	31.051	21.709	8.835	6.743
-414.246	-607.665	4.887	31.400	21.953	8.463	6.251
-414.083	-606.379	4.902	30.795	22.611	8.240	6.213
-414.208	-607.609	4.877	31.382	21.487	8.958	6.718
-412.286	-596.803	4.914	30.802	19.943	8.047	6.157
-411.113	-591.169	4.971	29.568	21.747	7.485	5.528
-410.888	-593.759	4.937	29.884	20.356	8.005	5.984
-411.936	-602.116	4.893	31.098	19.953	8.028	6.004
-411.005	-597.466	4.894	30.788	19.534	7.914	6.022
-410.529	-599.710	4.907	30.610	18.890	8.578	6.331
-410.105	-603.084	4.868	31.757	18.645	8.184	6.179
-410.584	-599.135	4.868	31.034	18.584	7.931	6.184
-411.808	-608.638	4.869	31.001	19.283	8.548	6.415
-412.006	-610.483	4.852	30.820	18.454	8.475	6.487
-409.310	-603.232	4.858	30.167	18.124	8.533	6.520
-409.741	-602.786	4.869	30.327	18.177	8.498	6.563
-409.297	-598.775	4.878	30.121	19.732	7.976	6.027
-409.533	-598.430	4.893	29.760	18.467	7.979	6.011
-410.242	-611.171	4.829	31.134	18.226	8.559	6.412
-409.209	-605.629	4.848	29.991	17.280	8.225	6.315
-407.005	-596.668	4.908	28.122	17.549	7.854	5.949
-407.749	-599.344	4.875	29.308	17.100	8.180	6.214
-409.128	-601.382	4.876	30.264	19.042	8.333	5.972
-407.328	-602.527	4.856	29.806	18.222	7.795	5.892
-407.471	-606.245	4.826	30.161	17.711	8.086	6.115
-409.001	-617.104	4.820	30.407	18.784	9.017	6.680
-408.995	-613.903	4.816	31.074	17.823	8.528	6.590
-406.059	-610.988	4.798	30.166	16.305	8.987	6.921
-407.806	-608.396	4.831	28.977	16.775	8.763	6.591
-407.258	-598.523	4.887	29.239	18.115	7.902	6.009
-407.190	-599.127	4.868	29.191	17.543	8.016	5.915
-406.074	-594.224	4.886	28.494	17.253	7.425	5.665
-407.847	-596.995	4.900	29.200	17.996	7.855	5.828
-407.364	-602.832	4.842	29.812	17.459	8.154	6.120
-407.703	-597.271	4.915	28.995	19.080	7.762	5.515
-407.239	-605.029	4.856	30.349	17.683	8.081	5.933
-406.910	-594.192	4.885	28.991	16.819	7.626	5.807
-407.127	-601.942	4.860	29.683	17.866	8.201	6.088
-408.458	-610.085	4.817	30.762	18.323	8.301	6.179
-405.625	-594.261	4.881	28.790	17.379	8.050	5.934
-408.407	-607.064	4.836	30.545	18.295	8.311	6.185
-406.774	-597.041	4.876	29.711	18.168	7.725	5.886
-407.159	-597.656	4.898	28.595	17.344	7.763	5.692
-407.465	-602.892	4.866	29.761	17.170	7.988	6.034
-407.029	-598.796	4.877	29.940	17.166	7.511	5.790
