EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-487.483	-537.152	1.190	209.486	335.597	26.873	12.401
-486.955	-536.842	1.189	209.032	335.384	26.631	12.342
-486.544	-536.393	1.192	208.734	335.271	26.682	12.386
-486.029	-535.810	1.192	208.435	334.954	26.427	12.266
-485.896	-535.502	1.191	207.987	334.834	26.587	12.362
-485.469	-535.094	1.188	207.578	334.948	26.628	12.414
-485.239	-534.933	1.187	207.426	335.022	26.879	12.469
-484.860	-534.349	1.187	206.750	334.170	26.700	12.496
-483.995	-534.080	1.189	205.776	334.015	27.316	12.614
-483.829	-533.339	1.192	205.771	333.451	27.057	12.508
-483.161	-532.892	1.190	204.912	333.860	27.211	12.637
-482.751	-532.308	1.187	204.166	334.079	26.790	12.571
-481.716	-531.579	1.182	203.472	335.084	26.978	12.750
-481.206	-530.973	1.183	202.933	334.785	26.925	12.853
-480.418	-530.443	1.183	201.913	334.990	27.059	12.743
-479.331	-529.628	1.181	200.996	336.085	27.428	12.984
-478.432	-528.639	1.186	200.083	337.734	27.740	13.119
-477.802	-527.987	1.181	199.490	340.586	28.416	13.310
-476.432	-527.111	1.181	198.541	343.833	28.396	13.354
-475.579	-526.355	1.177	197.939	346.321	28.601	13.579
-474.813	-525.744	1.177	197.215	350.979	28.686	13.587
-474.166	-524.758	1.173	196.497	353.339	29.083	13.806
-473.038	-524.361	1.176	195.581	358.024	28.921	13.733
-472.192	-523.185	1.177	194.737	363.872	29.344	14.028
-471.249	-522.749	1.174	193.970	369.147	29.562	14.129
-470.436	-521.837	1.171	193.556	372.782	29.944	14.237
-469.184	-521.057	1.169	192.881	378.802	29.765	14.358
-468.638	-520.568	1.166	192.306	383.929	30.044	14.472
-467.630	-520.026	1.168	191.663	393.292	30.504	14.735
-467.284	-519.200	1.174	191.245	401.763	30.412	14.807
-466.048	-518.257	1.166	190.621	404.107	30.011	14.787
-465.629	-518.044	1.170	190.192	410.590	30.834	15.110
-464.407	-517.239	1.171	189.847	419.645	30.954	15.174
-463.755	-516.865	1.169	189.621	423.316	31.346	15.341
-463.364	-516.383	1.167	189.250	429.458	30.929	15.278
-462.258	-515.659	1.167	188.916	435.821	31.270	15.643
-461.862	-515.192	1.162	188.533	439.420	31.375	15.637
-461.242	-514.472	1.163	188.204	447.864	31.444	15.773
-460.425	-514.017	1.161	187.450	452.771	31.327	15.783
-459.946	-513.711	1.161	187.424	459.101	32.092	16.000
-459.240	-513.028	1.166	187.147	465.370	31.750	16.051
-458.921	-513.032	1.159	186.806	470.823	32.128	16.194
-458.025	-512.351	1.160	186.349	475.733	32.185	16.267
-457.657	-511.691	1.164	186.038	480.340	32.724	16.562
-457.116	-511.519	1.158	186.271	481.582	32.544	16.447
-456.397	-511.406	1.156	185.869	480.035	32.688	16.570
-455.851	-510.630	1.161	185.618	485.931	32.774	16.647
-455.230	-510.632	1.156	185.302	495.616	32.623	16.780
-454.706	-509.908	1.158	185.291	493.022	33.172	16.802
-454.247	-509.470	1.160	185.193	504.897	33.141	16.969
-454.029	-509.419	1.156	184.863	504.517	33.402	17.056
-453.390	-508.883	1.157	184.724	509.908	33.637	17.333
-452.612	-508.263	1.153	184.035	510.222	33.270	17.333
-452.343	-507.928	1.151	183.831	515.046	33.186	17.323
-451.772	-507.583	1.155	183.558	515.466	33.598	17.428
-451.697	-507.294	1.158	183.560	520.705	33.949	17.644
-451.267	-506.948	1.159	183.222	521.649	33.265	17.367
-450.741	-506.346	1.157	182.949	519.012	33.633	17.613
-449.993	-506.270	1.154	182.922	523.746	34.197	17.540
-449.909	-505.882	1.154	182.234	522.957	33.710	17.528
-448.916	-505.257	1.153	181.835	526.532	33.597	17.654
-449.023	-505.143	1.154	181.063	526.339	33.873	17.535
-448.491	-504.552	1.157	181.310	531.387	33.824	17.652
-448.150	-504.152	1.154	180.362	534.514	33.348	17.577
-447.724	-503.768	1.159	180.440	534.467	33.814	17.765
-447.273	-503.667	1.153	180.366	537.712	33.662	17.734
-447.054	-503.063	1.153	179.651	537.556	34.054	17.727
-446.765	-502.858	1.155	179.489	541.451	33.958	17.890
-446.035	-502.099	1.159	178.955	538.866	34.074	17.896
-445.862	-501.898	1.154	178.781	542.720	34.060	17.984
-445.209	-501.616	1.152	178.229	545.038	33.834	17.847
-445.313	-501.239	1.158	178.608	549.227	34.230	18.128
-444.319	-501.005	1.153	178.350	551.832	34.458	18.331
-444.221	-500.497	1.155	177.886	550.777	34.280	18.297
-443.942	-500.584	1.152	177.522	555.189	34.555	18.224
-443.487	-500.148	1.156	177.190	552.681	34.208	18.170
-443.089	-499.631	1.157	176.748	550.450	34.308	18.193
-442.782	-499.286	1.155	176.512	554.010	34.239	18.078
-442.346	-498.933	1.156	176.135	553.974	34.178	18.161
-441.861	-498.726	1.156	175.393	557.882	34.651	18.332
-441.615	-498.211	1.154	175.531	557.047	34.467	18.343
-441.292	-497.807	1.155	175.209	559.940	34.309	18.372
-440.690	-497.529	1.154	175.120	560.928	34.255	18.375
-440.430	-497.211	1.156	174.638	564.135	34.656	18.385
-439.948	-496.929	1.156	173.897	567.120	34.143	18.451
-439.610	-496.568	1.159	173.847	564.131	34.778	18.590
-439.255	-496.083	1.155	173.598	567.428	34.582	18.549
-439.241	-496.124	1.151	173.464	567.672	34.809	18.639
-438.687	-495.773	1.149	172.976	567.755	34.679	18.708
-438.330	-495.246	1.155	172.845	568.220	34.439	18.581
-437.884	-494.911	1.155	171.819	565.306	34.351	18.477
-437.627	-494.696	1.154	172.142	564.908	34.812	18.463
-437.468	-494.514	1.158	172.296	569.885	34.745	18.844
-437.215	-494.129	1.153	171.185	566.926	34.600	18.679
-436.572	-493.457	1.154	170.961	571.353	34.429	18.786
-436.273	-493.398	1.150	171.127	571.414	35.276	19.010
-435.842	-493.164	1.152	170.607	575.706	35.031	18.899
-435.562	-492.519	1.156	170.702	573.408	35.280	18.884
-435.198	-492.452	1.154	169.938	570.759	35.040	19.062
-434.989	-492.237	1.159	170.264	571.917	35.435	18.978
-434.613	-491.943	1.159	169.298	579.101	35.349	19.133
-434.509	-491.792	1.153	169.209	579.089	35.403	19.103
-434.093	-491.254	1.155	169.309	578.449	35.233	19.169
-433.580	-491.228	1.151	168.867	577.605	35.375	19.025
-433.460	-490.786	1.152	168.461	576.840	34.947	18.812
-432.859	-489.933	1.156	167.918	579.823	34.982	19.021
-432.516	-489.453	1.157	166.964	581.214	34.654	18.895
-432.503	-489.229	1.155	167.024	576.202	34.643	18.818
-432.264	-489.220	1.153	166.705	577.537	35.119	19.151
-431.827	-488.765	1.156	166.012	578.385	34.743	18.923
-431.189	-488.208	1.156	165.582	578.953	34.778	18.949
-431.000	-488.192	1.156	164.919	580.041	34.532	19.008
-430.703	-487.949	1.157	165.686	580.968	34.693	18.984
-430.638	-487.687	1.153	165.074	579.840	34.906	19.048
-430.153	-487.011	1.156	163.953	580.376	34.678	19.121
-429.668	-486.800	1.158	164.567	576.840	35.025	19.030
-429.504	-486.887	1.154	164.184	580.744	35.234	19.222
-429.041	-486.317	1.155	163.931	582.512	35.360	19.250
-428.783	-486.130	1.151	164.244	584.132	35.439	19.424
-428.639	-485.602	1.160	163.477	584.394	35.854	19.415
-428.450	-485.388	1.157	162.689	580.894	35.204	19.227
-427.974	-485.291	1.158	162.632	585.914	35.594	19.509
-427.329	-484.416	1.155	162.270	583.443	35.087	19.424
-427.303	-484.368	1.152	161.820	581.327	34.876	19.338
-427.008	-483.786	1.160	161.032	583.476	34.776	19.215
