(310s) inckl_eta: 98.151514,  inckl_z: 0.250238,  loss: 63.582913,  ess_rws: 1.300291,  ess_eta: 1.403214,  ess_z: 19.491480,  density: -583.275974
(315s) inckl_eta: 164.758767,  inckl_z: 0.196659,  loss: 47.627016,  ess_rws: 1.736162,  ess_eta: 1.349603,  ess_z: 20.229868,  density: -503.241834
(305s) inckl_eta: 169.751734,  inckl_z: 0.190633,  loss: 38.880104,  ess_rws: 1.832867,  ess_eta: 1.304973,  ess_z: 20.992408,  density: -484.549427
(309s) inckl_eta: 164.926301,  inckl_z: 0.150637,  loss: 34.480792,  ess_rws: 1.945387,  ess_eta: 1.293908,  ess_z: 21.932546,  density: -464.706204
(305s) inckl_eta: 158.425699,  inckl_z: 0.130666,  loss: 31.430380,  ess_rws: 2.045129,  ess_eta: 1.292771,  ess_z: 22.556776,  density: -449.893903
(311s) inckl_eta: 145.431802,  inckl_z: 0.126344,  loss: 30.093833,  ess_rws: 2.134056,  ess_eta: 1.298214,  ess_z: 22.920535,  density: -437.446324
(311s) inckl_eta: 129.571588,  inckl_z: 0.128868,  loss: 29.850510,  ess_rws: 2.170125,  ess_eta: 1.303498,  ess_z: 23.130846,  density: -429.023031
(304s) inckl_eta: 118.675149,  inckl_z: 0.130670,  loss: 30.268792,  ess_rws: 2.208510,  ess_eta: 1.312887,  ess_z: 23.270210,  density: -420.190279
(307s) inckl_eta: 98.261948,  inckl_z: 0.124333,  loss: 31.132819,  ess_rws: 2.233251,  ess_eta: 1.324211,  ess_z: 23.434528,  density: -412.980427
(313s) inckl_eta: 79.109649,  inckl_z: 0.105831,  loss: 32.494059,  ess_rws: 2.245547,  ess_eta: 1.338672,  ess_z: 23.643216,  density: -405.205905
(301s) inckl_eta: 62.399307,  inckl_z: 0.090213,  loss: 33.387072,  ess_rws: 2.261151,  ess_eta: 1.366833,  ess_z: 23.798357,  density: -398.611894
(305s) inckl_eta: 55.220400,  inckl_z: 0.092123,  loss: 33.071372,  ess_rws: 2.260411,  ess_eta: 1.373868,  ess_z: 23.909346,  density: -396.551437
(305s) inckl_eta: 52.781179,  inckl_z: 0.096780,  loss: 32.499538,  ess_rws: 2.289733,  ess_eta: 1.388743,  ess_z: 23.951307,  density: -394.567420
(303s) inckl_eta: 49.781151,  inckl_z: 0.092816,  loss: 31.188360,  ess_rws: 2.291241,  ess_eta: 1.422369,  ess_z: 24.097258,  density: -373.940764
(307s) inckl_eta: 41.233627,  inckl_z: 0.115067,  loss: 26.072365,  ess_rws: 2.336749,  ess_eta: 1.667942,  ess_z: 24.373354,  density: -325.923862
(302s) inckl_eta: 28.338641,  inckl_z: 0.160494,  loss: 22.366331,  ess_rws: 2.330590,  ess_eta: 1.976961,  ess_z: 24.486067,  density: -310.266029
(311s) inckl_eta: 16.746274,  inckl_z: 0.248850,  loss: 19.702691,  ess_rws: 2.363773,  ess_eta: 2.613454,  ess_z: 24.492031,  density: -297.879740
(306s) inckl_eta: 8.589088,  inckl_z: 0.344975,  loss: 17.580178,  ess_rws: 2.370550,  ess_eta: 4.402081,  ess_z: 24.428632,  density: -288.656332
(312s) inckl_eta: 3.172601,  inckl_z: 0.434137,  loss: 15.503173,  ess_rws: 2.380041,  ess_eta: 11.542588,  ess_z: 24.255961,  density: -283.986966
(308s) inckl_eta: 0.564854,  inckl_z: 0.474050,  loss: 14.225134,  ess_rws: 2.408444,  ess_eta: 20.576283,  ess_z: 24.112760,  density: -282.667166
(307s) inckl_eta: 0.046520,  inckl_z: 0.513690,  loss: 13.859371,  ess_rws: 2.397066,  ess_eta: 23.699399,  ess_z: 24.065529,  density: -282.683088
(308s) inckl_eta: 0.011632,  inckl_z: 0.541745,  loss: 13.768501,  ess_rws: 2.399304,  ess_eta: 24.479514,  ess_z: 24.072834,  density: -282.717625
(309s) inckl_eta: 0.003863,  inckl_z: 0.556493,  loss: 13.716804,  ess_rws: 2.408813,  ess_eta: 24.673574,  ess_z: 24.076701,  density: -282.738420
(312s) inckl_eta: 0.001983,  inckl_z: 0.567669,  loss: 13.719775,  ess_rws: 2.404435,  ess_eta: 24.733785,  ess_z: 24.096547,  density: -282.735391
(312s) inckl_eta: 0.002005,  inckl_z: 0.578227,  loss: 13.692575,  ess_rws: 2.412083,  ess_eta: 24.758531,  ess_z: 24.112302,  density: -282.729497
(309s) inckl_eta: 0.001541,  inckl_z: 0.582442,  loss: 13.667434,  ess_rws: 2.413745,  ess_eta: 24.767935,  ess_z: 24.124481,  density: -282.750904
(310s) inckl_eta: 0.001430,  inckl_z: 0.588506,  loss: 13.642316,  ess_rws: 2.404503,  ess_eta: 24.772565,  ess_z: 24.151055,  density: -282.540683
(314s) inckl_eta: 0.001347,  inckl_z: 0.592750,  loss: 13.659374,  ess_rws: 2.410379,  ess_eta: 24.773098,  ess_z: 24.145310,  density: -282.673466
(307s) inckl_eta: 0.001373,  inckl_z: 0.594043,  loss: 13.647586,  ess_rws: 2.415897,  ess_eta: 24.776099,  ess_z: 24.159834,  density: -282.565729
(310s) inckl_eta: 0.001288,  inckl_z: 0.597558,  loss: 13.636824,  ess_rws: 2.418099,  ess_eta: 24.776681,  ess_z: 24.166895,  density: -282.619692
