snr: 4.433709, var: 3.678090, inckl_gen:232.612595, inckl_eta:70.104042, inckl_z:0.800617
snr: 0.722547, var: 0.165749, inckl_gen:0.002954, inckl_eta:0.000869, inckl_z:0.037511
snr: 0.721235, var: 0.167398, inckl_gen:0.001507, inckl_eta:0.000386, inckl_z:0.151523
snr: 0.722286, var: 0.184389, inckl_gen:0.010438, inckl_eta:0.001023, inckl_z:1.211652
snr: 0.721649, var: 0.163787, inckl_gen:0.003416, inckl_eta:0.000686, inckl_z:0.074039
snr: 0.721098, var: 0.149508, inckl_gen:0.050521, inckl_eta:0.000617, inckl_z:1.066452
snr: 0.720758, var: 0.158954, inckl_gen:0.084961, inckl_eta:0.000706, inckl_z:1.152645
snr: 0.720799, var: 0.157806, inckl_gen:0.014032, inckl_eta:0.001818, inckl_z:0.548189
snr: 0.725733, var: 0.173866, inckl_gen:0.001215, inckl_eta:0.000586, inckl_z:0.987840
snr: 0.721308, var: 0.168388, inckl_gen:0.011225, inckl_eta:0.000917, inckl_z:0.646455
snr: 0.722015, var: 0.167942, inckl_gen:0.003299, inckl_eta:0.000683, inckl_z:0.877650
snr: 0.723159, var: 0.152160, inckl_gen:0.002116, inckl_eta:0.000696, inckl_z:0.023860
snr: 0.722635, var: 0.172267, inckl_gen:0.001526, inckl_eta:0.000541, inckl_z:0.074332
snr: 0.718547, var: 0.158970, inckl_gen:0.013758, inckl_eta:0.000665, inckl_z:0.298610
snr: 0.719850, var: 0.165331, inckl_gen:0.035895, inckl_eta:0.001239, inckl_z:0.905050
snr: 0.722628, var: 0.177144, inckl_gen:0.004673, inckl_eta:0.000566, inckl_z:0.207565
snr: 0.720401, var: 0.181974, inckl_gen:0.012086, inckl_eta:0.003594, inckl_z:1.020798
snr: 0.723677, var: 0.185600, inckl_gen:0.011126, inckl_eta:0.000770, inckl_z:0.124673
snr: 0.730153, var: 0.177482, inckl_gen:0.005917, inckl_eta:0.000483, inckl_z:0.532547
snr: 0.723490, var: 0.168907, inckl_gen:0.006235, inckl_eta:0.000835, inckl_z:0.492248
snr: 0.722403, var: 0.159174, inckl_gen:0.013834, inckl_eta:0.000982, inckl_z:0.368714
snr: 0.718998, var: 0.148156, inckl_gen:0.004955, inckl_eta:0.000810, inckl_z:0.575024
snr: 0.725304, var: 0.166036, inckl_gen:0.009861, inckl_eta:0.000729, inckl_z:0.110393
snr: 0.720376, var: 0.176916, inckl_gen:0.005833, inckl_eta:0.001136, inckl_z:1.247400
snr: 0.725904, var: 0.200388, inckl_gen:0.001531, inckl_eta:0.001367, inckl_z:0.559650
snr: 0.725739, var: 0.189910, inckl_gen:0.508716, inckl_eta:0.000560, inckl_z:0.949157
snr: 0.720018, var: 0.157084, inckl_gen:0.015920, inckl_eta:0.001668, inckl_z:0.477472
snr: 0.726293, var: 0.160317, inckl_gen:0.017363, inckl_eta:0.000460, inckl_z:0.033262
snr: 0.718497, var: 0.159884, inckl_gen:0.019955, inckl_eta:0.001395, inckl_z:0.459901
snr: 0.728618, var: 0.165309, inckl_gen:0.002965, inckl_eta:0.000624, inckl_z:0.246083
snr: 0.725945, var: 0.151687, inckl_gen:0.002867, inckl_eta:0.001303, inckl_z:0.128737
snr: 0.719954, var: 0.162598, inckl_gen:0.006396, inckl_eta:0.000559, inckl_z:0.268080
snr: 0.722334, var: 0.151084, inckl_gen:0.689547, inckl_eta:0.000743, inckl_z:0.610179
snr: 0.723453, var: 0.201409, inckl_gen:0.060733, inckl_eta:0.006499, inckl_z:1.241593
snr: 0.717506, var: 0.164196, inckl_gen:0.013042, inckl_eta:0.000522, inckl_z:0.662366
snr: 0.726266, var: 0.186404, inckl_gen:0.001092, inckl_eta:0.000631, inckl_z:0.067893
snr: 0.721308, var: 0.161950, inckl_gen:0.001720, inckl_eta:0.000673, inckl_z:0.126544
snr: 0.722530, var: 0.161544, inckl_gen:0.001467, inckl_eta:0.000665, inckl_z:0.243949
snr: 0.723315, var: 0.200161, inckl_gen:0.003616, inckl_eta:0.002299, inckl_z:0.282566
snr: 0.718431, var: 0.186309, inckl_gen:0.008921, inckl_eta:0.000650, inckl_z:0.645328
snr: 0.722192, var: 0.173525, inckl_gen:0.054507, inckl_eta:0.001289, inckl_z:1.351568
snr: 0.723102, var: 0.165098, inckl_gen:0.006488, inckl_eta:0.001225, inckl_z:0.235163
snr: 0.723243, var: 0.148530, inckl_gen:0.006914, inckl_eta:0.000767, inckl_z:0.900757
snr: 0.719602, var: 0.173798, inckl_gen:0.012448, inckl_eta:0.000758, inckl_z:0.151414
snr: 0.715957, var: 0.154341, inckl_gen:0.003849, inckl_eta:0.000493, inckl_z:0.048892
snr: 0.713899, var: 0.154951, inckl_gen:0.008605, inckl_eta:0.001274, inckl_z:0.270265
snr: 0.722607, var: 0.167385, inckl_gen:0.042544, inckl_eta:0.000825, inckl_z:1.078762
snr: 0.717178, var: 0.156780, inckl_gen:0.023566, inckl_eta:0.001078, inckl_z:0.887158
snr: 0.715780, var: 0.164442, inckl_gen:0.003149, inckl_eta:0.000381, inckl_z:0.184223
snr: 0.722425, var: 0.195919, inckl_gen:0.001464, inckl_eta:0.000530, inckl_z:0.168198
snr: 0.722510, var: 0.169502, inckl_gen:0.002257, inckl_eta:0.000806, inckl_z:0.634482
snr: 0.721611, var: 0.156793, inckl_gen:0.002331, inckl_eta:0.000730, inckl_z:0.102577
snr: 0.720194, var: 0.171776, inckl_gen:0.003104, inckl_eta:0.000817, inckl_z:0.289973
snr: 0.722619, var: 0.163290, inckl_gen:0.195550, inckl_eta:0.004145, inckl_z:0.182014
snr: 0.717947, var: 0.159350, inckl_gen:0.004038, inckl_eta:0.000853, inckl_z:0.653544
snr: 0.720529, var: 0.155240, inckl_gen:0.002815, inckl_eta:0.016344, inckl_z:0.435719
snr: 0.730184, var: 0.178000, inckl_gen:0.109585, inckl_eta:0.001740, inckl_z:0.764106
snr: 0.717520, var: 0.161018, inckl_gen:0.005870, inckl_eta:0.001634, inckl_z:0.769075
snr: 0.720033, var: 0.152151, inckl_gen:0.001354, inckl_eta:0.000415, inckl_z:0.030756
snr: 0.720566, var: 0.147877, inckl_gen:0.001266, inckl_eta:0.000377, inckl_z:0.047103
snr: 0.719935, var: 0.150256, inckl_gen:0.001352, inckl_eta:0.000555, inckl_z:1.076383
snr: 0.719261, var: 0.160528, inckl_gen:0.005538, inckl_eta:0.000626, inckl_z:0.096619
snr: 0.721643, var: 0.163196, inckl_gen:1.406744, inckl_eta:0.002100, inckl_z:1.587116
snr: 0.723182, var: 0.187285, inckl_gen:0.014261, inckl_eta:0.002944, inckl_z:1.313252
snr: 0.720098, var: 0.164227, inckl_gen:0.009720, inckl_eta:0.000615, inckl_z:1.013507
snr: 0.720110, var: 0.170899, inckl_gen:0.088340, inckl_eta:0.001134, inckl_z:0.325308
snr: 0.718611, var: 0.166810, inckl_gen:0.002250, inckl_eta:0.000736, inckl_z:1.204103
snr: 0.721230, var: 0.173331, inckl_gen:0.021343, inckl_eta:0.000314, inckl_z:0.538532
snr: 0.723121, var: 0.179012, inckl_gen:0.006176, inckl_eta:0.001423, inckl_z:0.084450
snr: 0.721567, var: 0.183770, inckl_gen:0.004431, inckl_eta:0.000601, inckl_z:0.103293
snr: 0.717989, var: 0.186923, inckl_gen:0.001745, inckl_eta:0.000438, inckl_z:0.424192
snr: 0.727952, var: 0.170976, inckl_gen:0.044315, inckl_eta:0.000759, inckl_z:0.215994
snr: 0.725309, var: 0.155750, inckl_gen:0.001156, inckl_eta:0.000205, inckl_z:0.097151
snr: 0.722242, var: 0.172852, inckl_gen:0.002591, inckl_eta:0.000637, inckl_z:0.200123
snr: 0.723649, var: 0.158000, inckl_gen:0.007785, inckl_eta:0.000614, inckl_z:0.302514
snr: 0.721431, var: 0.158413, inckl_gen:0.002506, inckl_eta:0.000883, inckl_z:0.593294
snr: 0.723924, var: 0.163054, inckl_gen:0.003670, inckl_eta:0.001199, inckl_z:0.506280
snr: 0.720318, var: 0.199713, inckl_gen:0.004474, inckl_eta:0.000521, inckl_z:0.142746
snr: 0.718711, var: 0.164428, inckl_gen:0.002038, inckl_eta:0.000724, inckl_z:0.048456
snr: 0.716310, var: 0.161942, inckl_gen:0.003533, inckl_eta:0.023569, inckl_z:0.330455
snr: 0.725461, var: 0.178652, inckl_gen:0.003242, inckl_eta:0.000802, inckl_z:0.194262
snr: 0.730332, var: 0.161566, inckl_gen:0.025286, inckl_eta:0.001411, inckl_z:1.114269
snr: 0.734695, var: 0.163980, inckl_gen:0.006735, inckl_eta:0.000887, inckl_z:1.402865
snr: 0.727079, var: 0.187969, inckl_gen:0.005115, inckl_eta:0.001035, inckl_z:0.609434
snr: 0.723583, var: 0.192514, inckl_gen:0.002533, inckl_eta:0.000355, inckl_z:0.237796
snr: 0.718616, var: 0.169793, inckl_gen:0.453428, inckl_eta:0.000806, inckl_z:0.855405
snr: 0.716312, var: 0.177299, inckl_gen:0.006600, inckl_eta:0.000852, inckl_z:0.746914
snr: 0.722787, var: 0.167237, inckl_gen:0.005654, inckl_eta:0.000514, inckl_z:0.540303
snr: 0.726242, var: 0.156016, inckl_gen:0.002997, inckl_eta:0.000831, inckl_z:0.133828
snr: 0.720201, var: 0.199403, inckl_gen:0.007753, inckl_eta:0.000473, inckl_z:0.280088
snr: 0.719960, var: 0.190226, inckl_gen:0.003488, inckl_eta:0.000221, inckl_z:0.047745
snr: 0.723583, var: 0.189850, inckl_gen:0.028431, inckl_eta:0.001460, inckl_z:0.438409
snr: 0.721550, var: 0.170850, inckl_gen:0.012710, inckl_eta:0.000554, inckl_z:1.294863
snr: 0.719553, var: 0.194679, inckl_gen:0.004027, inckl_eta:0.000808, inckl_z:1.012115
snr: 0.726065, var: 0.184993, inckl_gen:0.017767, inckl_eta:0.000549, inckl_z:0.864385
snr: 0.725510, var: 0.164500, inckl_gen:0.020062, inckl_eta:0.000819, inckl_z:0.200531
snr: 0.726157, var: 0.164609, inckl_gen:0.005240, inckl_eta:0.000735, inckl_z:0.740500
snr: 0.726316, var: 0.158795, inckl_gen:0.001839, inckl_eta:0.000387, inckl_z:0.409511
snr: 0.727616, var: 0.151463, inckl_gen:0.006217, inckl_eta:0.000656, inckl_z:0.055336
snr: 0.727002, var: 0.179343, inckl_gen:0.009794, inckl_eta:0.000780, inckl_z:0.549484
snr: 0.720871, var: 0.178281, inckl_gen:0.000879, inckl_eta:0.000728, inckl_z:0.661998
snr: 0.722399, var: 0.166717, inckl_gen:0.007780, inckl_eta:0.000890, inckl_z:1.163371
snr: 0.736884, var: 0.182892, inckl_gen:0.001644, inckl_eta:0.000578, inckl_z:0.358589
snr: 0.730419, var: 0.181039, inckl_gen:0.002644, inckl_eta:0.000736, inckl_z:0.049276
snr: 0.722905, var: 0.178866, inckl_gen:0.001187, inckl_eta:0.000422, inckl_z:0.158421
snr: 0.727894, var: 0.186641, inckl_gen:0.001364, inckl_eta:0.000333, inckl_z:0.262930
snr: 0.725094, var: 0.175866, inckl_gen:0.038366, inckl_eta:0.000803, inckl_z:0.157965
snr: 0.717786, var: 0.167907, inckl_gen:0.003478, inckl_eta:0.000445, inckl_z:0.019182
snr: 0.723794, var: 0.177339, inckl_gen:0.027152, inckl_eta:0.002107, inckl_z:0.468507
snr: 0.723707, var: 0.181921, inckl_gen:0.003718, inckl_eta:0.000950, inckl_z:0.650790
snr: 0.720535, var: 0.169325, inckl_gen:0.015411, inckl_eta:0.001463, inckl_z:1.838343
snr: 0.726332, var: 0.169743, inckl_gen:0.002807, inckl_eta:0.001009, inckl_z:1.090365
snr: 0.718080, var: 0.151878, inckl_gen:0.056708, inckl_eta:0.000810, inckl_z:1.021888
snr: 0.718969, var: 0.156984, inckl_gen:0.009620, inckl_eta:0.000995, inckl_z:1.122255
snr: 0.726270, var: 0.175856, inckl_gen:0.007447, inckl_eta:0.001700, inckl_z:0.144883
snr: 0.721149, var: 0.171217, inckl_gen:3.532996, inckl_eta:0.002447, inckl_z:1.971819
snr: 0.720613, var: 0.172805, inckl_gen:0.009216, inckl_eta:0.000765, inckl_z:0.262008
snr: 0.725632, var: 0.157745, inckl_gen:0.025029, inckl_eta:0.000524, inckl_z:0.185685
snr: 0.723127, var: 0.165904, inckl_gen:0.008698, inckl_eta:0.001325, inckl_z:0.832572
snr: 0.729605, var: 0.187430, inckl_gen:0.003919, inckl_eta:0.000550, inckl_z:0.064850
snr: 0.722855, var: 0.164602, inckl_gen:0.019924, inckl_eta:0.001115, inckl_z:0.283292
snr: 0.719189, var: 0.156103, inckl_gen:0.004976, inckl_eta:0.002390, inckl_z:0.192012
snr: 0.734159, var: 0.161295, inckl_gen:0.007229, inckl_eta:0.001044, inckl_z:0.023139
snr: 0.725969, var: 0.168256, inckl_gen:0.046014, inckl_eta:0.019785, inckl_z:0.949859
snr: 0.724779, var: 0.211855, inckl_gen:0.001694, inckl_eta:0.000497, inckl_z:0.688291
snr: 0.723761, var: 0.190072, inckl_gen:0.043571, inckl_eta:0.001054, inckl_z:2.479592
snr: 0.717367, var: 0.195607, inckl_gen:0.002269, inckl_eta:0.000468, inckl_z:0.615132
snr: 0.724800, var: 0.176643, inckl_gen:0.001328, inckl_eta:0.001132, inckl_z:0.284356
snr: 0.724495, var: 0.177854, inckl_gen:0.003305, inckl_eta:0.000539, inckl_z:0.384878
snr: 0.720266, var: 0.168880, inckl_gen:0.004520, inckl_eta:0.000931, inckl_z:0.795630
snr: 0.725000, var: 0.178166, inckl_gen:0.070953, inckl_eta:0.000631, inckl_z:0.054135
snr: 0.720780, var: 0.205902, inckl_gen:0.001632, inckl_eta:0.000279, inckl_z:0.254595
snr: 0.720192, var: 0.199761, inckl_gen:0.019661, inckl_eta:0.000676, inckl_z:0.590038
snr: 0.717333, var: 0.185078, inckl_gen:0.002635, inckl_eta:0.000969, inckl_z:0.425437
snr: 0.711389, var: 0.160200, inckl_gen:0.001229, inckl_eta:0.000513, inckl_z:0.496878
snr: 0.721515, var: 0.176063, inckl_gen:0.005983, inckl_eta:0.000868, inckl_z:0.070420
snr: 0.712183, var: 0.150798, inckl_gen:0.013179, inckl_eta:0.000650, inckl_z:0.458041
snr: 0.715819, var: 0.165374, inckl_gen:0.002382, inckl_eta:0.000441, inckl_z:0.060417
snr: 0.717423, var: 0.163591, inckl_gen:0.004422, inckl_eta:0.001048, inckl_z:0.024131
snr: 0.718579, var: 0.197354, inckl_gen:0.003158, inckl_eta:0.000800, inckl_z:0.237701
snr: 0.715237, var: 0.176784, inckl_gen:0.020173, inckl_eta:0.001735, inckl_z:0.385447
snr: 0.716470, var: 0.166734, inckl_gen:0.026942, inckl_eta:0.000369, inckl_z:0.378837
snr: 0.719413, var: 0.174614, inckl_gen:0.005223, inckl_eta:0.001801, inckl_z:0.598575
snr: 0.720912, var: 0.197032, inckl_gen:0.005017, inckl_eta:0.000922, inckl_z:0.069499
snr: 0.729586, var: 0.170519, inckl_gen:0.002362, inckl_eta:0.001143, inckl_z:0.639596
snr: 0.721304, var: 0.156751, inckl_gen:0.006582, inckl_eta:0.000654, inckl_z:0.196121
snr: 0.726767, var: 0.163136, inckl_gen:0.079830, inckl_eta:0.000459, inckl_z:1.416942
snr: 0.719386, var: 0.164647, inckl_gen:0.081952, inckl_eta:0.000803, inckl_z:0.592198
snr: 0.721220, var: 0.171146, inckl_gen:0.075571, inckl_eta:0.000656, inckl_z:0.350172
snr: 0.720370, var: 0.199018, inckl_gen:0.009720, inckl_eta:0.000999, inckl_z:0.449980
snr: 0.719433, var: 0.208198, inckl_gen:0.014990, inckl_eta:0.000582, inckl_z:0.302060
snr: 0.722194, var: 0.192416, inckl_gen:0.000883, inckl_eta:0.000493, inckl_z:0.025343
snr: 0.720293, var: 0.169997, inckl_gen:0.001629, inckl_eta:0.000904, inckl_z:0.062287
snr: 0.720435, var: 0.155356, inckl_gen:0.011444, inckl_eta:0.000938, inckl_z:1.554192
snr: 0.718135, var: 0.166575, inckl_gen:0.003438, inckl_eta:0.000870, inckl_z:1.517543
snr: 0.717541, var: 0.176008, inckl_gen:0.000894, inckl_eta:0.000513, inckl_z:0.019696
snr: 0.721898, var: 0.163064, inckl_gen:0.170391, inckl_eta:0.000797, inckl_z:1.083993
snr: 0.716612, var: 0.203074, inckl_gen:0.025142, inckl_eta:0.001259, inckl_z:0.262482
snr: 0.727472, var: 0.196690, inckl_gen:0.006189, inckl_eta:0.000717, inckl_z:0.850329
snr: 0.721031, var: 0.194689, inckl_gen:0.001583, inckl_eta:0.000450, inckl_z:0.036510
snr: 0.720466, var: 0.209693, inckl_gen:0.001081, inckl_eta:0.000592, inckl_z:0.512023
snr: 0.716664, var: 0.173630, inckl_gen:0.006041, inckl_eta:0.000440, inckl_z:0.022291
snr: 0.721903, var: 0.167383, inckl_gen:0.004711, inckl_eta:0.001243, inckl_z:0.496252
snr: 0.725254, var: 0.164788, inckl_gen:2.977468, inckl_eta:0.001174, inckl_z:1.377285
snr: 0.715232, var: 0.170607, inckl_gen:0.017371, inckl_eta:0.001694, inckl_z:1.355443
snr: 0.714929, var: 0.171574, inckl_gen:0.008329, inckl_eta:0.001956, inckl_z:0.918383
snr: 0.716790, var: 0.195013, inckl_gen:0.036321, inckl_eta:0.000579, inckl_z:0.092846
snr: 0.723664, var: 0.196541, inckl_gen:0.206701, inckl_eta:0.000826, inckl_z:0.924758
snr: 0.727294, var: 0.188749, inckl_gen:0.007915, inckl_eta:0.000876, inckl_z:0.741161
snr: 0.720870, var: 0.165227, inckl_gen:0.002074, inckl_eta:0.000581, inckl_z:0.386439
snr: 0.723684, var: 0.190170, inckl_gen:0.001809, inckl_eta:0.002545, inckl_z:0.186000
snr: 0.719053, var: 0.188120, inckl_gen:0.005723, inckl_eta:0.001813, inckl_z:0.023491
snr: 0.718463, var: 0.168626, inckl_gen:0.008511, inckl_eta:0.000657, inckl_z:0.668605
snr: 0.727385, var: 0.163877, inckl_gen:0.008347, inckl_eta:0.010726, inckl_z:0.331956
snr: 0.719298, var: 0.167849, inckl_gen:0.012106, inckl_eta:0.001203, inckl_z:0.702919
snr: 0.723155, var: 0.182016, inckl_gen:0.002133, inckl_eta:0.001040, inckl_z:0.145821
snr: 0.721637, var: 0.179719, inckl_gen:0.008622, inckl_eta:0.001818, inckl_z:0.068389
snr: 0.722996, var: 0.160419, inckl_gen:0.004128, inckl_eta:0.024811, inckl_z:2.222458
snr: 0.720732, var: 0.166604, inckl_gen:0.007806, inckl_eta:0.001106, inckl_z:0.969694
snr: 0.719408, var: 0.179393, inckl_gen:0.022370, inckl_eta:0.001182, inckl_z:0.805203
snr: 0.716743, var: 0.173205, inckl_gen:0.001832, inckl_eta:0.000457, inckl_z:0.163577
snr: 0.720345, var: 0.168472, inckl_gen:0.126754, inckl_eta:0.000664, inckl_z:1.589458
snr: 0.717397, var: 0.176906, inckl_gen:0.003394, inckl_eta:0.000719, inckl_z:0.020810
snr: 0.721769, var: 0.180364, inckl_gen:0.010185, inckl_eta:0.000787, inckl_z:0.119485
snr: 0.722248, var: 0.196754, inckl_gen:0.014754, inckl_eta:0.006468, inckl_z:2.395412
snr: 0.723336, var: 0.206739, inckl_gen:0.005678, inckl_eta:0.000693, inckl_z:1.370068
snr: 0.718961, var: 0.198841, inckl_gen:0.002894, inckl_eta:0.001081, inckl_z:0.741960
snr: 0.718984, var: 0.189878, inckl_gen:0.002005, inckl_eta:0.000674, inckl_z:0.417512
snr: 0.723589, var: 0.193594, inckl_gen:0.003015, inckl_eta:0.000562, inckl_z:0.605545
snr: 0.725870, var: 0.195745, inckl_gen:0.008526, inckl_eta:0.000612, inckl_z:0.030309
snr: 0.726425, var: 0.187312, inckl_gen:0.002978, inckl_eta:0.000656, inckl_z:0.131818
snr: 0.723590, var: 0.196947, inckl_gen:0.007940, inckl_eta:0.001055, inckl_z:0.890994
snr: 0.719484, var: 0.180819, inckl_gen:0.033418, inckl_eta:0.000239, inckl_z:0.420975
snr: 0.724976, var: 0.183259, inckl_gen:0.001671, inckl_eta:0.000881, inckl_z:0.537153
snr: 0.721103, var: 0.178419, inckl_gen:0.002787, inckl_eta:0.000574, inckl_z:0.169705
snr: 0.717824, var: 0.186215, inckl_gen:0.005883, inckl_eta:0.000578, inckl_z:0.233912
snr: 0.722296, var: 0.219172, inckl_gen:0.006692, inckl_eta:0.000744, inckl_z:0.818182
snr: 0.722230, var: 0.201494, inckl_gen:0.002369, inckl_eta:0.000835, inckl_z:0.217815
snr: 0.727926, var: 0.178970, inckl_gen:0.007591, inckl_eta:0.000698, inckl_z:0.032345
snr: 0.724100, var: 0.165287, inckl_gen:0.014378, inckl_eta:0.000964, inckl_z:0.197457
snr: 0.719988, var: 0.149208, inckl_gen:0.001491, inckl_eta:0.000507, inckl_z:0.079443
snr: 0.721254, var: 0.175333, inckl_gen:0.010423, inckl_eta:0.000392, inckl_z:0.149268
snr: 0.717740, var: 0.204029, inckl_gen:0.009146, inckl_eta:0.000872, inckl_z:0.689292
snr: 0.725840, var: 0.176982, inckl_gen:0.032117, inckl_eta:0.010688, inckl_z:0.751967
snr: 0.721311, var: 0.173355, inckl_gen:0.019046, inckl_eta:0.000878, inckl_z:2.638997
snr: 0.727215, var: 0.200177, inckl_gen:0.011071, inckl_eta:0.000710, inckl_z:0.064725
snr: 0.729116, var: 0.199842, inckl_gen:0.051842, inckl_eta:0.000485, inckl_z:1.191942
snr: 0.729686, var: 0.198398, inckl_gen:0.003980, inckl_eta:0.001079, inckl_z:0.213702
snr: 0.730089, var: 0.176660, inckl_gen:0.001683, inckl_eta:0.000976, inckl_z:0.070404
snr: 0.721555, var: 0.207927, inckl_gen:0.002208, inckl_eta:0.000623, inckl_z:0.408206
snr: 0.723134, var: 0.190729, inckl_gen:0.004150, inckl_eta:0.001063, inckl_z:0.203196
snr: 0.728908, var: 0.170758, inckl_gen:0.002418, inckl_eta:0.001157, inckl_z:0.305370
snr: 0.727007, var: 0.187605, inckl_gen:0.004301, inckl_eta:0.000779, inckl_z:0.164553
snr: 0.724082, var: 0.194732, inckl_gen:0.144607, inckl_eta:0.000531, inckl_z:0.450724
snr: 0.729224, var: 0.213348, inckl_gen:0.003044, inckl_eta:0.000720, inckl_z:0.234965
snr: 0.725673, var: 0.168869, inckl_gen:0.009744, inckl_eta:0.000612, inckl_z:0.563195
snr: 0.724980, var: 0.166277, inckl_gen:0.001722, inckl_eta:0.000387, inckl_z:0.145206
snr: 0.732396, var: 0.197577, inckl_gen:0.005393, inckl_eta:0.000587, inckl_z:1.062216
snr: 0.727243, var: 0.200345, inckl_gen:0.081034, inckl_eta:0.000734, inckl_z:0.304868
snr: 0.724149, var: 0.198890, inckl_gen:0.007450, inckl_eta:0.001223, inckl_z:0.406017
snr: 0.719651, var: 0.178146, inckl_gen:0.002104, inckl_eta:0.000608, inckl_z:0.017862
snr: 0.721635, var: 0.171307, inckl_gen:0.001894, inckl_eta:0.000363, inckl_z:0.183406
snr: 0.719316, var: 0.167939, inckl_gen:0.045749, inckl_eta:0.000407, inckl_z:1.704420
snr: 0.717933, var: 0.183455, inckl_gen:0.003186, inckl_eta:0.038550, inckl_z:0.878064
snr: 0.727996, var: 0.166568, inckl_gen:0.047423, inckl_eta:0.001090, inckl_z:1.246966
snr: 0.724913, var: 0.184873, inckl_gen:0.004500, inckl_eta:0.002341, inckl_z:0.441505
snr: 0.720479, var: 0.185753, inckl_gen:0.056976, inckl_eta:0.000290, inckl_z:0.273727
snr: 0.723484, var: 0.177340, inckl_gen:0.002333, inckl_eta:0.000619, inckl_z:1.291787
snr: 0.723431, var: 0.171107, inckl_gen:0.002159, inckl_eta:0.000472, inckl_z:0.160549
snr: 0.723769, var: 0.206150, inckl_gen:0.004878, inckl_eta:0.000752, inckl_z:0.590613
snr: 0.729554, var: 0.193932, inckl_gen:0.011133, inckl_eta:0.001517, inckl_z:1.009380
snr: 0.723107, var: 0.241869, inckl_gen:0.001522, inckl_eta:0.000704, inckl_z:0.099160
snr: 0.727023, var: 0.195104, inckl_gen:0.008240, inckl_eta:0.000995, inckl_z:0.428821
snr: 0.718828, var: 0.196746, inckl_gen:0.012609, inckl_eta:0.001042, inckl_z:1.006559
snr: 0.720790, var: 0.212956, inckl_gen:0.002464, inckl_eta:0.000698, inckl_z:0.147177
snr: 0.723471, var: 0.194023, inckl_gen:0.023504, inckl_eta:0.001728, inckl_z:0.389429
snr: 0.729270, var: 0.200051, inckl_gen:0.020243, inckl_eta:0.002894, inckl_z:0.407233
snr: 0.723249, var: 0.207694, inckl_gen:0.005665, inckl_eta:0.000514, inckl_z:0.403790
snr: 0.726985, var: 0.254881, inckl_gen:0.001216, inckl_eta:0.000360, inckl_z:0.555791
snr: 0.722399, var: 0.209820, inckl_gen:0.004319, inckl_eta:0.001109, inckl_z:0.468101
snr: 0.717925, var: 0.180860, inckl_gen:0.005058, inckl_eta:0.000786, inckl_z:1.063079
snr: 0.722373, var: 0.186470, inckl_gen:0.002091, inckl_eta:0.000875, inckl_z:0.517754
snr: 0.719492, var: 0.209714, inckl_gen:0.015302, inckl_eta:0.002600, inckl_z:0.802531
snr: 0.718486, var: 0.210078, inckl_gen:0.011604, inckl_eta:0.016781, inckl_z:0.183429
snr: 0.717554, var: 0.197583, inckl_gen:0.003164, inckl_eta:0.001020, inckl_z:0.258936
snr: 0.717306, var: 0.199998, inckl_gen:0.016390, inckl_eta:0.000885, inckl_z:0.369885
snr: 0.720667, var: 0.187241, inckl_gen:0.025392, inckl_eta:0.000989, inckl_z:1.111516
snr: 0.723626, var: 0.203155, inckl_gen:0.008646, inckl_eta:0.000629, inckl_z:0.376543
snr: 0.721986, var: 0.195706, inckl_gen:0.061806, inckl_eta:0.000460, inckl_z:0.510786
snr: 0.722218, var: 0.188260, inckl_gen:0.038083, inckl_eta:0.000483, inckl_z:0.576898
snr: 0.723385, var: 0.184549, inckl_gen:0.008325, inckl_eta:0.000265, inckl_z:0.092913
snr: 0.717898, var: 0.184055, inckl_gen:0.003014, inckl_eta:0.001105, inckl_z:0.049203
snr: 0.720415, var: 0.175431, inckl_gen:0.002042, inckl_eta:0.000389, inckl_z:0.946457
snr: 0.717567, var: 0.164531, inckl_gen:0.003735, inckl_eta:0.001363, inckl_z:1.043780
snr: 0.725454, var: 0.180752, inckl_gen:0.001422, inckl_eta:0.000469, inckl_z:1.374499
snr: 0.720196, var: 0.183072, inckl_gen:0.089852, inckl_eta:0.000985, inckl_z:1.403180
snr: 0.716810, var: 0.191024, inckl_gen:0.042651, inckl_eta:0.000710, inckl_z:0.656762
snr: 0.721188, var: 0.186718, inckl_gen:0.080328, inckl_eta:0.000721, inckl_z:0.530613
snr: 0.722381, var: 0.193321, inckl_gen:0.002138, inckl_eta:0.000898, inckl_z:0.113290
snr: 0.721247, var: 0.185618, inckl_gen:0.026043, inckl_eta:0.001894, inckl_z:0.465634
snr: 0.722998, var: 0.200089, inckl_gen:0.007962, inckl_eta:0.000612, inckl_z:0.909857
snr: 0.726458, var: 0.191725, inckl_gen:0.005749, inckl_eta:0.000793, inckl_z:0.292147
snr: 0.721137, var: 0.176383, inckl_gen:0.019588, inckl_eta:0.000769, inckl_z:1.434152
snr: 0.727742, var: 0.189136, inckl_gen:0.003074, inckl_eta:0.001637, inckl_z:0.638728
snr: 0.720109, var: 0.198190, inckl_gen:0.048408, inckl_eta:0.000692, inckl_z:0.330306
snr: 0.726224, var: 0.194171, inckl_gen:0.002065, inckl_eta:0.001357, inckl_z:0.367594
snr: 0.724432, var: 0.178780, inckl_gen:0.044005, inckl_eta:0.000642, inckl_z:0.420426
snr: 0.722235, var: 0.232431, inckl_gen:0.003641, inckl_eta:0.001005, inckl_z:0.361160
snr: 0.730978, var: 0.213169, inckl_gen:0.002884, inckl_eta:0.000620, inckl_z:0.075962
