snr: 2.995640, var: 2.251990, inckl_gen:219.521484, inckl_eta:69.167351, inckl_z:0.596529
snr: 0.780452, var: 0.248384, inckl_gen:0.004988, inckl_eta:0.001344, inckl_z:2.430980
snr: 0.776511, var: 0.232354, inckl_gen:0.001950, inckl_eta:0.000353, inckl_z:0.017765
snr: 0.779010, var: 0.238972, inckl_gen:0.007882, inckl_eta:0.000631, inckl_z:0.891846
snr: 0.780465, var: 0.239406, inckl_gen:0.001466, inckl_eta:0.000490, inckl_z:0.057592
snr: 0.778043, var: 0.236205, inckl_gen:0.003053, inckl_eta:0.000895, inckl_z:1.040622
snr: 0.792929, var: 0.238486, inckl_gen:0.002403, inckl_eta:0.001002, inckl_z:0.988332
snr: 0.781190, var: 0.240007, inckl_gen:0.001976, inckl_eta:0.000909, inckl_z:0.215062
snr: 0.779916, var: 0.230177, inckl_gen:0.001020, inckl_eta:0.000711, inckl_z:0.915099
snr: 0.786346, var: 0.246229, inckl_gen:0.000911, inckl_eta:0.000685, inckl_z:1.110745
snr: 0.779831, var: 0.234181, inckl_gen:0.001825, inckl_eta:0.000952, inckl_z:0.656381
snr: 0.783073, var: 0.255070, inckl_gen:0.005856, inckl_eta:0.001055, inckl_z:1.318926
snr: 0.789554, var: 0.247588, inckl_gen:0.005379, inckl_eta:0.000486, inckl_z:0.738641
snr: 0.787055, var: 0.242583, inckl_gen:0.002405, inckl_eta:0.000655, inckl_z:0.047886
snr: 0.786392, var: 0.236637, inckl_gen:0.008789, inckl_eta:0.000628, inckl_z:2.161647
snr: 0.789944, var: 0.241265, inckl_gen:0.163936, inckl_eta:0.000860, inckl_z:1.712801
snr: 0.791923, var: 0.254212, inckl_gen:0.002460, inckl_eta:0.000503, inckl_z:0.061335
snr: 0.786429, var: 0.238980, inckl_gen:0.018756, inckl_eta:0.000653, inckl_z:0.652123
snr: 0.777186, var: 0.257660, inckl_gen:0.001608, inckl_eta:0.000461, inckl_z:0.287459
snr: 0.788206, var: 0.242681, inckl_gen:0.001931, inckl_eta:0.000426, inckl_z:0.225654
snr: 0.791008, var: 0.241215, inckl_gen:0.001856, inckl_eta:0.001111, inckl_z:0.789139
snr: 0.778406, var: 0.215564, inckl_gen:0.013085, inckl_eta:0.000526, inckl_z:0.378191
snr: 0.779421, var: 0.230025, inckl_gen:0.009758, inckl_eta:0.000563, inckl_z:0.812220
snr: 0.783606, var: 0.247130, inckl_gen:0.003286, inckl_eta:0.000623, inckl_z:0.233056
snr: 0.779640, var: 0.240105, inckl_gen:0.002448, inckl_eta:0.000727, inckl_z:0.977303
snr: 0.775999, var: 0.242217, inckl_gen:0.204019, inckl_eta:0.000497, inckl_z:1.066410
snr: 0.778550, var: 0.240309, inckl_gen:0.004117, inckl_eta:0.000407, inckl_z:0.037108
snr: 0.777860, var: 0.239200, inckl_gen:0.001953, inckl_eta:0.000436, inckl_z:0.353935
snr: 0.784459, var: 0.241839, inckl_gen:0.001444, inckl_eta:0.000579, inckl_z:0.126234
snr: 0.780380, var: 0.239448, inckl_gen:0.003620, inckl_eta:0.001075, inckl_z:0.761367
snr: 0.778734, var: 0.246410, inckl_gen:0.093441, inckl_eta:0.000324, inckl_z:1.117973
snr: 0.773779, var: 0.229500, inckl_gen:0.005713, inckl_eta:0.000743, inckl_z:1.614916
snr: 0.783271, var: 0.246334, inckl_gen:0.035748, inckl_eta:0.000691, inckl_z:0.289966
snr: 0.784083, var: 0.245675, inckl_gen:0.002138, inckl_eta:0.000778, inckl_z:0.691392
snr: 0.780901, var: 0.248719, inckl_gen:0.003392, inckl_eta:0.001109, inckl_z:0.410510
snr: 0.781227, var: 0.240101, inckl_gen:0.001346, inckl_eta:0.000696, inckl_z:0.854644
snr: 0.788469, var: 0.248470, inckl_gen:0.001288, inckl_eta:0.000584, inckl_z:0.293580
snr: 0.774458, var: 0.229171, inckl_gen:0.001114, inckl_eta:0.000931, inckl_z:0.052869
snr: 0.783561, var: 0.240409, inckl_gen:0.010438, inckl_eta:0.000377, inckl_z:0.098931
snr: 0.784928, var: 0.242025, inckl_gen:0.002780, inckl_eta:0.001162, inckl_z:0.717134
snr: 0.776439, var: 0.226667, inckl_gen:0.002227, inckl_eta:0.000641, inckl_z:0.250077
snr: 0.777354, var: 0.227597, inckl_gen:0.004683, inckl_eta:0.000965, inckl_z:0.046132
snr: 0.797777, var: 0.257087, inckl_gen:0.097457, inckl_eta:0.000755, inckl_z:1.145942
snr: 0.797347, var: 0.264628, inckl_gen:0.000902, inckl_eta:0.000461, inckl_z:0.610070
snr: 0.785374, var: 0.249535, inckl_gen:0.001369, inckl_eta:0.000646, inckl_z:0.695606
snr: 0.790354, var: 0.254503, inckl_gen:0.079671, inckl_eta:0.000713, inckl_z:0.370210
snr: 0.789721, var: 0.247919, inckl_gen:0.001995, inckl_eta:0.000233, inckl_z:0.001327
snr: 0.781091, var: 0.246569, inckl_gen:0.003997, inckl_eta:0.000564, inckl_z:0.028255
snr: 0.770976, var: 0.235228, inckl_gen:0.007928, inckl_eta:0.000991, inckl_z:0.940439
snr: 0.778513, var: 0.243904, inckl_gen:0.068398, inckl_eta:0.001558, inckl_z:0.133429
snr: 0.779186, var: 0.246538, inckl_gen:0.000810, inckl_eta:0.000428, inckl_z:0.271704
snr: 0.784443, var: 0.242014, inckl_gen:0.034840, inckl_eta:0.000871, inckl_z:0.524864
snr: 0.782312, var: 0.238626, inckl_gen:0.001659, inckl_eta:0.000569, inckl_z:0.452276
snr: 0.784636, var: 0.245183, inckl_gen:0.019864, inckl_eta:0.000617, inckl_z:0.383399
snr: 0.783947, var: 0.249317, inckl_gen:0.002724, inckl_eta:0.001673, inckl_z:0.704520
snr: 0.787937, var: 0.257244, inckl_gen:0.049725, inckl_eta:0.000641, inckl_z:1.669456
snr: 0.779165, var: 0.245455, inckl_gen:0.001223, inckl_eta:0.000738, inckl_z:0.833712
snr: 0.780537, var: 0.248477, inckl_gen:0.010167, inckl_eta:0.000822, inckl_z:0.117142
snr: 0.782439, var: 0.244175, inckl_gen:0.001981, inckl_eta:0.000849, inckl_z:0.054245
snr: 0.783343, var: 0.257477, inckl_gen:0.018136, inckl_eta:0.001016, inckl_z:0.431586
snr: 0.769807, var: 0.241663, inckl_gen:0.010783, inckl_eta:0.013945, inckl_z:0.525471
snr: 0.777522, var: 0.235179, inckl_gen:0.001251, inckl_eta:0.000481, inckl_z:0.811568
snr: 0.787990, var: 0.248347, inckl_gen:0.001374, inckl_eta:0.000549, inckl_z:0.657612
snr: 0.785384, var: 0.242458, inckl_gen:0.002948, inckl_eta:0.000828, inckl_z:0.603209
snr: 0.776137, var: 0.233259, inckl_gen:0.000867, inckl_eta:0.000894, inckl_z:0.181574
