EUBOs, ELBOs, ESSs, MCKls_exclusive, TrueKls_exclusive, MCKls_inclusive, TrueKls_inclusive
-425.2749774169922, -798.1410598754883, 1.0276694214344024, 425.78779693603514, 70.58644794464111, -201.79318984985352, 7.820946190357208
-426.84253784179685, -814.0927142333984, 1.0302377355098724, 439.9688821411133, 73.21170825958252, -201.11194877624513, 5.951448380947113
-415.9749203491211, -792.0826992797852, 1.0269659876823425, 428.1294403076172, 70.38561138153077, -193.90650260925293, 6.356468462944031
-409.89150268554687, -793.6919290161132, 1.030803883075714, 424.1587359619141, 71.90800159454346, -189.77369132995605, 6.1695853972435
-427.54455627441405, -774.2723348999024, 1.032791291475296, 409.56239135742186, 68.07828018188476, -197.86753608703614, 8.457408647537232
-408.6727194213867, -781.3557077026367, 1.0275425851345061, 418.5865689086914, 70.18948535919189, -188.45555503845216, 6.78135481595993
-407.703537902832, -789.0565301513672, 1.0323390924930573, 421.20698974609377, 70.10992546081543, -190.48537452697755, 4.9770700335502625
-405.5302618408203, -755.0422052001953, 1.0306403946876526, 399.22711502075197, 67.83809829711915, -184.03462257385254, 5.3238128113746646
-405.48654296875, -763.8908377075195, 1.0273919320106506, 405.2100160217285, 67.60490661621094, -187.3155997467041, 5.487989377975464
-409.83284729003907, -728.9692233276368, 1.0338268601894378, 380.06684371948245, 63.823084411621096, -183.07888038635255, 7.271145553588867
-400.7533377075195, -763.3784930419922, 1.0301707303524017, 402.7990484619141, 66.89523403167725, -181.78312034606932, 6.957806684970856
-392.0751152038574, -761.5200942993164, 1.0354861474037171, 405.00449462890623, 68.27743728637695, -175.32520698547364, 6.452468373775482
-396.6291394042969, -731.0936587524415, 1.0364225614070892, 381.1104432678223, 63.047710494995115, -177.6152500152588, 6.125994672775269
-406.3972787475586, -707.0424139404297, 1.0442325973510742, 364.70746368408203, 60.74612024307251, -180.3190916442871, 7.571390225887298
-387.0173922729492, -701.7222668457031, 1.0384465122222901, 365.84338790893554, 60.90085063934326, -169.84028549194335, 7.783247213363648
-384.06960586547854, -702.5378942871093, 1.0396033871173858, 364.6157037353516, 61.13108989715576, -166.11166343688964, 5.652642896175385
-375.0696810913086, -699.6950277709961, 1.0287964463233947, 360.80693359375, 60.764212455749515, -164.2452377319336, 4.652102601528168
-370.57898635864257, -705.3884658813477, 1.0333440208435059, 364.5120210266113, 60.50542846679687, -158.51488037109374, 5.137227711677551
-372.598955078125, -704.7844912719727, 1.0338284492492675, 366.1713168334961, 61.18971954345703, -159.9554923248291, 5.472882289886474
-372.86484100341795, -690.6239483642578, 1.0458098685741424, 355.1011099243164, 59.297871322631835, -158.5818539428711, 5.7361811661720274
-367.1117918395996, -686.7447341918945, 1.0455903112888336, 352.68406677246094, 58.69069742202759, -155.97151016235352, 4.633275187015533
-375.06896240234374, -652.3388510131836, 1.0426434946060181, 327.8055758666992, 54.88568796157837, -159.21698379516602, 5.585534131526947
-366.42386489868164, -675.8641494750976, 1.0393480682373046, 347.20888717651366, 58.13424514770508, -155.25407722473145, 4.923466582298278
-360.46188858032224, -628.7496612548828, 1.039377293586731, 313.6611689758301, 52.856836585998536, -149.71041412353514, 5.552127239704132
-359.9262614440918, -649.3649682617188, 1.042668741941452, 326.8511441040039, 54.2074503326416, -148.41329193115234, 5.758999044895172
-351.21786224365235, -636.5519860839844, 1.0416222822666168, 320.8733752441406, 53.48672019958496, -144.02007953643798, 5.024797148704529
-348.68170791625977, -652.9495233154297, 1.0363898360729218, 329.69726318359375, 54.47496200561523, -141.17495414733887, 4.478678750991821
-351.94471771240234, -610.0076693725586, 1.0505562806129456, 305.1236749267578, 51.023197975158695, -142.532260055542, 5.291999335289002
-346.26518753051755, -610.6474203491211, 1.0444465351104737, 303.7157232666016, 50.233889446258544, -137.54330245971678, 5.254121813774109
-357.0256478881836, -592.6662664794922, 1.0462726521492005, 292.32949127197264, 48.68384160995483, -143.4867086791992, 7.702481393814087
-335.7127278137207, -624.0396389770508, 1.0427279579639435, 314.5956135559082, 51.94527429580688, -131.96718612670898, 5.304273178577423
