EUBOs, ELBOs, ESS, MCKls_exclusive, TrueKls_exclusive, MCKls_inclusive, TrueKls_inclusive
-163.22454620361327, -171.68562698364258, 2.3342715549468993, 4.142431962490082, 0.6996239158511162, 0.047469332283362746, 0.4284892000257969
-163.3292121887207, -171.77134811401368, 2.3277999711036683, 4.201918882131577, 0.7042327725887298, -0.007566383065422997, 0.4210564367473125
-163.15606018066407, -172.02255783081054, 2.2627514922618865, 4.23648323893547, 0.7115834817290306, 0.10486435750499368, 0.42753246873617173
-163.43809204101564, -171.82743453979492, 2.29528315782547, 4.242805691957474, 0.7073542678356171, -0.07166603987454437, 0.43098137751221655
-163.06404571533204, -171.971650390625, 2.243887587785721, 4.342191045284271, 0.7446381154656411, 0.08815576332155615, 0.43470407754182816
-163.01365020751953, -172.16735275268556, 2.160539125204086, 4.406070746183396, 0.750905582010746, 0.1413333418185357, 0.41908250272274017
-163.16092407226563, -172.2126872253418, 2.2165549743175506, 4.303548218011856, 0.7193681755661965, 0.11570324537344277, 0.4075963558256626
-163.2454441833496, -171.97794158935548, 2.3231931805610655, 4.298480448722839, 0.7152112776041031, 0.0005914006568491459, 0.4169230049848556
-163.1252734375, -172.23731475830078, 2.183559023141861, 4.3454849553108215, 0.7148682966828346, 0.13754372980445623, 0.4075850482285023
-163.23145568847656, -172.28939697265625, 2.18790486574173, 4.472696686983109, 0.7377465525269509, -0.00029589400626719, 0.42680377155542376
-163.4732322692871, -172.4676399230957, 2.2862692677974703, 4.413377559185028, 0.733826405107975, -0.00015817196108400822, 0.42051082864403727
-163.33759002685548, -171.8439469909668, 2.2572808384895326, 4.267289550304413, 0.7158841168880463, -0.03876381563954055, 0.44991193413734437
-163.43268615722656, -172.04546203613282, 2.247053724527359, 4.278354997634888, 0.7098539471626282, -0.03307028781622648, 0.43441158026456833
-163.18915252685548, -171.92281127929687, 2.2182877492904662, 4.332339761257171, 0.7230571392178535, 0.009704273187671787, 0.4168655876815319
-163.149503326416, -171.87975952148437, 2.256366733312607, 4.2867686295509335, 0.720669721364975, 0.07503279491094872, 0.4168850192427635
-163.55451354980468, -172.1928419494629, 2.2813847827911378, 4.3227960395812985, 0.7077388620376587, -0.14118066009599717, 0.42045685678720474
-163.08290908813476, -171.86716781616212, 2.2421766448020937, 4.213633235692978, 0.6949944707751274, 0.11007607640698552, 0.3971068748831749
-163.23570449829103, -172.16001266479492, 2.247911252975464, 4.374882674217224, 0.726781711280346, 0.010167766055092215, 0.42088592126965524
-163.15943618774415, -172.09630874633788, 2.2135607028007507, 4.230774142742157, 0.7078011998534203, 0.1292025123629719, 0.40693305179476735
-163.23096374511718, -171.65097244262697, 2.299307545423508, 4.126748994588852, 0.6915582582354546, -0.012931450175237842, 0.4343800915777683
-163.25269165039063, -171.51770462036131, 2.335991368293762, 4.171016345024109, 0.6993586480617523, -0.07182739222422242, 0.44011722683906557
-163.25719604492187, -171.9521057128906, 2.3021323537826537, 4.294141945838928, 0.7042430010437966, 0.015664309682324528, 0.42074419260025026
-163.0530107116699, -171.8966081237793, 2.1849469327926636, 4.256967439651489, 0.711774742603302, 0.1120424420107156, 0.40785168632864954
-163.0831625366211, -171.87508026123047, 2.2086657536029817, 4.285323065519333, 0.7216094899177551, 0.1481108439527452, 0.4062089005112648
-163.36725021362304, -171.79613998413086, 2.2517764985561373, 4.177527632713318, 0.6872693568468093, -0.010700584575533866, 0.41713111728429797
-163.2947235107422, -172.02037155151368, 2.2325367629528046, 4.403531193733215, 0.7411751058697701, -0.02562694744206965, 0.4447379603981972
-163.47898727416992, -171.96441513061524, 2.2655963706970215, 4.270185101032257, 0.7111503049731255, -0.03777900299057364, 0.4196680496633053
-162.98648056030274, -171.9876499938965, 2.1968549954891206, 4.33054777264595, 0.7154636842012405, 0.1669958713836968, 0.40324876353144645
-163.46078979492188, -172.14343643188477, 2.3132900941371917, 4.257272132635117, 0.7038026162981987, -0.026614437317475675, 0.41734087020158767
-163.2653224182129, -171.9552145385742, 2.2314545142650606, 4.257414441108704, 0.7070393002033234, -0.030746648249914868, 0.4117047144472599
-163.26387893676758, -171.88655807495118, 2.2675420773029327, 4.364621874094009, 0.7334983736276627, -0.02936749446205795, 0.45321480453014373
-163.14894760131835, -171.86507141113282, 2.2361263155937197, 4.213808932304382, 0.7106899759173393, 0.1523363440446701, 0.4116944047808647
-163.3785401916504, -172.17871643066405, 2.3323336017131804, 4.332579886913299, 0.711130573451519, -0.07857532878872008, 0.4318888229131699
-163.5131036376953, -171.89073623657225, 2.2853743851184847, 4.280903172492981, 0.6983262765407562, -0.19031099095009268, 0.4570314931869507
-163.38155395507812, -172.27221267700196, 2.214880919456482, 4.389549430608749, 0.7167100077867508, 0.02516774358227849, 0.41176125973463057
-163.6998500061035, -171.769609375, 2.3497495007514955, 4.231012923717499, 0.6864026319980622, -0.28376588455401364, 0.4593530583381653
-163.12215911865235, -171.7638768005371, 2.285688441991806, 4.1896481657028195, 0.7030533444881439, 0.06820420417003334, 0.41903429612517357
-163.3073760986328, -172.37905654907226, 2.2360729646682738, 4.475147402286529, 0.7394711518287659, -0.02852294620126486, 0.43913290128111837
-163.05849060058594, -172.0360905456543, 2.212108337879181, 4.2856877279281616, 0.7219890677928924, 0.10085676362738014, 0.40396797403693196
-163.35461837768554, -171.87216720581054, 2.2612315130233767, 4.173043094873428, 0.6982734879851341, -0.005822916375473141, 0.4342204096913338
-163.16316848754883, -172.00591247558594, 2.2676086258888244, 4.2306471753120425, 0.6946690240502358, 0.04220216743357014, 0.41945500567555427
-163.18024642944337, -172.22166076660156, 2.2310969734191897, 4.37535036444664, 0.7368347591161728, 0.06753501595929265, 0.4292241153120995
-163.3330079650879, -171.76298202514647, 2.294743310213089, 4.21684326171875, 0.7038553091883659, 0.012269456330686808, 0.4221397982537746
-163.0645606994629, -171.49917739868164, 2.2653357875347138, 4.037928693294525, 0.6855357205867767, 0.08030606139451266, 0.41113221272826195
-163.29449081420898, -171.84991027832032, 2.2602357053756714, 4.265388388633728, 0.7014949920773507, 0.003473194693215191, 0.42233979240059855
-163.08253967285157, -172.036357421875, 2.2180050086975096, 4.396102666854858, 0.7336709421873092, 0.0711717441631481, 0.42568270072340963
-163.0978170776367, -172.08923431396485, 2.231827564239502, 4.413041586875916, 0.7237198355793953, 0.06811878795560915, 0.4145584261417389
-163.19440231323242, -171.7546774291992, 2.2255616867542267, 4.258501681089402, 0.7032753798365593, 0.01305420845746994, 0.41762369707226754
-163.1845980834961, -171.94247970581054, 2.291814869642258, 4.275562138557434, 0.7046056136488914, 0.0057917361031286415, 0.4131357964873314
-163.20449798583985, -171.97772857666016, 2.1804056978225708, 4.325620317459107, 0.7154858833551407, 0.039260823307558895, 0.4113163074851036
-163.15897369384766, -171.86789657592774, 2.2239888393878937, 4.338612201213837, 0.7293449887633323, 0.04952969796955586, 0.43085467219352724
-162.98157424926757, -172.07570022583008, 2.178857868909836, 4.3418875300884245, 0.7236263456940651, 0.1807854318525642, 0.4049276329576969
-163.32129516601563, -172.23163909912108, 2.2203800797462465, 4.428142057657242, 0.7287247085571289, -0.00824640876147896, 0.42082475408911707
-163.19470153808595, -171.9101240539551, 2.27540701508522, 4.224060914516449, 0.7057848736643791, 0.06432680016383528, 0.42528308972716333
-163.13043670654298, -172.1017167663574, 2.2362808322906496, 4.269312517642975, 0.7083899793028832, 0.03675746230408549, 0.42219717770814896
-163.0772328186035, -172.2541554260254, 2.2263683700561523, 4.272810994386673, 0.7146972480416298, 0.15892995566129683, 0.3997996424138546
-163.2570330810547, -171.84866653442384, 2.268953267335892, 4.2378910648822785, 0.7001382678747177, 0.015828670191112906, 0.41886494785547257
-163.09040969848633, -171.83345932006836, 2.222266523838043, 4.1974502015113835, 0.7101968339085579, 0.11996914070099592, 0.4061115488409996
-163.15265563964843, -172.36743728637694, 2.210814726352692, 4.430600736141205, 0.7174879133701324, 0.1226172055787174, 0.40084255129098895
-163.1550848388672, -172.14290924072264, 2.2074495542049406, 4.348367965221405, 0.7162160637974739, 0.09504198571667075, 0.41177710086107255
-163.25889114379882, -172.04924667358398, 2.2527205407619477, 4.238124430179596, 0.7139324513077736, 0.08286025219596922, 0.41753775864839554
-163.1338148498535, -171.89230194091797, 2.2170670115947724, 4.315107047557831, 0.7278649574518203, 0.0013036057050339878, 0.4279622048139572
-163.11845703125, -171.50151321411133, 2.331026464700699, 4.026217874288559, 0.6724511736631393, 0.0530980796815129, 0.41790004417300225
-163.03091400146485, -172.57348068237306, 2.1500428593158722, 4.554187316894531, 0.7450237369537354, 0.06183423152193427, 0.41444934755563734
-162.89327896118164, -172.04406326293946, 2.2012341058254243, 4.230282866954804, 0.7074164950847626, 0.2272573320940137, 0.4005007606744766
-163.0596044921875, -172.06146728515625, 2.16317187666893, 4.343552768230438, 0.7328522232174873, 0.1314669169485569, 0.41860435143113134
-163.02194122314452, -171.9076498413086, 2.246976467370987, 4.157092281579971, 0.6984850040078163, 0.14738620701245964, 0.39402363151311875
-163.33691802978515, -171.90032623291015, 2.2525307011604307, 4.261011378765106, 0.7131023424863815, 0.02537309811625164, 0.3970883932709694
-163.08644546508788, -171.77175750732422, 2.2943543970584868, 4.1478229022026065, 0.6855363777279854, 0.09282254138495773, 0.4237820294499397
-163.22816329956055, -171.96325363159178, 2.283805766105652, 4.233574413061142, 0.7056967219710351, 0.035283569613238794, 0.4098405361175537
-163.322872467041, -171.76418212890624, 2.3046419191360474, 4.156246758699417, 0.683089137673378, -0.014416151531040668, 0.42605857193470004
-163.32102523803712, -171.94648223876953, 2.259940046072006, 4.163180676698684, 0.6927092429995537, 0.004269129033200442, 0.40877549394965174
-163.1624606323242, -171.81782501220704, 2.276681650876999, 4.183798441886902, 0.7010273966193199, 0.07649509511189535, 0.4092836359143257
-163.2451480102539, -172.15740585327148, 2.2204366230964663, 4.365542945861816, 0.7139985033869743, -0.03967850709334016, 0.40999636381864546
-163.2350245666504, -171.83732025146483, 2.300684199333191, 4.228613286018372, 0.7099130457639694, -0.03050403289147653, 0.414645806401968
-163.14887420654296, -171.71959228515624, 2.261321368217468, 4.189114389419555, 0.7023574769496918, 0.07105986209120602, 0.4159909889101982
-163.11115005493164, -171.63190704345703, 2.3008718085289, 4.109629696607589, 0.6841348865628243, 0.092328737010248, 0.41547818601131437
-163.28717849731444, -172.33480636596678, 2.216180864572525, 4.317989482879638, 0.7212347626686096, 0.09640524058719166, 0.38938580349087715
-163.1772789001465, -171.86163009643553, 2.184350324869156, 4.245568635463715, 0.7148678892850876, 0.13014493123162538, 0.41731663793325424
-163.20984115600587, -172.17780487060546, 2.230890038013458, 4.337080321311951, 0.7116756021976471, 0.029665088555775584, 0.41480645298957824
-163.24178497314452, -172.17714721679687, 2.2570026445388796, 4.3488527464866635, 0.7284667158126831, 0.008392742718569934, 0.4174110285937786
-163.06025497436522, -171.95815551757812, 2.3044303929805756, 4.254262354373932, 0.7078928998112679, 0.004513213627506047, 0.410516976416111
-163.22319747924806, -171.44074295043944, 2.3093354892730713, 4.058768856525421, 0.6660135877132416, 0.016802808614447714, 0.4076874324679375
-163.03691665649413, -171.54749420166016, 2.2964210546016695, 4.057587193250656, 0.6798121923208237, 0.10950446570292115, 0.41754199385643004
-163.19873519897462, -172.0099383544922, 2.288450833559036, 4.22384814620018, 0.6929191306233407, 0.03640703434124589, 0.4176887342333794
-163.24825256347657, -171.7803042602539, 2.3027499222755434, 4.102035516500473, 0.6713027986884117, 0.05158139653969556, 0.4080512581765652
-162.89786880493165, -171.7846321105957, 2.2808001792430876, 4.22100293636322, 0.7168624436855316, 0.15847798278089612, 0.41150737211108207
-163.22909698486328, -171.97367416381837, 2.228684676885605, 4.251283277273178, 0.7077275058627128, 0.10350197805091739, 0.4077695871889591
-163.11850051879884, -171.74768966674804, 2.260500200986862, 4.195721880197525, 0.692386221587658, 0.04216682787053287, 0.4193296115100384
-163.17684967041015, -171.86611099243163, 2.2371731972694398, 4.1751580548286436, 0.6969029855728149, 0.05349354305304587, 0.39772486582398414
-163.1948292541504, -171.9134912109375, 2.256004732847214, 4.32981173992157, 0.720181183218956, 0.004060632325708866, 0.4312545193731785
-163.0346357727051, -171.65013824462892, 2.312794176340103, 4.039639441967011, 0.6656035575270652, 0.1155973207950592, 0.39701532989740373
-163.22100631713866, -171.96006088256837, 2.222247406244278, 4.22940244436264, 0.6974160766601563, 0.019110905982088297, 0.4137567277252674
-163.2861735534668, -171.75549865722655, 2.301111114025116, 4.1205733525753026, 0.6893024107813835, -0.010706974687054753, 0.41004455178976057
-163.0059616088867, -171.70862030029298, 2.2442988097667693, 4.134075796604156, 0.7134399434924126, 0.13246955919545145, 0.42059075146913527
-163.17768051147462, -171.7429948425293, 2.285687016248703, 4.227900332212448, 0.7043897333741188, 0.11607860358431936, 0.42026679411530493
-162.99667007446288, -171.83896850585938, 2.1944620537757875, 4.302053568363189, 0.7156189242005349, 0.07637907503871247, 0.40716154903173446
-163.16312576293944, -171.76353927612305, 2.2721994137763977, 4.194165810346603, 0.6934185311198234, 0.04807053003227338, 0.3989816603064537
-163.22323257446288, -171.72992385864256, 2.3165826034545898, 4.117005933523178, 0.6811220768094063, 0.03199498247355223, 0.4056313334405422
-163.24860687255858, -172.12442108154298, 2.309178969860077, 4.401162171363831, 0.7198059818148613, -0.03761701717041433, 0.4124561032652855
-162.9372657775879, -171.3310527038574, 2.2290129721164704, 4.061763591766358, 0.6932983148097992, 0.14557180994655938, 0.40670625269412997
-162.94644744873048, -171.75204040527345, 2.242421259880066, 4.122260984182358, 0.695411916077137, 0.18598653779365124, 0.39849107921123506
-163.0345196533203, -171.56998672485352, 2.2323878705501556, 4.221966120004654, 0.706494717001915, 0.03218987226835452, 0.41576852157711985
-163.08457717895507, -171.97379318237304, 2.19905055642128, 4.166432712078095, 0.6925814276933671, 0.11965123044094071, 0.3915589100122452
-163.29520080566405, -171.65029220581056, 2.2715435540676117, 4.0695202970504765, 0.6745569470524788, 0.015154316741973161, 0.41628929138183596
-163.34808624267578, -172.21388931274413, 2.2665825867652893, 4.3698523592948915, 0.712371075451374, -0.04182083897292614, 0.4240545745193958
-163.19707809448244, -171.58357345581055, 2.261602420806885, 4.192589766979218, 0.7062289932370186, 0.02016789572313428, 0.41387858644127845
-162.87891525268554, -172.13295761108398, 2.2433193933963778, 4.247401795387268, 0.6995244801044465, 0.24219193500466646, 0.38113033652305606
-162.86654220581056, -171.78396545410158, 2.2959664916992186, 4.084490255117417, 0.6782850152254105, 0.15833885236585046, 0.3950064440071583
-163.24097152709962, -172.23223510742187, 2.2315244376659393, 4.377451565265655, 0.7097360560297966, 0.006454592822119593, 0.3980387988686562
-163.39258071899414, -171.6854217529297, 2.316334682703018, 4.037705301046372, 0.6649019309878349, 0.05587924238294363, 0.4054021768271923
-163.40056854248047, -171.56103454589845, 2.3637633001804352, 4.041313061714172, 0.6736930832266808, -0.020901494254358114, 0.42466420963406565
-163.08284240722656, -171.95994125366212, 2.2162067329883577, 4.231051204204559, 0.7027557948231697, 0.14355534264352174, 0.40394451558589933
-163.14107543945312, -171.57024642944336, 2.260701010227203, 4.127912502288819, 0.6900314339995384, 0.07622443972155452, 0.4029731723666191
-163.19617614746093, -171.75925765991212, 2.346631197929382, 4.2168092966079715, 0.6999792927503585, -0.011365636102855205, 0.4157658813893795
-162.99103240966798, -171.73276168823242, 2.297551108598709, 4.163099358081817, 0.7008111551403999, 0.13827381383627654, 0.4012928333878517
-163.1897608947754, -171.87944534301758, 2.273695567846298, 4.2100744271278385, 0.692763456106186, -0.03204273119568825, 0.40987091287970545
-163.04289154052734, -171.46046142578126, 2.332941309213638, 3.9949223017692566, 0.6678521463274956, 0.15821079713467043, 0.3992495101690292
-163.18189178466798, -171.8739436340332, 2.2902298045158385, 4.13674818277359, 0.679634937942028, 0.1069824904948473, 0.3939160832762718
-163.1568017578125, -171.54690368652345, 2.346783356666565, 3.93390022277832, 0.6524121740460396, 0.10904697062214837, 0.4084883983433247
-163.13746139526367, -171.81697402954103, 2.214966697692871, 4.189906305074691, 0.7013904976844788, 0.09239162039011717, 0.4079065001010895
-163.31338485717774, -172.09161346435548, 2.2441615152359007, 4.258786545991898, 0.7016880369186401, -0.004578265873715281, 0.40445339024066923
-163.3114390563965, -172.24035964965822, 2.249686150550842, 4.306173832416534, 0.7146083742380143, 0.10282354766502977, 0.39832705959677694
-162.8976092529297, -171.4517315673828, 2.252006914615631, 4.05214698433876, 0.6813699308037758, 0.15799376072827725, 0.39368611067533493
-163.06632263183593, -171.8855158996582, 2.29274569272995, 4.1750148892402645, 0.6932341593503952, 0.09704670226201415, 0.40783969044685364
-163.2468862915039, -171.62299591064453, 2.311360548734665, 4.039947255849838, 0.6758421930670738, 0.03184673085459508, 0.3885040424764156
-163.1438623046875, -172.10001571655275, 2.2382548677921297, 4.250822575092315, 0.700572946369648, 0.07299767856486142, 0.4052638985216618
-163.1866049194336, -171.96483703613282, 2.2939655208587646, 4.15030965089798, 0.6955414098501206, 0.047548045623116195, 0.4047319707274437
-162.91872619628907, -171.32996658325195, 2.258974301815033, 3.984756108522415, 0.6913904926180839, 0.2141666234546574, 0.40634840801358224
-163.07072357177734, -171.6301383972168, 2.3517205131053927, 4.042020287513733, 0.6770059642195702, 0.1222173959761858, 0.3935480433702469
-163.31160583496094, -171.62077941894532, 2.3027094197273255, 4.035215761661529, 0.6749310213327407, 0.004649886088445783, 0.4167884206771851
-163.22117446899415, -171.6957928466797, 2.3032276690006257, 4.027568190097809, 0.6794601467251777, 0.05777073737932369, 0.4019568002223968
-163.26067306518556, -171.52558029174804, 2.315006424188614, 3.9597147238254546, 0.6574622988700867, 0.008604517141357064, 0.40083891302347185
-163.03885696411132, -171.7585969543457, 2.262539222240448, 4.074918193817139, 0.6800599655508995, 0.128784086429514, 0.39968099623918535
-163.09384231567384, -171.6324249267578, 2.316191781759262, 3.9726982724666597, 0.6738973665237427, 0.16354455107357352, 0.39426201179623604
-163.09250457763673, -171.82450286865233, 2.273182550668716, 4.072775774002075, 0.6713015657663345, 0.13277135857148095, 0.39830347031354907
-162.9679249572754, -172.1855499267578, 2.1755284583568573, 4.34981828212738, 0.7199338120222092, 0.17432848445838317, 0.3912213882803917
-163.1271194458008, -171.77361557006836, 2.2419315540790556, 4.0746064639091495, 0.6880715560913085, 0.12410239323973656, 0.3860566860437393
-163.0714904785156, -171.49717468261719, 2.3405957877635957, 4.040243278741837, 0.6777168887853623, 0.07473784446716308, 0.4098751828074455
-163.23121002197266, -171.38074798583983, 2.317696843147278, 3.9350231325626375, 0.6564276939630509, 0.10417164778336882, 0.39527028277516363
-162.73018981933595, -171.3884371948242, 2.2707766938209533, 3.9366367983818056, 0.6664833506941795, 0.2758611146174371, 0.39517910555005076
-163.1556233215332, -171.80536254882813, 2.2468706119060515, 4.186351952552795, 0.6923739624023437, 0.08344168605282903, 0.40253695905208586
-162.97708984375, -171.6889192199707, 2.256758828163147, 4.118559355735779, 0.6963847357034684, 0.15372305371565745, 0.4082127630710602
-163.20936264038085, -172.11146789550781, 2.2233520543575285, 4.2723609471321105, 0.7011617830395699, 0.1296099331928417, 0.39755516141653063
-162.84540557861328, -171.2591131591797, 2.334437345266342, 3.896749074459076, 0.6566830477118493, 0.18798018957662863, 0.39238461151719095
-163.087353515625, -171.73701614379883, 2.2403972375392915, 4.0967287719249725, 0.695628919005394, 0.12648734761634842, 0.38513179376721385
-163.05066833496093, -171.30927383422852, 2.286792026758194, 3.883313127756119, 0.6583559533953667, 0.16436455918475987, 0.3860161520540714
-163.09338745117188, -171.94010482788087, 2.2748021197319033, 4.106553169488907, 0.6724228096008301, 0.18616666646208613, 0.3919754320383072
-163.17821578979493, -171.8159194946289, 2.272495753765106, 4.144242407083511, 0.678972755074501, 0.0461059810873121, 0.4079284046590328
-163.08938186645508, -171.8229072570801, 2.2818078458309174, 4.163145844936371, 0.6885628336668015, 0.07464056289754809, 0.40470314607024194
-163.0492333984375, -171.875821685791, 2.18595006942749, 4.221093516349793, 0.7041604414582252, 0.09997583109419793, 0.392025601118803
-163.02138702392577, -171.68810623168946, 2.2842525148391726, 4.116054301261902, 0.6864936053752899, 0.16897742119152098, 0.39586840525269507
-163.13543930053712, -172.10834854125977, 2.298558164834976, 4.2458181476593015, 0.7037837874889373, 0.06718058058060705, 0.39828709691762926
-163.3513735961914, -171.70292098999025, 2.322249745130539, 4.089366407394409, 0.6809576323628426, -0.05826138843782246, 0.402994926571846
-163.07531356811523, -171.5799708557129, 2.276597406864166, 4.0911564040184025, 0.6777449321746826, 0.07587533976882696, 0.4012428167462349
-162.97087158203124, -171.25333404541016, 2.3478547704219817, 3.9197168564796447, 0.6496305322647095, 0.09510214655660093, 0.3860918891429901
-163.30093811035155, -171.46168090820314, 2.369040125608444, 3.984992437362671, 0.6611979305744171, -0.0034195260126216455, 0.4053233587741852
-162.94389007568358, -171.61178527832033, 2.174831033945084, 4.100777219533921, 0.6775224840641022, 0.20003002179786564, 0.3939989414811134
-163.16195404052735, -171.57407318115236, 2.322990928888321, 3.9725625681877137, 0.660934844315052, 0.044936771225184205, 0.4023744904994965
-163.0833645629883, -171.81442504882813, 2.246458386182785, 4.160189715623855, 0.6900322479009628, 0.14536470741499216, 0.3842791046202183
-163.09487258911133, -171.64907501220702, 2.359610947370529, 4.09404148221016, 0.6613696908950806, 0.021362770148552954, 0.39672555327415465
-163.13603256225585, -171.81485870361328, 2.2926037871837615, 4.075692119598389, 0.6560265582799911, 0.09612783987773582, 0.39429572731256485
-162.83551361083985, -171.42827560424806, 2.2418732261657714, 3.9621325743198397, 0.6678984838724137, 0.19377596914127934, 0.37622464627027513
-163.09247848510742, -171.42743301391602, 2.270845456123352, 3.989048843383789, 0.6739605221152306, 0.1273013396933675, 0.39077481865882874
-162.79465255737304, -171.3083497619629, 2.2344028162956238, 3.9136809492111206, 0.6576876312494278, 0.22743788414634764, 0.39804054141044615
-162.95993087768554, -171.67402786254883, 2.24803372502327, 4.047480201721191, 0.6847445780038833, 0.20893009341787547, 0.3885917013883591
-163.14527221679688, -171.75553649902344, 2.2816238629817964, 4.059079968929291, 0.6667796128988266, 0.0989514370111283, 0.3941480678319931
-163.1078758239746, -171.45068572998048, 2.328676699399948, 3.9549363446235657, 0.661597737967968, 0.12182200418785215, 0.40313219487667085
-162.98162872314452, -171.68837921142577, 2.2148628640174866, 4.044038573503494, 0.6735907641053199, 0.15683892932720483, 0.3903166472911835
-163.2486538696289, -171.27820037841798, 2.356827586889267, 3.9722475242614745, 0.6596810683608055, -0.011775354077108204, 0.40980311974883077
-163.36403091430665, -171.50191207885743, 2.3285307514667513, 4.06505868434906, 0.6656144544482231, -0.012720413310453295, 0.3975211851298809
-162.89128509521484, -171.58419143676758, 2.261789389848709, 4.110423876047134, 0.6905995380878448, 0.16386246747802943, 0.4029851281642914
-163.19205963134766, -171.70239959716798, 2.2876812267303466, 4.064820773601532, 0.6816193595528602, 0.11735025191679598, 0.39457120433449744
-163.01569381713867, -171.64221420288087, 2.3169820153713228, 3.9832932460308075, 0.6616612628102303, 0.17490421859547495, 0.37458209052681923
-163.24756927490233, -171.5375863647461, 2.288604781627655, 3.9692208194732665, 0.6656727549433709, 0.08625929885776713, 0.3861104592680931
-163.08062240600586, -171.23058013916017, 2.350250791311264, 3.9624553108215332, 0.6653691950440407, 0.0021913276705890893, 0.4029160091280937
-163.05435134887696, -171.38610519409178, 2.360518273115158, 3.856940596103668, 0.6484881749749184, 0.1963094044290483, 0.38027518004179
-163.2745475769043, -171.58703170776369, 2.282887226343155, 4.095125060081482, 0.674397973716259, 0.015698730722069742, 0.41715975254774096
-162.96164825439453, -171.7948178100586, 2.2622828340530394, 4.129499106407166, 0.6875980854034424, 0.1416796880029142, 0.38920327231287954
-163.09945175170898, -171.61678283691407, 2.3211755037307737, 3.9952141964435577, 0.6691567677259446, 0.08881633578334004, 0.40075991362333296
-163.09328063964844, -171.70126876831054, 2.2551333582401276, 4.051936223506927, 0.6844274938106537, 0.0929612004570663, 0.3924557885527611
-163.1235920715332, -171.4118424987793, 2.324157547950745, 4.002267645597458, 0.6715196457505226, 0.10857650012709201, 0.4016394218802452
-162.97766662597655, -171.69219161987306, 2.264031468629837, 4.156118247509003, 0.693856207728386, 0.10760522596538066, 0.3920694014430046
-163.0762208557129, -171.848182220459, 2.248808752298355, 4.206181318759918, 0.6961212202906608, 0.10812178275547922, 0.3939722053706646
-163.00696762084962, -171.22201904296875, 2.329977618455887, 3.851282938718796, 0.6585337457060814, 0.1959691825963091, 0.39686780124902726
-163.04703186035155, -171.50505798339844, 2.3239950358867647, 3.990593316555023, 0.672351014316082, 0.06055962381651625, 0.3988030679523945
-163.0164993286133, -171.70813720703126, 2.2603598403930665, 4.082443031072617, 0.6781786641478539, 0.135311828792328, 0.3924879071116447
-163.14085250854492, -171.40134887695314, 2.2836515927314758, 3.97687309384346, 0.6644021680951119, 0.06601628591772168, 0.38873300090432167
-163.08779693603515, -171.3180076599121, 2.2410538136959075, 3.958896645307541, 0.6654489734768867, 0.10615410236641765, 0.4039117680490017
-163.01018173217773, -171.7104998779297, 2.256525094509125, 4.144448027610779, 0.69511429220438, 0.11793398301582783, 0.4017139278352261
-163.03667999267577, -172.1890525817871, 2.2161932158470155, 4.342043907642364, 0.7106542322039604, 0.14726944384339732, 0.39564124852418897
-163.28575256347656, -171.57408935546874, 2.400686249732971, 3.937936906814575, 0.6513798397779464, 0.010561031149700284, 0.38838512152433396
-163.1212471008301, -171.79505432128906, 2.312798482179642, 4.07482556939125, 0.6639242100715638, 0.09953907996416092, 0.3886547523736954
-162.92702499389648, -171.41485946655274, 2.291469305753708, 3.9621721613407135, 0.6722382798790931, 0.20766661156667396, 0.396208925396204
-163.13157211303712, -170.89431350708008, 2.3254011929035188, 3.730400942564011, 0.642455313205719, 0.10187205623369663, 0.40103217780590056
-162.90083724975585, -171.600634765625, 2.241418025493622, 4.100297870635987, 0.6763812401890754, 0.14661460059112869, 0.3994537924230099
-163.1590447998047, -171.7838037109375, 2.309071087837219, 4.111926624774933, 0.6785055473446846, 0.08556716637685895, 0.39173475876450536
-163.13581451416016, -171.6227569580078, 2.3153620421886445, 4.0374662303924564, 0.6735186186432839, 0.1467828776873648, 0.3913120536506176
-163.237392578125, -171.7715934753418, 2.359284827709198, 4.052446918487549, 0.6530782526731491, 0.014790104082785548, 0.3950724264979362
-162.86739761352538, -171.7084117126465, 2.2782609367370608, 3.9578446543216703, 0.6643271344900131, 0.2689191460236907, 0.3809967511892319
-163.20565383911133, -171.68688232421874, 2.294229873418808, 4.050202214717865, 0.6713408100605011, 0.12926866282708943, 0.39824161753058435
-163.11108947753905, -171.65436462402343, 2.306839405298233, 3.9870452177524567, 0.6614956405758857, 0.10279189821798354, 0.39501448705792425
-163.01018157958984, -171.75676345825195, 2.240036314725876, 4.089705228805542, 0.6659972649812699, 0.13756685987114906, 0.3778668011724949
-163.09681106567382, -171.33969787597655, 2.3490585231781007, 3.9115541052818297, 0.6416358396410942, 0.09481681910343469, 0.38022185519337653
-163.03238571166992, -172.10444747924805, 2.2173833882808687, 4.254968930482864, 0.6999664315581322, 0.13326387448236346, 0.3706973262131214
-163.08769485473633, -171.26257080078125, 2.3255384051799775, 3.905580211877823, 0.6523129945993423, 0.08572456219466403, 0.4010867650806904
-162.75962112426757, -171.30753128051757, 2.293393391370773, 3.903891113996506, 0.6541166678071022, 0.2691308068484068, 0.37693958878517153
-163.04455780029298, -171.57245788574218, 2.3458954274654387, 4.04446518778801, 0.6701934662461281, 0.09739090935327113, 0.39829085290431976
-162.80149459838867, -171.65103927612304, 2.258266340494156, 4.119782241582871, 0.6779288187623024, 0.20360110679641366, 0.38949986800551417
