EUBO	ELBO	ESS
438.320	434.910	5.977
438.387	434.345	5.555
438.245	434.817	5.945
438.365	434.571	5.739
438.360	434.587	5.728
438.347	434.342	5.627
438.415	434.379	5.623
438.260	434.862	5.958
438.416	433.987	5.366
438.206	435.017	6.091
438.465	434.013	5.421
438.269	434.813	5.896
438.313	434.546	5.756
438.422	434.483	5.614
438.289	434.779	5.893
438.321	434.403	5.654
438.370	434.295	5.626
438.335	434.578	5.777
438.327	434.671	5.811
438.305	434.820	5.877
438.369	434.443	5.688
438.263	435.061	6.087
438.390	434.347	5.579
438.275	434.809	5.918
438.291	434.516	5.754
438.346	434.544	5.726
438.372	434.438	5.643
438.332	434.395	5.657
438.320	434.671	5.795
438.322	434.827	5.895
438.306	434.568	5.742
438.307	434.620	5.809
438.332	434.793	5.874
438.479	434.136	5.418
438.291	434.764	5.881
438.348	434.566	5.740
438.348	434.417	5.642
438.376	434.391	5.609
438.363	434.385	5.666
438.296	434.797	5.918
438.340	434.247	5.598
438.348	434.589	5.731
438.430	434.122	5.503
438.311	434.671	5.848
438.329	434.469	5.727
438.277	434.806	5.937
438.291	434.722	5.888
438.370	434.453	5.678
438.428	434.063	5.494
438.336	434.569	5.761
438.342	434.676	5.805
438.365	434.489	5.687
438.367	434.702	5.842
438.240	434.788	5.951
438.381	434.391	5.658
438.402	434.160	5.525
438.259	434.798	5.915
438.351	434.535	5.719
438.414	434.247	5.513
438.237	434.836	5.991
438.386	434.425	5.645
438.287	434.836	5.953
438.293	434.637	5.820
438.387	434.192	5.559
438.419	434.271	5.579
438.291	434.875	5.937
438.300	434.549	5.792
438.406	434.375	5.581
438.365	434.393	5.666
438.326	434.510	5.700
438.315	434.662	5.802
438.281	434.797	5.878
438.304	434.703	5.804
438.386	434.567	5.729
438.502	433.835	5.327
438.426	434.318	5.589
438.398	434.296	5.600
438.340	434.413	5.668
438.335	434.658	5.785
438.341	434.421	5.645
438.320	434.786	5.864
438.324	434.690	5.850
438.357	434.449	5.704
438.243	434.943	6.021
438.275	434.774	5.883
438.443	433.724	5.351
438.319	434.772	5.844
438.325	434.614	5.765
438.287	434.796	5.909
438.330	434.397	5.667
438.425	434.231	5.520
438.395	434.329	5.573
438.378	433.931	5.428
438.441	434.185	5.588
438.355	434.604	5.788
438.352	434.684	5.827
438.278	434.902	5.948
438.342	434.539	5.704
438.268	434.828	5.936
438.308	434.668	5.828
438.336	434.610	5.776
438.309	434.844	5.962
438.354	434.592	5.786
438.408	434.322	5.614
438.279	434.893	5.943
438.334	434.707	5.890
438.305	434.644	5.744
438.335	434.622	5.723
438.347	434.608	5.760
438.329	434.595	5.749
438.367	434.411	5.679
438.416	434.433	5.635
438.464	434.094	5.463
438.372	434.055	5.510
438.338	434.650	5.798
438.267	434.763	5.901
438.343	434.420	5.665
438.315	434.657	5.821
438.318	434.616	5.760
438.363	434.540	5.736
438.247	434.739	5.901
438.384	434.348	5.602
438.396	434.176	5.479
438.406	434.205	5.516
438.269	434.966	6.052
438.294	434.330	5.616
438.322	434.516	5.746
438.300	434.574	5.792
438.401	434.487	5.646
438.305	434.434	5.696
438.265	434.833	5.928
438.358	434.490	5.716
438.326	434.634	5.770
438.406	434.431	5.620
438.293	434.677	5.810
438.349	434.299	5.582
438.406	434.458	5.658
438.367	434.183	5.518
438.368	434.496	5.648
438.345	434.568	5.720
438.336	434.639	5.783
438.333	434.548	5.701
438.347	434.654	5.812
438.385	434.656	5.742
438.296	434.934	5.972
438.267	434.941	6.005
438.398	434.250	5.548
438.370	434.548	5.743
438.359	434.348	5.636
438.183	435.137	6.181
438.306	434.495	5.757
438.421	434.288	5.568
438.346	434.702	5.787
438.319	434.637	5.762
438.355	434.602	5.760
438.315	434.623	5.790
438.426	434.307	5.584
438.302	434.590	5.781
438.381	434.459	5.639
438.241	434.893	5.958
438.257	434.852	5.935
438.354	434.637	5.710
438.435	434.225	5.517
438.269	434.910	5.980
438.481	434.033	5.434
438.371	434.605	5.707
438.341	434.649	5.790
438.416	434.264	5.565
438.333	434.806	5.861
438.456	434.294	5.539
438.342	434.625	5.766
438.478	433.663	5.254
438.243	435.149	6.131
438.351	434.295	5.608
438.315	434.640	5.787
438.391	434.537	5.689
438.345	434.595	5.749
438.319	434.639	5.802
438.295	434.822	5.891
438.419	434.158	5.466
438.277	434.980	6.025
438.323	434.671	5.818
438.318	434.786	5.884
438.338	434.580	5.752
438.321	434.431	5.703
438.296	434.852	5.915
438.329	434.534	5.714
438.261	434.813	5.957
438.423	434.239	5.482
438.271	434.765	5.917
438.343	434.440	5.674
438.381	434.305	5.620
438.329	434.663	5.816
438.291	434.750	5.883
438.360	434.014	5.468
438.277	434.703	5.853
438.350	434.664	5.768
438.367	434.534	5.697
438.269	434.915	5.973
438.345	434.483	5.746
438.261	435.041	6.048
438.314	434.596	5.753
438.365	434.561	5.757
438.367	434.518	5.676
438.308	434.678	5.826
438.429	434.129	5.480
438.407	434.499	5.650
438.315	434.885	5.924
438.464	434.017	5.406
438.301	434.771	5.898
438.393	434.106	5.492
438.432	434.172	5.480
438.322	434.717	5.847
438.331	434.606	5.749
438.309	434.615	5.787
438.356	434.701	5.772
438.375	434.366	5.654
438.299	434.525	5.728
438.226	434.812	5.932
438.379	434.485	5.716
438.341	434.509	5.665
438.316	434.542	5.736
438.393	434.058	5.461
438.388	434.585	5.686
438.253	435.164	6.151
438.324	434.667	5.800
438.469	434.035	5.364
438.406	434.495	5.658
438.313	434.735	5.865
438.319	434.552	5.704
438.267	434.585	5.778
438.241	434.842	5.916
438.400	434.384	5.603
438.367	434.293	5.622
438.379	434.409	5.661
438.239	435.078	6.097
438.333	434.609	5.765
438.293	434.788	5.898
438.380	434.295	5.588
438.401	434.451	5.637
438.485	433.792	5.352
438.338	434.468	5.699
438.325	434.538	5.712
438.250	434.907	5.948
438.386	434.216	5.540
438.253	435.005	6.054
438.334	434.642	5.755
438.382	434.378	5.635
438.246	434.763	5.887
438.279	434.770	5.899
438.356	434.513	5.705
438.287	434.790	5.877
438.343	434.631	5.783
438.335	434.639	5.795
438.357	434.287	5.576
438.241	435.052	6.066
438.274	434.984	6.024
438.311	434.710	5.867
438.355	434.613	5.760
438.367	434.421	5.627
438.270	434.752	5.874
438.311	434.575	5.758
438.343	434.654	5.769
438.346	434.665	5.782
438.305	434.774	5.876
438.310	434.658	5.791
438.295	434.869	5.933
438.421	434.243	5.574
438.278	434.780	5.883
438.339	434.591	5.758
438.354	434.268	5.576
438.303	434.874	5.946
438.376	434.303	5.608
438.366	434.515	5.732
438.298	434.681	5.843
438.272	434.748	5.879
438.334	434.620	5.775
438.260	434.697	5.837
438.440	433.833	5.458
438.304	434.604	5.834
438.293	434.601	5.781
438.387	434.322	5.575
438.410	434.483	5.652
438.409	434.413	5.636
438.311	434.797	5.853
438.368	434.331	5.549
438.373	434.530	5.705
438.271	434.842	5.897
438.400	434.259	5.511
438.393	434.467	5.647
438.431	434.313	5.558
438.292	434.805	5.895
438.394	434.389	5.643
438.364	434.469	5.656
438.298	434.691	5.863
438.238	434.908	5.951
438.418	434.181	5.511
438.334	434.572	5.738
438.341	434.840	5.877
438.255	435.033	6.035
438.228	434.958	6.047
438.328	434.628	5.770
438.314	434.521	5.738
438.453	434.434	5.639
438.304	434.377	5.692
438.378	434.339	5.584
438.345	434.798	5.890
438.389	434.326	5.535
438.316	434.515	5.767
438.325	434.628	5.794
438.316	434.786	5.927
438.483	434.192	5.465
438.372	434.503	5.678
438.347	434.431	5.698
438.345	434.460	5.689
438.280	434.749	5.868
438.392	434.156	5.488
438.396	434.231	5.528
438.376	434.433	5.666
438.284	434.753	5.843
438.274	434.755	5.873
438.308	434.406	5.657
438.289	434.620	5.768
438.306	434.720	5.865
438.306	434.833	5.885
438.225	434.864	5.959
438.404	434.319	5.610
438.219	434.886	5.967
438.426	434.205	5.497
438.249	434.809	5.936
438.422	434.348	5.590
438.333	434.605	5.738
438.284	434.791	5.888
438.374	434.458	5.669
438.278	434.857	5.940
438.314	434.688	5.801
438.339	434.747	5.802
438.292	434.534	5.757
438.338	434.558	5.737
438.364	434.665	5.773
438.303	434.579	5.748
438.472	434.323	5.540
438.410	434.356	5.606
438.296	434.607	5.785
438.377	434.577	5.700
438.429	434.426	5.620
438.309	434.658	5.804
438.214	434.930	5.991
438.343	434.686	5.822
438.314	434.875	5.933
438.233	434.898	5.972
438.339	434.865	5.929
438.273	434.820	5.915
438.283	434.736	5.854
438.389	434.583	5.669
438.270	434.721	5.835
438.378	434.293	5.583
438.457	434.200	5.515
438.262	434.839	5.941
438.301	434.702	5.851
438.351	434.262	5.567
438.249	434.951	6.015
438.405	434.311	5.562
438.245	434.989	6.033
438.380	434.539	5.732
438.424	434.284	5.551
438.253	434.829	5.939
438.371	434.206	5.538
438.413	434.259	5.509
438.309	434.763	5.836
438.353	434.588	5.739
438.377	434.528	5.673
438.339	434.586	5.748
438.432	434.472	5.638
438.269	435.047	6.043
438.353	434.650	5.779
438.371	434.491	5.655
438.348	434.572	5.755
438.386	434.403	5.605
438.221	435.184	6.167
438.311	434.800	5.870
438.400	434.349	5.599
438.374	434.547	5.705
438.291	434.648	5.802
438.383	434.528	5.695
438.269	435.003	6.042
438.334	434.749	5.830
438.342	434.500	5.759
438.339	434.660	5.796
438.372	434.487	5.665
438.343	434.778	5.856
438.347	434.735	5.836
438.306	434.799	5.885
438.326	434.757	5.848
438.477	434.016	5.397
438.270	434.900	5.919
438.298	434.812	5.873
438.362	434.623	5.710
438.312	434.393	5.689
438.384	434.474	5.698
438.279	435.029	6.029
438.386	434.705	5.786
438.274	434.771	5.867
438.396	434.645	5.749
438.376	434.210	5.523
438.214	434.979	5.987
438.306	434.770	5.881
438.295	434.806	5.895
438.351	434.559	5.717
438.295	434.909	5.938
438.371	434.246	5.584
438.266	434.766	5.881
438.301	434.694	5.858
438.283	434.632	5.787
438.345	434.700	5.798
438.263	435.040	6.066
438.272	434.825	5.855
438.345	434.799	5.862
438.330	434.573	5.711
438.281	434.889	5.939
438.375	434.433	5.597
438.231	434.963	6.019
438.389	434.395	5.620
438.367	434.543	5.689
438.283	434.828	5.908
438.311	434.787	5.852
438.283	434.629	5.812
438.296	434.749	5.906
438.349	434.690	5.785
438.327	434.750	5.847
438.352	434.249	5.591
438.300	434.874	5.915
438.283	434.756	5.861
438.366	434.399	5.652
438.303	434.775	5.840
438.325	434.694	5.802
438.365	434.502	5.686
438.208	435.013	6.040
438.328	434.677	5.823
438.271	434.726	5.808
438.410	434.355	5.603
438.310	434.702	5.829
438.354	434.570	5.721
438.358	434.485	5.668
438.348	434.457	5.655
438.411	434.393	5.639
438.288	434.859	5.905
438.304	434.744	5.843
438.334	434.474	5.677
438.482	433.838	5.365
438.282	434.832	5.948
438.341	434.814	5.888
438.301	434.663	5.839
438.334	434.461	5.671
438.398	434.417	5.654
438.403	434.509	5.684
438.339	434.339	5.659
438.359	434.607	5.726
438.341	434.613	5.771
438.272	434.941	5.970
438.318	434.691	5.816
438.403	434.362	5.620
438.262	434.915	5.952
438.344	434.622	5.777
438.282	434.897	5.942
438.236	435.045	6.057
438.332	434.426	5.646
438.452	433.939	5.305
438.334	434.675	5.795
438.346	434.581	5.716
438.481	434.148	5.464
438.325	434.651	5.797
438.350	434.735	5.795
438.378	434.551	5.689
438.363	434.433	5.643
438.319	434.337	5.665
438.312	434.598	5.748
438.287	434.918	5.961
438.315	434.639	5.783
438.379	434.455	5.615
438.424	434.266	5.553
438.268	434.936	5.980
438.365	434.710	5.835
438.293	434.818	5.897
438.380	434.514	5.707
438.272	434.876	5.941
438.295	434.869	5.933
438.210	434.790	5.911
438.405	434.317	5.539
438.348	434.516	5.713
438.307	434.781	5.881
438.375	434.421	5.685
438.274	434.743	5.842
438.252	434.995	5.998
438.399	434.304	5.595
438.374	434.504	5.663
438.285	434.806	5.884
438.218	434.958	6.023
438.514	433.777	5.237
438.293	434.694	5.811
438.316	434.556	5.730
438.411	434.363	5.583
438.360	434.712	5.818
438.315	434.808	5.887
438.322	434.789	5.862
438.344	434.620	5.728
438.290	434.960	5.987
438.282	434.797	5.910
438.450	434.073	5.450
438.487	434.205	5.504
438.387	434.768	5.811
438.258	434.990	6.032
438.360	434.396	5.626
438.362	434.562	5.705
438.313	434.867	5.957
438.415	434.398	5.585
438.351	434.578	5.797
438.343	434.663	5.788
438.328	434.550	5.736
438.381	434.492	5.723
438.317	434.611	5.739
438.310	434.845	5.906
438.411	434.354	5.602
438.250	435.035	6.049
438.328	434.734	5.868
438.374	434.479	5.660
438.352	434.670	5.793
438.336	434.665	5.766
438.316	434.618	5.767
438.344	434.544	5.738
438.379	434.729	5.744
438.318	434.665	5.785
438.330	434.498	5.744
438.331	434.669	5.811
438.316	434.832	5.878
438.284	434.835	5.914
438.364	434.325	5.562
438.297	434.838	5.898
438.444	434.155	5.425
438.402	434.296	5.604
438.372	434.600	5.706
438.261	435.020	6.013
438.336	434.726	5.766
438.258	434.879	5.948
438.329	434.426	5.703
438.278	434.712	5.821
438.342	434.489	5.660
438.357	434.464	5.633
438.199	435.081	6.080
438.401	434.536	5.657
438.314	434.799	5.937
438.430	434.243	5.500
438.333	434.791	5.886
438.357	434.604	5.738
438.385	434.593	5.687
438.353	434.621	5.818
438.349	434.626	5.728
438.236	435.053	6.049
438.377	434.557	5.713
438.401	434.471	5.607
438.360	434.495	5.645
438.278	434.877	5.920
438.475	433.927	5.325
438.374	434.603	5.700
438.382	434.613	5.741
438.341	434.602	5.765
438.371	434.685	5.781
438.277	434.716	5.802
438.336	434.810	5.863
438.443	434.240	5.486
438.387	434.456	5.652
438.362	434.414	5.652
438.249	434.944	6.007
438.354	434.684	5.848
438.372	434.368	5.572
438.495	434.291	5.504
438.378	434.448	5.657
438.253	435.062	6.059
438.379	434.513	5.650
438.339	434.778	5.845
438.359	434.411	5.593
438.306	434.558	5.790
438.239	434.994	6.077
438.192	435.203	6.177
438.302	434.846	5.904
438.503	434.142	5.397
438.309	434.459	5.714
438.353	434.516	5.677
438.361	434.507	5.693
438.259	434.869	5.927
438.409	434.127	5.473
438.272	434.798	5.862
438.271	434.942	5.960
438.345	434.534	5.734
438.434	434.370	5.554
438.351	434.693	5.790
438.309	434.718	5.807
438.325	434.535	5.709
438.383	434.333	5.619
438.245	434.882	5.964
438.413	434.142	5.460
438.312	434.840	5.862
438.277	434.777	5.898
438.349	434.452	5.750
438.285	434.816	5.896
438.415	434.365	5.592
438.335	434.664	5.768
438.315	434.714	5.835
438.327	434.751	5.840
438.294	434.704	5.854
438.358	434.550	5.680
438.316	434.384	5.695
438.198	434.981	6.071
438.348	434.589	5.733
438.349	434.705	5.789
438.359	434.584	5.659
438.298	434.861	5.927
438.416	434.326	5.540
438.282	434.684	5.800
438.419	434.152	5.447
438.327	434.469	5.677
438.298	434.737	5.825
438.291	434.709	5.828
438.383	434.525	5.673
438.332	434.661	5.767
438.390	434.486	5.643
438.293	434.951	5.945
438.320	434.664	5.804
438.257	434.944	5.978
438.367	434.504	5.695
438.271	434.795	5.871
438.359	434.449	5.700
438.248	434.965	5.965
438.353	434.814	5.841
438.407	434.255	5.512
438.361	434.372	5.578
438.198	435.061	6.068
438.340	434.514	5.716
438.337	434.182	5.607
438.291	434.826	5.874
438.303	434.757	5.860
438.353	434.654	5.753
438.282	434.842	5.910
438.263	434.766	5.874
438.267	434.831	5.930
438.410	434.269	5.500
438.323	434.525	5.751
438.356	434.690	5.789
438.296	434.715	5.859
438.271	434.846	5.923
438.299	434.805	5.888
438.393	434.334	5.571
438.316	434.691	5.843
438.246	435.035	6.036
438.317	434.787	5.862
438.401	434.631	5.716
438.245	434.806	5.933
438.314	434.729	5.821
438.286	434.826	5.931
438.224	434.993	6.043
438.429	434.444	5.658
438.359	434.786	5.852
438.218	435.042	6.049
438.386	434.343	5.561
438.323	434.664	5.809
438.322	434.669	5.775
438.287	434.826	5.970
438.388	434.348	5.555
438.369	434.373	5.611
438.257	434.862	5.925
438.356	434.239	5.606
438.344	434.573	5.723
438.315	434.649	5.810
438.361	434.655	5.775
438.340	434.654	5.776
438.421	434.066	5.526
438.348	434.462	5.646
438.341	434.755	5.835
438.346	434.542	5.736
438.257	434.840	5.907
438.309	434.820	5.866
438.334	434.663	5.795
438.254	434.977	5.979
438.363	434.565	5.730
438.271	434.580	5.782
438.302	434.662	5.837
438.401	434.278	5.517
438.316	434.326	5.652
438.376	434.430	5.655
438.344	434.506	5.689
438.353	434.467	5.638
438.297	434.923	5.966
438.311	434.717	5.807
438.370	434.420	5.610
438.292	434.588	5.740
438.376	434.353	5.568
438.235	434.798	5.924
438.291	434.769	5.883
438.401	434.533	5.680
438.342	434.462	5.648
438.280	434.962	5.958
438.232	435.032	6.046
438.329	434.357	5.665
438.493	434.134	5.411
438.387	434.311	5.576
438.342	434.493	5.681
438.393	434.273	5.510
438.392	434.449	5.609
438.234	434.987	6.043
438.330	434.788	5.851
438.366	434.507	5.696
438.329	434.607	5.768
438.372	434.440	5.670
438.275	434.682	5.856
438.441	434.171	5.498
438.311	434.775	5.853
438.249	435.033	6.049
438.292	434.722	5.846
438.280	434.870	5.915
438.346	434.340	5.668
438.432	433.937	5.340
438.361	434.459	5.667
438.390	434.511	5.649
438.274	435.032	6.039
438.428	434.313	5.560
438.386	434.578	5.732
438.349	434.484	5.718
438.280	434.777	5.891
438.242	434.965	6.015
438.437	434.306	5.507
438.269	434.812	5.907
438.349	434.561	5.695
438.357	434.369	5.609
438.290	434.842	5.924
438.284	434.749	5.831
438.193	435.076	6.135
438.367	433.987	5.395
438.252	435.052	6.053
438.266	434.879	5.968
438.213	434.947	5.997
438.356	434.836	5.845
438.268	435.045	6.041
438.295	434.808	5.865
438.396	434.391	5.601
438.281	434.986	5.964
438.279	434.887	5.934
438.336	434.820	5.845
438.305	434.903	5.944
438.329	434.653	5.822
438.428	434.285	5.578
438.346	434.656	5.780
438.249	435.079	6.051
438.418	434.280	5.553
438.311	434.574	5.768
438.385	434.017	5.463
438.324	434.740	5.852
438.394	434.380	5.625
438.156	435.297	6.257
438.290	434.851	5.872
438.322	434.483	5.706
438.329	434.597	5.699
438.337	434.744	5.827
438.281	434.876	5.913
438.239	434.882	5.968
438.353	434.593	5.716
438.324	434.690	5.805
438.348	434.513	5.687
438.200	435.090	6.130
438.441	434.329	5.558
438.434	434.146	5.487
438.269	435.021	6.042
438.331	434.796	5.833
438.267	434.802	5.897
438.273	434.777	5.867
438.371	434.635	5.747
438.404	434.327	5.545
438.254	434.886	5.931
438.324	434.752	5.841
438.297	434.745	5.822
438.264	434.815	5.902
438.395	434.535	5.683
438.403	434.662	5.752
438.303	434.777	5.849
438.293	434.781	5.841
438.382	434.556	5.712
438.397	434.384	5.587
438.294	434.718	5.844
438.267	434.918	6.046
438.269	434.921	5.950
438.345	434.643	5.758
438.417	434.347	5.616
438.254	434.853	5.939
438.329	434.458	5.677
438.358	434.621	5.778
438.328	434.553	5.753
438.282	434.808	5.897
438.240	435.108	6.095
438.356	434.481	5.653
438.229	434.989	6.052
438.347	434.388	5.611
438.260	434.930	5.969
438.395	434.551	5.675
438.266	434.711	5.884
438.278	434.800	5.916
438.326	434.713	5.814
438.413	434.502	5.659
438.322	434.845	5.936
438.266	434.654	5.863
438.282	434.860	5.921
438.291	434.786	5.900
438.333	434.753	5.821
438.263	434.872	5.956
438.324	434.581	5.732
438.247	435.000	6.019
438.305	434.780	5.842
438.269	434.914	5.953
438.399	434.490	5.645
438.287	434.824	5.901
438.299	434.679	5.827
438.310	434.773	5.812
438.292	434.678	5.838
438.211	435.160	6.114
438.383	434.159	5.525
438.316	434.983	5.962
438.323	434.807	5.879
438.362	434.695	5.782
438.366	434.611	5.760
438.381	434.545	5.660
438.332	434.591	5.753
438.290	434.671	5.811
438.197	435.030	6.091
438.295	434.892	5.916
438.357	434.584	5.695
438.359	434.686	5.747
438.283	434.691	5.858
438.369	434.597	5.750
438.278	434.864	5.891
438.322	434.745	5.860
438.272	434.902	5.929
438.315	434.669	5.762
438.339	434.715	5.834
438.414	434.443	5.618
438.342	434.663	5.761
438.316	434.841	5.911
438.337	434.760	5.845
438.334	434.331	5.634
438.291	434.891	5.916
438.317	434.705	5.770
438.344	434.530	5.721
438.344	434.744	5.841
438.259	434.935	5.965
438.237	434.978	6.002
438.388	434.167	5.461
438.184	435.053	6.130
438.288	434.921	5.985
438.400	434.374	5.606
438.351	434.437	5.664
438.384	434.469	5.625
438.326	434.727	5.836
438.293	434.866	5.940
438.347	434.583	5.705
438.424	434.354	5.568
438.263	434.953	5.994
438.326	434.755	5.808
438.413	434.201	5.504
438.341	434.653	5.757
438.277	435.001	6.017
438.300	434.699	5.828
438.256	434.997	6.029
438.311	434.680	5.797
438.259	434.856	5.925
438.306	434.678	5.750
438.392	434.399	5.588
438.336	434.177	5.589
438.359	434.609	5.742
438.331	434.556	5.687
438.456	434.178	5.463
438.319	434.820	5.879
438.359	434.697	5.765
438.341	434.620	5.705
438.320	434.665	5.794
438.187	435.054	6.099
438.309	434.894	5.924
438.363	434.519	5.641
438.261	435.052	6.067
438.316	434.662	5.752
438.353	434.493	5.670
438.313	434.617	5.763
438.336	434.782	5.856
438.291	434.864	5.897
438.308	434.755	5.849
438.335	434.638	5.760
438.305	434.631	5.801
438.239	435.095	6.036
438.267	434.696	5.840
438.386	434.567	5.734
438.267	435.042	6.033
438.251	434.940	5.958
438.265	434.623	5.816
438.386	434.626	5.777
438.415	434.354	5.585
438.312	434.850	5.872
438.480	434.145	5.381
438.312	434.793	5.833
438.395	434.106	5.502
438.408	434.402	5.611
438.217	435.102	6.106
438.262	434.678	5.863
438.367	434.548	5.678
438.221	434.978	6.060
438.359	434.459	5.684
438.386	434.513	5.690
438.289	434.945	5.952
438.339	434.578	5.753
438.277	434.890	5.928
438.316	434.588	5.734
438.359	434.671	5.765
438.305	434.697	5.821
438.353	434.582	5.712
438.314	434.766	5.827
438.233	434.601	5.845
438.345	434.719	5.831
438.204	434.990	6.009
438.268	435.035	6.059
438.261	434.869	5.945
438.256	434.846	5.923
438.409	434.283	5.521
438.360	434.674	5.768
438.342	434.713	5.812
438.287	434.719	5.885
438.295	434.956	5.958
438.356	434.629	5.768
438.290	434.598	5.782
438.216	435.152	6.144
438.308	434.838	5.880
438.526	434.071	5.358
438.280	434.824	5.949
438.299	434.877	5.912
438.426	434.520	5.677
438.242	434.992	6.038
438.275	434.845	5.905
438.310	434.508	5.711
438.357	434.472	5.671
438.273	434.846	5.928
438.287	435.046	6.025
438.341	434.712	5.835
438.424	434.040	5.456
438.442	434.354	5.600
438.260	434.887	5.934
438.414	434.059	5.495
438.342	434.662	5.756
438.259	435.018	6.010
438.394	434.418	5.603
438.206	435.057	6.079
438.195	435.096	6.123
438.332	434.700	5.776
438.278	434.733	5.851
438.284	434.774	5.873
438.337	434.761	5.861
438.322	434.693	5.840
438.231	434.916	6.000
438.306	434.573	5.744
438.265	434.964	5.988
438.404	434.410	5.620
438.370	434.791	5.854
438.328	434.633	5.799
438.237	435.029	6.045
438.353	434.498	5.645
438.333	434.638	5.826
438.333	434.627	5.745
438.330	434.647	5.755
438.343	434.393	5.615
438.289	435.025	6.010
438.246	434.850	5.927
438.303	434.773	5.847
438.416	434.113	5.483
438.279	434.922	5.963
438.252	434.822	5.930
438.232	434.907	5.974
438.376	434.171	5.611
438.434	434.126	5.502
438.220	435.240	6.206
438.488	433.865	5.319
438.366	434.580	5.736
438.315	434.760	5.845
438.434	434.408	5.606
438.300	434.878	5.943
438.241	434.917	5.952
438.225	434.943	6.001
438.297	434.267	5.686
438.349	434.513	5.739
438.378	434.511	5.638
438.229	435.024	6.068
438.321	434.767	5.836
438.271	434.857	5.943
438.301	434.497	5.741
438.378	434.193	5.530
438.311	434.689	5.819
438.361	434.590	5.720
438.279	434.969	5.978
438.297	434.864	5.941
438.265	434.684	5.819
438.282	434.713	5.807
438.316	434.755	5.843
438.350	434.505	5.678
438.278	434.766	5.877
438.399	434.537	5.672
438.349	434.491	5.718
438.392	434.319	5.581
438.277	434.943	5.973
438.359	434.244	5.625
438.284	434.895	5.933
438.317	434.667	5.781
438.265	434.667	5.823
438.318	434.846	5.878
438.384	434.504	5.627
438.251	434.787	5.903
438.180	435.084	6.103
438.249	435.124	6.065
438.330	434.714	5.816
438.240	435.018	6.077
438.390	434.352	5.596
438.324	434.700	5.774
438.274	434.958	5.975
438.247	434.875	5.919
438.318	434.656	5.748
438.266	435.060	6.090
438.428	434.286	5.564
438.198	435.082	6.112
438.382	434.337	5.630
438.312	434.841	5.888
438.282	434.963	6.000
438.351	434.570	5.741
438.313	434.734	5.813
438.351	434.407	5.708
438.314	434.567	5.716
438.300	434.763	5.837
438.288	434.808	5.882
438.298	434.622	5.789
438.237	434.908	5.953
438.255	434.892	5.974
438.447	434.213	5.480
438.346	434.653	5.839
438.181	435.067	6.086
438.421	434.306	5.530
438.318	434.882	5.929
438.343	434.636	5.767
438.286	434.709	5.828
438.352	434.542	5.694
438.336	434.565	5.713
438.315	434.594	5.746
438.348	434.458	5.677
438.229	435.074	6.059
438.215	435.251	6.216
438.325	434.698	5.817
438.345	434.641	5.749
438.273	434.907	5.960
438.291	434.900	5.978
438.385	434.521	5.654
438.272	434.693	5.887
438.340	434.624	5.778
438.304	434.645	5.757
438.370	434.355	5.642
438.246	434.894	5.961
438.330	434.977	5.950
438.251	434.898	5.972
438.386	434.350	5.573
438.347	434.739	5.818
438.353	434.495	5.647
438.307	434.697	5.809
438.257	434.952	6.039
438.257	434.865	5.944
438.308	434.841	5.893
438.356	434.689	5.787
438.343	434.618	5.722
438.408	434.487	5.624
438.173	435.118	6.141
438.356	434.567	5.690
438.215	434.924	6.008
438.255	434.894	5.920
438.332	434.340	5.681
438.260	434.957	5.991
438.350	434.710	5.808
438.374	434.548	5.699
438.323	434.627	5.764
438.327	434.676	5.801
438.398	434.603	5.730
438.302	434.903	5.919
438.377	434.668	5.727
438.271	434.717	5.874
438.344	434.699	5.848
438.347	434.557	5.683
438.301	434.951	5.970
438.262	434.684	5.843
438.360	434.394	5.617
438.358	434.354	5.626
438.257	435.024	6.061
438.305	434.743	5.803
438.295	434.762	5.885
438.356	434.783	5.817
438.287	434.740	5.846
438.257	434.590	5.825
438.391	434.208	5.507
438.263	434.945	5.992
438.454	434.204	5.471
438.307	434.562	5.711
438.276	434.923	5.975
438.234	435.064	6.076
438.218	435.214	6.183
438.408	434.467	5.595
438.227	435.070	6.065
438.325	434.662	5.768
438.428	434.189	5.467
438.327	434.675	5.776
438.359	434.654	5.755
438.263	434.949	5.981
438.307	434.506	5.724
438.277	434.899	5.957
438.378	434.351	5.593
438.246	434.986	6.011
438.326	434.694	5.789
438.361	434.527	5.698
438.330	434.522	5.703
438.256	434.906	5.962
438.290	434.527	5.711
438.212	434.799	5.971
438.326	434.723	5.812
438.262	434.741	5.871
438.250	434.938	6.015
438.320	434.610	5.743
438.327	434.552	5.687
438.373	434.409	5.623
438.297	434.859	5.918
438.347	434.532	5.686
438.353	434.672	5.817
438.253	435.010	6.042
438.259	434.948	5.988
438.246	434.783	5.895
438.391	434.235	5.530
438.219	434.874	6.013
438.382	434.173	5.494
438.459	434.192	5.500
438.332	434.756	5.849
438.327	434.491	5.717
438.247	434.857	5.937
438.276	434.993	5.952
438.327	434.689	5.829
438.350	434.637	5.786
438.252	435.136	6.126
438.311	434.773	5.831
438.407	434.493	5.606
438.259	434.887	5.934
438.245	434.948	5.990
438.266	434.848	5.904
438.285	434.861	5.919
438.267	434.890	5.964
438.379	434.436	5.621
438.261	434.767	5.866
438.512	433.905	5.302
438.241	435.011	6.040
438.259	434.955	5.989
438.376	434.324	5.571
438.304	434.486	5.750
438.274	434.978	5.997
438.486	434.159	5.447
