EUBO	ELBO	ESS
-77059.404	-198680.365	1.122
-10757.574	-28681.233	1.559
-806.184	-5552.229	2.540
-613.599	-3916.909	3.161
-618.854	-3662.221	3.344
-622.964	-3486.108	3.431
-805.197	-3638.630	3.404
-900.402	-3703.638	3.507
-987.815	-3742.219	3.480
-1060.588	-3792.005	3.474
-1073.442	-3767.637	3.536
-1286.126	-3996.215	3.527
