EUBO	ELBO	ESS
-34386.997	-44356.011	2.389
-32229.195	-40587.093	2.461
-32263.473	-39658.376	2.551
-32250.852	-39522.252	2.578
-32151.116	-39483.192	2.591
-32203.585	-39389.116	2.602
-32089.846	-39259.709	2.594
-32080.500	-39218.884	2.602
-32052.451	-39242.829	2.599
-32084.429	-39188.817	2.606
-32014.456	-39195.108	2.593
-32117.171	-39264.551	2.602
-31947.040	-39265.253	2.600
-31897.230	-39213.283	2.594
-31928.383	-39131.188	2.599
