EUBO, ELBO, ESS, KLs_eta_ex_os, KLs_eta_in_os, KL_z_ex_os, KL_z_in_os
-188.2622833251953, -229.6168212890625, 1.1724611520767212, 61.04375457763672, 14.090834617614746, 16.377614974975586, 8.1682710647583
-200.93321228027344, -246.0623779296875, 1.1837372779846191, 66.30846405029297, 13.436759948730469, 21.060760498046875, 7.911296367645264
-195.15878295898438, -239.9772491455078, 1.2166565656661987, 62.45218276977539, 11.655728340148926, 16.88510513305664, 7.444626331329346
-205.0562286376953, -252.6138458251953, 1.183457374572754, 71.72029876708984, 13.407096862792969, 20.50349998474121, 9.219244003295898
-207.57569885253906, -267.94134521484375, 1.1232329607009888, 88.13146209716797, 13.687543869018555, 26.527029037475586, 9.741493225097656
-197.58551025390625, -241.8404541015625, 1.2409512996673584, 70.06354522705078, 15.314554214477539, 18.45794105529785, 8.347350120544434
-195.76968383789062, -241.5122833251953, 1.1326992511749268, 61.15855407714844, 13.63922119140625, 19.392040252685547, 8.662672996520996
-213.33226013183594, -314.0283508300781, 1.178926706314087, 131.57791137695312, 14.858004570007324, 34.74759292602539, 8.664643287658691
-194.85040283203125, -230.8294219970703, 1.168866515159607, 56.659549713134766, 13.21550178527832, 20.398818969726562, 8.741328239440918
-201.0442352294922, -259.4476013183594, 1.1232359409332275, 73.86354064941406, 12.864293098449707, 17.22273063659668, 8.10645580291748
-191.5017547607422, -241.23983764648438, 1.191552758216858, 69.5334243774414, 12.684893608093262, 24.51487159729004, 7.584697723388672
-198.40773010253906, -247.36383056640625, 1.14946448802948, 69.31407928466797, 13.52482795715332, 20.291921615600586, 8.38775634765625
-200.9892578125, -247.97703552246094, 1.2923003435134888, 67.400634765625, 13.949175834655762, 19.454193115234375, 8.750900268554688
-187.30426025390625, -226.96119689941406, 1.1964424848556519, 57.10176086425781, 15.7293701171875, 13.349108695983887, 7.294283390045166
-194.1872100830078, -237.38563537597656, 1.2102031707763672, 63.966102600097656, 13.623741149902344, 22.58558464050293, 8.069497108459473
-204.38238525390625, -269.3792724609375, 1.1305116415023804, 95.99581909179688, 15.73072624206543, 21.107255935668945, 8.293242454528809
-190.73605346679688, -224.72024536132812, 1.2442865371704102, 51.923797607421875, 14.05059814453125, 14.28426456451416, 7.2848801612854
-197.84933471679688, -236.1604766845703, 1.2020256519317627, 58.99711608886719, 13.06147289276123, 17.392677307128906, 8.567903518676758
-194.7450714111328, -234.2952880859375, 1.2043962478637695, 52.15547180175781, 12.733803749084473, 18.7263240814209, 7.80798864364624
-202.09835815429688, -247.2565460205078, 1.1901226043701172, 57.32741928100586, 13.4088134765625, 21.251815795898438, 8.955880165100098
-182.67759704589844, -216.02622985839844, 1.2050085067749023, 47.77177810668945, 13.909689903259277, 13.232938766479492, 7.358719348907471
-197.72328186035156, -237.50079345703125, 1.2653447389602661, 54.57164001464844, 12.005566596984863, 18.67131996154785, 7.716054439544678
-200.664794921875, -247.9505157470703, 1.1272845268249512, 66.88720703125, 14.504739761352539, 16.620025634765625, 8.009039878845215
-192.09474182128906, -227.2395477294922, 1.1889045238494873, 53.49649429321289, 14.875381469726562, 15.108648300170898, 7.969667911529541
-182.73922729492188, -213.47389221191406, 1.2281683683395386, 41.22658920288086, 11.76483154296875, 11.390485763549805, 5.9288482666015625
-201.10401916503906, -244.04141235351562, 1.2208553552627563, 80.94490051269531, 14.463293075561523, 28.27590560913086, 7.765190124511719
-189.1427764892578, -222.36810302734375, 1.169150710105896, 46.111019134521484, 12.262768745422363, 14.118796348571777, 7.185122013092041
-198.42347717285156, -243.89434814453125, 1.1636896133422852, 64.0311050415039, 12.428194046020508, 15.30520248413086, 7.005744457244873
-199.8791046142578, -242.671142578125, 1.1419837474822998, 59.033935546875, 14.163924217224121, 17.12330436706543, 8.159194946289062
-182.6157989501953, -210.16390991210938, 1.2896678447723389, 38.02536392211914, 10.479421615600586, 13.363417625427246, 6.528287887573242
-189.1628875732422, -224.63844299316406, 1.2867071628570557, 45.90952682495117, 11.7017183303833, 13.719985008239746, 7.132139682769775
-197.498046875, -236.72036743164062, 1.2493177652359009, 57.37568283081055, 14.590058326721191, 18.036264419555664, 8.605069160461426
-191.74520874023438, -219.80963134765625, 1.2130497694015503, 49.97784423828125, 13.86823844909668, 16.98073387145996, 7.9423370361328125
-187.36892700195312, -222.38238525390625, 1.1697295904159546, 49.81357955932617, 16.07550811767578, 14.876653671264648, 7.262571811676025
-187.64019775390625, -217.75228881835938, 1.2837013006210327, 44.440589904785156, 13.03505802154541, 14.529105186462402, 7.75675106048584
-186.56536865234375, -220.659423828125, 1.4696530103683472, 46.68626403808594, 11.440865516662598, 15.98718547821045, 7.248005390167236
-187.4434356689453, -223.49365234375, 1.2412714958190918, 50.78826904296875, 13.138527870178223, 14.4052734375, 6.675018310546875
-187.35423278808594, -220.05746459960938, 1.2082337141036987, 49.84778594970703, 14.774911880493164, 14.987282752990723, 7.492781162261963
-192.10690307617188, -235.0260467529297, 1.2393646240234375, 53.57923126220703, 11.887603759765625, 15.978707313537598, 7.05306339263916
-203.9188690185547, -257.49188232421875, 1.23688542842865, 78.95364379882812, 13.18631649017334, 30.722455978393555, 8.057539939880371
-185.21456909179688, -214.37985229492188, 1.2299530506134033, 42.295860290527344, 13.48013973236084, 12.688169479370117, 6.341780662536621
-183.4251251220703, -210.5896453857422, 1.2894796133041382, 39.69432067871094, 14.113064765930176, 14.09042739868164, 6.8928375244140625
-194.1956329345703, -227.63401794433594, 1.1146092414855957, 47.290950775146484, 12.18073844909668, 15.047430992126465, 7.10184907913208
-189.02491760253906, -225.4952392578125, 1.1954796314239502, 51.083919525146484, 13.516140937805176, 12.62497615814209, 6.60563325881958
-186.750732421875, -217.0212860107422, 1.311758279800415, 39.79384994506836, 10.555066108703613, 12.00029468536377, 5.77488374710083
-189.1259002685547, -217.5154266357422, 1.2663620710372925, 42.45489501953125, 12.286890983581543, 10.985817909240723, 6.309220314025879
-189.43460083007812, -222.86106872558594, 1.193852186203003, 47.423828125, 14.658295631408691, 13.08906078338623, 6.239356517791748
-191.64425659179688, -229.1992950439453, 1.2409392595291138, 54.78290939331055, 13.881628036499023, 18.987743377685547, 6.782469272613525
-187.22618103027344, -217.18797302246094, 1.2132552862167358, 38.85055160522461, 12.148378372192383, 12.764216423034668, 6.630473613739014
-186.3698272705078, -217.1925048828125, 1.258993148803711, 41.28444290161133, 12.889182090759277, 12.786721229553223, 6.980679988861084
-189.33726501464844, -217.4692840576172, 1.3122586011886597, 45.81797409057617, 13.65389347076416, 16.560819625854492, 7.311429500579834
-182.35693359375, -211.6113739013672, 1.2703832387924194, 38.09751510620117, 12.877314567565918, 12.327284812927246, 6.078082084655762
-191.7597198486328, -226.85206604003906, 1.1769790649414062, 49.77028274536133, 15.954935073852539, 12.59587287902832, 6.2684173583984375
-190.4685516357422, -223.81387329101562, 1.3453998565673828, 41.89436340332031, 10.975830078125, 15.840901374816895, 6.309844017028809
-192.1278839111328, -229.7021942138672, 1.2276296615600586, 51.00196075439453, 13.75853443145752, 15.25302791595459, 6.475034236907959
-191.76324462890625, -224.5858612060547, 1.161228060722351, 49.640037536621094, 14.25447940826416, 15.321415901184082, 7.158818244934082
-189.63616943359375, -223.36279296875, 1.2354836463928223, 48.34815979003906, 14.84161376953125, 12.67455005645752, 6.704349040985107
-187.8828125, -214.6031951904297, 1.2805922031402588, 40.836936950683594, 11.856376647949219, 11.232816696166992, 5.898366451263428
-187.93663024902344, -224.55679321289062, 1.2576587200164795, 48.75223922729492, 14.669570922851562, 13.406717300415039, 6.229503154754639
-187.93170166015625, -219.2425079345703, 1.2943700551986694, 42.084373474121094, 12.72916316986084, 13.348135948181152, 6.608952045440674
-185.75392150878906, -215.23367309570312, 1.2630914449691772, 41.95200729370117, 14.274014472961426, 14.487138748168945, 6.55928373336792
-192.5950927734375, -231.70489501953125, 1.2088466882705688, 55.33206558227539, 15.721306800842285, 16.0092716217041, 7.261049747467041
-202.15245056152344, -239.421630859375, 1.3281985521316528, 51.4051399230957, 13.292438507080078, 16.59412956237793, 7.499501705169678
-184.00811767578125, -212.64797973632812, 1.3570541143417358, 42.52780532836914, 13.187968254089355, 9.340410232543945, 5.789061069488525
-191.330078125, -221.2411651611328, 1.2672480344772339, 43.87036895751953, 14.106761932373047, 14.39059829711914, 6.8977274894714355
-191.1381072998047, -225.96731567382812, 1.394956350326538, 44.5971565246582, 14.014424324035645, 20.136791229248047, 6.416759967803955
-186.63539123535156, -210.7493896484375, 1.3365178108215332, 34.519004821777344, 12.792561531066895, 10.950292587280273, 5.800223350524902
-190.888916015625, -220.35813903808594, 1.167507529258728, 41.810604095458984, 15.153742790222168, 12.438591003417969, 6.371345043182373
-187.2783966064453, -221.46705627441406, 1.2062721252441406, 48.330726623535156, 16.412939071655273, 19.87461280822754, 7.538891315460205
-207.0459747314453, -297.8458251953125, 1.2748641967773438, 96.21114349365234, 14.706413269042969, 18.274173736572266, 6.763369560241699
-184.56454467773438, -208.9178924560547, 1.2732425928115845, 33.118797302246094, 14.35030746459961, 9.944646835327148, 6.325893402099609
-182.63233947753906, -206.105224609375, 1.1343410015106201, 31.299522399902344, 12.732293128967285, 10.214170455932617, 5.834494113922119
-191.971435546875, -225.6685791015625, 1.1337828636169434, 45.84166717529297, 14.395539283752441, 16.824954986572266, 7.137253284454346
-188.8212890625, -216.95138549804688, 1.258371114730835, 41.75729751586914, 14.715577125549316, 12.046695709228516, 5.757317543029785
-187.33433532714844, -215.28721618652344, 1.2606593370437622, 40.433135986328125, 13.787638664245605, 10.249552726745605, 5.91827917098999
-181.0672607421875, -201.45884704589844, 1.2776199579238892, 28.50127410888672, 11.01192855834961, 11.55728530883789, 6.206587791442871
-183.53382873535156, -207.12423706054688, 1.3173558712005615, 31.15072250366211, 13.082050323486328, 10.528247833251953, 5.840332508087158
-195.453857421875, -225.26611328125, 1.2429397106170654, 43.90697479248047, 14.78563404083252, 13.153396606445312, 6.639001369476318
-191.00596618652344, -231.16909790039062, 1.2281445264816284, 61.15765380859375, 15.541083335876465, 17.908489227294922, 6.744951248168945
-191.95050048828125, -219.50567626953125, 1.3152096271514893, 41.08220672607422, 13.646925926208496, 12.780497550964355, 6.387402057647705
-193.5983123779297, -220.96539306640625, 1.2335108518600464, 37.74224090576172, 11.997050285339355, 12.904681205749512, 6.889108180999756
-197.08932495117188, -231.82972717285156, 1.1565643548965454, 50.787391662597656, 13.522749900817871, 19.56793785095215, 7.154007911682129
-189.71910095214844, -220.20648193359375, 1.1838239431381226, 42.48058319091797, 12.51395034790039, 18.264245986938477, 6.745893478393555
-188.97909545898438, -217.9266357421875, 1.3111051321029663, 41.94357681274414, 13.602947235107422, 14.268349647521973, 5.687559604644775
-185.8981475830078, -212.69354248046875, 1.3114581108093262, 35.32057571411133, 12.632929801940918, 12.41064453125, 6.2166056632995605
-186.3340606689453, -213.52059936523438, 1.2038986682891846, 40.34751510620117, 14.017099380493164, 11.95409870147705, 6.109198093414307
-189.40921020507812, -238.02247619628906, 1.320690393447876, 64.43255615234375, 12.977988243103027, 16.242862701416016, 6.295665264129639
-183.5240936279297, -211.42532348632812, 1.3270902633666992, 38.00179672241211, 13.835928916931152, 11.427657127380371, 6.486138820648193
-193.89125061035156, -225.55914306640625, 1.1720702648162842, 42.1401252746582, 12.615275382995605, 10.623026847839355, 5.923048973083496
-181.486328125, -208.0288543701172, 1.233026385307312, 39.15626907348633, 13.459059715270996, 13.10838508605957, 6.102208137512207
-187.50787353515625, -214.6216278076172, 1.335857629776001, 41.842464447021484, 13.566794395446777, 12.337066650390625, 6.280193328857422
-180.4744415283203, -203.6831512451172, 1.253211498260498, 31.794023513793945, 14.809457778930664, 12.334698677062988, 6.288631916046143
-189.2900390625, -222.8884735107422, 1.1731646060943604, 48.10634994506836, 15.307975769042969, 12.223261833190918, 6.033316135406494
-190.6239013671875, -220.23187255859375, 1.3136364221572876, 43.145225524902344, 15.3507080078125, 11.200039863586426, 5.713590145111084
-185.86300659179688, -211.49661254882812, 1.1872683763504028, 34.42342758178711, 11.432514190673828, 11.068265914916992, 6.0168328285217285
-178.97767639160156, -202.64894104003906, 1.3278645277023315, 31.090221405029297, 13.040793418884277, 9.363601684570312, 5.69736385345459
-184.8158721923828, -205.7017822265625, 1.3373305797576904, 28.0209903717041, 12.08353042602539, 9.460803985595703, 5.45825719833374
-179.83929443359375, -201.8588104248047, 1.3303736448287964, 28.031009674072266, 11.336410522460938, 11.373173713684082, 6.088637351989746
-189.25048828125, -213.43997192382812, 1.2724692821502686, 33.177616119384766, 14.474706649780273, 14.094719886779785, 6.8786749839782715
-177.53770446777344, -198.49087524414062, 1.386291742324829, 28.946876525878906, 13.065667152404785, 9.53650951385498, 5.719951152801514
-186.70413208007812, -212.9547882080078, 1.3452184200286865, 36.879722595214844, 13.612062454223633, 14.915924072265625, 7.391214370727539
-189.0911407470703, -213.7391357421875, 1.3643487691879272, 37.37548828125, 14.802943229675293, 12.034445762634277, 6.23423957824707
-188.00515747070312, -219.8180694580078, 1.3501098155975342, 45.982635498046875, 13.6591157913208, 8.908998489379883, 5.130847454071045
-188.0734100341797, -214.71578979492188, 1.3100733757019043, 40.76876449584961, 13.8427095413208, 11.601529121398926, 5.489772319793701
-184.16958618164062, -208.79013061523438, 1.237733244895935, 32.72793960571289, 14.367433547973633, 12.026101112365723, 6.098671913146973
-186.66421508789062, -209.73175048828125, 1.2448500394821167, 34.489871978759766, 15.65810775756836, 11.662302017211914, 6.453402996063232
-184.3640899658203, -206.12094116210938, 1.3219666481018066, 28.77255630493164, 11.745651245117188, 8.72934627532959, 5.431626319885254
-171.75889587402344, -192.9036865234375, 1.3681825399398804, 28.29485321044922, 13.112422943115234, 9.479472160339355, 4.84482479095459
-190.75198364257812, -213.96400451660156, 1.261951208114624, 34.2586555480957, 12.936867713928223, 11.53445053100586, 6.315484523773193
-184.83816528320312, -213.2920684814453, 1.3268646001815796, 37.535423278808594, 14.941842079162598, 14.079269409179688, 5.299070358276367
-184.7197265625, -216.75489807128906, 1.2371593713760376, 41.413265228271484, 14.466955184936523, 12.239227294921875, 5.62200403213501
-178.5529327392578, -200.95068359375, 1.304269790649414, 29.669321060180664, 13.408466339111328, 11.71234130859375, 5.951879978179932
-176.51742553710938, -196.71913146972656, 1.2067015171051025, 27.437362670898438, 11.52764892578125, 9.725781440734863, 5.143890380859375
-184.7163848876953, -209.40850830078125, 1.2516400814056396, 32.66883850097656, 13.592958450317383, 11.909220695495605, 6.074255466461182
-202.3854522705078, -271.9128112792969, 1.2430144548416138, 98.96443939208984, 13.133234977722168, 11.035138130187988, 5.588504314422607
-190.2916717529297, -218.21359252929688, 1.3792320489883423, 39.53733825683594, 12.793389320373535, 12.145055770874023, 6.215020179748535
-174.10121154785156, -192.55520629882812, 1.340678095817566, 25.199586868286133, 12.652379989624023, 9.010567665100098, 5.589959144592285
-176.03504943847656, -199.77578735351562, 1.3574050664901733, 29.722972869873047, 12.223917961120605, 11.923516273498535, 6.154665470123291
-185.91281127929688, -225.66134643554688, 1.2556053400039673, 49.42294692993164, 12.872758865356445, 15.555770874023438, 5.854943752288818
-180.4432830810547, -201.5181121826172, 1.3405916690826416, 30.08491325378418, 12.355273246765137, 13.235153198242188, 5.932168483734131
-183.636474609375, -211.59912109375, 1.329296350479126, 36.104915618896484, 13.197795867919922, 11.213973999023438, 6.03296422958374
-189.859130859375, -221.7672882080078, 1.2585681676864624, 42.74723434448242, 13.172294616699219, 17.24351692199707, 6.729695796966553
-182.865234375, -205.02340698242188, 1.368445873260498, 31.926488876342773, 11.026808738708496, 10.830605506896973, 6.0931830406188965
-187.83413696289062, -209.82232666015625, 1.3322689533233643, 29.067462921142578, 11.144148826599121, 9.91685676574707, 5.755282402038574
-187.36000061035156, -212.52703857421875, 1.3848836421966553, 37.90620803833008, 14.368741035461426, 10.946674346923828, 5.497439861297607
-183.2846221923828, -202.92393493652344, 1.3865858316421509, 29.59861183166504, 12.26333999633789, 10.52979850769043, 5.760858535766602
-183.3734893798828, -203.455078125, 1.3065166473388672, 27.731508255004883, 11.518630981445312, 11.15850830078125, 6.632688999176025
-179.6258087158203, -202.3166046142578, 1.376498818397522, 28.79471206665039, 11.171252250671387, 9.718256950378418, 5.353715896606445
-192.00343322753906, -226.48439025878906, 1.3852813243865967, 49.616180419921875, 11.694751739501953, 13.232906341552734, 6.169142723083496
-177.0602264404297, -197.15951538085938, 1.3514409065246582, 25.968772888183594, 12.116657257080078, 9.902873039245605, 5.287620544433594
-184.5753631591797, -212.99168395996094, 1.5586422681808472, 37.01531219482422, 13.191099166870117, 12.12787914276123, 5.994076251983643
-183.3692169189453, -203.31617736816406, 1.3227436542510986, 27.48548126220703, 12.230717658996582, 9.690098762512207, 5.245675563812256
-182.54737854003906, -202.3614501953125, 1.4131622314453125, 30.61477279663086, 13.976784706115723, 8.151321411132812, 5.06929349899292
-185.0110321044922, -207.84451293945312, 1.296440839767456, 31.67349624633789, 14.256857872009277, 11.633063316345215, 5.868698596954346
-174.54347229003906, -194.00885009765625, 1.397297739982605, 26.544878005981445, 13.287853240966797, 8.955329895019531, 5.366891384124756
