(743s) Epoch=0, Group=0, loss_phi: 128.938389,  loss_theta: 56771.927598,  ess_rws: 1.000848,  ess_what: 1.018369,  ess_where: 1.002773,  density: -31164.455264
(744s) Epoch=0, Group=1, loss_phi: 49.669489,  loss_theta: 33815.589634,  ess_rws: 1.001095,  ess_what: 1.024030,  ess_where: 1.012359,  density: -17650.556470
(565s) Epoch=0, Group=2, loss_phi: -53.619485,  loss_theta: 18380.233315,  ess_rws: 1.003271,  ess_what: 1.059780,  ess_where: 1.106947,  density: -9560.019758
(437s) Epoch=0, Group=3, loss_phi: -82.942573,  loss_theta: 16192.884380,  ess_rws: 1.007279,  ess_what: 1.075150,  ess_where: 1.163122,  density: -8379.696760
(439s) Epoch=0, Group=4, loss_phi: -100.250329,  loss_theta: 15431.381040,  ess_rws: 1.006811,  ess_what: 1.038249,  ess_where: 1.186564,  density: -8009.816670
(439s) Epoch=0, Group=5, loss_phi: -117.618792,  loss_theta: 14727.652192,  ess_rws: 1.012780,  ess_what: 1.051764,  ess_where: 1.192504,  density: -7642.800706
(434s) Epoch=0, Group=6, loss_phi: -130.006225,  loss_theta: 13988.190371,  ess_rws: 1.012625,  ess_what: 1.074181,  ess_where: 1.209718,  density: -7234.347886
(437s) Epoch=0, Group=7, loss_phi: -137.904165,  loss_theta: 13690.111968,  ess_rws: 1.016704,  ess_what: 1.076049,  ess_where: 1.226877,  density: -7062.002034
(434s) Epoch=0, Group=8, loss_phi: -142.793802,  loss_theta: 13175.144136,  ess_rws: 1.018912,  ess_what: 1.070964,  ess_where: 1.236676,  density: -6800.134624
(435s) Epoch=0, Group=9, loss_phi: -145.535311,  loss_theta: 13128.638867,  ess_rws: 1.011166,  ess_what: 1.070040,  ess_where: 1.240670,  density: -6777.326052
(439s) Epoch=0, Group=10, loss_phi: -148.487509,  loss_theta: 12865.793101,  ess_rws: 1.014264,  ess_what: 1.066932,  ess_where: 1.238769,  density: -6652.185920
(437s) Epoch=0, Group=11, loss_phi: -154.062173,  loss_theta: 12179.074497,  ess_rws: 1.012417,  ess_what: 1.065067,  ess_where: 1.247357,  density: -6313.805376
(439s) Epoch=0, Group=12, loss_phi: -160.122262,  loss_theta: 12467.690151,  ess_rws: 1.014930,  ess_what: 1.062606,  ess_where: 1.235591,  density: -6435.685962
(439s) Epoch=0, Group=13, loss_phi: -164.167197,  loss_theta: 12109.548682,  ess_rws: 1.013965,  ess_what: 1.070532,  ess_where: 1.238362,  density: -6260.558823
(435s) Epoch=0, Group=14, loss_phi: -165.094939,  loss_theta: 11844.018623,  ess_rws: 1.018940,  ess_what: 1.071394,  ess_where: 1.239743,  density: -6117.357742
(437s) Epoch=0, Group=15, loss_phi: -168.808026,  loss_theta: 12032.255481,  ess_rws: 1.014432,  ess_what: 1.093295,  ess_where: 1.243151,  density: -6202.963735
(436s) Epoch=0, Group=16, loss_phi: -173.034397,  loss_theta: 11607.505422,  ess_rws: 1.021671,  ess_what: 1.087712,  ess_where: 1.238022,  density: -5986.712283
(436s) Epoch=0, Group=17, loss_phi: -172.242863,  loss_theta: 11903.455840,  ess_rws: 1.014577,  ess_what: 1.069525,  ess_where: 1.240865,  density: -6157.968854
(435s) Epoch=0, Group=18, loss_phi: -174.672338,  loss_theta: 11773.533899,  ess_rws: 1.013351,  ess_what: 1.059559,  ess_where: 1.226120,  density: -6102.363777
(434s) Epoch=0, Group=19, loss_phi: -178.029793,  loss_theta: 11382.615686,  ess_rws: 1.013967,  ess_what: 1.071867,  ess_where: 1.242294,  density: -5902.548997
