SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
1554.551	236.048	-1725.242	1.542	129.701	465.002	0.000	-0.000
1546.122	246.282	-1707.497	1.547	127.260	461.460	0.000	-0.000
1530.113	243.100	-1697.255	1.550	124.894	461.089	0.000	-0.000
1517.918	237.723	-1688.894	1.560	122.466	456.118	0.000	-0.000
1525.684	254.489	-1681.384	1.560	120.633	457.732	0.000	-0.000
1504.971	246.802	-1669.372	1.562	118.973	454.367	0.000	-0.000
1512.141	258.199	-1661.524	1.560	117.022	455.792	0.000	-0.000
1505.559	275.711	-1640.634	1.566	115.605	455.269	0.000	-0.000
1505.894	287.881	-1624.354	1.573	114.499	452.241	0.000	-0.000
1485.008	285.872	-1610.263	1.571	112.846	453.315	0.000	-0.000
1479.651	289.935	-1596.589	1.576	111.636	450.964	0.000	-0.000
1491.136	311.301	-1586.006	1.581	110.410	451.388	0.000	-0.000
1477.367	315.468	-1570.171	1.586	109.526	453.045	0.000	-0.000
1477.315	328.040	-1556.743	1.586	108.742	455.043	0.000	-0.000
1475.550	332.805	-1551.566	1.587	108.201	458.221	0.000	-0.000
1469.246	337.962	-1538.677	1.597	107.468	464.539	0.000	-0.000
1473.269	348.797	-1534.090	1.593	107.410	470.302	0.000	-0.000
1472.248	346.336	-1530.767	1.594	107.544	478.624	0.000	-0.000
1465.975	344.975	-1530.833	1.594	107.361	483.582	0.000	-0.000
1465.777	347.916	-1525.148	1.592	107.729	485.118	0.000	-0.000
1470.201	346.623	-1530.692	1.586	107.775	491.560	0.000	-0.000
1472.867	349.940	-1531.597	1.587	107.716	495.908	0.000	-0.000
1479.374	346.914	-1543.056	1.585	107.974	497.557	0.000	-0.000
1479.304	340.987	-1545.650	1.588	107.862	493.755	0.000	-0.000
1473.379	338.703	-1545.284	1.586	108.035	494.064	0.000	-0.000
1474.357	342.533	-1538.305	1.580	107.781	495.269	0.000	-0.000
1461.910	335.373	-1531.491	1.580	107.384	493.342	0.000	-0.000
1465.745	343.236	-1533.511	1.580	107.826	499.170	0.000	-0.000
1466.683	347.057	-1524.382	1.582	107.308	492.110	0.000	-0.000
1459.455	342.821	-1521.245	1.585	107.012	493.451	0.000	-0.000
1460.604	356.119	-1515.897	1.581	106.533	488.058	0.000	-0.000
1467.044	366.697	-1511.027	1.583	106.173	492.608	0.000	-0.000
1456.352	360.145	-1507.425	1.582	106.287	490.343	0.000	-0.000
1443.396	345.233	-1505.936	1.581	105.757	492.029	0.000	-0.000
1461.995	380.186	-1489.779	1.584	105.734	488.744	0.000	-0.000
1439.948	361.276	-1485.387	1.583	105.187	486.601	0.000	-0.000
1434.847	366.677	-1471.421	1.585	104.478	484.454	0.000	-0.000
1422.118	372.503	-1454.677	1.587	104.032	478.389	0.000	-0.000
1425.229	383.144	-1452.359	1.581	103.304	475.006	0.000	-0.000
1421.724	390.211	-1437.136	1.588	102.975	476.651	0.000	-0.000
1416.172	391.151	-1430.704	1.588	102.095	471.539	0.000	-0.000
1417.197	407.849	-1417.960	1.588	100.879	468.201	0.000	-0.000
1403.977	408.574	-1407.994	1.592	100.198	461.863	0.000	-0.000
1388.573	402.601	-1393.104	1.589	99.158	456.213	0.000	-0.000
1376.616	405.672	-1378.921	1.592	97.850	446.870	0.000	-0.000
1380.630	426.792	-1363.107	1.593	96.744	442.727	0.000	-0.000
1357.194	415.202	-1350.347	1.596	95.398	434.908	0.000	-0.000
1349.321	420.899	-1339.439	1.599	93.943	424.572	0.000	-0.000
1346.876	435.030	-1320.792	1.600	92.693	420.279	0.000	-0.000
1321.895	420.746	-1309.368	1.606	90.757	411.547	0.000	-0.000
1325.188	445.905	-1289.882	1.609	88.940	399.742	0.000	-0.000
1306.925	435.926	-1280.544	1.617	87.467	394.179	0.000	-0.000
1295.629	436.655	-1265.358	1.620	85.327	384.581	0.000	-0.000
1282.904	446.110	-1242.767	1.629	83.203	371.522	0.000	-0.000
1249.498	430.804	-1224.847	1.627	81.484	362.888	0.000	-0.000
1243.904	436.870	-1217.162	1.637	79.421	348.292	0.000	-0.000
1219.615	428.862	-1195.060	1.639	77.318	338.163	0.000	-0.000
1212.152	440.023	-1180.766	1.647	75.296	326.229	0.000	-0.000
1190.494	435.993	-1161.947	1.651	73.487	312.143	0.000	-0.000
1165.188	436.016	-1138.556	1.655	71.327	297.750	0.000	-0.000
1154.974	447.808	-1119.335	1.654	68.911	283.033	0.000	-0.000
1129.382	434.277	-1105.176	1.661	66.755	272.859	0.000	-0.000
1111.539	439.207	-1082.810	1.667	64.539	258.278	0.000	-0.000
1090.145	422.907	-1076.785	1.671	62.500	248.349	0.000	-0.000
1058.314	407.959	-1058.077	1.673	60.358	234.946	0.000	-0.000
1033.469	399.562	-1042.439	1.675	58.386	224.867	0.000	-0.000
1011.739	398.652	-1022.258	1.684	56.486	214.278	0.000	-0.000
1004.427	403.196	-1010.367	1.683	54.765	205.143	0.000	-0.000
982.954	395.779	-998.594	1.687	53.226	195.607	0.000	-0.000
976.722	397.682	-985.586	1.688	51.977	189.045	0.000	-0.000
955.776	388.697	-978.302	1.696	50.739	179.905	0.000	-0.000
940.734	373.500	-975.628	1.697	49.817	171.682	0.000	-0.000
924.928	369.544	-962.314	1.699	48.721	164.514	0.000	-0.000
913.644	368.315	-955.304	1.708	47.980	158.145	0.000	-0.000
898.911	364.599	-940.718	1.706	46.879	152.159	0.000	-0.000
902.525	380.837	-931.131	1.704	45.685	143.009	0.000	-0.000
880.251	375.054	-912.779	1.718	44.576	135.207	0.000	-0.000
875.686	381.579	-902.391	1.723	43.272	126.643	0.000	-0.000
863.804	385.154	-885.633	1.733	41.671	117.564	0.000	-0.000
876.952	418.439	-869.500	1.739	39.982	108.795	0.000	-0.000
